Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.90,     2.85,     2.84,     2.84,     3.09
        2.0,       4.78,     4.75,     4.75,     4.75,     4.89
        3.0,       6.41,     6.42,     6.41,     6.41,     6.39
        4.0,       7.89,     7.94,     7.94,     7.94,     7.73
        5.0,       9.27,     9.36,     9.37,     9.37,     8.96
        6.0,      10.57,    10.71,    10.73,    10.73,    10.10
        7.0,      11.81,    12.01,    12.03,    12.03,    11.19
        8.0,      13.01,    13.26,    13.28,    13.28,    12.22
        9.0,      14.17,    14.46,    14.50,    14.50,    13.21
       10.0,      15.29,    15.63,    15.68,    15.68,    14.16
       11.0,      16.38,    16.78,    16.83,    16.83,    15.09
       12.0,      17.45,    17.89,    17.96,    17.95,    15.98
       13.0,      18.50,    18.99,    19.10,    19.06,    16.85
       14.0,      19.57,    20.09,    20.29,    20.19,    17.71
       15.0,      20.68,    21.24,    21.56,    21.36,    18.57
       16.0,      21.87,    22.46,    22.94,    22.62,    19.46
       17.0,      23.14,    23.78,    24.41,    23.97,    20.40
       18.0,      24.49,    25.18,    25.95,    25.41,    21.40
       19.0,      25.87,    26.64,    27.50,    26.90,    22.43
       20.0,      27.24,    28.11,    28.99,    28.37,    23.48
       21.0,      28.53,    29.51,    30.36,    29.77,    24.50
       22.0,      29.68,    30.76,    31.52,    31.01,    25.44
       23.0,      30.64,    31.81,    32.44,    32.04,    26.25
       24.0,      31.36,    32.61,    33.10,    32.81,    26.92
       25.0,      31.84,    33.14,    33.49,    33.32,    27.40
       26.0,      32.08,    33.39,    33.65,    33.57,    27.70
       27.0,      32.11,    33.41,    33.61,    33.59,    27.83
       28.0,      31.98,    33.24,    33.43,    33.44,    27.83
       29.0,      31.75,    32.94,    33.17,    33.16,    27.71
       30.0,      31.45,    32.57,    32.88,    32.83,    27.53
       31.0,      31.14,    32.17,    32.57,    32.48,    27.33
       32.0,      30.83,    31.78,    32.28,    32.14,    27.11
       33.0,      30.54,    31.42,    32.01,    31.82,    26.91
       34.0,      30.27,    31.08,    31.75,    31.52,    26.73
       35.0,      30.01,    30.76,    31.50,    31.23,    26.55
       36.0,      29.76,    30.45,    31.25,    30.96,    26.39
       37.0,      29.52,    30.15,    31.02,    30.69,    26.22
       38.0,      29.28,    29.86,    30.78,    30.43,    26.06
       39.0,      29.05,    29.58,    30.56,    30.18,    25.90
       40.0,      28.83,    29.30,    30.33,    29.93,    25.74
       41.0,      28.61,    29.03,    30.12,    29.70,    25.59
       42.0,      28.40,    28.77,    29.91,    29.46,    25.43
       43.0,      28.19,    28.52,    29.70,    29.24,    25.28
       44.0,      27.98,    28.28,    29.51,    29.02,    25.13
       45.0,      27.78,    28.04,    29.31,    28.81,    24.99
       46.0,      27.59,    27.80,    29.12,    28.60,    24.84
       47.0,      27.40,    27.58,    28.94,    28.39,    24.70
       48.0,      27.22,    27.36,    28.76,    28.20,    24.56
       49.0,      27.04,    27.14,    28.58,    28.00,    24.42
       50.0,      26.86,    26.93,    28.41,    27.81,    24.28
       51.0,      26.69,    26.73,    28.24,    27.63,    24.14
       52.0,      26.52,    26.53,    28.08,    27.45,    24.01
       53.0,      26.35,    26.34,    27.92,    27.28,    23.87
       54.0,      26.19,    26.15,    27.76,    27.11,    23.74
       55.0,      26.03,    25.96,    27.61,    26.94,    23.61
       56.0,      25.87,    25.78,    27.46,    26.78,    23.48
       57.0,      25.72,    25.61,    27.31,    26.62,    23.35
       58.0,      25.57,    25.44,    27.17,    26.46,    23.23
       59.0,      25.43,    25.27,    27.03,    26.31,    23.10
       60.0,      25.28,    25.10,    26.89,    26.16,    22.98
       61.0,      25.14,    24.94,    26.76,    26.01,    22.85
       62.0,      25.00,    24.79,    26.63,    25.87,    22.73
       63.0,      24.87,    24.63,    26.50,    25.73,    22.61
       64.0,      24.74,    24.48,    26.38,    25.59,    22.49
       65.0,      24.61,    24.33,    26.26,    25.46,    22.37
       66.0,      24.48,    24.19,    26.14,    25.33,    22.26
       67.0,      24.35,    24.05,    26.02,    25.20,    22.14
       68.0,      24.23,    23.91,    25.91,    25.07,    22.03
       69.0,      24.11,    23.77,    25.79,    24.95,    21.91
       70.0,      23.99,    23.64,    25.68,    24.82,    21.80
