Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.45,     3.36,     3.36,     3.54,     3.54
        2.0,       6.10,     6.04,     6.04,     6.17,     6.16
        3.0,       8.55,     8.53,     8.55,     8.59,     8.52
        4.0,      10.93,    10.97,    11.02,    10.98,    10.75
        5.0,      13.36,    13.46,    13.55,    13.44,    12.97
        6.0,      15.91,    16.12,    16.23,    16.04,    15.27
        7.0,      18.64,    18.97,    19.09,    18.79,    17.72
        8.0,      21.53,    22.03,    22.11,    21.65,    20.34
        9.0,      24.52,    25.23,    25.22,    24.54,    23.08
       10.0,      27.49,    28.44,    28.30,    27.34,    25.87
       11.0,      30.31,    31.51,    31.21,    29.93,    28.58
       12.0,      32.84,    34.28,    33.83,    32.18,    31.06
       13.0,      34.97,    36.62,    36.05,    34.01,    33.20
       14.0,      36.61,    38.41,    37.77,    35.36,    34.87
       15.0,      37.72,    39.62,    38.98,    36.24,    36.04
       16.0,      38.33,    40.25,    39.70,    36.68,    36.68
       17.0,      38.48,    40.37,    39.98,    36.75,    36.84
       18.0,      38.28,    40.07,    39.92,    36.54,    36.61
       19.0,      37.83,    39.48,    39.63,    36.16,    36.07
       20.0,      37.24,    38.72,    39.20,    35.68,    35.35
       21.0,      36.59,    37.89,    38.72,    35.18,    34.55
       22.0,      35.94,    37.07,    38.25,    34.68,    33.75
       23.0,      35.32,    36.30,    37.80,    34.21,    32.98
       24.0,      34.74,    35.57,    37.38,    33.76,    32.27
       25.0,      34.19,    34.89,    36.98,    33.31,    31.60
       26.0,      33.66,    34.23,    36.58,    32.88,    30.96
       27.0,      33.15,    33.60,    36.20,    32.46,    30.35
       28.0,      32.65,    32.99,    35.83,    32.04,    29.75
       29.0,      32.17,    32.40,    35.46,    31.64,    29.18
       30.0,      31.71,    31.84,    35.11,    31.24,    28.63
       31.0,      31.25,    31.29,    34.76,    30.85,    28.10
       32.0,      30.82,    30.77,    34.43,    30.47,    27.59
       33.0,      30.39,    30.26,    34.10,    30.10,    27.10
       34.0,      29.98,    29.77,    33.78,    29.74,    26.63
       35.0,      29.58,    29.30,    33.47,    29.38,    26.17
       36.0,      29.19,    28.85,    33.16,    29.03,    25.73
       37.0,      28.82,    28.41,    32.87,    28.69,    25.30
       38.0,      28.45,    27.99,    32.58,    28.36,    24.89
       39.0,      28.10,    27.58,    32.29,    28.03,    24.49
       40.0,      27.76,    27.18,    32.02,    27.71,    24.11
       41.0,      27.42,    26.80,    31.75,    27.39,    23.74
       42.0,      27.10,    26.44,    31.49,    27.09,    23.39
       43.0,      26.79,    26.08,    31.23,    26.79,    23.04
       44.0,      26.48,    25.74,    30.98,    26.49,    22.71
       45.0,      26.18,    25.41,    30.73,    26.21,    22.39
       46.0,      25.90,    25.09,    30.49,    25.92,    22.08
       47.0,      25.62,    24.78,    30.26,    25.65,    21.78
       48.0,      25.35,    24.49,    30.03,    25.38,    21.49
       49.0,      25.08,    24.20,    29.81,    25.11,    21.21
       50.0,      24.83,    23.92,    29.59,    24.85,    20.94
       51.0,      24.58,    23.65,    29.38,    24.60,    20.68
       52.0,      24.33,    23.39,    29.17,    24.35,    20.42
       53.0,      24.10,    23.14,    28.97,    24.11,    20.18
       54.0,      23.87,    22.90,    28.77,    23.87,    19.94
       55.0,      23.65,    22.66,    28.57,    23.64,    19.71
       56.0,      23.43,    22.43,    28.38,    23.41,    19.49
       57.0,      23.22,    22.21,    28.19,    23.19,    19.28
       58.0,      23.01,    22.00,    28.01,    22.97,    19.07
       59.0,      22.81,    21.79,    27.83,    22.75,    18.87
       60.0,      22.62,    21.59,    27.66,    22.54,    18.67
       61.0,      22.43,    21.40,    27.48,    22.34,    18.48
       62.0,      22.24,    21.21,    27.32,    22.14,    18.30
       63.0,      22.06,    21.03,    27.15,    21.94,    18.12
       64.0,      21.88,    20.85,    26.99,    21.75,    17.95
       65.0,      21.71,    20.68,    26.83,    21.56,    17.79
       66.0,      21.55,    20.51,    26.68,    21.37,    17.62
       67.0,      21.38,    20.35,    26.52,    21.19,    17.47
       68.0,      21.22,    20.19,    26.38,    21.01,    17.31
       69.0,      21.07,    20.04,    26.23,    20.84,    17.17
       70.0,      20.92,    19.89,    26.09,    20.67,    17.02
       71.0,      20.77,    19.75,    25.94,    20.50,    16.88
       72.0,      20.62,    19.61,    25.81,    20.34,    16.75
       73.0,      20.48,    19.48,    25.67,    20.18,    16.62
       74.0,      20.35,    19.34,    25.54,    20.02,    16.49
       75.0,      20.21,    19.21,    25.41,    19.86,    16.36
       76.0,      20.08,    19.09,    25.28,    19.71,    16.24
       77.0,      19.95,    18.97,    25.15,    19.57,    16.12
       78.0,      19.83,    18.85,    25.03,    19.42,    16.01
       79.0,      19.70,    18.73,    24.90,    19.28,    15.90
       80.0,      19.58,    18.62,    24.78,    19.14,    15.79
       81.0,      19.47,    18.51,    24.67,    19.00,    15.68
       82.0,      19.35,    18.41,    24.55,    18.87,    15.58
       83.0,      19.24,    18.30,    24.44,    18.74,    15.48
       84.0,      19.13,    18.20,    24.32,    18.61,    15.38
       85.0,      19.02,    18.10,    24.21,    18.48,    15.28
       86.0,      18.91,    18.00,    24.10,    18.36,    15.19
       87.0,      18.81,    17.91,    24.00,    18.24,    15.09
       88.0,      18.71,    17.82,    23.89,    18.12,    15.01
       89.0,      18.61,    17.73,    23.79,    18.00,    14.92
       90.0,      18.51,    17.64,    23.69,    17.89,    14.83
       91.0,      18.42,    17.55,    23.58,    17.78,    14.75
       92.0,      18.32,    17.47,    23.48,    17.67,    14.67
       93.0,      18.23,    17.39,    23.39,    17.56,    14.59
       94.0,      18.14,    17.31,    23.29,    17.45,    14.51
       95.0,      18.05,    17.23,    23.19,    17.35,    14.43
       96.0,      17.96,    17.15,    23.10,    17.25,    14.36
       97.0,      17.88,    17.07,    23.01,    17.15,    14.28
       98.0,      17.79,    17.00,    22.92,    17.05,    14.21
       99.0,      17.71,    16.93,    22.83,    16.96,    14.14
      100.0,      17.63,    16.85,    22.74,    16.86,    14.07
      101.0,      17.55,    16.78,    22.65,    16.77,    14.00
      102.0,      17.47,    16.71,    22.56,    16.68,    13.94
      103.0,      17.40,    16.65,    22.48,    16.59,    13.87
      104.0,      17.32,    16.58,    22.39,    16.50,    13.81
      105.0,      17.25,    16.51,    22.31,    16.42,    13.74
      106.0,      17.17,    16.45,    22.23,    16.33,    13.68
      107.0,      17.10,    16.39,    22.14,    16.25,    13.62
      108.0,      17.03,    16.32,    22.06,    16.17,    13.56
      109.0,      16.96,    16.26,    21.98,    16.09,    13.50
      110.0,      16.89,    16.20,    21.90,    16.01,    13.44
      111.0,      16.82,    16.14,    21.83,    15.94,    13.38
      112.0,      16.76,    16.08,    21.75,    15.86,    13.33
      113.0,      16.69,    16.03,    21.67,    15.79,    13.27
      114.0,      16.63,    15.97,    21.60,    15.72,    13.22
      115.0,      16.56,    15.91,    21.52,    15.65,    13.16
      116.0,      16.50,    15.86,    21.45,    15.58,    13.11
      117.0,      16.44,    15.80,    21.37,    15.51,    13.06
      118.0,      16.37,    15.75,    21.30,    15.44,    13.01
      119.0,      16.31,    15.70,    21.23,    15.37,    12.95
      120.0,      16.25,    15.65,    21.16,    15.31,    12.90
      121.0,      16.20,    15.59,    21.09,    15.25,    12.85
      122.0,      16.14,    15.54,    21.02,    15.18,    12.81
      123.0,      16.08,    15.49,    20.95,    15.12,    12.76
      124.0,      16.02,    15.44,    20.88,    15.06,    12.71
      125.0,      15.97,    15.39,    20.81,    15.00,    12.66
      126.0,      15.91,    15.34,    20.74,    14.94,    12.61
      127.0,      15.86,    15.30,    20.68,    14.89,    12.57
      128.0,      15.80,    15.25,    20.61,    14.83,    12.52
      129.0,      15.75,    15.20,    20.55,    14.77,    12.48
      130.0,      15.70,    15.15,    20.48,    14.72,    12.43
      131.0,      15.64,    15.11,    20.42,    14.67,    12.39
      132.0,      15.59,    15.06,    20.35,    14.61,    12.34
      133.0,      15.54,    15.02,    20.29,    14.56,    12.30
      134.0,      15.49,    14.97,    20.22,    14.51,    12.26
      135.0,      15.44,    14.93,    20.16,    14.46,    12.22
      136.0,      15.39,    14.88,    20.10,    14.41,    12.17
      137.0,      15.34,    14.84,    20.04,    14.36,    12.13
      138.0,      15.29,    14.80,    19.98,    14.31,    12.09
      139.0,      15.25,    14.75,    19.92,    14.27,    12.05
      140.0,      15.20,    14.71,    19.85,    14.22,    12.01
      141.0,      15.15,    14.67,    19.79,    14.18,    11.97
      142.0,      15.10,    14.63,    19.73,    14.13,    11.93
      143.0,      15.06,    14.58,    19.68,    14.09,    11.89
      144.0,      15.01,    14.54,    19.62,    14.04,    11.85
      145.0,      14.97,    14.50,    19.56,    14.00,    11.81
      146.0,      14.92,    14.46,    19.50,    13.96,    11.77
      147.0,      14.88,    14.42,    19.44,    13.92,    11.73
      148.0,      14.83,    14.38,    19.39,    13.88,    11.69
      149.0,      14.79,    14.34,    19.33,    13.84,    11.66
      150.0,      14.75,    14.30,    19.27,    13.80,    11.62
      151.0,      14.70,    14.26,    19.22,    13.76,    11.58
      152.0,      14.66,    14.22,    19.16,    13.72,    11.54
      153.0,      14.62,    14.18,    19.10,    13.68,    11.51
      154.0,      14.58,    14.14,    19.05,    13.64,    11.47
      155.0,      14.53,    14.10,    18.99,    13.61,    11.43
      156.0,      14.49,    14.07,    18.94,    13.57,    11.40
      157.0,      14.45,    14.03,    18.88,    13.54,    11.36
      158.0,      14.41,    13.99,    18.83,    13.50,    11.32
      159.0,      14.37,    13.95,    18.78,    13.47,    11.29
      160.0,      14.33,    13.92,    18.72,    13.43,    11.25
      161.0,      14.29,    13.88,    18.67,    13.40,    11.22
      162.0,      14.25,    13.84,    18.62,    13.36,    11.18
      163.0,      14.21,    13.80,    18.56,    13.33,    11.15
      164.0,      14.17,    13.77,    18.51,    13.30,    11.11
      165.0,      14.13,    13.73,    18.46,    13.27,    11.08
      166.0,      14.10,    13.69,    18.41,    13.24,    11.04
      167.0,      14.06,    13.66,    18.35,    13.20,    11.01
      168.0,      14.02,    13.62,    18.30,    13.17,    10.98
      169.0,      13.98,    13.59,    18.25,    13.14,    10.94
      170.0,      13.94,    13.55,    18.20,    13.11,    10.91
      171.0,      13.91,    13.52,    18.15,    13.08,    10.88
      172.0,      13.87,    13.48,    18.10,    13.06,    10.84
      173.0,      13.83,    13.44,    18.05,    13.03,    10.81
      174.0,      13.80,    13.41,    18.00,    13.00,    10.78
      175.0,      13.76,    13.37,    17.95,    12.97,    10.74
      176.0,      13.72,    13.34,    17.90,    12.94,    10.71
      177.0,      13.69,    13.31,    17.85,    12.91,    10.68
      178.0,      13.65,    13.27,    17.80,    12.89,    10.65
      179.0,      13.62,    13.24,    17.75,    12.86,    10.61
      180.0,      13.58,    13.20,    17.70,    12.83,    10.58
      181.0,      13.55,    13.17,    17.65,    12.81,    10.55
