Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.07,     3.01,     2.96,     3.01,     3.30
        2.0,       5.25,     5.22,     5.18,     5.22,     5.39
        3.0,       7.19,     7.20,     7.19,     7.20,     7.18
        4.0,       8.99,     9.05,     9.07,     9.05,     8.80
        5.0,      10.70,    10.81,    10.86,    10.81,    10.31
        6.0,      12.32,    12.49,    12.58,    12.49,    11.73
        7.0,      13.89,    14.12,    14.25,    14.12,    13.09
        8.0,      15.43,    15.70,    15.91,    15.71,    14.40
        9.0,      16.98,    17.27,    17.60,    17.32,    15.71
       10.0,      18.58,    18.88,    19.39,    18.98,    17.06
       11.0,      20.28,    20.59,    21.32,    20.74,    18.48
       12.0,      22.11,    22.45,    23.38,    22.63,    19.99
       13.0,      24.04,    24.45,    25.55,    24.61,    21.57
       14.0,      26.04,    26.55,    27.77,    26.66,    23.18
       15.0,      28.03,    28.70,    29.95,    28.70,    24.77
       16.0,      29.91,    30.78,    31.97,    30.63,    26.27
       17.0,      31.61,    32.68,    33.76,    32.38,    27.61
       18.0,      33.03,    34.29,    35.23,    33.86,    28.73
       19.0,      34.12,    35.54,    36.34,    35.02,    29.59
       20.0,      34.87,    36.38,    37.07,    35.84,    30.18
       21.0,      35.28,    36.80,    37.46,    36.33,    30.51
       22.0,      35.39,    36.84,    37.55,    36.54,    30.62
       23.0,      35.26,    36.56,    37.42,    36.51,    30.55
       24.0,      34.97,    36.05,    37.15,    36.33,    30.36
       25.0,      34.59,    35.41,    36.80,    36.06,    30.10
       26.0,      34.18,    34.72,    36.42,    35.75,    29.82
       27.0,      33.76,    34.03,    36.06,    35.44,    29.54
       28.0,      33.37,    33.37,    35.72,    35.14,    29.27
       29.0,      33.01,    32.76,    35.39,    34.86,    29.01
       30.0,      32.66,    32.19,    35.07,    34.59,    28.76
       31.0,      32.31,    31.65,    34.77,    34.33,    28.52
       32.0,      31.98,    31.12,    34.46,    34.06,    28.27
       33.0,      31.65,    30.62,    34.17,    33.80,    28.03
       34.0,      31.34,    30.13,    33.88,    33.55,    27.79
       35.0,      31.03,    29.65,    33.60,    33.29,    27.56
       36.0,      30.72,    29.20,    33.32,    33.04,    27.32
       37.0,      30.42,    28.76,    33.06,    32.79,    27.09
       38.0,      30.13,    28.33,    32.79,    32.55,    26.87
       39.0,      29.85,    27.92,    32.53,    32.30,    26.64
       40.0,      29.57,    27.52,    32.28,    32.06,    26.42
       41.0,      29.30,    27.14,    32.04,    31.82,    26.20
       42.0,      29.03,    26.77,    31.79,    31.59,    25.98
       43.0,      28.77,    26.41,    31.56,    31.36,    25.76
       44.0,      28.52,    26.06,    31.33,    31.13,    25.55
       45.0,      28.27,    25.72,    31.10,    30.90,    25.34
       46.0,      28.02,    25.40,    30.88,    30.67,    25.13
       47.0,      27.78,    25.08,    30.66,    30.45,    24.92
       48.0,      27.55,    24.78,    30.45,    30.23,    24.72
       49.0,      27.31,    24.48,    30.24,    30.01,    24.52
       50.0,      27.09,    24.20,    30.04,    29.80,    24.32
       51.0,      26.87,    23.92,    29.84,    29.59,    24.12
       52.0,      26.65,    23.65,    29.65,    29.38,    23.93
       53.0,      26.44,    23.40,    29.45,    29.17,    23.73
       54.0,      26.23,    23.14,    29.27,    28.96,    23.54
       55.0,      26.02,    22.90,    29.08,    28.76,    23.35
