Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.21,     3.14,     3.10,     3.18,     3.43
        2.0,       5.52,     5.48,     5.45,     5.51,     5.64
        3.0,       7.58,     7.59,     7.58,     7.60,     7.54
        4.0,       9.49,     9.57,     9.58,     9.55,     9.27
        5.0,      11.30,    11.44,    11.49,    11.40,    10.88
        6.0,      13.05,    13.25,    13.35,    13.18,    12.41
        7.0,      14.77,    15.02,    15.21,    14.94,    13.90
        8.0,      16.52,    16.80,    17.14,    16.74,    15.41
        9.0,      18.37,    18.67,    19.20,    18.62,    16.98
       10.0,      20.33,    20.67,    21.39,    20.62,    18.63
       11.0,      22.42,    22.84,    23.72,    22.74,    20.37
       12.0,      24.59,    25.14,    26.13,    24.94,    22.16
       13.0,      26.78,    27.51,    28.53,    27.15,    23.95
       14.0,      28.90,    29.85,    30.81,    29.28,    25.66
       15.0,      30.85,    32.04,    32.88,    31.24,    27.22
       16.0,      32.52,    33.95,    34.64,    32.94,    28.56
       17.0,      33.87,    35.50,    36.03,    34.33,    29.62
       18.0,      34.85,    36.61,    37.02,    35.35,    30.40
       19.0,      35.45,    37.26,    37.63,    36.02,    30.88
       20.0,      35.71,    37.48,    37.90,    36.37,    31.10
       21.0,      35.70,    37.33,    37.89,    36.45,    31.11
       22.0,      35.48,    36.90,    37.70,    36.34,    30.96
       23.0,      35.13,    36.29,    37.39,    36.11,    30.72
       24.0,      34.72,    35.58,    37.04,    35.82,    30.44
       25.0,      34.30,    34.86,    36.69,    35.51,    30.15
       26.0,      33.90,    34.16,    36.35,    35.22,    29.87
       27.0,      33.52,    33.51,    36.03,    34.95,    29.61
       28.0,      33.17,    32.91,    35.72,    34.68,    29.35
       29.0,      32.82,    32.34,    35.42,    34.42,    29.10
       30.0,      32.48,    31.78,    35.13,    34.17,    28.85
       31.0,      32.15,    31.25,    34.84,    33.92,    28.60
       32.0,      31.83,    30.74,    34.56,    33.67,    28.35
       33.0,      31.51,    30.24,    34.28,    33.42,    28.11
       34.0,      31.20,    29.76,    34.01,    33.17,    27.87
       35.0,      30.90,    29.30,    33.74,    32.93,    27.64
       36.0,      30.61,    28.85,    33.48,    32.69,    27.40
       37.0,      30.32,    28.42,    33.22,    32.46,    27.17
       38.0,      30.04,    28.00,    32.97,    32.22,    26.94
       39.0,      29.76,    27.60,    32.73,    31.99,    26.72
       40.0,      29.49,    27.21,    32.49,    31.76,    26.49
       41.0,      29.22,    26.83,    32.25,    31.53,    26.27
       42.0,      28.96,    26.47,    32.02,    31.31,    26.05
       43.0,      28.71,    26.12,    31.79,    31.09,    25.84
       44.0,      28.46,    25.78,    31.57,    30.87,    25.62
       45.0,      28.21,    25.45,    31.35,    30.65,    25.41
       46.0,      27.97,    25.13,    31.13,    30.43,    25.20
       47.0,      27.74,    24.82,    30.92,    30.22,    24.99
       48.0,      27.51,    24.52,    30.72,    30.01,    24.79
       49.0,      27.28,    24.24,    30.51,    29.80,    24.59
       50.0,      27.06,    23.96,    30.31,    29.59,    24.39
       51.0,      26.85,    23.68,    30.12,    29.39,    24.19
       52.0,      26.63,    23.42,    29.93,    29.19,    23.99
       53.0,      26.42,    23.17,    29.74,    28.99,    23.80
       54.0,      26.22,    22.92,    29.55,    28.79,    23.61
       55.0,      26.02,    22.68,    29.37,    28.60,    23.42
       56.0,      25.82,    22.45,    29.19,    28.40,    23.23
       57.0,      25.62,    22.23,    29.01,    28.21,    23.04
       58.0,      25.43,    22.01,    28.84,    28.02,    22.86
       59.0,      25.25,    21.80,    28.67,    27.83,    22.68
       60.0,      25.06,    21.59,    28.51,    27.65,    22.50
       61.0,      24.88,    21.39,    28.34,    27.46,    22.32
       62.0,      24.70,    21.20,    28.18,    27.28,    22.15
       63.0,      24.53,    21.01,    28.02,    27.10,    21.97
