Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.48,     3.41,     3.41,     3.55,     3.55
        2.0,       6.11,     6.07,     6.07,     6.14,     6.14
        3.0,       8.51,     8.55,     8.56,     8.47,     8.46
        4.0,      10.84,    11.00,    11.02,    10.70,    10.65
        5.0,      13.21,    13.54,    13.56,    12.92,    12.81
        6.0,      15.67,    16.23,    16.23,    15.22,    15.01
        7.0,      18.28,    19.09,    19.05,    17.64,    17.33
        8.0,      21.00,    22.08,    21.98,    20.18,    19.77
        9.0,      23.79,    25.12,    24.93,    22.80,    22.32
       10.0,      26.55,    28.09,    27.81,    25.41,    24.90
       11.0,      29.17,    30.86,    30.48,    27.91,    27.42
       12.0,      31.52,    33.30,    32.84,    30.18,    29.75
       13.0,      33.51,    35.32,    34.81,    32.13,    31.79
       14.0,      35.08,    36.86,    36.34,    33.67,    33.45
       15.0,      36.19,    37.89,    37.41,    34.78,    34.66
       16.0,      36.86,    38.47,    38.07,    35.46,    35.43
       17.0,      37.14,    38.64,    38.38,    35.76,    35.77
       18.0,      37.11,    38.52,    38.42,    35.75,    35.76
       19.0,      36.87,    38.19,    38.29,    35.51,    35.48
       20.0,      36.50,    37.76,    38.06,    35.14,    35.03
       21.0,      36.07,    37.29,    37.80,    34.71,    34.49
       22.0,      35.65,    36.82,    37.55,    34.27,    33.94
       23.0,      35.23,    36.38,    37.30,    33.86,    33.40
       24.0,      34.85,    35.95,    37.07,    33.47,    32.90
       25.0,      34.47,    35.53,    36.84,    33.10,    32.42
       26.0,      34.11,    35.12,    36.61,    32.74,    31.97
       27.0,      33.75,    34.72,    36.39,    32.39,    31.52
       28.0,      33.40,    34.32,    36.16,    32.04,    31.08
       29.0,      33.06,    33.93,    35.94,    31.71,    30.66
       30.0,      32.72,    33.54,    35.72,    31.38,    30.24
       31.0,      32.39,    33.16,    35.50,    31.06,    29.83
       32.0,      32.06,    32.79,    35.28,    30.74,    29.43
       33.0,      31.74,    32.43,    35.07,    30.44,    29.04
       34.0,      31.43,    32.07,    34.86,    30.14,    28.66
       35.0,      31.12,    31.71,    34.65,    29.84,    28.29
       36.0,      30.82,    31.36,    34.44,    29.56,    27.92
       37.0,      30.52,    31.02,    34.23,    29.27,    27.57
       38.0,      30.23,    30.68,    34.02,    29.00,    27.22
       39.0,      29.95,    30.35,    33.82,    28.73,    26.88
       40.0,      29.66,    30.03,    33.62,    28.47,    26.54
       41.0,      29.39,    29.71,    33.42,    28.21,    26.22
       42.0,      29.12,    29.39,    33.22,    27.96,    25.90
       43.0,      28.85,    29.08,    33.02,    27.71,    25.59
       44.0,      28.59,    28.78,    32.83,    27.47,    25.28
       45.0,      28.33,    28.48,    32.63,    27.23,    24.98
       46.0,      28.08,    28.18,    32.44,    27.00,    24.69
       47.0,      27.83,    27.89,    32.25,    26.77,    24.40
       48.0,      27.58,    27.60,    32.06,    26.55,    24.12
       49.0,      27.34,    27.32,    31.88,    26.33,    23.85
       50.0,      27.11,    27.05,    31.69,    26.12,    23.58
       51.0,      26.88,    26.78,    31.51,    25.91,    23.31
       52.0,      26.65,    26.51,    31.33,    25.70,    23.06
       53.0,      26.42,    26.24,    31.14,    25.50,    22.80
       54.0,      26.20,    25.99,    30.97,    25.31,    22.56
       55.0,      25.99,    25.73,    30.79,    25.11,    22.32
       56.0,      25.77,    25.48,    30.61,    24.93,    22.08
       57.0,      25.56,    25.23,    30.44,    24.74,    21.85
       58.0,      25.36,    24.99,    30.26,    24.56,    21.62
       59.0,      25.16,    24.75,    30.09,    24.38,    21.40
       60.0,      24.96,    24.52,    29.92,    24.20,    21.18
       61.0,      24.76,    24.29,    29.75,    24.03,    20.97
       62.0,      24.57,    24.06,    29.59,    23.86,    20.76
       63.0,      24.38,    23.84,    29.42,    23.70,    20.55
       64.0,      24.19,    23.62,    29.26,    23.54,    20.35
       65.0,      24.01,    23.40,    29.09,    23.38,    20.15
       66.0,      23.82,    23.19,    28.93,    23.22,    19.96
       67.0,      23.65,    22.98,    28.77,    23.07,    19.77
       68.0,      23.47,    22.77,    28.61,    22.92,    19.59
       69.0,      23.30,    22.57,    28.45,    22.77,    19.41
       70.0,      23.13,    22.37,    28.30,    22.62,    19.23
       71.0,      22.96,    22.17,    28.14,    22.48,    19.05
       72.0,      22.80,    21.98,    27.99,    22.34,    18.88
       73.0,      22.64,    21.79,    27.84,    22.20,    18.71
       74.0,      22.48,    21.60,    27.68,    22.07,    18.55
       75.0,      22.32,    21.42,    27.53,    21.93,    18.39
       76.0,      22.16,    21.24,    27.39,    21.80,    18.23
       77.0,      22.01,    21.06,    27.24,    21.67,    18.07
       78.0,      21.86,    20.88,    27.09,    21.55,    17.92
       79.0,      21.71,    20.71,    26.95,    21.42,    17.77
       80.0,      21.57,    20.54,    26.80,    21.30,    17.63
       81.0,      21.42,    20.37,    26.66,    21.18,    17.48
       82.0,      21.28,    20.21,    26.52,    21.06,    17.34
       83.0,      21.14,    20.05,    26.38,    20.94,    17.20
       84.0,      21.01,    19.89,    26.24,    20.83,    17.07
       85.0,      20.87,    19.73,    26.10,    20.72,    16.93
       86.0,      20.74,    19.58,    25.97,    20.61,    16.80
       87.0,      20.61,    19.42,    25.83,    20.50,    16.67
       88.0,      20.48,    19.27,    25.70,    20.39,    16.55
       89.0,      20.35,    19.13,    25.56,    20.28,    16.42
       90.0,      20.22,    18.98,    25.43,    20.18,    16.30
       91.0,      20.10,    18.84,    25.30,    20.07,    16.18
       92.0,      19.98,    18.70,    25.17,    19.97,    16.06
       93.0,      19.85,    18.56,    25.04,    19.87,    15.95
       94.0,      19.74,    18.42,    24.91,    19.77,    15.83
       95.0,      19.62,    18.29,    24.79,    19.67,    15.72
       96.0,      19.50,    18.16,    24.66,    19.58,    15.61
       97.0,      19.39,    18.03,    24.53,    19.48,    15.50
       98.0,      19.27,    17.90,    24.41,    19.39,    15.40
       99.0,      19.16,    17.78,    24.29,    19.30,    15.29
      100.0,      19.05,    17.65,    24.17,    19.21,    15.19
      101.0,      18.95,    17.53,    24.05,    19.12,    15.09
      102.0,      18.84,    17.41,    23.93,    19.03,    14.99
      103.0,      18.73,    17.29,    23.81,    18.94,    14.89
      104.0,      18.63,    17.18,    23.69,    18.86,    14.79
      105.0,      18.53,    17.06,    23.57,    18.77,    14.70
      106.0,      18.42,    16.95,    23.46,    18.69,    14.61
      107.0,      18.32,    16.84,    23.34,    18.60,    14.52
      108.0,      18.23,    16.73,    23.23,    18.52,    14.43
      109.0,      18.13,    16.62,    23.12,    18.44,    14.34
      110.0,      18.03,    16.51,    23.00,    18.36,    14.25
      111.0,      17.94,    16.41,    22.89,    18.28,    14.16
