Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.12,     1.85,     2.29,     2.49,     1.85
        2.0,       3.69,     3.43,     3.88,     4.00,     3.43
        3.0,       5.11,     4.94,     5.27,     5.28,     4.94
        4.0,       6.44,     6.39,     6.56,     6.44,     6.39
        5.0,       7.72,     7.80,     7.77,     7.50,     7.80
        6.0,       8.95,     9.18,     8.93,     8.50,     9.18
        7.0,      10.14,    10.54,    10.04,     9.45,    10.54
        8.0,      11.31,    11.88,    11.11,    10.35,    11.88
        9.0,      12.44,    13.20,    12.15,    11.22,    13.20
       10.0,      13.56,    14.51,    13.16,    12.06,    14.51
       11.0,      14.66,    15.80,    14.15,    12.88,    15.80
       12.0,      15.74,    17.08,    15.12,    13.67,    17.08
       13.0,      16.80,    18.35,    16.06,    14.44,    18.35
       14.0,      17.85,    19.61,    16.99,    15.19,    19.61
       15.0,      18.89,    20.86,    17.91,    15.93,    20.86
       16.0,      19.92,    22.11,    18.81,    16.65,    22.11
       17.0,      20.97,    23.39,    19.73,    17.38,    23.39
       18.0,      22.09,    24.76,    20.69,    18.15,    24.77
       19.0,      23.33,    26.29,    21.73,    18.98,    26.31
       20.0,      24.71,    28.02,    22.88,    19.91,    28.05
       21.0,      26.25,    29.96,    24.14,    20.93,    29.99
       22.0,      27.92,    32.07,    25.49,    22.02,    32.09
       23.0,      29.64,    34.25,    26.88,    23.14,    34.28
       24.0,      31.33,    36.41,    28.24,    24.24,    36.42
       25.0,      32.89,    38.40,    29.51,    25.25,    38.40
       26.0,      34.23,    40.11,    30.61,    26.11,    40.09
       27.0,      35.28,    41.43,    31.48,    26.79,    41.40
       28.0,      35.99,    42.33,    32.11,    27.25,    42.29
       29.0,      36.36,    42.77,    32.47,    27.49,    42.72
       30.0,      36.42,    42.79,    32.60,    27.53,    42.75
       31.0,      36.20,    42.46,    32.52,    27.40,    42.44
       32.0,      35.79,    41.88,    32.28,    27.14,    41.87
       33.0,      35.25,    41.13,    31.95,    26.80,    41.14
       34.0,      34.66,    40.30,    31.56,    26.43,    40.34
       35.0,      34.05,    39.46,    31.17,    26.05,    39.53
       36.0,      33.46,    38.65,    30.78,    25.68,    38.74
       37.0,      32.91,    37.88,    30.41,    25.33,    38.00
       38.0,      32.38,    37.15,    30.06,    25.00,    37.30
       39.0,      31.87,    36.45,    29.72,    24.69,    36.62
       40.0,      31.38,    35.78,    29.38,    24.38,    35.98
       41.0,      30.91,    35.14,    29.06,    24.09,    35.35
       42.0,      30.46,    34.52,    28.75,    23.81,    34.75
       43.0,      30.02,    33.92,    28.44,    23.54,    34.18
       44.0,      29.60,    33.35,    28.14,    23.27,    33.62
       45.0,      29.19,    32.80,    27.85,    23.02,    33.09
       46.0,      28.80,    32.26,    27.57,    22.78,    32.58
       47.0,      28.42,    31.75,    27.30,    22.54,    32.08
       48.0,      28.06,    31.26,    27.03,    22.32,    31.61
       49.0,      27.70,    30.79,    26.78,    22.10,    31.15
       50.0,      27.36,    30.33,    26.52,    21.89,    30.71
       51.0,      27.04,    29.90,    26.28,    21.69,    30.28
       52.0,      26.72,    29.47,    26.04,    21.50,    29.87
       53.0,      26.42,    29.07,    25.81,    21.31,    29.48
       54.0,      26.12,    28.68,    25.58,    21.13,    29.10
       55.0,      25.84,    28.30,    25.36,    20.95,    28.74
       56.0,      25.56,    27.94,    25.15,    20.78,    28.39
       57.0,      25.30,    27.59,    24.94,    20.62,    28.05
       58.0,      25.05,    27.25,    24.74,    20.46,    27.72
       59.0,      24.80,    26.93,    24.54,    20.31,    27.41
       60.0,      24.56,    26.62,    24.35,    20.17,    27.11
       61.0,      24.33,    26.32,    24.16,    20.03,    26.82
       62.0,      24.11,    26.03,    23.98,    19.89,    26.54
       63.0,      23.90,    25.75,    23.80,    19.76,    26.27
       64.0,      23.69,    25.48,    23.63,    19.63,    26.01
       65.0,      23.49,    25.22,    23.46,    19.51,    25.76
       66.0,      23.30,    24.97,    23.30,    19.39,    25.52
       67.0,      23.11,    24.73,    23.14,    19.28,    25.28
       68.0,      22.93,    24.50,    22.99,    19.17,    25.06
       69.0,      22.75,    24.28,    22.83,    19.06,    24.84
       70.0,      22.59,    24.06,    22.69,    18.96,    24.63
       71.0,      22.42,    23.86,    22.54,    18.86,    24.43
       72.0,      22.26,    23.66,    22.40,    18.76,    24.24
       73.0,      22.11,    23.46,    22.27,    18.67,    24.05
       74.0,      21.96,    23.28,    22.14,    18.58,    23.87
       75.0,      21.82,    23.10,    22.01,    18.49,    23.69
       76.0,      21.68,    22.93,    21.88,    18.40,    23.52
       77.0,      21.55,    22.76,    21.76,    18.32,    23.36
       78.0,      21.42,    22.60,    21.64,    18.24,    23.21
       79.0,      21.30,    22.44,    21.52,    18.17,    23.05
       80.0,      21.17,    22.29,    21.41,    18.09,    22.91
       81.0,      21.06,    22.15,    21.29,    18.02,    22.77
       82.0,      20.94,    22.01,    21.19,    17.95,    22.63
       83.0,      20.83,    21.87,    21.08,    17.88,    22.50
       84.0,      20.73,    21.74,    20.98,    17.81,    22.37
       85.0,      20.62,    21.61,    20.88,    17.75,    22.25
       86.0,      20.52,    21.49,    20.78,    17.69,    22.13
       87.0,      20.42,    21.37,    20.68,    17.63,    22.01
       88.0,      20.33,    21.26,    20.59,    17.57,    21.90
       89.0,      20.24,    21.15,    20.50,    17.51,    21.79
       90.0,      20.15,    21.04,    20.41,    17.46,    21.69
       91.0,      20.06,    20.94,    20.32,    17.40,    21.59
       92.0,      19.98,    20.84,    20.23,    17.35,    21.49
       93.0,      19.90,    20.74,    20.15,    17.30,    21.39
       94.0,      19.82,    20.65,    20.07,    17.25,    21.30
       95.0,      19.74,    20.56,    19.99,    17.20,    21.21
       96.0,      19.67,    20.47,    19.91,    17.16,    21.13
       97.0,      19.59,    20.38,    19.84,    17.11,    21.04
       98.0,      19.52,    20.30,    19.76,    17.07,    20.96
       99.0,      19.45,    20.22,    19.69,    17.02,    20.88
      100.0,      19.39,    20.14,    19.62,    16.98,    20.81
      101.0,      19.32,    20.07,    19.55,    16.94,    20.73
      102.0,      19.26,    19.99,    19.48,    16.90,    20.66
      103.0,      19.20,    19.92,    19.41,    16.86,    20.59
      104.0,      19.14,    19.85,    19.35,    16.82,    20.52
      105.0,      19.08,    19.79,    19.29,    16.78,    20.46
      106.0,      19.02,    19.72,    19.22,    16.75,    20.39
      107.0,      18.97,    19.66,    19.16,    16.71,    20.33
      108.0,      18.91,    19.60,    19.10,    16.67,    20.27
      109.0,      18.86,    19.54,    19.04,    16.64,    20.21
      110.0,      18.81,    19.48,    18.99,    16.61,    20.15
      111.0,      18.76,    19.42,    18.93,    16.57,    20.10
      112.0,      18.71,    19.37,    18.88,    16.54,    20.04
      113.0,      18.66,    19.32,    18.82,    16.51,    19.99
      114.0,      18.61,    19.26,    18.77,    16.48,    19.94
      115.0,      18.57,    19.21,    18.72,    16.45,    19.89
      116.0,      18.52,    19.16,    18.67,    16.42,    19.84
      117.0,      18.48,    19.11,    18.62,    16.39,    19.79
      118.0,      18.44,    19.07,    18.57,    16.36,    19.75
      119.0,      18.39,    19.02,    18.52,    16.33,    19.70
      120.0,      18.35,    18.98,    18.48,    16.30,    19.66
      121.0,      18.31,    18.93,    18.43,    16.28,    19.61
      122.0,      18.27,    18.89,    18.38,    16.25,    19.57
      123.0,      18.23,    18.85,    18.34,    16.22,    19.53
      124.0,      18.20,    18.81,    18.30,    16.20,    19.49
      125.0,      18.16,    18.77,    18.25,    16.17,    19.45
      126.0,      18.12,    18.73,    18.21,    16.15,    19.41
      127.0,      18.09,    18.69,    18.17,    16.12,    19.37
      128.0,      18.05,    18.65,    18.13,    16.10,    19.33
      129.0,      18.02,    18.62,    18.09,    16.07,    19.30
      130.0,      17.99,    18.58,    18.05,    16.05,    19.26
      131.0,      17.95,    18.54,    18.01,    16.03,    19.22
      132.0,      17.92,    18.51,    17.97,    16.00,    19.19
      133.0,      17.89,    18.48,    17.94,    15.98,    19.16
      134.0,      17.86,    18.44,    17.90,    15.96,    19.12
      135.0,      17.83,    18.41,    17.86,    15.94,    19.09
      136.0,      17.79,    18.38,    17.83,    15.92,    19.06
      137.0,      17.76,    18.35,    17.79,    15.89,    19.03
      138.0,      17.74,    18.32,    17.76,    15.87,    18.99
      139.0,      17.71,    18.29,    17.73,    15.85,    18.96
      140.0,      17.68,    18.26,    17.69,    15.83,    18.93
      141.0,      17.65,    18.23,    17.66,    15.81,    18.90
      142.0,      17.62,    18.20,    17.63,    15.79,    18.87
      143.0,      17.59,    18.17,    17.59,    15.77,    18.85
      144.0,      17.57,    18.14,    17.56,    15.75,    18.82
      145.0,      17.54,    18.11,    17.53,    15.73,    18.79
      146.0,      17.51,    18.09,    17.50,    15.71,    18.76
      147.0,      17.49,    18.06,    17.47,    15.69,    18.73
      148.0,      17.46,    18.03,    17.44,    15.67,    18.71
      149.0,      17.44,    18.01,    17.41,    15.65,    18.68
      150.0,      17.41,    17.98,    17.38,    15.63,    18.66
      151.0,      17.39,    17.96,    17.35,    15.61,    18.63
      152.0,      17.36,    17.93,    17.33,    15.59,    18.60
      153.0,      17.34,    17.91,    17.30,    15.57,    18.58
      154.0,      17.32,    17.88,    17.27,    15.56,    18.55
      155.0,      17.29,    17.86,    17.24,    15.54,    18.53
      156.0,      17.27,    17.83,    17.22,    15.52,    18.50
      157.0,      17.25,    17.81,    17.19,    15.50,    18.48
      158.0,      17.22,    17.79,    17.16,    15.48,    18.46
      159.0,      17.20,    17.76,    17.14,    15.47,    18.43
      160.0,      17.18,    17.74,    17.11,    15.45,    18.41
      161.0,      17.15,    17.72,    17.08,    15.43,    18.39
      162.0,      17.13,    17.69,    17.06,    15.41,    18.36
      163.0,      17.11,    17.67,    17.03,    15.40,    18.34
      164.0,      17.09,    17.65,    17.01,    15.38,    18.32
      165.0,      17.07,    17.63,    16.99,    15.36,    18.30
      166.0,      17.05,    17.61,    16.96,    15.34,    18.27
      167.0,      17.02,    17.58,    16.94,    15.33,    18.25
      168.0,      17.00,    17.56,    16.91,    15.31,    18.23
      169.0,      16.98,    17.54,    16.89,    15.29,    18.21
      170.0,      16.96,    17.52,    16.87,    15.28,    18.19
      171.0,      16.94,    17.50,    16.84,    15.26,    18.16
      172.0,      16.92,    17.48,    16.82,    15.24,    18.14
      173.0,      16.90,    17.46,    16.80,    15.23,    18.12
      174.0,      16.88,    17.44,    16.77,    15.21,    18.10
      175.0,      16.86,    17.42,    16.75,    15.19,    18.08
      176.0,      16.84,    17.40,    16.73,    15.18,    18.06
      177.0,      16.82,    17.38,    16.71,    15.16,    18.04
      178.0,      16.80,    17.36,    16.69,    15.14,    18.02
      179.0,      16.78,    17.34,    16.66,    15.13,    18.00
      180.0,      16.76,    17.32,    16.64,    15.11,    17.98
      181.0,      16.74,    17.30,    16.62,    15.10,    17.96
      182.0,      16.72,    17.28,    16.60,    15.08,    17.94
      183.0,      16.71,    17.26,    16.58,    15.06,    17.92
      184.0,      16.69,    17.24,    16.56,    15.05,    17.90
      185.0,      16.67,    17.22,    16.54,    15.03,    17.88
      186.0,      16.65,    17.20,    16.52,    15.02,    17.86
      187.0,      16.63,    17.18,    16.50,    15.00,    17.84
      188.0,      16.61,    17.17,    16.48,    14.98,    17.82
      189.0,      16.59,    17.15,    16.46,    14.97,    17.80
      190.0,      16.57,    17.13,    16.44,    14.95,    17.78
      191.0,      16.56,    17.11,    16.42,    14.94,    17.76
      192.0,      16.54,    17.09,    16.40,    14.92,    17.74
      193.0,      16.52,    17.07,    16.38,    14.91,    17.72
      194.0,      16.50,    17.05,    16.36,    14.89,    17.70
      195.0,      16.48,    17.04,    16.34,    14.88,    17.69
      196.0,      16.47,    17.02,    16.32,    14.86,    17.67
      197.0,      16.45,    17.00,    16.30,    14.84,    17.65
      198.0,      16.43,    16.98,    16.28,    14.83,    17.63
      199.0,      16.41,    16.96,    16.26,    14.81,    17.61
      200.0,      16.39,    16.94,    16.24,    14.80,    17.59
      201.0,      16.38,    16.93,    16.22,    14.78,    17.57
      202.0,      16.36,    16.91,    16.21,    14.77,    17.55
      203.0,      16.34,    16.89,    16.19,    14.75,    17.54
      204.0,      16.32,    16.87,    16.17,    14.74,    17.52
      205.0,      16.31,    16.86,    16.15,    14.72,    17.50
      206.0,      16.29,    16.84,    16.13,    14.71,    17.48
      207.0,      16.27,    16.82,    16.11,    14.69,    17.46
      208.0,      16.25,    16.80,    16.10,    14.68,    17.44
      209.0,      16.24,    16.79,    16.08,    14.66,    17.43
      210.0,      16.22,    16.77,    16.06,    14.65,    17.41
      211.0,      16.20,    16.75,    16.04,    14.63,    17.39
      212.0,      16.19,    16.73,    16.02,    14.62,    17.37
      213.0,      16.17,    16.72,    16.01,    14.60,    17.35
      214.0,      16.15,    16.70,    15.99,    14.59,    17.34
      215.0,      16.14,    16.68,    15.97,    14.57,    17.32
      216.0,      16.12,    16.66,    15.95,    14.56,    17.30
      217.0,      16.10,    16.65,    15.93,    14.54,    17.28
      218.0,      16.09,    16.63,    15.92,    14.53,    17.27
      219.0,      16.07,    16.61,    15.90,    14.51,    17.25
      220.0,      16.05,    16.60,    15.88,    14.50,    17.23
      221.0,      16.03,    16.58,    15.87,    14.48,    17.21
      222.0,      16.02,    16.56,    15.85,    14.47,    17.19
      223.0,      16.00,    16.54,    15.83,    14.46,    17.18
      224.0,      15.99,    16.53,    15.81,    14.44,    17.16
      225.0,      15.97,    16.51,    15.80,    14.43,    17.14
      226.0,      15.95,    16.49,    15.78,    14.41,    17.12
      227.0,      15.94,    16.48,    15.76,    14.40,    17.11
      228.0,      15.92,    16.46,    15.75,    14.38,    17.09
      229.0,      15.90,    16.44,    15.73,    14.37,    17.07
      230.0,      15.89,    16.43,    15.71,    14.35,    17.05
      231.0,      15.87,    16.41,    15.70,    14.34,    17.04
      232.0,      15.85,    16.39,    15.68,    14.32,    17.02
      233.0,      15.84,    16.38,    15.66,    14.31,    17.00
      234.0,      15.82,    16.36,    15.65,    14.30,    16.99
      235.0,      15.81,    16.34,    15.63,    14.28,    16.97
      236.0,      15.79,    16.33,    15.61,    14.27,    16.95
      237.0,      15.77,    16.31,    15.60,    14.25,    16.93
      238.0,      15.76,    16.29,    15.58,    14.24,    16.92
      239.0,      15.74,    16.28,    15.56,    14.22,    16.90
      240.0,      15.72,    16.26,    15.55,    14.21,    16.88
      241.0,      15.71,    16.24,    15.53,    14.20,    16.87
      242.0,      15.69,    16.23,    15.51,    14.18,    16.85
      243.0,      15.68,    16.21,    15.50,    14.17,    16.83
      244.0,      15.66,    16.19,    15.48,    14.15,    16.81
      245.0,      15.64,    16.18,    15.46,    14.14,    16.80
      246.0,      15.63,    16.16,    15.45,    14.12,    16.78
      247.0,      15.61,    16.15,    15.43,    14.11,    16.76
      248.0,      15.60,    16.13,    15.42,    14.10,    16.75
      249.0,      15.58,    16.11,    15.40,    14.08,    16.73
      250.0,      15.57,    16.10,    15.38,    14.07,    16.71
      251.0,      15.55,    16.08,    15.37,    14.05,    16.70
      252.0,      15.53,    16.06,    15.35,    14.04,    16.68
      253.0,      15.52,    16.05,    15.34,    14.02,    16.66
      254.0,      15.50,    16.03,    15.32,    14.01,    16.65
