Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.67,     1.67,     1.62,     1.72,     1.67
        2.0,       2.62,     2.63,     2.57,     2.67,     2.63
        3.0,       3.42,     3.42,     3.38,     3.46,     3.42
        4.0,       4.13,     4.13,     4.09,     4.15,     4.13
        5.0,       4.77,     4.78,     4.75,     4.79,     4.78
        6.0,       5.38,     5.38,     5.37,     5.38,     5.38
        7.0,       5.95,     5.95,     5.96,     5.93,     5.95
        8.0,       6.49,     6.49,     6.52,     6.46,     6.49
        9.0,       7.01,     7.01,     7.05,     6.96,     7.01
       10.0,       7.51,     7.50,     7.57,     7.45,     7.50
       11.0,       7.99,     7.99,     8.07,     7.91,     7.98
       12.0,       8.45,     8.45,     8.55,     8.36,     8.45
       13.0,       8.91,     8.90,     9.02,     8.80,     8.90
       14.0,       9.35,     9.34,     9.48,     9.23,     9.34
       15.0,       9.78,     9.77,     9.93,     9.64,     9.77
       16.0,      10.20,    10.19,    10.37,    10.05,    10.19
       17.0,      10.61,    10.60,    10.80,    10.44,    10.60
       18.0,      11.02,    11.01,    11.22,    10.83,    11.00
       19.0,      11.41,    11.40,    11.64,    11.21,    11.40
       20.0,      11.80,    11.79,    12.05,    11.58,    11.79
       21.0,      12.18,    12.17,    12.45,    11.95,    12.17
       22.0,      12.56,    12.55,    12.84,    12.31,    12.54
       23.0,      12.93,    12.91,    13.23,    12.66,    12.91
       24.0,      13.29,    13.28,    13.61,    13.01,    13.27
       25.0,      13.65,    13.64,    13.99,    13.36,    13.63
       26.0,      14.01,    13.99,    14.36,    13.69,    13.98
       27.0,      14.36,    14.34,    14.73,    14.03,    14.33
       28.0,      14.70,    14.68,    15.09,    14.36,    14.67
       29.0,      15.04,    15.02,    15.45,    14.68,    15.01
       30.0,      15.38,    15.36,    15.81,    15.00,    15.35
       31.0,      15.71,    15.69,    16.16,    15.32,    15.68
       32.0,      16.04,    16.02,    16.51,    15.63,    16.01
       33.0,      16.37,    16.34,    16.85,    15.94,    16.33
       34.0,      16.69,    16.66,    17.19,    16.25,    16.65
       35.0,      17.01,    16.98,    17.53,    16.55,    16.97
       36.0,      17.32,    17.29,    17.86,    16.85,    17.28
       37.0,      17.64,    17.60,    18.20,    17.15,    17.59
       38.0,      17.95,    17.91,    18.52,    17.44,    17.90
       39.0,      18.25,    18.22,    18.85,    17.74,    18.21
       40.0,      18.56,    18.52,    19.17,    18.02,    18.51
       41.0,      18.86,    18.82,    19.49,    18.31,    18.81
       42.0,      19.16,    19.12,    19.81,    18.59,    19.11
       43.0,      19.46,    19.42,    20.12,    18.87,    19.40
       44.0,      19.75,    19.71,    20.44,    19.15,    19.70
       45.0,      20.04,    20.00,    20.75,    19.43,    19.99
       46.0,      20.33,    20.29,    21.06,    19.70,    20.28
       47.0,      20.62,    20.58,    21.36,    19.98,    20.56
       48.0,      20.90,    20.86,    21.67,    20.25,    20.85
       49.0,      21.19,    21.14,    21.97,    20.51,    21.13
       50.0,      21.47,    21.42,    22.27,    20.78,    21.41
       51.0,      21.75,    21.70,    22.56,    21.04,    21.69
       52.0,      22.03,    21.98,    22.86,    21.31,    21.96
       53.0,      22.30,    22.25,    23.15,    21.57,    22.24
       54.0,      22.58,    22.52,    23.45,    21.83,    22.51
       55.0,      22.85,    22.79,    23.74,    22.08,    22.78
       56.0,      23.12,    23.06,    24.02,    22.34,    23.05
       57.0,      23.39,    23.33,    24.31,    22.59,    23.32
       58.0,      23.65,    23.60,    24.60,    22.84,    23.58
       59.0,      23.92,    23.86,    24.88,    23.10,    23.85
       60.0,      24.19,    24.13,    25.18,    23.36,    24.12
