Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.33,     2.04,     2.54,     2.72,     2.04
        2.0,       4.12,     3.85,     4.34,     4.44,     3.85
        3.0,       5.76,     5.59,     5.93,     5.91,     5.59
        4.0,       7.30,     7.28,     7.40,     7.25,     7.28
        5.0,       8.79,     8.94,     8.79,     8.48,     8.94
        6.0,      10.23,    10.58,    10.11,     9.65,    10.58
        7.0,      11.63,    12.19,    11.39,    10.76,    12.19
        8.0,      13.00,    13.78,    12.62,    11.82,    13.78
        9.0,      14.34,    15.36,    13.82,    12.85,    15.36
       10.0,      15.67,    16.92,    14.99,    13.84,    16.92
       11.0,      16.97,    18.47,    16.13,    14.81,    18.48
       12.0,      18.29,    20.05,    17.28,    15.78,    20.07
       13.0,      19.68,    21.72,    18.46,    16.79,    21.76
       14.0,      21.19,    23.55,    19.72,    17.86,    23.63
       15.0,      22.87,    25.60,    21.10,    19.04,    25.73
       16.0,      24.72,    27.88,    22.60,    20.32,    28.07
       17.0,      26.71,    30.37,    24.21,    21.68,    30.61
       18.0,      28.79,    32.96,    25.86,    23.08,    33.25
       19.0,      30.84,    35.56,    27.50,    24.44,    35.88
       20.0,      32.77,    38.00,    29.05,    25.71,    38.34
       21.0,      34.47,    40.16,    30.42,    26.81,    40.49
       22.0,      35.85,    41.92,    31.55,    27.70,    42.22
       23.0,      36.86,    43.21,    32.40,    28.35,    43.46
       24.0,      37.47,    44.00,    32.96,    28.75,    44.19
       25.0,      37.73,    44.31,    33.24,    28.91,    44.44
       26.0,      37.66,    44.20,    33.28,    28.88,    44.29
       27.0,      37.36,    43.78,    33.13,    28.70,    43.81
       28.0,      36.89,    43.15,    32.86,    28.43,    43.14
       29.0,      36.34,    42.40,    32.51,    28.11,    42.36
       30.0,      35.77,    41.61,    32.14,    27.78,    41.55
       31.0,      35.21,    40.84,    31.78,    27.45,    40.76
       32.0,      34.67,    40.10,    31.43,    27.14,    40.01
       33.0,      34.16,    39.40,    31.09,    26.85,    39.29
       34.0,      33.67,    38.72,    30.77,    26.57,    38.61
