Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.70,     3.66,     3.66,     3.84,     3.66
        2.0,       6.21,     6.23,     6.20,     6.19,     6.23
        3.0,       8.49,     8.59,     8.52,     8.25,     8.59
        4.0,      10.72,    10.94,    10.80,    10.22,    10.94
        5.0,      13.03,    13.37,    13.14,    12.23,    13.38
        6.0,      15.44,    15.94,    15.59,    14.30,    15.94
        7.0,      17.97,    18.62,    18.16,    16.45,    18.63
        8.0,      20.54,    21.36,    20.80,    18.62,    21.36
        9.0,      23.07,    24.05,    23.43,    20.76,    24.04
       10.0,      25.45,    26.58,    25.92,    22.76,    26.56
       11.0,      27.59,    28.83,    28.18,    24.54,    28.81
       12.0,      29.38,    30.71,    30.10,    26.02,    30.68
       13.0,      30.77,    32.15,    31.63,    27.17,    32.13
       14.0,      31.74,    33.15,    32.72,    27.96,    33.12
       15.0,      32.31,    33.72,    33.40,    28.41,    33.70
       16.0,      32.52,    33.92,    33.71,    28.56,    33.90
       17.0,      32.46,    33.83,    33.71,    28.48,    33.82
       18.0,      32.21,    33.54,    33.51,    28.23,    33.54
       19.0,      31.84,    33.14,    33.17,    27.90,    33.14
       20.0,      31.42,    32.69,    32.77,    27.52,    32.71
       21.0,      31.00,    32.23,    32.37,    27.14,    32.26
       22.0,      30.60,    31.80,    31.98,    26.78,    31.84
       23.0,      30.22,    31.39,    31.61,    26.43,    31.44
       24.0,      29.86,    31.00,    31.26,    26.10,    31.06
       25.0,      29.51,    30.62,    30.92,    25.78,    30.69
       26.0,      29.17,    30.26,    30.60,    25.48,    30.34
       27.0,      28.84,    29.91,    30.29,    25.19,    30.00
       28.0,      28.53,    29.57,    29.98,    24.90,    29.67
       29.0,      28.23,    29.24,    29.69,    24.63,    29.35
       30.0,      27.94,    28.93,    29.41,    24.37,    29.05
       31.0,      27.66,    28.63,    29.14,    24.11,    28.75
       32.0,      27.39,    28.34,    28.88,    23.87,    28.47
       33.0,      27.13,    28.06,    28.63,    23.64,    28.19
       34.0,      26.88,    27.79,    28.38,    23.41,    27.93
       35.0,      26.64,    27.53,    28.15,    23.19,    27.68
       36.0,      26.40,    27.28,    27.92,    22.98,    27.43
       37.0,      26.18,    27.03,    27.70,    22.78,    27.20
       38.0,      25.96,    26.80,    27.49,    22.58,    26.97
       39.0,      25.75,    26.58,    27.28,    22.39,    26.75
       40.0,      25.55,    26.36,    27.08,    22.21,    26.54
       41.0,      25.35,    26.15,    26.89,    22.04,    26.33
       42.0,      25.16,    25.95,    26.71,    21.87,    26.14
       43.0,      24.98,    25.75,    26.53,    21.70,    25.95
       44.0,      24.81,    25.57,    26.35,    21.55,    25.76
       45.0,      24.64,    25.38,    26.19,    21.39,    25.59
       46.0,      24.47,    25.21,    26.02,    21.25,    25.42
       47.0,      24.32,    25.04,    25.87,    21.11,    25.25
       48.0,      24.16,    24.88,    25.71,    20.97,    25.09
       49.0,      24.01,    24.72,    25.57,    20.84,    24.94
       50.0,      23.87,    24.57,    25.42,    20.71,    24.79
       51.0,      23.73,    24.42,    25.28,    20.58,    24.64
       52.0,      23.60,    24.28,    25.15,    20.47,    24.50
       53.0,      23.47,    24.14,    25.02,    20.35,    24.37
       54.0,      23.35,    24.01,    24.89,    20.24,    24.24
       55.0,      23.22,    23.88,    24.77,    20.13,    24.11
       56.0,      23.11,    23.75,    24.65,    20.03,    23.99
       57.0,      22.99,    23.63,    24.54,    19.93,    23.88
       58.0,      22.88,    23.52,    24.43,    19.83,    23.76
       59.0,      22.78,    23.41,    24.32,    19.73,    23.65
       60.0,      22.67,    23.30,    24.21,    19.64,    23.54
       61.0,      22.57,    23.19,    24.11,    19.55,    23.44
       62.0,      22.48,    23.09,    24.01,    19.47,    23.34
       63.0,      22.38,    22.99,    23.91,    19.39,    23.24
       64.0,      22.29,    22.89,    23.82,    19.31,    23.15
       65.0,      22.20,    22.80,    23.73,    19.23,    23.06
       66.0,      22.12,    22.71,    23.64,    19.15,    22.97
       67.0,      22.04,    22.62,    23.55,    19.08,    22.88
       68.0,      21.95,    22.54,    23.47,    19.01,    22.80
       69.0,      21.88,    22.46,    23.39,    18.94,    22.72
       70.0,      21.80,    22.38,    23.31,    18.87,    22.64
       71.0,      21.73,    22.30,    23.23,    18.81,    22.57
       72.0,      21.65,    22.22,    23.15,    18.74,    22.49
       73.0,      21.58,    22.15,    23.08,    18.68,    22.42
       74.0,      21.51,    22.08,    23.01,    18.62,    22.35
       75.0,      21.45,    22.01,    22.94,    18.56,    22.28
       76.0,      21.38,    21.94,    22.87,    18.51,    22.22
       77.0,      21.32,    21.88,    22.80,    18.45,    22.15
       78.0,      21.26,    21.82,    22.73,    18.40,    22.09
       79.0,      21.20,    21.75,    22.67,    18.35,    22.03
       80.0,      21.14,    21.69,    22.60,    18.30,    21.97
       81.0,      21.08,    21.63,    22.54,    18.25,    21.91
       82.0,      21.03,    21.58,    22.48,    18.20,    21.86
       83.0,      20.97,    21.52,    22.42,    18.15,    21.80
       84.0,      20.92,    21.47,    22.37,    18.11,    21.75
       85.0,      20.87,    21.41,    22.31,    18.06,    21.69
       86.0,      20.82,    21.36,    22.25,    18.02,    21.64
       87.0,      20.77,    21.31,    22.20,    17.98,    21.59
       88.0,      20.72,    21.26,    22.15,    17.94,    21.54
       89.0,      20.68,    21.22,    22.09,    17.90,    21.50
       90.0,      20.63,    21.17,    22.04,    17.86,    21.45
       91.0,      20.58,    21.12,    21.99,    17.82,    21.41
       92.0,      20.54,    21.08,    21.94,    17.78,    21.36
       93.0,      20.50,    21.03,    21.89,    17.74,    21.32
       94.0,      20.45,    20.99,    21.84,    17.71,    21.27
       95.0,      20.41,    20.95,    21.80,    17.67,    21.23
       96.0,      20.37,    20.91,    21.75,    17.64,    21.19
       97.0,      20.33,    20.87,    21.70,    17.60,    21.15
       98.0,      20.29,    20.83,    21.66,    17.57,    21.11
       99.0,      20.25,    20.79,    21.61,    17.54,    21.07
      100.0,      20.22,    20.75,    21.57,    17.50,    21.04
      101.0,      20.18,    20.71,    21.53,    17.47,    21.00
      102.0,      20.14,    20.68,    21.49,    17.44,    20.96
      103.0,      20.11,    20.64,    21.44,    17.41,    20.93
      104.0,      20.07,    20.61,    21.40,    17.38,    20.89
      105.0,      20.04,    20.57,    21.36,    17.35,    20.86
      106.0,      20.00,    20.54,    21.32,    17.32,    20.82
      107.0,      19.97,    20.50,    21.28,    17.30,    20.79
      108.0,      19.93,    20.47,    21.24,    17.27,    20.76
      109.0,      19.90,    20.44,    21.20,    17.24,    20.72
      110.0,      19.87,    20.41,    21.17,    17.21,    20.69
      111.0,      19.84,    20.37,    21.13,    17.19,    20.66
      112.0,      19.81,    20.34,    21.09,    17.16,    20.63
      113.0,      19.78,    20.31,    21.05,    17.14,    20.60
      114.0,      19.74,    20.28,    21.02,    17.11,    20.57
      115.0,      19.71,    20.25,    20.98,    17.09,    20.54
      116.0,      19.68,    20.22,    20.94,    17.06,    20.51
      117.0,      19.65,    20.19,    20.91,    17.04,    20.48
      118.0,      19.63,    20.17,    20.87,    17.01,    20.45
      119.0,      19.60,    20.14,    20.84,    16.99,    20.42
      120.0,      19.57,    20.11,    20.80,    16.97,    20.40
      121.0,      19.54,    20.08,    20.77,    16.94,    20.37
      122.0,      19.51,    20.05,    20.74,    16.92,    20.34
      123.0,      19.48,    20.03,    20.70,    16.90,    20.31
      124.0,      19.46,    20.00,    20.67,    16.87,    20.29
      125.0,      19.43,    19.97,    20.64,    16.85,    20.26
      126.0,      19.40,    19.95,    20.60,    16.83,    20.23
      127.0,      19.38,    19.92,    20.57,    16.81,    20.21
      128.0,      19.35,    19.90,    20.54,    16.79,    20.18
      129.0,      19.32,    19.87,    20.51,    16.77,    20.16
      130.0,      19.30,    19.85,    20.47,    16.74,    20.13
      131.0,      19.27,    19.82,    20.44,    16.72,    20.11
      132.0,      19.25,    19.80,    20.41,    16.70,    20.08
      133.0,      19.22,    19.77,    20.38,    16.68,    20.06
      134.0,      19.20,    19.75,    20.35,    16.66,    20.03
      135.0,      19.17,    19.72,    20.32,    16.64,    20.01
      136.0,      19.15,    19.70,    20.29,    16.62,    19.99
      137.0,      19.12,    19.68,    20.26,    16.60,    19.96
      138.0,      19.10,    19.65,    20.23,    16.58,    19.94
      139.0,      19.08,    19.63,    20.20,    16.56,    19.91
      140.0,      19.05,    19.61,    20.17,    16.54,    19.89
      141.0,      19.03,    19.58,    20.14,    16.52,    19.87
      142.0,      19.00,    19.56,    20.11,    16.50,    19.84
      143.0,      18.98,    19.54,    20.08,    16.48,    19.82
      144.0,      18.96,    19.52,    20.05,    16.47,    19.80
      145.0,      18.93,    19.49,    20.02,    16.45,    19.78
      146.0,      18.91,    19.47,    19.99,    16.43,    19.75
      147.0,      18.89,    19.45,    19.96,    16.41,    19.73
      148.0,      18.86,    19.43,    19.93,    16.39,    19.71
      149.0,      18.84,    19.41,    19.90,    16.37,    19.69
      150.0,      18.82,    19.38,    19.87,    16.35,    19.67
      151.0,      18.80,    19.36,    19.84,    16.34,    19.64
      152.0,      18.77,    19.34,    19.82,    16.32,    19.62
      153.0,      18.75,    19.32,    19.79,    16.30,    19.60
      154.0,      18.73,    19.30,    19.76,    16.28,    19.58
      155.0,      18.71,    19.28,    19.73,    16.26,    19.56
      156.0,      18.69,    19.26,    19.70,    16.25,    19.54
      157.0,      18.66,    19.24,    19.67,    16.23,    19.52
      158.0,      18.64,    19.21,    19.65,    16.21,    19.49
      159.0,      18.62,    19.19,    19.62,    16.19,    19.47
      160.0,      18.60,    19.17,    19.59,    16.18,    19.45
      161.0,      18.58,    19.15,    19.56,    16.16,    19.43
      162.0,      18.55,    19.13,    19.54,    16.14,    19.41
      163.0,      18.53,    19.11,    19.51,    16.12,    19.39
      164.0,      18.51,    19.09,    19.48,    16.11,    19.37
      165.0,      18.49,    19.07,    19.45,    16.09,    19.35
      166.0,      18.47,    19.05,    19.43,    16.07,    19.33
      167.0,      18.45,    19.03,    19.40,    16.06,    19.31
      168.0,      18.43,    19.01,    19.37,    16.04,    19.29
      169.0,      18.41,    18.99,    19.35,    16.02,    19.27
      170.0,      18.38,    18.97,    19.32,    16.00,    19.25
      171.0,      18.36,    18.95,    19.29,    15.99,    19.23
      172.0,      18.34,    18.93,    19.27,    15.97,    19.21
