Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       4.21,     4.75,     4.53,     3.80,     3.77
        1.0,      10.57,    11.23,    10.90,    10.16,    10.01
        2.0,      16.15,    17.04,    16.31,    15.63,    15.62
        3.0,      21.35,    22.47,    21.27,    20.73,    20.94
        4.0,      26.07,    27.40,    25.70,    25.36,    25.83
        5.0,      30.16,    31.65,    29.49,    29.38,    30.14
        6.0,      33.50,    35.09,    32.53,    32.65,    33.72
        7.0,      36.02,    37.67,    34.80,    35.11,    36.50
        8.0,      37.74,    39.40,    36.32,    36.76,    38.46
        9.0,      38.72,    40.36,    37.17,    37.65,    39.67
       10.0,      39.08,    40.69,    37.49,    37.91,    40.24
       11.0,      38.99,    40.56,    37.40,    37.69,    40.32
       12.0,      38.61,    40.12,    37.08,    37.16,    40.07
       13.0,      38.06,    39.54,    36.62,    36.45,    39.63
       14.0,      37.46,    38.90,    36.13,    35.69,    39.12
       15.0,      36.86,    38.28,    35.65,    34.93,    38.60
       16.0,      36.30,    37.69,    35.19,    34.21,    38.10
       17.0,      35.76,    37.12,    34.76,    33.53,    37.63
       18.0,      35.24,    36.58,    34.34,    32.88,    37.17
       19.0,      34.74,    36.06,    33.93,    32.25,    36.72
       20.0,      34.26,    35.56,    33.55,    31.64,    36.29
       21.0,      33.79,    35.08,    33.17,    31.06,    35.86
       22.0,      33.34,    34.61,    32.81,    30.50,    35.45
       23.0,      32.91,    34.17,    32.46,    29.96,    35.05
       24.0,      32.49,    33.74,    32.13,    29.45,    34.66
       25.0,      32.09,    33.32,    31.81,    28.95,    34.28
       26.0,      31.70,    32.92,    31.50,    28.47,    33.91
       27.0,      31.32,    32.54,    31.20,    28.01,    33.55
       28.0,      30.96,    32.17,    30.91,    27.56,    33.19
       29.0,      30.61,    31.81,    30.63,    27.14,    32.85
       30.0,      30.27,    31.47,    30.36,    26.72,    32.52
       31.0,      29.94,    31.13,    30.10,    26.33,    32.19
       32.0,      29.62,    30.81,    29.85,    25.95,    31.88
       33.0,      29.32,    30.51,    29.61,    25.58,    31.57
       34.0,      29.02,    30.21,    29.38,    25.23,    31.27
       35.0,      28.74,    29.92,    29.16,    24.89,    30.97
       36.0,      28.46,    29.65,    28.94,    24.56,    30.69
       37.0,      28.19,    29.38,    28.73,    24.25,    30.41
       38.0,      27.93,    29.13,    28.53,    23.94,    30.14
       39.0,      27.68,    28.88,    28.34,    23.65,    29.87
       40.0,      27.44,    28.64,    28.15,    23.37,    29.61
       41.0,      27.21,    28.41,    27.97,    23.10,    29.36
       42.0,      26.98,    28.19,    27.79,    22.84,    29.12
       43.0,      26.77,    27.97,    27.62,    22.58,    28.88
       44.0,      26.55,    27.77,    27.46,    22.34,    28.65
       45.0,      26.35,    27.57,    27.30,    22.11,    28.42
       46.0,      26.15,    27.37,    27.15,    21.88,    28.20
       47.0,      25.96,    27.19,    27.00,    21.67,    27.98
       48.0,      25.77,    27.01,    26.86,    21.46,    27.77
       49.0,      25.59,    26.84,    26.72,    21.25,    27.56
