Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.23,     1.79,     2.23,     2.69,     2.23
        2.0,       4.69,     4.16,     4.71,     5.20,     4.70
        3.0,       7.34,     6.94,     7.35,     7.74,     7.33
        4.0,      10.28,    10.22,    10.25,    10.45,    10.19
        5.0,      13.61,    14.13,    13.49,    13.42,    13.39
        6.0,      17.41,    18.77,    17.15,    16.72,    17.00
        7.0,      21.68,    24.11,    21.25,    20.32,    21.05
        8.0,      26.34,    30.02,    25.71,    24.15,    25.47
        9.0,      31.20,    36.24,    30.39,    28.04,    30.12
       10.0,      36.02,    42.43,    35.06,    31.81,    34.80
       11.0,      40.56,    48.23,    39.49,    35.25,    39.26
       12.0,      44.55,    53.30,    43.45,    38.19,    43.26
       13.0,      47.80,    57.36,    46.73,    40.50,    46.60
       14.0,      50.19,    60.27,    49.23,    42.11,    49.15
       15.0,      51.69,    61.97,    50.88,    43.03,    50.86
       16.0,      52.34,    62.55,    51.75,    43.32,    51.76
       17.0,      52.29,    62.19,    51.92,    43.09,    51.95
       18.0,      51.70,    61.13,    51.57,    42.49,    51.59
       19.0,      50.75,    59.64,    50.87,    41.67,    50.85
       20.0,      49.64,    57.93,    49.97,    40.74,    49.91
       21.0,      48.47,    56.19,    49.02,    39.80,    48.89
       22.0,      47.34,    54.50,    48.07,    38.90,    47.89
       23.0,      46.27,    52.92,    47.18,    38.04,    46.94
       24.0,      45.25,    51.41,    46.32,    37.22,    46.03
       25.0,      44.26,    49.97,    45.49,    36.43,    45.15
       26.0,      43.31,    48.59,    44.67,    35.67,    44.30
       27.0,      42.39,    47.26,    43.88,    34.94,    43.46
       28.0,      41.49,    45.98,    43.11,    34.23,    42.65
       29.0,      40.63,    44.76,    42.35,    33.55,    41.85
       30.0,      39.79,    43.57,    41.61,    32.90,    41.08
       31.0,      38.98,    42.44,    40.89,    32.26,    40.32
       32.0,      38.19,    41.35,    40.19,    31.65,    39.58
       33.0,      37.43,    40.30,    39.50,    31.06,    38.86
       34.0,      36.69,    39.29,    38.83,    30.49,    38.16
       35.0,      35.98,    38.32,    38.17,    29.95,    37.47
       36.0,      35.28,    37.39,    37.53,    29.42,    36.80
       37.0,      34.61,    36.49,    36.90,    28.91,    36.14
       38.0,      33.96,    35.63,    36.29,    28.42,    35.51
       39.0,      33.33,    34.80,    35.70,    27.94,    34.88
       40.0,      32.72,    34.01,    35.11,    27.48,    34.27
       41.0,      32.13,    33.24,    34.54,    27.04,    33.68
       42.0,      31.55,    32.51,    33.99,    26.61,    33.10
       43.0,      31.00,    31.80,    33.44,    26.20,    32.54
       44.0,      30.46,    31.12,    32.91,    25.81,    31.99
       45.0,      29.93,    30.46,    32.39,    25.42,    31.45
       46.0,      29.42,    29.83,    31.89,    25.05,    30.92
       47.0,      28.93,    29.23,    31.39,    24.70,    30.41
       48.0,      28.45,    28.65,    30.91,    24.35,    29.91
       49.0,      27.99,    28.09,    30.44,    24.02,    29.42
       50.0,      27.54,    27.55,    29.98,    23.70,    28.94
       51.0,      27.11,    27.03,    29.53,    23.39,    28.48
       52.0,      26.68,    26.53,    29.09,    23.09,    28.02
       53.0,      26.27,    26.05,    28.66,    22.80,    27.58
       54.0,      25.88,    25.59,    28.24,    22.52,    27.15
       55.0,      25.49,    25.15,    27.83,    22.25,    26.73
       56.0,      25.11,    24.72,    27.43,    21.99,    26.31
       57.0,      24.75,    24.31,    27.04,    21.74,    25.91
       58.0,      24.40,    23.92,    26.65,    21.50,    25.52
       59.0,      24.05,    23.54,    26.28,    21.27,    25.13
       60.0,      23.72,    23.17,    25.92,    21.04,    24.76
       61.0,      23.40,    22.82,    25.56,    20.82,    24.40
       62.0,      23.08,    22.48,    25.21,    20.61,    24.04
       63.0,      22.78,    22.15,    24.87,    20.41,    23.69
       64.0,      22.48,    21.84,    24.54,    20.21,    23.35
       65.0,      22.20,    21.54,    24.21,    20.02,    23.02
       66.0,      21.92,    21.25,    23.90,    19.83,    22.69
       67.0,      21.65,    20.97,    23.59,    19.66,    22.38
       68.0,      21.38,    20.70,    23.28,    19.48,    22.07
       69.0,      21.13,    20.44,    22.99,    19.32,    21.77
       70.0,      20.88,    20.19,    22.70,    19.16,    21.47
       71.0,      20.64,    19.95,    22.41,    19.00,    21.19
       72.0,      20.40,    19.72,    22.14,    18.85,    20.91
       73.0,      20.18,    19.49,    21.87,    18.71,    20.63
       74.0,      19.95,    19.28,    21.60,    18.57,    20.36
       75.0,      19.74,    19.07,    21.35,    18.43,    20.10
       76.0,      19.53,    18.87,    21.09,    18.30,    19.85
       77.0,      19.32,    18.68,    20.85,    18.17,    19.60
       78.0,      19.13,    18.49,    20.61,    18.05,    19.36
       79.0,      18.93,    18.32,    20.37,    17.93,    19.12
       80.0,      18.75,    18.14,    20.14,    17.81,    18.89
       81.0,      18.56,    17.98,    19.92,    17.70,    18.66
       82.0,      18.39,    17.82,    19.70,    17.59,    18.44
       83.0,      18.22,    17.66,    19.48,    17.49,    18.22
       84.0,      18.05,    17.52,    19.27,    17.39,    18.01
       85.0,      17.88,    17.37,    19.07,    17.29,    17.81
       86.0,      17.73,    17.23,    18.87,    17.19,    17.61
       87.0,      17.57,    17.10,    18.67,    17.10,    17.41
       88.0,      17.42,    16.97,    18.48,    17.01,    17.22
       89.0,      17.27,    16.85,    18.29,    16.92,    17.03
       90.0,      17.13,    16.73,    18.11,    16.84,    16.85
       91.0,      16.99,    16.61,    17.93,    16.76,    16.67
       92.0,      16.86,    16.50,    17.76,    16.68,    16.49
       93.0,      16.73,    16.39,    17.59,    16.60,    16.32
       94.0,      16.60,    16.29,    17.42,    16.53,    16.16
       95.0,      16.47,    16.19,    17.26,    16.45,    15.99
       96.0,      16.35,    16.09,    17.10,    16.38,    15.83
       97.0,      16.23,    16.00,    16.94,    16.32,    15.68
       98.0,      16.12,    15.91,    16.79,    16.25,    15.53
       99.0,      16.00,    15.82,    16.64,    16.18,    15.38
      100.0,      15.89,    15.73,    16.49,    16.12,    15.23
      101.0,      15.79,    15.65,    16.35,    16.06,    15.09
      102.0,      15.68,    15.57,    16.21,    16.00,    14.95
      103.0,      15.58,    15.49,    16.07,    15.94,    14.82
      104.0,      15.48,    15.42,    15.94,    15.89,    14.69
      105.0,      15.39,    15.35,    15.81,    15.83,    14.56
      106.0,      15.29,    15.28,    15.68,    15.78,    14.43
      107.0,      15.20,    15.21,    15.55,    15.73,    14.31
      108.0,      15.11,    15.15,    15.43,    15.68,    14.19
      109.0,      15.02,    15.08,    15.31,    15.63,    14.07
      110.0,      14.94,    15.02,    15.19,    15.58,    13.95
      111.0,      14.85,    14.96,    15.08,    15.54,    13.84
      112.0,      14.77,    14.90,    14.97,    15.49,    13.73
      113.0,      14.69,    14.85,    14.86,    15.45,    13.62
      114.0,      14.62,    14.79,    14.75,    15.40,    13.52
      115.0,      14.54,    14.74,    14.64,    15.36,    13.42
      116.0,      14.47,    14.69,    14.54,    15.32,    13.31
      117.0,      14.39,    14.64,    14.44,    15.28,    13.22
      118.0,      14.32,    14.59,    14.34,    15.24,    13.12
      119.0,      14.25,    14.54,    14.25,    15.20,    13.03
      120.0,      14.19,    14.50,    14.15,    15.17,    12.93
      121.0,      14.12,    14.46,    14.06,    15.13,    12.84
      122.0,      14.06,    14.41,    13.97,    15.09,    12.76
      123.0,      13.99,    14.37,    13.88,    15.06,    12.67
      124.0,      13.93,    14.33,    13.79,    15.02,    12.59
      125.0,      13.87,    14.29,    13.71,    14.99,    12.50
      126.0,      13.81,    14.25,    13.63,    14.96,    12.42
      127.0,      13.76,    14.21,    13.54,    14.93,    12.34
      128.0,      13.70,    14.18,    13.46,    14.89,    12.27
      129.0,      13.65,    14.14,    13.39,    14.86,    12.19
      130.0,      13.59,    14.11,    13.31,    14.83,    12.12
      131.0,      13.54,    14.07,    13.23,    14.80,    12.05
      132.0,      13.49,    14.04,    13.16,    14.77,    11.97
      133.0,      13.44,    14.01,    13.09,    14.75,    11.91
      134.0,      13.39,    13.97,    13.02,    14.72,    11.84
      135.0,      13.34,    13.94,    12.95,    14.69,    11.77
      136.0,      13.29,    13.91,    12.88,    14.66,    11.71
      137.0,      13.25,    13.88,    12.82,    14.64,    11.64
      138.0,      13.20,    13.85,    12.75,    14.61,    11.58
      139.0,      13.16,    13.83,    12.69,    14.59,    11.52
      140.0,      13.11,    13.80,    12.63,    14.56,    11.46
      141.0,      13.07,    13.77,    12.56,    14.54,    11.40
      142.0,      13.03,    13.74,    12.51,    14.51,    11.34
      143.0,      12.99,    13.72,    12.45,    14.49,    11.29
      144.0,      12.94,    13.69,    12.39,    14.46,    11.23
      145.0,      12.91,    13.67,    12.33,    14.44,    11.18
      146.0,      12.87,    13.64,    12.28,    14.42,    11.13
      147.0,      12.83,    13.62,    12.22,    14.40,    11.08
      148.0,      12.79,    13.59,    12.17,    14.37,    11.03
      149.0,      12.75,    13.57,    12.12,    14.35,    10.98
      150.0,      12.72,    13.55,    12.07,    14.33,    10.93
      151.0,      12.68,    13.53,    12.02,    14.31,    10.88
      152.0,      12.65,    13.50,    11.97,    14.29,    10.83
      153.0,      12.61,    13.48,    11.92,    14.27,    10.79
      154.0,      12.58,    13.46,    11.87,    14.25,    10.74
      155.0,      12.55,    13.44,    11.83,    14.23,    10.70
      156.0,      12.52,    13.42,    11.78,    14.21,    10.66
      157.0,      12.48,    13.40,    11.74,    14.19,    10.61
      158.0,      12.45,    13.38,    11.69,    14.17,    10.57
      159.0,      12.42,    13.36,    11.65,    14.15,    10.53
      160.0,      12.39,    13.34,    11.61,    14.13,    10.49
      161.0,      12.36,    13.32,    11.56,    14.11,    10.45
      162.0,      12.33,    13.30,    11.52,    14.09,    10.41
      163.0,      12.30,    13.28,    11.48,    14.07,    10.38
      164.0,      12.27,    13.26,    11.44,    14.05,    10.34
      165.0,      12.25,    13.24,    11.41,    14.04,    10.30
      166.0,      12.22,    13.23,    11.37,    14.02,    10.27
      167.0,      12.19,    13.21,    11.33,    14.00,    10.23
      168.0,      12.17,    13.19,    11.29,    13.98,    10.20
      169.0,      12.14,    13.17,    11.26,    13.96,    10.17
      170.0,      12.11,    13.16,    11.22,    13.95,    10.13
      171.0,      12.09,    13.14,    11.19,    13.93,    10.10
      172.0,      12.06,    13.12,    11.15,    13.91,    10.07
      173.0,      12.04,    13.10,    11.12,    13.90,    10.04
