Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.25,     1.82,     2.25,     2.70,     2.25
        2.0,       4.71,     4.20,     4.73,     5.19,     4.73
        3.0,       7.34,     6.97,     7.39,     7.65,     7.36
        4.0,      10.24,    10.23,    10.30,    10.21,    10.23
        5.0,      13.52,    14.12,    13.56,    12.97,    13.42
        6.0,      17.25,    18.71,    17.25,    16.01,    17.03
        7.0,      21.45,    23.99,    21.37,    19.36,    21.05
        8.0,      26.02,    29.83,    25.85,    22.96,    25.44
        9.0,      30.81,    35.98,    30.52,    26.69,    30.05
       10.0,      35.58,    42.10,    35.18,    30.39,    34.67
       11.0,      40.08,    47.83,    39.57,    33.86,    39.06
       12.0,      44.06,    52.84,    43.47,    36.91,    43.00
       13.0,      47.31,    56.87,    46.70,    39.40,    46.28
       14.0,      49.71,    59.74,    49.12,    41.22,    48.78
       15.0,      51.24,    61.42,    50.70,    42.36,    50.46
       16.0,      51.92,    62.00,    51.50,    42.84,    51.34
       17.0,      51.89,    61.64,    51.62,    42.77,    51.54
       18.0,      51.33,    60.59,    51.23,    42.28,    51.21
       19.0,      50.41,    59.11,    50.50,    41.51,    50.52
       20.0,      49.31,    57.42,    49.59,    40.59,    49.63
       21.0,      48.15,    55.69,    48.62,    39.64,    48.67
       22.0,      47.03,    54.02,    47.67,    38.71,    47.73
       23.0,      45.97,    52.44,    46.76,    37.84,    46.83
       24.0,      44.96,    50.95,    45.90,    37.01,    45.98
       25.0,      43.99,    49.52,    45.06,    36.23,    45.15
       26.0,      43.05,    48.15,    44.24,    35.47,    44.34
       27.0,      42.14,    46.83,    43.44,    34.74,    43.54
       28.0,      41.26,    45.56,    42.66,    34.04,    42.77
       29.0,      40.40,    44.34,    41.90,    33.36,    42.02
       30.0,      39.58,    43.17,    41.16,    32.71,    41.28
       31.0,      38.78,    42.05,    40.44,    32.08,    40.56
       32.0,      38.01,    40.96,    39.73,    31.48,    39.85
       33.0,      37.26,    39.92,    39.04,    30.89,    39.17
       34.0,      36.53,    38.92,    38.37,    30.33,    38.49
       35.0,      35.83,    37.96,    37.71,    29.79,    37.84
       36.0,      35.14,    37.03,    37.08,    29.27,    37.20
       37.0,      34.48,    36.15,    36.45,    28.77,    36.57
       38.0,      33.85,    35.29,    35.84,    28.29,    35.96
       39.0,      33.23,    34.47,    35.25,    27.82,    35.36
       40.0,      32.63,    33.68,    34.67,    27.38,    34.78
       41.0,      32.04,    32.92,    34.11,    26.94,    34.21
       42.0,      31.48,    32.19,    33.55,    26.53,    33.65
       43.0,      30.93,    31.49,    33.02,    26.13,    33.10
       44.0,      30.40,    30.81,    32.49,    25.74,    32.57
       45.0,      29.89,    30.16,    31.98,    25.37,    32.05
       46.0,      29.39,    29.54,    31.48,    25.01,    31.54
       47.0,      28.91,    28.94,    30.99,    24.66,    31.05
       48.0,      28.44,    28.36,    30.52,    24.33,    30.56
       49.0,      27.99,    27.80,    30.05,    24.00,    30.09
       50.0,      27.55,    27.27,    29.60,    23.69,    29.63
       51.0,      27.12,    26.76,    29.16,    23.39,    29.17
       52.0,      26.71,    26.26,    28.73,    23.10,    28.73
       53.0,      26.30,    25.79,    28.30,    22.82,    28.30
       54.0,      25.91,    25.33,    27.89,    22.55,    27.88
       55.0,      25.54,    24.89,    27.49,    22.29,    27.47
       56.0,      25.17,    24.47,    27.10,    22.04,    27.06
       57.0,      24.81,    24.06,    26.72,    21.80,    26.67
       58.0,      24.47,    23.67,    26.35,    21.57,    26.28
       59.0,      24.13,    23.29,    25.98,    21.34,    25.91
       60.0,      23.80,    22.93,    25.63,    21.12,    25.54
       61.0,      23.49,    22.58,    25.28,    20.91,    25.18
       62.0,      23.18,    22.24,    24.94,    20.71,    24.83
       63.0,      22.88,    21.92,    24.61,    20.51,    24.49
       64.0,      22.59,    21.61,    24.29,    20.32,    24.15
       65.0,      22.31,    21.31,    23.98,    20.14,    23.83
       66.0,      22.04,    21.02,    23.67,    19.96,    23.51
       67.0,      21.77,    20.74,    23.37,    19.79,    23.19
       68.0,      21.52,    20.47,    23.08,    19.62,    22.89
       69.0,      21.27,    20.22,    22.79,    19.46,    22.59
       70.0,      21.02,    19.97,    22.52,    19.31,    22.30
       71.0,      20.79,    19.73,    22.24,    19.16,    22.01
       72.0,      20.56,    19.50,    21.98,    19.01,    21.73
       73.0,      20.33,    19.28,    21.72,    18.87,    21.46
       74.0,      20.12,    19.07,    21.47,    18.74,    21.20
       75.0,      19.90,    18.86,    21.22,    18.60,    20.93
       76.0,      19.70,    18.66,    20.98,    18.48,    20.68
       77.0,      19.50,    18.47,    20.74,    18.35,    20.43
       78.0,      19.31,    18.29,    20.51,    18.23,    20.19
       79.0,      19.12,    18.11,    20.29,    18.12,    19.95
       80.0,      18.93,    17.94,    20.07,    18.00,    19.72
       81.0,      18.75,    17.78,    19.86,    17.89,    19.49
       82.0,      18.58,    17.62,    19.65,    17.79,    19.27
       83.0,      18.41,    17.46,    19.44,    17.68,    19.05
       84.0,      18.25,    17.32,    19.24,    17.59,    18.84
       85.0,      18.09,    17.17,    19.05,    17.49,    18.63
       86.0,      17.93,    17.04,    18.86,    17.39,    18.43
       87.0,      17.78,    16.91,    18.67,    17.30,    18.23
       88.0,      17.63,    16.78,    18.49,    17.21,    18.04
       89.0,      17.49,    16.65,    18.31,    17.13,    17.85
       90.0,      17.35,    16.54,    18.14,    17.04,    17.66
       91.0,      17.21,    16.42,    17.97,    16.96,    17.48
       92.0,      17.08,    16.31,    17.81,    16.88,    17.30
       93.0,      16.95,    16.20,    17.65,    16.81,    17.13
       94.0,      16.82,    16.10,    17.49,    16.73,    16.96
       95.0,      16.70,    16.00,    17.34,    16.66,    16.80
       96.0,      16.58,    15.90,    17.19,    16.59,    16.63
       97.0,      16.46,    15.81,    17.04,    16.52,    16.48
       98.0,      16.35,    15.72,    16.89,    16.45,    16.32
       99.0,      16.23,    15.63,    16.75,    16.38,    16.17
      100.0,      16.13,    15.55,    16.62,    16.32,    16.02
      101.0,      16.02,    15.47,    16.48,    16.26,    15.88
      102.0,      15.92,    15.39,    16.35,    16.19,    15.73
      103.0,      15.82,    15.31,    16.23,    16.13,    15.60
      104.0,      15.72,    15.24,    16.10,    16.08,    15.46
      105.0,      15.62,    15.17,    15.98,    16.02,    15.33
      106.0,      15.53,    15.10,    15.86,    15.96,    15.20
      107.0,      15.44,    15.03,    15.74,    15.91,    15.07
      108.0,      15.35,    14.97,    15.63,    15.86,    14.95
      109.0,      15.26,    14.90,    15.52,    15.80,    14.82
      110.0,      15.18,    14.84,    15.41,    15.75,    14.70
      111.0,      15.09,    14.78,    15.30,    15.70,    14.59
      112.0,      15.01,    14.73,    15.20,    15.65,    14.47
      113.0,      14.93,    14.67,    15.09,    15.61,    14.36
      114.0,      14.86,    14.62,    15.00,    15.56,    14.25
      115.0,      14.78,    14.57,    14.90,    15.51,    14.15
      116.0,      14.71,    14.51,    14.80,    15.47,    14.04
      117.0,      14.63,    14.47,    14.71,    15.42,    13.94
      118.0,      14.56,    14.42,    14.62,    15.38,    13.84
      119.0,      14.49,    14.37,    14.53,    15.34,    13.74
      120.0,      14.43,    14.33,    14.44,    15.30,    13.65
      121.0,      14.36,    14.28,    14.36,    15.25,    13.55
      122.0,      14.30,    14.24,    14.27,    15.21,    13.46
      123.0,      14.23,    14.20,    14.19,    15.17,    13.37
      124.0,      14.17,    14.16,    14.11,    15.13,    13.28
      125.0,      14.11,    14.12,    14.03,    15.10,    13.20
      126.0,      14.05,    14.08,    13.96,    15.06,    13.11
      127.0,      13.99,    14.04,    13.88,    15.02,    13.03
      128.0,      13.94,    14.01,    13.81,    14.98,    12.95
      129.0,      13.88,    13.97,    13.74,    14.95,    12.87
      130.0,      13.83,    13.94,    13.67,    14.91,    12.79
      131.0,      13.77,    13.90,    13.60,    14.88,    12.71
      132.0,      13.72,    13.87,    13.53,    14.84,    12.64
      133.0,      13.67,    13.84,    13.46,    14.81,    12.57
      134.0,      13.62,    13.81,    13.40,    14.78,    12.50
      135.0,      13.57,    13.77,    13.34,    14.74,    12.43
      136.0,      13.52,    13.74,    13.27,    14.71,    12.36
      137.0,      13.47,    13.72,    13.21,    14.68,    12.29
      138.0,      13.43,    13.69,    13.15,    14.64,    12.22
      139.0,      13.38,    13.66,    13.10,    14.61,    12.16
      140.0,      13.34,    13.63,    13.04,    14.58,    12.10
      141.0,      13.29,    13.60,    12.98,    14.55,    12.03
      142.0,      13.25,    13.58,    12.93,    14.52,    11.97
      143.0,      13.21,    13.55,    12.87,    14.49,    11.91
      144.0,      13.17,    13.53,    12.82,    14.46,    11.86
      145.0,      13.13,    13.50,    12.77,    14.43,    11.80
      146.0,      13.09,    13.48,    12.72,    14.40,    11.74
      147.0,      13.05,    13.45,    12.67,    14.37,    11.69
      148.0,      13.01,    13.43,    12.62,    14.34,    11.63
      149.0,      12.97,    13.41,    12.57,    14.32,    11.58
      150.0,      12.93,    13.38,    12.53,    14.29,    11.53
      151.0,      12.89,    13.36,    12.48,    14.26,    11.48
      152.0,      12.86,    13.34,    12.44,    14.23,    11.43
      153.0,      12.82,    13.32,    12.39,    14.20,    11.38
      154.0,      12.79,    13.30,    12.35,    14.18,    11.33
      155.0,      12.75,    13.28,    12.31,    14.15,    11.28
      156.0,      12.72,    13.26,    12.26,    14.12,    11.24
      157.0,      12.69,    13.24,    12.22,    14.10,    11.19
      158.0,      12.65,    13.22,    12.18,    14.07,    11.15
      159.0,      12.62,    13.20,    12.14,    14.04,    11.10
      160.0,      12.59,    13.18,    12.11,    14.02,    11.06
      161.0,      12.56,    13.16,    12.07,    13.99,    11.02
      162.0,      12.53,    13.14,    12.03,    13.97,    10.98
      163.0,      12.50,    13.12,    11.99,    13.94,    10.94
      164.0,      12.47,    13.10,    11.96,    13.92,    10.90
      165.0,      12.44,    13.08,    11.92,    13.89,    10.86
      166.0,      12.41,    13.07,    11.89,    13.87,    10.82
      167.0,      12.38,    13.05,    11.85,    13.84,    10.78
      168.0,      12.35,    13.03,    11.82,    13.82,    10.74
      169.0,      12.32,    13.01,    11.79,    13.79,    10.71
      170.0,      12.30,    13.00,    11.75,    13.77,    10.67
      171.0,      12.27,    12.98,    11.72,    13.74,    10.64
      172.0,      12.24,    12.96,    11.69,    13.72,    10.60
      173.0,      12.22,    12.94,    11.66,    13.69,    10.57
      174.0,      12.19,    12.93,    11.63,    13.67,    10.53
      175.0,      12.17,    12.91,    11.60,    13.65,    10.50
      176.0,      12.14,    12.90,    11.57,    13.62,    10.47
      177.0,      12.11,    12.88,    11.54,    13.60,    10.44
      178.0,      12.09,    12.86,    11.51,    13.58,    10.41
      179.0,      12.07,    12.85,    11.49,    13.55,    10.38
      180.0,      12.04,    12.83,    11.46,    13.53,    10.35
      181.0,      12.02,    12.82,    11.43,    13.51,    10.32
      182.0,      11.99,    12.80,    11.40,    13.48,    10.29
      183.0,      11.97,    12.79,    11.38,    13.46,    10.26
      184.0,      11.95,    12.77,    11.35,    13.44,    10.23
      185.0,      11.92,    12.76,    11.33,    13.41,    10.20
      186.0,      11.90,    12.74,    11.30,    13.39,    10.18
      187.0,      11.88,    12.73,    11.28,    13.37,    10.15
      188.0,      11.86,    12.71,    11.25,    13.35,    10.12
      189.0,      11.84,    12.70,    11.23,    13.32,    10.10
      190.0,      11.81,    12.68,    11.20,    13.30,    10.07
      191.0,      11.79,    12.67,    11.18,    13.28,    10.04
      192.0,      11.77,    12.65,    11.16,    13.26,    10.02
      193.0,      11.75,    12.64,    11.13,    13.23,    10.00
      194.0,      11.73,    12.62,    11.11,    13.21,     9.97
      195.0,      11.71,    12.61,    11.09,    13.19,     9.95
      196.0,      11.69,    12.60,    11.07,    13.17,     9.92
      197.0,      11.67,    12.58,    11.05,    13.15,     9.90
      198.0,      11.65,    12.57,    11.03,    13.13,     9.88
      199.0,      11.63,    12.55,    11.00,    13.10,     9.86
      200.0,      11.61,    12.54,    10.98,    13.08,     9.83
      201.0,      11.59,    12.53,    10.96,    13.06,     9.81
      202.0,      11.57,    12.51,    10.94,    13.04,     9.79
      203.0,      11.55,    12.50,    10.92,    13.02,     9.77
      204.0,      11.53,    12.49,    10.90,    13.00,     9.75
