Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.27,     1.84,     2.27,     2.71,     2.27
        2.0,       4.74,     4.23,     4.76,     5.20,     4.75
        3.0,       7.37,     7.00,     7.42,     7.66,     7.38
        4.0,      10.25,    10.24,    10.33,    10.21,    10.23
        5.0,      13.51,    14.08,    13.60,    12.97,    13.40
        6.0,      17.22,    18.62,    17.31,    16.01,    16.97
        7.0,      21.39,    23.83,    21.44,    19.35,    20.96
        8.0,      25.94,    29.60,    25.93,    22.94,    25.31
        9.0,      30.70,    35.66,    30.61,    26.66,    29.87
       10.0,      35.44,    41.71,    35.26,    30.34,    34.44
       11.0,      39.90,    47.39,    39.63,    33.80,    38.79
       12.0,      43.84,    52.35,    43.51,    36.83,    42.69
       13.0,      47.07,    56.34,    46.68,    39.30,    45.94
       14.0,      49.44,    59.19,    49.05,    41.11,    48.43
       15.0,      50.94,    60.87,    50.58,    42.23,    50.09
       16.0,      51.61,    61.44,    51.31,    42.70,    50.98
       17.0,      51.56,    61.09,    51.36,    42.61,    51.18
       18.0,      50.98,    60.06,    50.91,    42.11,    50.85
       19.0,      50.05,    58.58,    50.12,    41.32,    50.16
       20.0,      48.93,    56.89,    49.15,    40.40,    49.28
       21.0,      47.77,    55.17,    48.13,    39.44,    48.33
       22.0,      46.64,    53.51,    47.13,    38.51,    47.40
       23.0,      45.56,    51.93,    46.18,    37.63,    46.50
       24.0,      44.54,    50.45,    45.27,    36.80,    45.65
       25.0,      43.56,    49.02,    44.40,    36.00,    44.83
       26.0,      42.62,    47.66,    43.54,    35.24,    44.02
       27.0,      41.70,    46.34,    42.71,    34.51,    43.24
       28.0,      40.81,    45.08,    41.90,    33.80,    42.47
       29.0,      39.95,    43.87,    41.11,    33.12,    41.72
       30.0,      39.12,    42.70,    40.34,    32.47,    40.98
       31.0,      38.32,    41.58,    39.59,    31.84,    40.27
       32.0,      37.54,    40.50,    38.87,    31.24,    39.57
       33.0,      36.79,    39.46,    38.16,    30.65,    38.89
       34.0,      36.06,    38.46,    37.47,    30.09,    38.22
       35.0,      35.35,    37.51,    36.79,    29.55,    37.56
       36.0,      34.67,    36.58,    36.14,    29.03,    36.93
       37.0,      34.01,    35.70,    35.50,    28.53,    36.30
       38.0,      33.37,    34.85,    34.88,    28.05,    35.70
       39.0,      32.75,    34.03,    34.28,    27.59,    35.10
       40.0,      32.15,    33.24,    33.69,    27.14,    34.52
       41.0,      31.57,    32.49,    33.12,    26.71,    33.95
       42.0,      31.00,    31.76,    32.56,    26.30,    33.40
       43.0,      30.46,    31.06,    32.01,    25.90,    32.86
       44.0,      29.93,    30.39,    31.49,    25.51,    32.33
       45.0,      29.42,    29.74,    30.97,    25.14,    31.81
       46.0,      28.92,    29.12,    30.47,    24.79,    31.31
       47.0,      28.44,    28.52,    29.98,    24.44,    30.81
       48.0,      27.97,    27.94,    29.50,    24.11,    30.33
       49.0,      27.52,    27.39,    29.04,    23.79,    29.86
       50.0,      27.08,    26.86,    28.59,    23.49,    29.40
       51.0,      26.66,    26.35,    28.15,    23.19,    28.95
       52.0,      26.25,    25.85,    27.72,    22.90,    28.51
       53.0,      25.85,    25.38,    27.30,    22.63,    28.08
       54.0,      25.46,    24.92,    26.90,    22.36,    27.66
       55.0,      25.09,    24.49,    26.50,    22.10,    27.25
       56.0,      24.72,    24.06,    26.12,    21.86,    26.85
       57.0,      24.37,    23.66,    25.74,    21.62,    26.46
       58.0,      24.03,    23.27,    25.38,    21.39,    26.08
       59.0,      23.69,    22.89,    25.02,    21.17,    25.70
       60.0,      23.37,    22.53,    24.67,    20.95,    25.34
