Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.78,     2.43,     2.77,     3.07,     2.83
        2.0,       5.21,     4.92,     5.23,     5.41,     5.26
        3.0,       7.59,     7.50,     7.65,     7.60,     7.60
        4.0,      10.04,    10.25,    10.15,     9.81,     9.95
        5.0,      12.67,    13.29,    12.84,    12.12,    12.42
        6.0,      15.54,    16.68,    15.80,    14.59,    15.09
        7.0,      18.67,    20.45,    19.02,    17.21,    17.98
        8.0,      22.00,    24.52,    22.46,    19.94,    21.09
        9.0,      25.44,    28.75,    25.99,    22.67,    24.33
       10.0,      28.81,    32.96,    29.45,    25.29,    27.56
       11.0,      31.97,    36.91,    32.66,    27.67,    30.63
       12.0,      34.74,    40.41,    35.46,    29.70,    33.38
       13.0,      36.99,    43.27,    37.71,    31.30,    35.68
       14.0,      38.65,    45.41,    39.34,    32.43,    37.42
       15.0,      39.70,    46.79,    40.33,    33.10,    38.58
       16.0,      40.18,    47.45,    40.73,    33.36,    39.17
       17.0,      40.17,    47.50,    40.64,    33.28,    39.26
       18.0,      39.79,    47.09,    40.18,    32.96,    38.96
       19.0,      39.18,    46.37,    39.47,    32.49,    38.38
       20.0,      38.44,    45.50,    38.66,    31.95,    37.64
       21.0,      37.66,    44.58,    37.81,    31.40,    36.85
       22.0,      36.91,    43.69,    36.99,    30.87,    36.07
       23.0,      36.19,    42.85,    36.22,    30.36,    35.32
       24.0,      35.51,    42.06,    35.49,    29.87,    34.61
       25.0,      34.86,    41.31,    34.79,    29.40,    33.92
       26.0,      34.23,    40.58,    34.12,    28.94,    33.25
       27.0,      33.61,    39.88,    33.47,    28.50,    32.60
       28.0,      33.02,    39.21,    32.85,    28.07,    31.97
       29.0,      32.45,    38.56,    32.25,    27.65,    31.35
       30.0,      31.90,    37.94,    31.67,    27.24,    30.75
       31.0,      31.36,    37.33,    31.11,    26.85,    30.17
       32.0,      30.85,    36.75,    30.58,    26.47,    29.59
       33.0,      30.35,    36.19,    30.06,    26.09,    29.04
       34.0,      29.86,    35.65,    29.56,    25.73,    28.49
       35.0,      29.39,    35.13,    29.08,    25.39,    27.96
       36.0,      28.94,    34.63,    28.62,    25.05,    27.45
       37.0,      28.50,    34.15,    28.18,    24.72,    26.94
       38.0,      28.07,    33.68,    27.75,    24.40,    26.45
       39.0,      27.66,    33.23,    27.33,    24.09,    25.97
       40.0,      27.26,    32.80,    26.94,    23.79,    25.51
       41.0,      26.87,    32.38,    26.55,    23.50,    25.05
       42.0,      26.50,    31.98,    26.18,    23.21,    24.61
       43.0,      26.13,    31.59,    25.83,    22.94,    24.18
       44.0,      25.78,    31.21,    25.48,    22.67,    23.76
       45.0,      25.44,    30.85,    25.15,    22.41,    23.35
       46.0,      25.11,    30.50,    24.83,    22.16,    22.95
       47.0,      24.79,    30.16,    24.52,    21.91,    22.56
       48.0,      24.48,    29.83,    24.23,    21.68,    22.18
       49.0,      24.18,    29.52,    23.94,    21.45,    21.80
       50.0,      23.89,    29.21,    23.66,    21.22,    21.44
       51.0,      23.60,    28.92,    23.40,    21.01,    21.09
       52.0,      23.33,    28.63,    23.14,    20.79,    20.75
       53.0,      23.06,    28.36,    22.89,    20.59,    20.41
       54.0,      22.80,    28.09,    22.65,    20.39,    20.08
       55.0,      22.55,    27.83,    22.42,    20.20,    19.77
       56.0,      22.31,    27.59,    22.19,    20.01,    19.45
       57.0,      22.08,    27.34,    21.98,    19.83,    19.15
       58.0,      21.85,    27.11,    21.77,    19.65,    18.86
       59.0,      21.62,    26.89,    21.57,    19.48,    18.57
       60.0,      21.41,    26.67,    21.37,    19.31,    18.29
       61.0,      21.20,    26.46,    21.19,    19.15,    18.01
       62.0,      21.00,    26.25,    21.00,    18.99,    17.75
       63.0,      20.80,    26.05,    20.83,    18.83,    17.49
       64.0,      20.61,    25.86,    20.66,    18.68,    17.23
       65.0,      20.42,    25.67,    20.50,    18.54,    16.98
       66.0,      20.24,    25.49,    20.34,    18.40,    16.74
       67.0,      20.07,    25.32,    20.18,    18.26,    16.51
       68.0,      19.90,    25.15,    20.03,    18.13,    16.28
       69.0,      19.73,    24.98,    19.89,    18.00,    16.05
       70.0,      19.57,    24.82,    19.75,    17.87,    15.84
       71.0,      19.41,    24.67,    19.62,    17.75,    15.62
       72.0,      19.26,    24.52,    19.49,    17.63,    15.41
       73.0,      19.11,    24.37,    19.36,    17.51,    15.21
       74.0,      18.97,    24.23,    19.24,    17.40,    15.01
       75.0,      18.83,    24.09,    19.12,    17.29,    14.82
       76.0,      18.69,    23.96,    19.01,    17.18,    14.63
       77.0,      18.56,    23.82,    18.89,    17.08,    14.45
       78.0,      18.43,    23.70,    18.79,    16.98,    14.27
       79.0,      18.31,    23.57,    18.68,    16.88,    14.10
       80.0,      18.18,    23.45,    18.58,    16.78,    13.93
       81.0,      18.07,    23.34,    18.48,    16.69,    13.76
       82.0,      17.95,    23.22,    18.39,    16.60,    13.60
       83.0,      17.84,    23.11,    18.29,    16.51,    13.44
       84.0,      17.73,    23.00,    18.20,    16.42,    13.28
       85.0,      17.62,    22.89,    18.11,    16.34,    13.13
       86.0,      17.52,    22.79,    18.03,    16.26,    12.99
       87.0,      17.41,    22.69,    17.95,    16.18,    12.84
       88.0,      17.31,    22.59,    17.87,    16.10,    12.70
       89.0,      17.22,    22.49,    17.79,    16.02,    12.57
       90.0,      17.12,    22.40,    17.71,    15.95,    12.43
       91.0,      17.03,    22.31,    17.64,    15.88,    12.30
       92.0,      16.94,    22.22,    17.57,    15.81,    12.18
       93.0,      16.85,    22.13,    17.50,    15.74,    12.05
       94.0,      16.77,    22.05,    17.43,    15.67,    11.93
       95.0,      16.69,    21.96,    17.36,    15.60,    11.82
       96.0,      16.60,    21.88,    17.30,    15.54,    11.70
       97.0,      16.52,    21.80,    17.23,    15.48,    11.59
       98.0,      16.45,    21.72,    17.17,    15.42,    11.48
       99.0,      16.37,    21.64,    17.11,    15.36,    11.37
      100.0,      16.30,    21.57,    17.05,    15.30,    11.27
      101.0,      16.22,    21.49,    16.99,    15.25,    11.17
      102.0,      16.15,    21.42,    16.94,    15.19,    11.07
      103.0,      16.08,    21.35,    16.88,    15.14,    10.97
      104.0,      16.02,    21.28,    16.83,    15.08,    10.87
      105.0,      15.95,    21.21,    16.78,    15.03,    10.78
      106.0,      15.88,    21.14,    16.72,    14.98,    10.69
      107.0,      15.82,    21.07,    16.67,    14.93,    10.60
      108.0,      15.76,    21.01,    16.62,    14.89,    10.52
      109.0,      15.70,    20.94,    16.58,    14.84,    10.43
      110.0,      15.64,    20.88,    16.53,    14.79,    10.35
      111.0,      15.58,    20.82,    16.48,    14.75,    10.27
      112.0,      15.52,    20.75,    16.44,    14.70,    10.19
      113.0,      15.47,    20.69,    16.39,    14.66,    10.11
      114.0,      15.41,    20.63,    16.35,    14.62,    10.04
      115.0,      15.36,    20.57,    16.31,    14.58,     9.97
      116.0,      15.30,    20.52,    16.26,    14.54,     9.89
      117.0,      15.25,    20.46,    16.22,    14.50,     9.82
      118.0,      15.20,    20.40,    16.18,    14.46,     9.76
      119.0,      15.15,    20.35,    16.14,    14.42,     9.69
      120.0,      15.10,    20.29,    16.10,    14.38,     9.62
      121.0,      15.05,    20.24,    16.07,    14.35,     9.56
      122.0,      15.01,    20.18,    16.03,    14.31,     9.50
      123.0,      14.96,    20.13,    15.99,    14.28,     9.44
      124.0,      14.91,    20.08,    15.95,    14.24,     9.38
      125.0,      14.87,    20.03,    15.92,    14.21,     9.32
