Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.52,     2.06,     2.24,     2.98,     2.81
        2.0,       5.00,     4.53,     4.73,     5.44,     5.30
        3.0,       7.56,     7.29,     7.37,     7.81,     7.76
        4.0,      10.31,    10.44,    10.23,    10.25,    10.32
        5.0,      13.37,    14.10,    13.44,    12.86,    13.08
        6.0,      16.82,    18.37,    17.10,    15.70,    16.14
        7.0,      20.67,    23.21,    21.22,    18.75,    19.49
        8.0,      24.82,    28.52,    25.76,    21.96,    23.06
        9.0,      29.14,    34.07,    30.56,    25.18,    26.74
       10.0,      33.39,    39.56,    35.40,    28.28,    30.33
       11.0,      37.36,    44.68,    40.02,    31.09,    33.65
       12.0,      40.82,    49.14,    44.15,    33.48,    36.52
       13.0,      43.60,    52.69,    47.57,    35.35,    38.80
       14.0,      45.60,    55.21,    50.14,    36.65,    40.40
       15.0,      46.79,    56.67,    51.79,    37.38,    41.33
       16.0,      47.23,    57.15,    52.56,    37.61,    41.62
       17.0,      47.04,    56.80,    52.55,    37.43,    41.39
       18.0,      46.38,    55.84,    51.95,    36.95,    40.77
       19.0,      45.41,    54.49,    50.94,    36.30,    39.90
       20.0,      44.29,    52.96,    49.71,    35.58,    38.91
       21.0,      43.14,    51.40,    48.42,    34.84,    37.90
       22.0,      42.03,    49.90,    47.16,    34.13,    36.93
       23.0,      40.98,    48.48,    45.96,    33.46,    36.01
       24.0,      39.99,    47.14,    44.85,    32.83,    35.14
       25.0,      39.04,    45.85,    43.78,    32.22,    34.30
       26.0,      38.13,    44.61,    42.76,    31.63,    33.50
       27.0,      37.25,    43.43,    41.77,    31.06,    32.73
       28.0,      36.40,    42.28,    40.83,    30.52,    31.99
       29.0,      35.59,    41.18,    39.92,    29.99,    31.27
       30.0,      34.81,    40.13,    39.04,    29.49,    30.59
       31.0,      34.06,    39.11,    38.20,    29.00,    29.93
       32.0,      33.34,    38.14,    37.39,    28.54,    29.29
       33.0,      32.64,    37.20,    36.61,    28.09,    28.68
       34.0,      31.98,    36.30,    35.86,    27.66,    28.10
       35.0,      31.33,    35.43,    35.13,    27.24,    27.53
       36.0,      30.72,    34.60,    34.44,    26.84,    26.99
       37.0,      30.12,    33.79,    33.77,    26.45,    26.47
       38.0,      29.55,    33.02,    33.12,    26.08,    25.97
       39.0,      29.00,    32.28,    32.50,    25.73,    25.48
       40.0,      28.47,    31.57,    31.90,    25.38,    25.02
       41.0,      27.96,    30.88,    31.33,    25.05,    24.57
       42.0,      27.47,    30.23,    30.77,    24.73,    24.14
       43.0,      27.00,    29.59,    30.24,    24.42,    23.73
       44.0,      26.54,    28.98,    29.73,    24.13,    23.33
       45.0,      26.10,    28.40,    29.23,    23.84,    22.94
       46.0,      25.68,    27.83,    28.76,    23.57,    22.58
       47.0,      25.28,    27.29,    28.30,    23.30,    22.22
       48.0,      24.89,    26.77,    27.85,    23.05,    21.88
       49.0,      24.51,    26.27,    27.43,    22.80,    21.55
       50.0,      24.15,    25.79,    27.02,    22.56,    21.23
       51.0,      23.80,    25.32,    26.62,    22.34,    20.93
       52.0,      23.47,    24.88,    26.24,    22.12,    20.63
       53.0,      23.14,    24.45,    25.87,    21.90,    20.35
       54.0,      22.83,    24.03,    25.52,    21.70,    20.08
       55.0,      22.53,    23.64,    25.18,    21.50,    19.82
       56.0,      22.24,    23.25,    24.85,    21.31,    19.56
       57.0,      21.97,    22.89,    24.53,    21.13,    19.32
       58.0,      21.70,    22.53,    24.22,    20.95,    19.09
       59.0,      21.44,    22.19,    23.93,    20.78,    18.86
       60.0,      21.19,    21.86,    23.64,    20.61,    18.64
       61.0,      20.95,    21.55,    23.36,    20.45,    18.43
       62.0,      20.72,    21.24,    23.10,    20.30,    18.23
       63.0,      20.50,    20.95,    22.84,    20.15,    18.04
       64.0,      20.28,    20.67,    22.59,    20.01,    17.85
       65.0,      20.07,    20.40,    22.36,    19.87,    17.67
       66.0,      19.87,    20.14,    22.12,    19.74,    17.50
       67.0,      19.68,    19.89,    21.90,    19.61,    17.33
       68.0,      19.49,    19.65,    21.69,    19.48,    17.17
       69.0,      19.32,    19.41,    21.48,    19.36,    17.01
       70.0,      19.14,    19.19,    21.28,    19.24,    16.86
       71.0,      18.98,    18.97,    21.08,    19.13,    16.71
       72.0,      18.81,    18.76,    20.89,    19.02,    16.57
       73.0,      18.66,    18.56,    20.71,    18.92,    16.44
       74.0,      18.51,    18.37,    20.54,    18.81,    16.31
       75.0,      18.36,    18.18,    20.37,    18.72,    16.18
       76.0,      18.22,    18.01,    20.20,    18.62,    16.06
       77.0,      18.09,    17.83,    20.04,    18.53,    15.94
       78.0,      17.96,    17.67,    19.89,    18.44,    15.83
       79.0,      17.83,    17.50,    19.74,    18.35,    15.72
       80.0,      17.71,    17.35,    19.60,    18.27,    15.61
       81.0,      17.59,    17.20,    19.46,    18.18,    15.51
       82.0,      17.47,    17.06,    19.32,    18.10,    15.41
       83.0,      17.36,    16.92,    19.19,    18.03,    15.31
       84.0,      17.26,    16.78,    19.06,    17.95,    15.22
       85.0,      17.15,    16.65,    18.94,    17.88,    15.13
       86.0,      17.05,    16.53,    18.82,    17.81,    15.05
       87.0,      16.95,    16.41,    18.70,    17.74,    14.96
       88.0,      16.86,    16.29,    18.59,    17.68,    14.88
       89.0,      16.77,    16.18,    18.48,    17.61,    14.80
       90.0,      16.68,    16.07,    18.37,    17.55,    14.73
       91.0,      16.60,    15.97,    18.27,    17.49,    14.65
       92.0,      16.51,    15.87,    18.17,    17.43,    14.58
       93.0,      16.43,    15.77,    18.07,    17.37,    14.51
       94.0,      16.35,    15.68,    17.98,    17.32,    14.45
       95.0,      16.28,    15.58,    17.89,    17.26,    14.38
       96.0,      16.21,    15.50,    17.80,    17.21,    14.32
       97.0,      16.13,    15.41,    17.71,    17.16,    14.26
       98.0,      16.06,    15.33,    17.62,    17.11,    14.20
       99.0,      16.00,    15.25,    17.54,    17.06,    14.14
      100.0,      15.93,    15.17,    17.46,    17.01,    14.09
      101.0,      15.87,    15.10,    17.38,    16.96,    14.03
      102.0,      15.81,    15.03,    17.30,    16.92,    13.98
      103.0,      15.75,    14.96,    17.23,    16.87,    13.93
      104.0,      15.69,    14.89,    17.16,    16.83,    13.88
      105.0,      15.63,    14.82,    17.09,    16.79,    13.83
      106.0,      15.58,    14.76,    17.02,    16.75,    13.78
      107.0,      15.52,    14.70,    16.95,    16.71,    13.74
      108.0,      15.47,    14.64,    16.88,    16.67,    13.69
      109.0,      15.42,    14.58,    16.82,    16.63,    13.65
      110.0,      15.37,    14.53,    16.76,    16.59,    13.61
      111.0,      15.32,    14.47,    16.69,    16.55,    13.57
      112.0,      15.27,    14.42,    16.63,    16.52,    13.53
      113.0,      15.23,    14.37,    16.57,    16.48,    13.49
      114.0,      15.18,    14.32,    16.52,    16.44,    13.45
      115.0,      15.14,    14.27,    16.46,    16.41,    13.41
      116.0,      15.10,    14.22,    16.40,    16.38,    13.38
      117.0,      15.05,    14.18,    16.35,    16.34,    13.34
      118.0,      15.01,    14.13,    16.30,    16.31,    13.31
      119.0,      14.97,    14.09,    16.24,    16.28,    13.27
      120.0,      14.93,    14.05,    16.19,    16.25,    13.24
      121.0,      14.89,    14.01,    16.14,    16.22,    13.21
      122.0,      14.86,    13.97,    16.09,    16.19,    13.18
      123.0,      14.82,    13.93,    16.04,    16.16,    13.15
      124.0,      14.78,    13.89,    16.00,    16.13,    13.12
      125.0,      14.75,    13.86,    15.95,    16.10,    13.09
      126.0,      14.71,    13.82,    15.90,    16.07,    13.06
      127.0,      14.68,    13.79,    15.86,    16.04,    13.03
      128.0,      14.65,    13.75,    15.81,    16.02,    13.00
      129.0,      14.61,    13.72,    15.77,    15.99,    12.97
      130.0,      14.58,    13.69,    15.73,    15.96,    12.95
      131.0,      14.55,    13.65,    15.68,    15.94,    12.92
      132.0,      14.52,    13.62,    15.64,    15.91,    12.89
      133.0,      14.49,    13.59,    15.60,    15.88,    12.87
      134.0,      14.46,    13.56,    15.56,    15.86,    12.84
      135.0,      14.43,    13.54,    15.52,    15.83,    12.82
      136.0,      14.40,    13.51,    15.48,    15.81,    12.80
      137.0,      14.37,    13.48,    15.44,    15.79,    12.77
      138.0,      14.34,    13.45,    15.40,    15.76,    12.75
      139.0,      14.31,    13.43,    15.36,    15.74,    12.73
      140.0,      14.29,    13.40,    15.33,    15.71,    12.70
      141.0,      14.26,    13.38,    15.29,    15.69,    12.68
      142.0,      14.23,    13.35,    15.25,    15.67,    12.66
      143.0,      14.21,    13.33,    15.22,    15.64,    12.64
      144.0,      14.18,    13.30,    15.18,    15.62,    12.62
      145.0,      14.15,    13.28,    15.14,    15.60,    12.60
      146.0,      14.13,    13.26,    15.11,    15.58,    12.57
      147.0,      14.10,    13.23,    15.07,    15.56,    12.55
      148.0,      14.08,    13.21,    15.04,    15.53,    12.53
      149.0,      14.06,    13.19,    15.01,    15.51,    12.51
      150.0,      14.03,    13.17,    14.97,    15.49,    12.49
      151.0,      14.01,    13.15,    14.94,    15.47,    12.48
      152.0,      13.98,    13.12,    14.91,    15.45,    12.46
      153.0,      13.96,    13.10,    14.87,    15.43,    12.44
      154.0,      13.94,    13.08,    14.84,    15.41,    12.42
      155.0,      13.91,    13.06,    14.81,    15.39,    12.40
      156.0,      13.89,    13.04,    14.78,    15.37,    12.38
      157.0,      13.87,    13.03,    14.74,    15.35,    12.36
      158.0,      13.85,    13.01,    14.71,    15.33,    12.34
      159.0,      13.83,    12.99,    14.68,    15.31,    12.33
      160.0,      13.80,    12.97,    14.65,    15.29,    12.31
      161.0,      13.78,    12.95,    14.62,    15.27,    12.29
      162.0,      13.76,    12.93,    14.59,    15.25,    12.27
      163.0,      13.74,    12.91,    14.56,    15.23,    12.26
      164.0,      13.72,    12.90,    14.53,    15.21,    12.24
      165.0,      13.70,    12.88,    14.50,    15.19,    12.22
      166.0,      13.68,    12.86,    14.47,    15.17,    12.21
      167.0,      13.66,    12.84,    14.44,    15.15,    12.19
      168.0,      13.64,    12.83,    14.41,    15.13,    12.17
      169.0,      13.62,    12.81,    14.38,    15.11,    12.16
      170.0,      13.60,    12.79,    14.35,    15.09,    12.14
      171.0,      13.58,    12.78,    14.32,    15.07,    12.12
      172.0,      13.56,    12.76,    14.30,    15.06,    12.11
      173.0,      13.54,    12.75,    14.27,    15.04,    12.09
      174.0,      13.52,    12.73,    14.24,    15.02,    12.08
      175.0,      13.50,    12.71,    14.21,    15.00,    12.06
      176.0,      13.48,    12.70,    14.18,    14.98,    12.04
      177.0,      13.46,    12.68,    14.15,    14.96,    12.03
      178.0,      13.44,    12.67,    14.13,    14.95,    12.01
      179.0,      13.42,    12.65,    14.10,    14.93,    12.00
      180.0,      13.40,    12.64,    14.07,    14.91,    11.98
      181.0,      13.38,    12.62,    14.04,    14.89,    11.97
      182.0,      13.36,    12.61,    14.02,    14.87,    11.95
      183.0,      13.34,    12.59,    13.99,    14.86,    11.94
      184.0,      13.33,    12.58,    13.96,    14.84,    11.92
      185.0,      13.31,    12.56,    13.94,    14.82,    11.91
      186.0,      13.29,    12.55,    13.91,    14.80,    11.89
      187.0,      13.27,    12.53,    13.88,    14.78,    11.88
      188.0,      13.25,    12.52,    13.86,    14.77,    11.86
      189.0,      13.23,    12.51,    13.83,    14.75,    11.85
      190.0,      13.22,    12.49,    13.80,    14.73,    11.83
      191.0,      13.20,    12.48,    13.78,    14.71,    11.82
      192.0,      13.18,    12.46,    13.75,    14.70,    11.80
      193.0,      13.16,    12.45,    13.72,    14.68,    11.79
      194.0,      13.14,    12.44,    13.70,    14.66,    11.78
      195.0,      13.13,    12.42,    13.67,    14.65,    11.76
      196.0,      13.11,    12.41,    13.65,    14.63,    11.75
      197.0,      13.09,    12.39,    13.62,    14.61,    11.73
      198.0,      13.07,    12.38,    13.60,    14.59,    11.72
      199.0,      13.05,    12.37,    13.57,    14.58,    11.70
      200.0,      13.04,    12.35,    13.54,    14.56,    11.69
      201.0,      13.02,    12.34,    13.52,    14.54,    11.68
      202.0,      13.00,    12.33,    13.49,    14.53,    11.66
      203.0,      12.98,    12.31,    13.47,    14.51,    11.65
      204.0,      12.97,    12.30,    13.44,    14.49,    11.63
      205.0,      12.95,    12.29,    13.42,    14.48,    11.62
      206.0,      12.93,    12.27,    13.39,    14.46,    11.61
      207.0,      12.92,    12.26,    13.37,    14.44,    11.59
      208.0,      12.90,    12.25,    13.34,    14.43,    11.58
      209.0,      12.88,    12.23,    13.32,    14.41,    11.56
      210.0,      12.86,    12.22,    13.29,    14.39,    11.55
