Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.63,     2.15,     2.21,     3.10,     3.05
        2.0,       5.07,     4.64,     4.69,     5.50,     5.47
        3.0,       7.56,     7.38,     7.34,     7.76,     7.74
        4.0,      10.19,    10.47,    10.22,    10.04,    10.02
        5.0,      13.09,    14.03,    13.46,    12.44,    12.43
        6.0,      16.33,    18.13,    17.15,    15.01,    15.04
        7.0,      19.92,    22.76,    21.32,    17.76,    17.85
        8.0,      23.79,    27.82,    25.91,    20.61,    20.83
        9.0,      27.80,    33.09,    30.78,    23.48,    23.87
       10.0,      31.77,    38.31,    35.70,    26.24,    26.83
       11.0,      35.47,    43.18,    40.40,    28.74,    29.56
       12.0,      38.71,    47.42,    44.62,    30.88,    31.92
       13.0,      41.33,    50.81,    48.13,    32.57,    33.80
       14.0,      43.23,    53.24,    50.78,    33.76,    35.14
       15.0,      44.39,    54.67,    52.50,    34.47,    35.92
       16.0,      44.86,    55.18,    53.33,    34.74,    36.19
       17.0,      44.74,    54.91,    53.37,    34.65,    36.03
       18.0,      44.18,    54.06,    52.80,    34.31,    35.54
       19.0,      43.33,    52.85,    51.81,    33.81,    34.86
       20.0,      42.35,    51.47,    50.60,    33.24,    34.07
       21.0,      41.32,    50.05,    49.32,    32.66,    33.27
       22.0,      40.33,    48.68,    48.06,    32.09,    32.49
       23.0,      39.39,    47.38,    46.88,    31.56,    31.74
       24.0,      38.50,    46.15,    45.77,    31.05,    31.04
       25.0,      37.65,    44.97,    44.71,    30.56,    30.37
       26.0,      36.83,    43.83,    43.69,    30.08,    29.72
       27.0,      36.04,    42.73,    42.71,    29.63,    29.09
       28.0,      35.28,    41.67,    41.76,    29.18,    28.49
       29.0,      34.54,    40.65,    40.85,    28.76,    27.90
       30.0,      33.83,    39.67,    39.97,    28.34,    27.34
       31.0,      33.15,    38.73,    39.13,    27.94,    26.80
       32.0,      32.49,    37.81,    38.31,    27.56,    26.28
       33.0,      31.85,    36.94,    37.53,    27.18,    25.77
       34.0,      31.24,    36.09,    36.77,    26.82,    25.29
       35.0,      30.65,    35.27,    36.04,    26.47,    24.82
       36.0,      30.08,    34.49,    35.34,    26.14,    24.36
       37.0,      29.53,    33.73,    34.67,    25.81,    23.93
       38.0,      29.00,    33.00,    34.01,    25.50,    23.51
       39.0,      28.49,    32.30,    33.38,    25.19,    23.10
       40.0,      28.00,    31.62,    32.78,    24.90,    22.71
       41.0,      27.53,    30.96,    32.19,    24.61,    22.33
       42.0,      27.07,    30.33,    31.63,    24.34,    21.97
       43.0,      26.63,    29.73,    31.09,    24.07,    21.62
       44.0,      26.20,    29.14,    30.57,    23.82,    21.28
       45.0,      25.79,    28.58,    30.06,    23.57,    20.95
       46.0,      25.39,    28.03,    29.57,    23.33,    20.63
       47.0,      25.01,    27.51,    29.10,    23.09,    20.33
       48.0,      24.64,    27.00,    28.65,    22.87,    20.03
       49.0,      24.28,    26.52,    28.21,    22.65,    19.75
       50.0,      23.94,    26.05,    27.79,    22.44,    19.47
       51.0,      23.61,    25.59,    27.39,    22.23,    19.21
       52.0,      23.28,    25.16,    26.99,    22.04,    18.95
       53.0,      22.98,    24.73,    26.61,    21.84,    18.71
       54.0,      22.68,    24.33,    26.25,    21.66,    18.47
       55.0,      22.39,    23.94,    25.90,    21.48,    18.24
       56.0,      22.11,    23.56,    25.56,    21.30,    18.02
       57.0,      21.84,    23.20,    25.23,    21.14,    17.80
       58.0,      21.58,    22.84,    24.91,    20.97,    17.60
       59.0,      21.33,    22.51,    24.60,    20.82,    17.40
       60.0,      21.09,    22.18,    24.31,    20.66,    17.20
       61.0,      20.85,    21.86,    24.02,    20.51,    17.02
       62.0,      20.63,    21.56,    23.74,    20.37,    16.84
       63.0,      20.41,    21.27,    23.48,    20.23,    16.66
       64.0,      20.20,    20.98,    23.22,    20.10,    16.49
       65.0,      19.99,    20.71,    22.97,    19.96,    16.33
       66.0,      19.80,    20.45,    22.73,    19.84,    16.17
       67.0,      19.61,    20.19,    22.50,    19.71,    16.02
       68.0,      19.42,    19.95,    22.27,    19.59,    15.87
       69.0,      19.24,    19.71,    22.05,    19.48,    15.73
       70.0,      19.07,    19.48,    21.84,    19.37,    15.60
       71.0,      18.90,    19.26,    21.64,    19.26,    15.46
       72.0,      18.74,    19.05,    21.44,    19.15,    15.33
       73.0,      18.59,    18.84,    21.25,    19.05,    15.21
       74.0,      18.44,    18.64,    21.06,    18.95,    15.09
       75.0,      18.29,    18.45,    20.89,    18.85,    14.97
       76.0,      18.15,    18.27,    20.71,    18.75,    14.86
       77.0,      18.01,    18.09,    20.54,    18.66,    14.75
       78.0,      17.88,    17.91,    20.38,    18.57,    14.65
       79.0,      17.75,    17.75,    20.22,    18.49,    14.54
       80.0,      17.63,    17.59,    20.07,    18.40,    14.45
       81.0,      17.51,    17.43,    19.92,    18.32,    14.35
       82.0,      17.39,    17.28,    19.78,    18.24,    14.26
       83.0,      17.28,    17.14,    19.64,    18.16,    14.17
       84.0,      17.17,    16.99,    19.50,    18.09,    14.08
       85.0,      17.06,    16.86,    19.37,    18.01,    14.00
       86.0,      16.96,    16.73,    19.25,    17.94,    13.91
       87.0,      16.86,    16.60,    19.12,    17.87,    13.84
       88.0,      16.76,    16.48,    19.00,    17.81,    13.76
       89.0,      16.67,    16.36,    18.89,    17.74,    13.68
       90.0,      16.58,    16.24,    18.77,    17.67,    13.61
       91.0,      16.49,    16.13,    18.66,    17.61,    13.54
       92.0,      16.40,    16.03,    18.56,    17.55,    13.47
       93.0,      16.32,    15.92,    18.45,    17.49,    13.41
       94.0,      16.24,    15.82,    18.35,    17.43,    13.34
       95.0,      16.16,    15.72,    18.25,    17.38,    13.28
       96.0,      16.08,    15.63,    18.16,    17.32,    13.22
       97.0,      16.01,    15.54,    18.06,    17.27,    13.16
       98.0,      15.93,    15.45,    17.97,    17.21,    13.11
       99.0,      15.86,    15.36,    17.88,    17.16,    13.05
      100.0,      15.80,    15.28,    17.80,    17.11,    13.00
      101.0,      15.73,    15.20,    17.71,    17.06,    12.94
      102.0,      15.66,    15.12,    17.63,    17.01,    12.89
      103.0,      15.60,    15.05,    17.55,    16.96,    12.84
      104.0,      15.54,    14.98,    17.47,    16.92,    12.79
      105.0,      15.48,    14.90,    17.40,    16.87,    12.75
      106.0,      15.42,    14.84,    17.32,    16.83,    12.70
      107.0,      15.37,    14.77,    17.25,    16.79,    12.66
      108.0,      15.31,    14.70,    17.18,    16.74,    12.61
      109.0,      15.26,    14.64,    17.11,    16.70,    12.57
      110.0,      15.20,    14.58,    17.04,    16.66,    12.53
      111.0,      15.15,    14.52,    16.98,    16.62,    12.49
      112.0,      15.10,    14.46,    16.91,    16.58,    12.45
      113.0,      15.05,    14.41,    16.85,    16.54,    12.41
      114.0,      15.00,    14.35,    16.79,    16.50,    12.38
      115.0,      14.96,    14.30,    16.72,    16.47,    12.34
      116.0,      14.91,    14.25,    16.67,    16.43,    12.30
      117.0,      14.87,    14.20,    16.61,    16.40,    12.27
      118.0,      14.82,    14.15,    16.55,    16.36,    12.24
      119.0,      14.78,    14.10,    16.49,    16.33,    12.20
      120.0,      14.74,    14.06,    16.44,    16.29,    12.17
      121.0,      14.70,    14.01,    16.39,    16.26,    12.14
      122.0,      14.66,    13.97,    16.33,    16.22,    12.11
      123.0,      14.62,    13.93,    16.28,    16.19,    12.08
      124.0,      14.58,    13.89,    16.23,    16.16,    12.05
      125.0,      14.54,    13.85,    16.18,    16.13,    12.02
      126.0,      14.51,    13.81,    16.13,    16.10,    11.99
      127.0,      14.47,    13.77,    16.08,    16.07,    11.96
      128.0,      14.43,    13.73,    16.03,    16.04,    11.93
      129.0,      14.40,    13.69,    15.99,    16.01,    11.91
      130.0,      14.37,    13.66,    15.94,    15.98,    11.88
      131.0,      14.33,    13.62,    15.89,    15.95,    11.86
      132.0,      14.30,    13.59,    15.85,    15.92,    11.83
      133.0,      14.27,    13.56,    15.81,    15.89,    11.81
      134.0,      14.23,    13.52,    15.76,    15.87,    11.78
      135.0,      14.20,    13.49,    15.72,    15.84,    11.76
      136.0,      14.17,    13.46,    15.68,    15.81,    11.73
      137.0,      14.14,    13.43,    15.64,    15.79,    11.71
      138.0,      14.11,    13.40,    15.59,    15.76,    11.69
      139.0,      14.08,    13.37,    15.55,    15.73,    11.67
      140.0,      14.05,    13.34,    15.51,    15.71,    11.64
      141.0,      14.02,    13.32,    15.47,    15.68,    11.62
      142.0,      14.00,    13.29,    15.44,    15.66,    11.60
      143.0,      13.97,    13.26,    15.40,    15.63,    11.58
      144.0,      13.94,    13.24,    15.36,    15.61,    11.56
      145.0,      13.91,    13.21,    15.32,    15.58,    11.54
      146.0,      13.89,    13.19,    15.28,    15.56,    11.52
      147.0,      13.86,    13.16,    15.25,    15.53,    11.50
      148.0,      13.83,    13.14,    15.21,    15.51,    11.48
      149.0,      13.81,    13.11,    15.17,    15.49,    11.46
      150.0,      13.78,    13.09,    15.14,    15.46,    11.44
      151.0,      13.76,    13.07,    15.10,    15.44,    11.42
      152.0,      13.73,    13.04,    15.07,    15.42,    11.40
      153.0,      13.71,    13.02,    15.03,    15.40,    11.38
      154.0,      13.69,    13.00,    15.00,    15.37,    11.37
      155.0,      13.66,    12.98,    14.97,    15.35,    11.35
      156.0,      13.64,    12.96,    14.93,    15.33,    11.33
      157.0,      13.61,    12.94,    14.90,    15.31,    11.31
      158.0,      13.59,    12.92,    14.87,    15.29,    11.30
      159.0,      13.57,    12.90,    14.83,    15.26,    11.28
      160.0,      13.55,    12.88,    14.80,    15.24,    11.26
      161.0,      13.52,    12.86,    14.77,    15.22,    11.25
      162.0,      13.50,    12.84,    14.74,    15.20,    11.23
      163.0,      13.48,    12.82,    14.70,    15.18,    11.21
      164.0,      13.46,    12.80,    14.67,    15.16,    11.20
      165.0,      13.43,    12.78,    14.64,    15.14,    11.18
      166.0,      13.41,    12.76,    14.61,    15.12,    11.16
      167.0,      13.39,    12.74,    14.58,    15.10,    11.15
      168.0,      13.37,    12.73,    14.55,    15.08,    11.13
      169.0,      13.35,    12.71,    14.52,    15.06,    11.12
      170.0,      13.33,    12.69,    14.49,    15.04,    11.10
      171.0,      13.31,    12.67,    14.46,    15.01,    11.09
      172.0,      13.29,    12.66,    14.43,    15.00,    11.07
      173.0,      13.27,    12.64,    14.40,    14.98,    11.06
      174.0,      13.25,    12.62,    14.37,    14.96,    11.04
      175.0,      13.23,    12.61,    14.34,    14.94,    11.03
      176.0,      13.21,    12.59,    14.31,    14.92,    11.01
      177.0,      13.19,    12.57,    14.28,    14.90,    11.00
      178.0,      13.17,    12.56,    14.25,    14.88,    10.98
      179.0,      13.15,    12.54,    14.22,    14.86,    10.97
      180.0,      13.13,    12.52,    14.19,    14.84,    10.95
      181.0,      13.11,    12.51,    14.16,    14.82,    10.94
      182.0,      13.09,    12.49,    14.14,    14.80,    10.92
      183.0,      13.07,    12.48,    14.11,    14.78,    10.91
      184.0,      13.05,    12.46,    14.08,    14.76,    10.90
      185.0,      13.03,    12.45,    14.05,    14.74,    10.88
      186.0,      13.01,    12.43,    14.02,    14.73,    10.87
      187.0,      12.99,    12.42,    14.00,    14.71,    10.85
      188.0,      12.97,    12.40,    13.97,    14.69,    10.84
      189.0,      12.96,    12.39,    13.94,    14.67,    10.83
      190.0,      12.94,    12.37,    13.91,    14.65,    10.81
      191.0,      12.92,    12.36,    13.89,    14.63,    10.80
      192.0,      12.90,    12.34,    13.86,    14.61,    10.79
      193.0,      12.88,    12.33,    13.83,    14.60,    10.77
      194.0,      12.86,    12.32,    13.81,    14.58,    10.76
      195.0,      12.85,    12.30,    13.78,    14.56,    10.75
      196.0,      12.83,    12.29,    13.75,    14.54,    10.73
      197.0,      12.81,    12.27,    13.73,    14.52,    10.72
      198.0,      12.79,    12.26,    13.70,    14.51,    10.71
      199.0,      12.77,    12.25,    13.67,    14.49,    10.69
      200.0,      12.76,    12.23,    13.65,    14.47,    10.68
      201.0,      12.74,    12.22,    13.62,    14.45,    10.67
      202.0,      12.72,    12.20,    13.59,    14.43,    10.65
      203.0,      12.70,    12.19,    13.57,    14.42,    10.64
      204.0,      12.69,    12.18,    13.54,    14.40,    10.63
      205.0,      12.67,    12.16,    13.52,    14.38,    10.62
      206.0,      12.65,    12.15,    13.49,    14.36,    10.60
      207.0,      12.63,    12.14,    13.46,    14.35,    10.59
      208.0,      12.62,    12.12,    13.44,    14.33,    10.58
      209.0,      12.60,    12.11,    13.41,    14.31,    10.56
      210.0,      12.58,    12.10,    13.39,    14.29,    10.55
      211.0,      12.57,    12.08,    13.36,    14.28,    10.54
      212.0,      12.55,    12.07,    13.34,    14.26,    10.53
      213.0,      12.53,    12.06,    13.31,    14.24,    10.51
      214.0,      12.51,    12.04,    13.29,    14.22,    10.50
      215.0,      12.50,    12.03,    13.26,    14.21,    10.49
      216.0,      12.48,    12.02,    13.24,    14.19,    10.48
      217.0,      12.46,    12.01,    13.21,    14.17,    10.46
      218.0,      12.45,    11.99,    13.19,    14.16,    10.45
      219.0,      12.43,    11.98,    13.16,    14.14,    10.44
      220.0,      12.41,    11.97,    13.14,    14.12,    10.43
      221.0,      12.40,    11.95,    13.11,    14.10,    10.42
      222.0,      12.38,    11.94,    13.09,    14.09,    10.40
      223.0,      12.36,    11.93,    13.06,    14.07,    10.39
      224.0,      12.35,    11.92,    13.04,    14.05,    10.38
      225.0,      12.33,    11.90,    13.01,    14.04,    10.37
      226.0,      12.31,    11.89,    12.99,    14.02,    10.35
      227.0,      12.30,    11.88,    12.96,    14.00,    10.34
      228.0,      12.28,    11.87,    12.94,    13.99,    10.33
      229.0,      12.26,    11.85,    12.92,    13.97,    10.32
      230.0,      12.25,    11.84,    12.89,    13.95,    10.31
      231.0,      12.23,    11.83,    12.87,    13.94,    10.29
      232.0,      12.22,    11.82,    12.84,    13.92,    10.28
      233.0,      12.20,    11.81,    12.82,    13.90,    10.27
      234.0,      12.18,    11.79,    12.79,    13.89,    10.26
      235.0,      12.17,    11.78,    12.77,    13.87,    10.25
      236.0,      12.15,    11.77,    12.75,    13.85,    10.23
      237.0,      12.13,    11.76,    12.72,    13.84,    10.22
      238.0,      12.12,    11.74,    12.70,    13.82,    10.21
      239.0,      12.10,    11.73,    12.68,    13.80,    10.20
      240.0,      12.09,    11.72,    12.65,    13.79,    10.19
      241.0,      12.07,    11.71,    12.63,    13.77,    10.18
      242.0,      12.05,    11.70,    12.60,    13.75,    10.16
      243.0,      12.04,    11.68,    12.58,    13.74,    10.15
      244.0,      12.02,    11.67,    12.56,    13.72,    10.14
      245.0,      12.01,    11.66,    12.53,    13.70,    10.13
      246.0,      11.99,    11.65,    12.51,    13.69,    10.12
      247.0,      11.98,    11.64,    12.49,    13.67,    10.11
      248.0,      11.96,    11.62,    12.46,    13.66,    10.09
      249.0,      11.94,    11.61,    12.44,    13.64,    10.08
      250.0,      11.93,    11.60,    12.42,    13.62,    10.07
      251.0,      11.91,    11.59,    12.40,    13.61,    10.06
      252.0,      11.90,    11.58,    12.37,    13.59,    10.05
      253.0,      11.88,    11.57,    12.35,    13.57,    10.04
      254.0,      11.87,    11.55,    12.33,    13.56,    10.03
      255.0,      11.85,    11.54,    12.30,    13.54,    10.01
      256.0,      11.83,    11.53,    12.28,    13.53,    10.00
      257.0,      11.82,    11.52,    12.26,    13.51,     9.99
      258.0,      11.80,    11.51,    12.23,    13.49,     9.98
      259.0,      11.79,    11.50,    12.21,    13.48,     9.97
      260.0,      11.77,    11.48,    12.19,    13.46,     9.96
      261.0,      11.76,    11.47,    12.17,    13.45,     9.95
      262.0,      11.74,    11.46,    12.14,    13.43,     9.93
      263.0,      11.73,    11.45,    12.12,    13.41,     9.92
      264.0,      11.71,    11.44,    12.10,    13.40,     9.91
      265.0,      11.70,    11.43,    12.08,    13.38,     9.90
      266.0,      11.68,    11.41,    12.05,    13.37,     9.89
      267.0,      11.67,    11.40,    12.03,    13.35,     9.88
      268.0,      11.65,    11.39,    12.01,    13.34,     9.87
      269.0,      11.64,    11.38,    11.99,    13.32,     9.85
      270.0,      11.62,    11.37,    11.97,    13.30,     9.84
      271.0,      11.61,    11.36,    11.94,    13.29,     9.83
      272.0,      11.59,    11.35,    11.92,    13.27,     9.82
      273.0,      11.57,    11.33,    11.90,    13.26,     9.81
      274.0,      11.56,    11.32,    11.88,    13.24,     9.80
      275.0,      11.54,    11.31,    11.85,    13.23,     9.79
      276.0,      11.53,    11.30,    11.83,    13.21,     9.78
      277.0,      11.51,    11.29,    11.81,    13.19,     9.77
      278.0,      11.50,    11.28,    11.79,    13.18,     9.75
      279.0,      11.48,    11.27,    11.77,    13.16,     9.74
      280.0,      11.47,    11.25,    11.75,    13.15,     9.73
      281.0,      11.45,    11.24,    11.72,    13.13,     9.72
      282.0,      11.44,    11.23,    11.70,    13.12,     9.71
      283.0,      11.43,    11.22,    11.68,    13.10,     9.70
      284.0,      11.41,    11.21,    11.66,    13.09,     9.69
