Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.82,     2.66,     2.66,     2.96,     3.01
        2.0,       5.33,     5.21,     5.20,     5.45,     5.46
        3.0,       7.81,     7.79,     7.77,     7.88,     7.79
        4.0,      10.38,    10.53,    10.48,    10.40,    10.13
        5.0,      13.15,    13.51,    13.42,    13.10,    12.59
        6.0,      16.17,    16.78,    16.64,    16.03,    15.25
        7.0,      19.44,    20.32,    20.14,    19.18,    18.12
        8.0,      22.89,    24.07,    23.85,    22.48,    21.16
        9.0,      26.40,    27.88,    27.64,    25.80,    24.27
       10.0,      29.81,    31.60,    31.35,    28.99,    27.31
       11.0,      32.96,    35.04,    34.80,    31.89,    30.13
       12.0,      35.70,    38.04,    37.82,    34.35,    32.60
       13.0,      37.92,    40.49,    40.31,    36.28,    34.59
       14.0,      39.54,    42.32,    42.17,    37.64,    36.04
       15.0,      40.57,    43.52,    43.41,    38.43,    36.93
       16.0,      41.06,    44.15,    44.08,    38.71,    37.32
       17.0,      41.10,    44.30,    44.27,    38.57,    37.26
       18.0,      40.81,    44.11,    44.10,    38.15,    36.88
       19.0,      40.30,    43.69,    43.70,    37.54,    36.28
       20.0,      39.69,    43.16,    43.18,    36.86,    35.57
       21.0,      39.06,    42.61,    42.62,    36.16,    34.84
       22.0,      38.44,    42.06,    42.08,    35.49,    34.12
       23.0,      37.84,    41.54,    41.56,    34.85,    33.43
       24.0,      37.28,    41.03,    41.06,    34.23,    32.78
       25.0,      36.73,    40.54,    40.58,    33.64,    32.15
       26.0,      36.19,    40.05,    40.10,    33.07,    31.55
       27.0,      35.67,    39.58,    39.63,    32.52,    30.95
       28.0,      35.16,    39.11,    39.17,    31.98,    30.38
       29.0,      34.66,    38.65,    38.72,    31.46,    29.83
       30.0,      34.18,    38.20,    38.28,    30.96,    29.29
       31.0,      33.71,    37.76,    37.84,    30.48,    28.76
       32.0,      33.25,    37.33,    37.42,    30.01,    28.26
       33.0,      32.80,    36.90,    37.00,    29.55,    27.76
       34.0,      32.37,    36.49,    36.59,    29.11,    27.29
       35.0,      31.94,    36.08,    36.19,    28.69,    26.82
       36.0,      31.53,    35.67,    35.80,    28.27,    26.37
       37.0,      31.13,    35.28,    35.41,    27.88,    25.94
       38.0,      30.73,    34.89,    35.03,    27.49,    25.52
       39.0,      30.35,    34.51,    34.66,    27.12,    25.10
       40.0,      29.97,    34.14,    34.29,    26.76,    24.71
       41.0,      29.61,    33.77,    33.94,    26.41,    24.32
       42.0,      29.25,    33.41,    33.59,    26.07,    23.94
       43.0,      28.91,    33.06,    33.24,    25.74,    23.58
       44.0,      28.57,    32.72,    32.90,    25.42,    23.23
       45.0,      28.24,    32.38,    32.57,    25.12,    22.89
       46.0,      27.92,    32.04,    32.25,    24.82,    22.55
       47.0,      27.60,    31.71,    31.93,    24.53,    22.23
       48.0,      27.29,    31.39,    31.62,    24.25,    21.92
