Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.92,     1.93,     1.90,     1.90,     1.93
        2.0,       3.60,     3.62,     3.58,     3.58,     3.62
        3.0,       5.20,     5.23,     5.18,     5.18,     5.23
        4.0,       6.76,     6.78,     6.74,     6.74,     6.78
        5.0,       8.28,     8.29,     8.27,     8.27,     8.29
        6.0,       9.78,     9.78,     9.78,     9.78,     9.78
        7.0,      11.25,    11.24,    11.26,    11.26,    11.24
        8.0,      12.71,    12.69,    12.72,    12.72,    12.69
        9.0,      14.14,    14.11,    14.17,    14.17,    14.11
       10.0,      15.57,    15.52,    15.61,    15.61,    15.52
       11.0,      16.98,    16.92,    17.03,    17.03,    16.92
       12.0,      18.37,    18.31,    18.44,    18.44,    18.31
       13.0,      19.76,    19.68,    19.84,    19.84,    19.68
       14.0,      21.14,    21.05,    21.24,    21.24,    21.05
       15.0,      22.52,    22.41,    22.63,    22.63,    22.42
       16.0,      23.93,    23.80,    24.04,    24.05,    23.85
       17.0,      25.44,    25.27,    25.52,    25.55,    25.40
       18.0,      27.09,    26.89,    27.14,    27.21,    27.12
       19.0,      28.92,    28.69,    28.92,    29.04,    29.03
       20.0,      30.94,    30.69,    30.88,    31.07,    31.12
       21.0,      33.10,    32.84,    32.99,    33.25,    33.33
       22.0,      35.32,    35.05,    35.18,    35.50,    35.55
       23.0,      37.49,    37.22,    37.33,    37.71,    37.69
       24.0,      39.48,    39.22,    39.33,    39.74,    39.61
       25.0,      41.18,    40.94,    41.08,    41.50,    41.22
       26.0,      42.52,    42.28,    42.47,    42.87,    42.45
       27.0,      43.43,    43.19,    43.47,    43.82,    43.25
       28.0,      43.92,    43.66,    44.05,    44.33,    43.64
       29.0,      44.02,    43.73,    44.25,    44.44,    43.67
       30.0,      43.80,    43.46,    44.12,    44.21,    43.41
       31.0,      43.34,    42.94,    43.74,    43.72,    42.95
       32.0,      42.73,    42.27,    43.20,    43.09,    42.38
       33.0,      42.07,    41.53,    42.59,    42.38,    41.76
       34.0,      41.39,    40.79,    41.97,    41.67,    41.14
       35.0,      40.75,    40.08,    41.38,    40.98,    40.56
       36.0,      40.14,    39.41,    40.82,    40.34,    40.01
       37.0,      39.57,    38.77,    40.29,    39.74,    39.48
       38.0,      39.02,    38.17,    39.79,    39.16,    38.98
       39.0,      38.49,    37.59,    39.30,    38.60,    38.49
       40.0,      37.99,    37.02,    38.83,    38.06,    38.03
       41.0,      37.49,    36.48,    38.38,    37.54,    37.57
       42.0,      37.02,    35.96,    37.94,    37.04,    37.14
       43.0,      36.56,    35.46,    37.52,    36.56,    36.72
       44.0,      36.12,    34.97,    37.11,    36.09,    36.32
       45.0,      35.70,    34.51,    36.72,    35.64,    35.93
       46.0,      35.29,    34.06,    36.34,    35.21,    35.55
       47.0,      34.89,    33.62,    35.97,    34.79,    35.19
       48.0,      34.51,    33.20,    35.61,    34.39,    34.84
       49.0,      34.14,    32.80,    35.26,    34.00,    34.50
       50.0,      33.78,    32.41,    34.93,    33.62,    34.17
       51.0,      33.44,    32.03,    34.61,    33.26,    33.86
       52.0,      33.11,    31.67,    34.30,    32.91,    33.55
       53.0,      32.79,    31.32,    33.99,    32.57,    33.26
       54.0,      32.48,    30.98,    33.70,    32.24,    32.98
       55.0,      32.18,    30.66,    33.42,    31.93,    32.70
       56.0,      31.89,    30.34,    33.14,    31.62,    32.44
       57.0,      31.61,    30.04,    32.87,    31.33,    32.18
       58.0,      31.33,    29.74,    32.61,    31.04,    31.94
       59.0,      31.07,    29.46,    32.36,    30.76,    31.70
       60.0,      30.82,    29.18,    32.12,    30.50,    31.47
       61.0,      30.57,    28.92,    31.89,    30.24,    31.25
       62.0,      30.33,    28.66,    31.66,    29.99,    31.03
       63.0,      30.10,    28.41,    31.43,    29.75,    30.82
       64.0,      29.88,    28.17,    31.22,    29.51,    30.62
       65.0,      29.67,    27.94,    31.01,    29.29,    30.42
       66.0,      29.46,    27.72,    30.81,    29.07,    30.23
       67.0,      29.25,    27.50,    30.61,    28.85,    30.05
       68.0,      29.06,    27.29,    30.42,    28.65,    29.87
       69.0,      28.87,    27.09,    30.23,    28.45,    29.70
       70.0,      28.68,    26.89,    30.05,    28.26,    29.54
       71.0,      28.50,    26.70,    29.87,    28.07,    29.37
