Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.71,     1.49,     1.49,     2.00,     1.85
        2.0,       2.80,     2.60,     2.60,     3.04,     2.96
        3.0,       3.75,     3.61,     3.61,     3.88,     3.90
        4.0,       4.62,     4.56,     4.56,     4.62,     4.74
        5.0,       5.43,     5.46,     5.46,     5.29,     5.52
        6.0,       6.20,     6.33,     6.33,     5.90,     6.24
        7.0,       6.94,     7.17,     7.17,     6.48,     6.93
        8.0,       7.65,     7.99,     7.99,     7.02,     7.59
        9.0,       8.33,     8.79,     8.79,     7.54,     8.22
       10.0,       9.00,     9.57,     9.57,     8.04,     8.83
       11.0,       9.65,    10.34,    10.34,     8.51,     9.42
       12.0,      10.29,    11.09,    11.09,     8.97,     9.99
       13.0,      10.91,    11.83,    11.83,     9.42,    10.55
       14.0,      11.52,    12.56,    12.56,     9.85,    11.09
       15.0,      12.11,    13.28,    13.28,    10.27,    11.62
       16.0,      12.70,    14.00,    14.00,    10.68,    12.14
       17.0,      13.28,    14.70,    14.70,    11.07,    12.65
       18.0,      13.85,    15.40,    15.40,    11.46,    13.15
       19.0,      14.41,    16.08,    16.08,    11.84,    13.64
       20.0,      14.97,    16.77,    16.77,    12.22,    14.13
       21.0,      15.52,    17.44,    17.44,    12.58,    14.60
       22.0,      16.06,    18.11,    18.11,    12.94,    15.07
       23.0,      16.59,    18.77,    18.77,    13.29,    15.53
       24.0,      17.12,    19.43,    19.43,    13.64,    15.99
       25.0,      17.65,    20.08,    20.08,    13.98,    16.44
       26.0,      18.16,    20.73,    20.73,    14.32,    16.88
       27.0,      18.68,    21.37,    21.37,    14.65,    17.32
       28.0,      19.19,    22.01,    22.01,    14.97,    17.75
       29.0,      19.69,    22.65,    22.65,    15.29,    18.18
       30.0,      20.19,    23.28,    23.28,    15.61,    18.60
       31.0,      20.69,    23.90,    23.90,    15.92,    19.02
       32.0,      21.18,    24.52,    24.52,    16.23,    19.43
       33.0,      21.66,    25.14,    25.14,    16.53,    19.84
       34.0,      22.15,    25.76,    25.76,    16.84,    20.25
       35.0,      22.63,    26.37,    26.37,    17.13,    20.65
       36.0,      23.11,    26.98,    26.98,    17.43,    21.05
       37.0,      23.59,    27.60,    27.59,    17.72,    21.45
       38.0,      24.10,    28.26,    28.24,    18.02,    21.86
       39.0,      24.65,    29.01,    28.96,    18.33,    22.31
       40.0,      25.28,    29.85,    29.78,    18.67,    22.81
       41.0,      25.98,    30.81,    30.71,    19.04,    23.36
       42.0,      26.74,    31.86,    31.73,    19.43,    23.95
       43.0,      27.54,    32.94,    32.81,    19.85,    24.57
       44.0,      28.32,    33.99,    33.87,    20.26,    25.17
       45.0,      29.04,    34.93,    34.83,    20.66,    25.73
       46.0,      29.63,    35.69,    35.62,    21.00,    26.20
       47.0,      30.05,    36.21,    36.17,    21.27,    26.56
       48.0,      30.28,    36.46,    36.45,    21.45,    26.77
       49.0,      30.32,    36.43,    36.44,    21.55,    26.85
