Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.92,     1.92,     1.85,     2.00,     1.92
        2.0,       3.38,     3.38,     3.30,     3.46,     3.38
        3.0,       4.70,     4.70,     4.63,     4.77,     4.70
        4.0,       5.94,     5.94,     5.89,     5.98,     5.94
        5.0,       7.12,     7.12,     7.10,     7.13,     7.12
        6.0,       8.26,     8.26,     8.27,     8.23,     8.26
        7.0,       9.36,     9.37,     9.41,     9.30,     9.37
        8.0,      10.43,    10.44,    10.53,    10.33,    10.44
        9.0,      11.48,    11.49,    11.62,    11.34,    11.49
       10.0,      12.51,    12.52,    12.69,    12.32,    12.52
       11.0,      13.52,    13.52,    13.74,    13.28,    13.52
       12.0,      14.51,    14.52,    14.78,    14.23,    14.52
       13.0,      15.49,    15.49,    15.80,    15.15,    15.49
       14.0,      16.45,    16.45,    16.82,    16.07,    16.45
       15.0,      17.40,    17.40,    17.82,    16.96,    17.40
       16.0,      18.33,    18.34,    18.81,    17.85,    18.34
       17.0,      19.26,    19.27,    19.79,    18.72,    19.27
       18.0,      20.18,    20.18,    20.76,    19.59,    20.18
       19.0,      21.09,    21.09,    21.72,    20.44,    21.09
       20.0,      21.98,    21.99,    22.67,    21.29,    21.99
       21.0,      22.87,    22.88,    23.61,    22.12,    22.88
       22.0,      23.76,    23.76,    24.56,    22.95,    23.77
       23.0,      24.66,    24.65,    25.52,    23.80,    24.66
       24.0,      25.59,    25.55,    26.52,    24.69,    25.59
       25.0,      26.58,    26.51,    27.59,    25.64,    26.58
       26.0,      27.64,    27.53,    28.75,    26.66,    27.64
       27.0,      28.78,    28.62,    29.98,    27.75,    28.77
       28.0,      29.97,    29.77,    31.28,    28.88,    29.95
       29.0,      31.18,    30.95,    32.60,    30.02,    31.15
       30.0,      32.35,    32.11,    33.87,    31.12,    32.31
       31.0,      33.44,    33.20,    35.04,    32.12,    33.39
       32.0,      34.38,    34.18,    36.05,    32.98,    34.33
       33.0,      35.15,    34.98,    36.86,    33.66,    35.10
       34.0,      35.72,    35.60,    37.45,    34.16,    35.67
       35.0,      36.08,    36.01,    37.81,    34.47,    36.05
       36.0,      36.27,    36.23,    37.98,    34.61,    36.24
       37.0,      36.30,    36.29,    37.98,    34.61,    36.29
       38.0,      36.21,    36.23,    37.86,    34.52,    36.24
       39.0,      36.06,    36.08,    37.68,    34.37,    36.11
       40.0,      35.88,    35.90,    37.46,    34.20,    35.96
       41.0,      35.69,    35.70,    37.23,    34.03,    35.80
       42.0,      35.51,    35.51,    37.02,    33.86,    35.65
       43.0,      35.34,    35.34,    36.82,    33.71,    35.51
       44.0,      35.18,    35.17,    36.63,    33.56,    35.37
       45.0,      35.03,    35.02,    36.44,    33.41,    35.24
       46.0,      34.87,    34.86,    36.26,    33.26,    35.11
       47.0,      34.72,    34.70,    36.07,    33.11,    34.98
       48.0,      34.57,    34.55,    35.89,    32.97,    34.86
       49.0,      34.41,    34.39,    35.71,    32.82,    34.73
       50.0,      34.26,    34.24,    35.53,    32.68,    34.60
