Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       0.74,     0.67,     0.71,     0.79,     0.79
        2.0,       1.33,     1.23,     1.29,     1.40,     1.40
        3.0,       1.88,     1.76,     1.83,     1.96,     1.96
        4.0,       2.40,     2.27,     2.34,     2.49,     2.49
        5.0,       2.90,     2.76,     2.84,     2.99,     2.99
        6.0,       3.38,     3.25,     3.33,     3.48,     3.48
        7.0,       3.86,     3.72,     3.80,     3.95,     3.95
        8.0,       4.32,     4.19,     4.27,     4.42,     4.42
        9.0,       4.78,     4.65,     4.72,     4.87,     4.87
       10.0,       5.22,     5.10,     5.18,     5.31,     5.31
       11.0,       5.67,     5.55,     5.62,     5.75,     5.75
       12.0,       6.10,     5.99,     6.06,     6.18,     6.18
       13.0,       6.53,     6.43,     6.49,     6.60,     6.60
       14.0,       6.96,     6.87,     6.92,     7.02,     7.02
       15.0,       7.38,     7.30,     7.35,     7.43,     7.43
       16.0,       7.79,     7.73,     7.77,     7.83,     7.83
       17.0,       8.20,     8.15,     8.19,     8.24,     8.24
       18.0,       8.61,     8.58,     8.61,     8.64,     8.64
       19.0,       9.02,     9.00,     9.02,     9.03,     9.03
       20.0,       9.42,     9.41,     9.43,     9.42,     9.42
       21.0,       9.82,     9.83,     9.83,     9.81,     9.81
       22.0,      10.22,    10.24,    10.24,    10.20,    10.20
       23.0,      10.61,    10.65,    10.64,    10.58,    10.58
       24.0,      11.00,    11.06,    11.04,    10.96,    10.96
       25.0,      11.39,    11.47,    11.43,    11.33,    11.33
       26.0,      11.78,    11.87,    11.83,    11.71,    11.71
       27.0,      12.16,    12.27,    12.22,    12.08,    12.08
       28.0,      12.54,    12.68,    12.61,    12.45,    12.45
       29.0,      12.92,    13.07,    13.00,    12.81,    12.81
       30.0,      13.30,    13.47,    13.39,    13.18,    13.18
       31.0,      13.68,    13.87,    13.77,    13.54,    13.54
       32.0,      14.05,    14.26,    14.16,    13.90,    13.90
       33.0,      14.43,    14.66,    14.54,    14.26,    14.26
       34.0,      14.80,    15.05,    14.92,    14.61,    14.61
       35.0,      15.17,    15.44,    15.30,    14.97,    14.97
       36.0,      15.54,    15.83,    15.67,    15.32,    15.32
       37.0,      15.90,    16.22,    16.05,    15.67,    15.67
       38.0,      16.27,    16.60,    16.42,    16.02,    16.02
       39.0,      16.63,    16.99,    16.80,    16.37,    16.37
       40.0,      16.99,    17.37,    17.17,    16.72,    16.72
       41.0,      17.35,    17.76,    17.54,    17.06,    17.06
       42.0,      17.71,    18.14,    17.91,    17.40,    17.40
       43.0,      18.07,    18.52,    18.28,    17.75,    17.75
       44.0,      18.43,    18.90,    18.65,    18.09,    18.09
       45.0,      18.79,    19.28,    19.01,    18.43,    18.43
       46.0,      19.14,    19.66,    19.38,    18.76,    18.76
       47.0,      19.49,    20.04,    19.74,    19.10,    19.10
       48.0,      19.85,    20.41,    20.10,    19.44,    19.44
       49.0,      20.20,    20.79,    20.46,    19.77,    19.77
       50.0,      20.55,    21.16,    20.83,    20.10,    20.10
       51.0,      20.90,    21.54,    21.19,    20.44,    20.44
       52.0,      21.25,    21.91,    21.54,    20.77,    20.77
       53.0,      21.59,    22.28,    21.90,    21.10,    21.10
       54.0,      21.94,    22.65,    22.26,    21.42,    21.42
       55.0,      22.29,    23.02,    22.61,    21.75,    21.75
       56.0,      22.63,    23.39,    22.97,    22.08,    22.08
       57.0,      22.97,    23.76,    23.32,    22.40,    22.40
       58.0,      23.32,    24.13,    23.68,    22.73,    22.73
       59.0,      23.66,    24.50,    24.03,    23.05,    23.05
       60.0,      24.00,    24.86,    24.38,    23.38,    23.38
       61.0,      24.34,    25.23,    24.73,    23.70,    23.70
       62.0,      24.68,    25.60,    25.08,    24.02,    24.02
       63.0,      25.02,    25.96,    25.43,    24.34,    24.34
       64.0,      25.36,    26.32,    25.78,    24.66,    24.66
       65.0,      25.69,    26.69,    26.13,    24.98,    24.98
       66.0,      26.03,    27.05,    26.48,    25.29,    25.29
       67.0,      26.36,    27.41,    26.83,    25.61,    25.61
       68.0,      26.70,    27.77,    27.17,    25.92,    25.92
       69.0,      27.03,    28.13,    27.52,    26.24,    26.24
       70.0,      27.37,    28.49,    27.86,    26.55,    26.55
       71.0,      27.70,    28.85,    28.20,    26.87,    26.87
       72.0,      28.03,    29.21,    28.55,    27.18,    27.18
       73.0,      28.36,    29.57,    28.89,    27.49,    27.49
       74.0,      28.69,    29.93,    29.23,    27.80,    27.80
       75.0,      29.02,    30.29,    29.57,    28.11,    28.11
       76.0,      29.35,    30.64,    29.92,    28.42,    28.42
       77.0,      29.68,    31.00,    30.26,    28.73,    28.73
       78.0,      30.01,    31.35,    30.59,    29.04,    29.04
       79.0,      30.33,    31.71,    30.93,    29.35,    29.35
       80.0,      30.66,    32.06,    31.27,    29.65,    29.65
       81.0,      30.99,    32.42,    31.61,    29.96,    29.96
       82.0,      31.31,    32.77,    31.95,    30.27,    30.27
       83.0,      31.64,    33.13,    32.28,    30.57,    30.57
       84.0,      31.96,    33.48,    32.62,    30.88,    30.88
       85.0,      32.29,    33.83,    32.96,    31.18,    31.18
       86.0,      32.61,    34.18,    33.29,    31.48,    31.48
       87.0,      32.93,    34.53,    33.63,    31.78,    31.78
       88.0,      33.25,    34.88,    33.96,    32.09,    32.09
       89.0,      33.58,    35.23,    34.29,    32.39,    32.39
       90.0,      33.90,    35.58,    34.63,    32.69,    32.69
       91.0,      34.22,    35.93,    34.96,    32.99,    32.99
       92.0,      34.54,    36.28,    35.29,    33.29,    33.29
       93.0,      34.86,    36.63,    35.62,    33.59,    33.59
       94.0,      35.18,    36.98,    35.95,    33.89,    33.89
       95.0,      35.49,    37.33,    36.28,    34.18,    34.18
       96.0,      35.81,    37.67,    36.61,    34.48,    34.48
       97.0,      36.13,    38.03,    36.95,    34.78,    34.78
       98.0,      36.47,    38.41,    37.30,    35.09,    35.10
       99.0,      36.86,    38.84,    37.71,    35.42,    35.47
      100.0,      37.31,    39.35,    38.19,    35.82,    35.90
      101.0,      37.85,    39.96,    38.76,    36.28,    36.40
      102.0,      38.46,    40.64,    39.41,    36.83,    36.96
      103.0,      39.12,    41.37,    40.12,    37.44,    37.56
      104.0,      39.78,    42.09,    40.82,    38.06,    38.15
      105.0,      40.39,    42.75,    41.47,    38.66,    38.70
      106.0,      40.89,    43.28,    42.00,    39.16,    39.14
      107.0,      41.23,    43.63,    42.35,    39.52,    39.44
      108.0,      41.38,    43.77,    42.49,    39.69,    39.57
      109.0,      41.32,    43.69,    42.40,    39.65,    39.53
      110.0,      41.06,    43.40,    42.11,    39.41,    39.32
      111.0,      40.63,    42.94,    41.62,    38.98,    38.96
      112.0,      40.06,    42.35,    41.00,    38.40,    38.51
      113.0,      39.42,    41.68,    40.29,    37.73,    37.98
      114.0,      38.74,    40.98,    39.54,    37.00,    37.43
      115.0,      38.06,    40.29,    38.80,    36.27,    36.88
      116.0,      37.41,    39.62,    38.09,    35.56,    36.36
      117.0,      36.80,    39.00,    37.42,    34.89,    35.86
      118.0,      36.22,    38.42,    36.80,    34.27,    35.40
      119.0,      35.67,    37.86,    36.20,    33.69,    34.95
      120.0,      35.15,    37.32,    35.63,    33.13,    34.52
      121.0,      34.65,    36.81,    35.08,    32.59,    34.11
      122.0,      34.16,    36.31,    34.56,    32.08,    33.71
      123.0,      33.70,    35.84,    34.05,    31.58,    33.32
      124.0,      33.25,    35.38,    33.56,    31.10,    32.95
      125.0,      32.81,    34.93,    33.09,    30.64,    32.59
      126.0,      32.40,    34.51,    32.64,    30.20,    32.25
      127.0,      32.00,    34.10,    32.20,    29.77,    31.91
      128.0,      31.61,    33.70,    31.78,    29.36,    31.59
      129.0,      31.23,    33.32,    31.38,    28.96,    31.28
      130.0,      30.88,    32.96,    30.99,    28.58,    30.97
      131.0,      30.53,    32.60,    30.61,    28.22,    30.68
      132.0,      30.19,    32.26,    30.25,    27.86,    30.40
      133.0,      29.87,    31.94,    29.90,    27.52,    30.13
      134.0,      29.56,    31.62,    29.57,    27.19,    29.86
      135.0,      29.26,    31.32,    29.25,    26.88,    29.61
      136.0,      28.97,    31.02,    28.94,    26.57,    29.36
      137.0,      28.70,    30.74,    28.64,    26.28,    29.13
      138.0,      28.43,    30.47,    28.35,    26.00,    28.90
      139.0,      28.17,    30.21,    28.07,    25.72,    28.67
      140.0,      27.92,    29.95,    27.80,    25.46,    28.46
      141.0,      27.68,    29.71,    27.55,    25.21,    28.25
      142.0,      27.45,    29.47,    27.30,    24.96,    28.05
      143.0,      27.22,    29.24,    27.06,    24.73,    27.86
      144.0,      27.00,    29.03,    26.83,    24.50,    27.67
      145.0,      26.80,    28.81,    26.60,    24.28,    27.48
      146.0,      26.59,    28.61,    26.39,    24.07,    27.31
      147.0,      26.40,    28.41,    26.18,    23.87,    27.14
      148.0,      26.21,    28.22,    25.98,    23.67,    26.97
      149.0,      26.03,    28.04,    25.79,    23.48,    26.81
      150.0,      25.85,    27.86,    25.60,    23.29,    26.66
      151.0,      25.68,    27.69,    25.42,    23.12,    26.51
      152.0,      25.52,    27.52,    25.25,    22.95,    26.36
      153.0,      25.36,    27.36,    25.08,    22.78,    26.22
      154.0,      25.21,    27.21,    24.92,    22.62,    26.08
      155.0,      25.06,    27.06,    24.76,    22.47,    25.95
      156.0,      24.92,    26.91,    24.61,    22.32,    25.82
      157.0,      24.78,    26.77,    24.46,    22.17,    25.70
      158.0,      24.64,    26.64,    24.32,    22.03,    25.58
      159.0,      24.51,    26.51,    24.18,    21.90,    25.46
      160.0,      24.39,    26.38,    24.05,    21.77,    25.35
      161.0,      24.27,    26.26,    23.92,    21.64,    25.24
      162.0,      24.15,    26.14,    23.80,    21.52,    25.13
      163.0,      24.03,    26.02,    23.68,    21.40,    25.03
      164.0,      23.92,    25.91,    23.57,    21.29,    24.92
      165.0,      23.82,    25.80,    23.45,    21.18,    24.83
      166.0,      23.71,    25.70,    23.35,    21.07,    24.73
      167.0,      23.61,    25.60,    23.24,    20.97,    24.64
      168.0,      23.51,    25.50,    23.14,    20.87,    24.55
      169.0,      23.42,    25.40,    23.04,    20.77,    24.46
      170.0,      23.33,    25.31,    22.95,    20.67,    24.38
      171.0,      23.24,    25.22,    22.85,    20.58,    24.29
      172.0,      23.15,    25.13,    22.76,    20.49,    24.21
