Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       0.64,     0.70,     0.49,     0.70,     0.70
        2.0,       1.19,     1.27,     0.96,     1.27,     1.27
        3.0,       1.71,     1.80,     1.43,     1.80,     1.80
        4.0,       2.21,     2.32,     1.89,     2.32,     2.32
        5.0,       2.70,     2.81,     2.35,     2.81,     2.81
        6.0,       3.17,     3.29,     2.82,     3.29,     3.29
        7.0,       3.64,     3.76,     3.27,     3.76,     3.76
        8.0,       4.10,     4.23,     3.73,     4.23,     4.23
        9.0,       4.56,     4.68,     4.19,     4.68,     4.68
       10.0,       5.01,     5.13,     4.65,     5.13,     5.13
       11.0,       5.45,     5.57,     5.10,     5.57,     5.57
       12.0,       5.90,     6.01,     5.56,     6.01,     6.01
       13.0,       6.33,     6.44,     6.01,     6.44,     6.44
       14.0,       6.77,     6.87,     6.46,     6.87,     6.87
       15.0,       7.20,     7.29,     6.92,     7.29,     7.29
       16.0,       7.63,     7.71,     7.37,     7.71,     7.71
       17.0,       8.05,     8.13,     7.82,     8.13,     8.13
       18.0,       8.47,     8.54,     8.27,     8.54,     8.54
       19.0,       8.89,     8.95,     8.72,     8.95,     8.95
       20.0,       9.31,     9.36,     9.17,     9.36,     9.36
       21.0,       9.73,     9.76,     9.62,     9.76,     9.76
       22.0,      10.14,    10.17,    10.07,    10.17,    10.17
       23.0,      10.55,    10.57,    10.52,    10.57,    10.57
       24.0,      10.96,    10.96,    10.97,    10.96,    10.96
       25.0,      11.37,    11.36,    11.41,    11.36,    11.36
       26.0,      11.78,    11.75,    11.86,    11.75,    11.75
       27.0,      12.19,    12.14,    12.31,    12.14,    12.14
       28.0,      12.59,    12.53,    12.76,    12.53,    12.53
       29.0,      12.99,    12.92,    13.20,    12.92,    12.92
       30.0,      13.39,    13.31,    13.65,    13.31,    13.31
       31.0,      13.79,    13.69,    14.10,    13.69,    13.69
       32.0,      14.19,    14.07,    14.54,    14.07,    14.07
       33.0,      14.59,    14.45,    14.99,    14.45,    14.45
       34.0,      14.98,    14.83,    15.43,    14.83,    14.83
       35.0,      15.38,    15.21,    15.88,    15.21,    15.21
       36.0,      15.77,    15.59,    16.32,    15.59,    15.59
       37.0,      16.16,    15.96,    16.77,    15.96,    15.96
       38.0,      16.55,    16.34,    17.21,    16.34,    16.34
       39.0,      16.94,    16.71,    17.66,    16.71,    16.71
       40.0,      17.33,    17.08,    18.10,    17.08,    17.08
       41.0,      17.72,    17.45,    18.54,    17.45,    17.45
       42.0,      18.11,    17.82,    18.99,    17.82,    17.82
       43.0,      18.50,    18.19,    19.43,    18.19,    18.19
       44.0,      18.88,    18.55,    19.87,    18.55,    18.55
       45.0,      19.27,    18.92,    20.32,    18.92,    18.92
       46.0,      19.65,    19.28,    20.76,    19.28,    19.28
       47.0,      20.03,    19.64,    21.20,    19.64,    19.64
       48.0,      20.42,    20.01,    21.64,    20.01,    20.01
       49.0,      20.80,    20.37,    22.09,    20.37,    20.37
       50.0,      21.18,    20.73,    22.53,    20.73,    20.73
       51.0,      21.56,    21.09,    22.97,    21.09,    21.09
       52.0,      21.94,    21.45,    23.41,    21.45,    21.45
       53.0,      22.32,    21.80,    23.85,    21.80,    21.80
       54.0,      22.69,    22.16,    24.29,    22.16,    22.16
       55.0,      23.07,    22.51,    24.74,    22.51,    22.51
       56.0,      23.45,    22.87,    25.18,    22.87,    22.87
       57.0,      23.82,    23.22,    25.62,    23.22,    23.22
       58.0,      24.20,    23.58,    26.06,    23.58,    23.58
       59.0,      24.57,    23.93,    26.50,    23.93,    23.93
       60.0,      24.94,    24.28,    26.94,    24.28,    24.28
       61.0,      25.32,    24.63,    27.38,    24.63,    24.63
       62.0,      25.69,    24.98,    27.82,    24.98,    24.98
       63.0,      26.06,    25.33,    28.26,    25.33,    25.33
       64.0,      26.43,    25.68,    28.70,    25.68,    25.68
       65.0,      26.80,    26.03,    29.14,    26.03,    26.03
       66.0,      27.17,    26.37,    29.58,    26.37,    26.37
       67.0,      27.54,    26.72,    30.02,    26.72,    26.72
       68.0,      27.91,    27.07,    30.46,    27.07,    27.07
       69.0,      28.28,    27.41,    30.90,    27.41,    27.41
       70.0,      28.65,    27.75,    31.34,    27.75,    27.75
       71.0,      29.02,    28.10,    31.78,    28.10,    28.10
       72.0,      29.38,    28.44,    32.21,    28.44,    28.44
       73.0,      29.75,    28.78,    32.65,    28.78,    28.78
       74.0,      30.12,    29.13,    33.09,    29.13,    29.13
       75.0,      30.48,    29.47,    33.53,    29.47,    29.47
       76.0,      30.85,    29.81,    33.97,    29.81,    29.81
       77.0,      31.21,    30.15,    34.41,    30.15,    30.15
       78.0,      31.58,    30.49,    34.85,    30.49,    30.49
       79.0,      31.94,    30.83,    35.28,    30.83,    30.83
