Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       0.77,     0.88,     0.61,     0.71,     0.88
        2.0,       1.43,     1.59,     1.20,     1.35,     1.59
        3.0,       2.06,     2.25,     1.79,     1.97,     2.25
        4.0,       2.68,     2.87,     2.38,     2.58,     2.87
        5.0,       3.27,     3.48,     2.96,     3.17,     3.48
        6.0,       3.86,     4.07,     3.54,     3.76,     4.07
        7.0,       4.44,     4.64,     4.12,     4.34,     4.64
        8.0,       5.00,     5.20,     4.70,     4.92,     5.20
        9.0,       5.57,     5.75,     5.28,     5.49,     5.75
       10.0,       6.12,     6.30,     5.85,     6.05,     6.30
       11.0,       6.68,     6.83,     6.42,     6.61,     6.83
       12.0,       7.22,     7.36,     7.00,     7.17,     7.36
       13.0,       7.77,     7.88,     7.57,     7.73,     7.88
       14.0,       8.30,     8.40,     8.14,     8.28,     8.40
       15.0,       8.84,     8.91,     8.71,     8.83,     8.91
       16.0,       9.37,     9.42,     9.28,     9.38,     9.42
       17.0,       9.90,     9.92,     9.85,     9.92,     9.92
       18.0,      10.43,    10.41,    10.42,    10.47,    10.41
       19.0,      10.95,    10.91,    10.99,    11.01,    10.91
       20.0,      11.47,    11.40,    11.56,    11.55,    11.40
       21.0,      11.99,    11.88,    12.12,    12.08,    11.88
       22.0,      12.51,    12.37,    12.69,    12.62,    12.37
       23.0,      13.03,    12.85,    13.26,    13.15,    12.85
       24.0,      13.54,    13.32,    13.82,    13.68,    13.32
       25.0,      14.05,    13.80,    14.39,    14.22,    13.80
       26.0,      14.56,    14.27,    14.95,    14.74,    14.27
       27.0,      15.07,    14.74,    15.52,    15.27,    14.74
       28.0,      15.57,    15.20,    16.08,    15.80,    15.20
       29.0,      16.08,    15.67,    16.65,    16.32,    15.67
       30.0,      16.58,    16.13,    17.21,    16.85,    16.13
       31.0,      17.08,    16.59,    17.77,    17.37,    16.59
       32.0,      17.58,    17.05,    18.34,    17.89,    17.05
       33.0,      18.08,    17.50,    18.90,    18.41,    17.50
       34.0,      18.58,    17.95,    19.46,    18.93,    17.95
       35.0,      19.07,    18.41,    20.02,    19.45,    18.41
       36.0,      19.57,    18.86,    20.59,    19.97,    18.86
       37.0,      20.06,    19.30,    21.15,    20.48,    19.30
       38.0,      20.55,    19.75,    21.71,    21.00,    19.75
       39.0,      21.04,    20.19,    22.27,    21.51,    20.19
       40.0,      21.53,    20.64,    22.83,    22.03,    20.64
       41.0,      22.02,    21.08,    23.39,    22.54,    21.08
       42.0,      22.51,    21.52,    23.95,    23.05,    21.52
       43.0,      23.00,    21.95,    24.51,    23.56,    21.95
       44.0,      23.48,    22.39,    25.07,    24.07,    22.39
       45.0,      23.97,    22.83,    25.63,    24.58,    22.83
       46.0,      24.45,    23.26,    26.19,    25.09,    23.26
       47.0,      24.93,    23.69,    26.75,    25.60,    23.69
       48.0,      25.41,    24.12,    27.31,    26.11,    24.12
       49.0,      25.90,    24.55,    27.86,    26.61,    24.55
       50.0,      26.38,    24.98,    28.42,    27.12,    24.98
       51.0,      26.86,    25.41,    28.98,    27.62,    25.41
       52.0,      27.33,    25.83,    29.54,    28.13,    25.83
       53.0,      27.81,    26.26,    30.10,    28.63,    26.26
       54.0,      28.29,    26.68,    30.65,    29.13,    26.68
       55.0,      28.76,    27.11,    31.21,    29.64,    27.11
       56.0,      29.24,    27.53,    31.77,    30.14,    27.53
       57.0,      29.72,    27.95,    32.33,    30.64,    27.95
       58.0,      30.19,    28.37,    32.88,    31.14,    28.37
