Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       0.90,     0.77,     0.95,     0.95,     0.95
        2.0,       1.56,     1.39,     1.61,     1.61,     1.61
        3.0,       2.14,     1.95,     2.20,     2.20,     2.20
        4.0,       2.68,     2.48,     2.75,     2.75,     2.75
        5.0,       3.20,     2.99,     3.26,     3.26,     3.26
        6.0,       3.69,     3.48,     3.76,     3.76,     3.76
        7.0,       4.16,     3.96,     4.23,     4.23,     4.23
        8.0,       4.62,     4.43,     4.69,     4.69,     4.69
        9.0,       5.07,     4.89,     5.13,     5.13,     5.13
       10.0,       5.51,     5.34,     5.56,     5.56,     5.56
       11.0,       5.94,     5.79,     5.99,     5.99,     5.99
       12.0,       6.36,     6.23,     6.40,     6.40,     6.40
       13.0,       6.77,     6.66,     6.81,     6.81,     6.81
       14.0,       7.18,     7.09,     7.20,     7.20,     7.20
       15.0,       7.58,     7.51,     7.60,     7.60,     7.60
       16.0,       7.97,     7.93,     7.98,     7.98,     7.98
       17.0,       8.36,     8.34,     8.37,     8.37,     8.37
       18.0,       8.74,     8.75,     8.74,     8.74,     8.74
       19.0,       9.12,     9.16,     9.11,     9.11,     9.11
       20.0,       9.50,     9.56,     9.48,     9.48,     9.48
       21.0,       9.87,     9.96,     9.84,     9.84,     9.84
       22.0,      10.24,    10.36,    10.20,    10.20,    10.20
       23.0,      10.60,    10.75,    10.55,    10.55,    10.55
       24.0,      10.96,    11.14,    10.91,    10.91,    10.91
       25.0,      11.32,    11.53,    11.25,    11.25,    11.25
       26.0,      11.68,    11.91,    11.60,    11.60,    11.60
       27.0,      12.03,    12.30,    11.94,    11.94,    11.94
       28.0,      12.38,    12.68,    12.28,    12.28,    12.28
       29.0,      12.72,    13.06,    12.61,    12.61,    12.61
       30.0,      13.07,    13.43,    12.95,    12.95,    12.95
       31.0,      13.41,    13.81,    13.28,    13.28,    13.28
       32.0,      13.75,    14.18,    13.61,    13.61,    13.61
       33.0,      14.09,    14.55,    13.93,    13.93,    13.93
       34.0,      14.42,    14.92,    14.25,    14.25,    14.25
