Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       0.58,     0.63,     0.42,     0.63,     0.63
        2.0,       1.09,     1.18,     0.85,     1.18,     1.18
        3.0,       1.59,     1.69,     1.29,     1.69,     1.69
        4.0,       2.08,     2.19,     1.73,     2.19,     2.19
        5.0,       2.55,     2.68,     2.17,     2.68,     2.68
        6.0,       3.02,     3.15,     2.62,     3.15,     3.15
        7.0,       3.48,     3.62,     3.07,     3.62,     3.62
        8.0,       3.94,     4.08,     3.52,     4.08,     4.08
        9.0,       4.40,     4.54,     3.97,     4.54,     4.54
       10.0,       4.85,     4.99,     4.42,     4.99,     4.99
       11.0,       5.29,     5.43,     4.88,     5.43,     5.43
       12.0,       5.74,     5.88,     5.33,     5.88,     5.88
       13.0,       6.18,     6.31,     5.79,     6.31,     6.31
       14.0,       6.62,     6.75,     6.24,     6.75,     6.75
       15.0,       7.06,     7.18,     6.70,     7.18,     7.18
       16.0,       7.50,     7.61,     7.16,     7.61,     7.61
       17.0,       7.93,     8.03,     7.62,     8.03,     8.03
       18.0,       8.36,     8.46,     8.08,     8.46,     8.46
       19.0,       8.79,     8.88,     8.54,     8.88,     8.88
       20.0,       9.22,     9.29,     9.00,     9.29,     9.29
       21.0,       9.65,     9.71,     9.46,     9.71,     9.71
       22.0,      10.07,    10.13,     9.92,    10.13,    10.13
       23.0,      10.50,    10.54,    10.38,    10.54,    10.54
       24.0,      10.92,    10.95,    10.85,    10.95,    10.95
       25.0,      11.34,    11.36,    11.31,    11.36,    11.36
       26.0,      11.77,    11.76,    11.77,    11.76,    11.76
       27.0,      12.19,    12.17,    12.24,    12.17,    12.17
       28.0,      12.61,    12.57,    12.70,    12.57,    12.57
       29.0,      13.02,    12.98,    13.17,    12.98,    12.98
       30.0,      13.44,    13.38,    13.63,    13.38,    13.38
       31.0,      13.86,    13.78,    14.10,    13.78,    13.78
       32.0,      14.27,    14.17,    14.56,    14.17,    14.17
       33.0,      14.69,    14.57,    15.03,    14.57,    14.57
       34.0,      15.10,    14.97,    15.50,    14.97,    14.97
       35.0,      15.51,    15.36,    15.96,    15.36,    15.36
       36.0,      15.92,    15.76,    16.43,    15.76,    15.76
       37.0,      16.34,    16.15,    16.90,    16.15,    16.15
       38.0,      16.75,    16.54,    17.37,    16.54,    16.54
       39.0,      17.16,    16.93,    17.84,    16.93,    16.93
       40.0,      17.57,    17.32,    18.31,    17.32,    17.32
       41.0,      17.97,    17.71,    18.77,    17.71,    17.71
       42.0,      18.38,    18.09,    19.24,    18.09,    18.09
