Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.14,     2.14,     2.12,     2.14,     2.14
        2.0,       3.99,     4.00,     3.98,     4.00,     4.00
        3.0,       5.75,     5.76,     5.74,     5.76,     5.76
        4.0,       7.45,     7.46,     7.44,     7.46,     7.46
        5.0,       9.11,     9.11,     9.11,     9.11,     9.11
        6.0,      10.74,    10.74,    10.74,    10.74,    10.74
        7.0,      12.34,    12.33,    12.35,    12.33,    12.33
        8.0,      13.92,    13.91,    13.94,    13.91,    13.91
        9.0,      15.47,    15.46,    15.51,    15.46,    15.46
       10.0,      17.01,    17.00,    17.06,    17.00,    17.00
       11.0,      18.54,    18.52,    18.59,    18.52,    18.52
       12.0,      20.07,    20.06,    20.14,    20.03,    20.05
       13.0,      21.64,    21.65,    21.73,    21.57,    21.62
       14.0,      23.31,    23.36,    23.42,    23.17,    23.29
       15.0,      25.11,    25.21,    25.24,    24.90,    25.10
       16.0,      27.07,    27.22,    27.22,    26.79,    27.07
       17.0,      29.18,    29.37,    29.34,    28.84,    29.18
       18.0,      31.39,    31.60,    31.55,    31.02,    31.38
       19.0,      33.61,    33.83,    33.77,    33.25,    33.60
       20.0,      35.76,    35.96,    35.90,    35.45,    35.73
       21.0,      37.73,    37.89,    37.85,    37.49,    37.67
       22.0,      39.42,    39.53,    39.54,    39.27,    39.35
       23.0,      40.79,    40.84,    40.90,    40.72,    40.69
       24.0,      41.79,    41.78,    41.90,    41.79,    41.67
       25.0,      42.42,    42.37,    42.57,    42.46,    42.30
       26.0,      42.74,    42.65,    42.92,    42.77,    42.62
       27.0,      42.79,    42.69,    43.03,    42.76,    42.68
       28.0,      42.66,    42.56,    42.96,    42.54,    42.56
       29.0,      42.41,    42.33,    42.79,    42.16,    42.34
       30.0,      42.11,    42.06,    42.57,    41.72,    42.07
       31.0,      41.80,    41.79,    42.34,    41.27,    41.79
       32.0,      41.50,    41.52,    42.13,    40.83,    41.53
       33.0,      41.22,    41.27,    41.92,    40.43,    41.28
       34.0,      40.95,    41.02,    41.72,    40.04,    41.04
       35.0,      40.69,    40.77,    41.52,    39.68,    40.80
       36.0,      40.43,    40.53,    41.32,    39.32,    40.57
       37.0,      40.18,    40.29,    41.12,    38.98,    40.34
       38.0,      39.93,    40.05,    40.93,    38.64,    40.11
       39.0,      39.69,    39.81,    40.73,    38.32,    39.89
       40.0,      39.45,    39.58,    40.54,    38.00,    39.67
       41.0,      39.21,    39.35,    40.35,    37.70,    39.46
       42.0,      38.98,    39.12,    40.16,    37.40,    39.25
       43.0,      38.75,    38.89,    39.97,    37.11,    39.04
       44.0,      38.53,    38.67,    39.78,    36.83,    38.83
       45.0,      38.31,    38.44,    39.59,    36.56,    38.63
       46.0,      38.09,    38.22,    39.41,    36.29,    38.43
       47.0,      37.87,    38.00,    39.22,    36.03,    38.24
       48.0,      37.66,    37.78,    39.04,    35.78,    38.05
       49.0,      37.46,    37.57,    38.86,    35.54,    37.86
       50.0,      37.25,    37.36,    38.67,    35.30,    37.67
       51.0,      37.05,    37.15,    38.49,    35.07,    37.49
       52.0,      36.85,    36.94,    38.32,    34.84,    37.31
       53.0,      36.66,    36.73,    38.14,    34.62,    37.13
       54.0,      36.46,    36.53,    37.96,    34.41,    36.96
       55.0,      36.27,    36.32,    37.79,    34.20,    36.78
       56.0,      36.09,    36.12,    37.61,    34.00,    36.61
       57.0,      35.90,    35.92,    37.44,    33.80,    36.45
       58.0,      35.72,    35.73,    37.27,    33.60,    36.28
       59.0,      35.54,    35.53,    37.10,    33.41,    36.12
       60.0,      35.36,    35.34,    36.93,    33.23,    35.96
       61.0,      35.19,    35.14,    36.76,    33.05,    35.80
       62.0,      35.02,    34.95,    36.59,    32.87,    35.65
       63.0,      34.85,    34.77,    36.42,    32.70,    35.49
       64.0,      34.68,    34.58,    36.26,    32.53,    35.34
       65.0,      34.51,    34.40,    36.10,    32.36,    35.19
       66.0,      34.35,    34.21,    35.93,    32.20,    35.05
       67.0,      34.19,    34.03,    35.77,    32.04,    34.90
       68.0,      34.03,    33.85,    35.61,    31.89,    34.76
       69.0,      33.87,    33.67,    35.45,    31.73,    34.62
       70.0,      33.71,    33.50,    35.29,    31.58,    34.48
       71.0,      33.56,    33.32,    35.13,    31.44,    34.34
       72.0,      33.41,    33.15,    34.97,    31.29,    34.21
       73.0,      33.26,    32.98,    34.82,    31.15,    34.08
       74.0,      33.11,    32.81,    34.66,    31.01,    33.94
       75.0,      32.96,    32.64,    34.51,    30.88,    33.81
       76.0,      32.81,    32.47,    34.36,    30.74,    33.69
       77.0,      32.67,    32.31,    34.20,    30.61,    33.56
       78.0,      32.53,    32.15,    34.05,    30.48,    33.43
       79.0,      32.39,    31.98,    33.90,    30.36,    33.31
       80.0,      32.25,    31.82,    33.75,    30.23,    33.19
       81.0,      32.11,    31.66,    33.60,    30.11,    33.07
       82.0,      31.98,    31.51,    33.46,    29.99,    32.95
       83.0,      31.84,    31.35,    33.31,    29.87,    32.83
       84.0,      31.71,    31.20,    33.17,    29.75,    32.72
       85.0,      31.58,    31.04,    33.02,    29.64,    32.60
       86.0,      31.45,    30.89,    32.88,    29.52,    32.49
       87.0,      31.32,    30.74,    32.74,    29.41,    32.38
       88.0,      31.19,    30.59,    32.59,    29.30,    32.27
       89.0,      31.06,    30.44,    32.45,    29.19,    32.16
       90.0,      30.94,    30.30,    32.31,    29.08,    32.05
       91.0,      30.81,    30.15,    32.17,    28.98,    31.94
       92.0,      30.69,    30.01,    32.04,    28.87,    31.84
       93.0,      30.57,    29.87,    31.90,    28.77,    31.74
       94.0,      30.45,    29.72,    31.76,    28.67,    31.63
       95.0,      30.33,    29.58,    31.63,    28.57,    31.53
       96.0,      30.21,    29.45,    31.49,    28.47,    31.43
       97.0,      30.09,    29.31,    31.36,    28.37,    31.33
       98.0,      29.97,    29.17,    31.22,    28.27,    31.23
       99.0,      29.86,    29.04,    31.09,    28.17,    31.13
      100.0,      29.75,    28.90,    30.96,    28.08,    31.04
      101.0,      29.63,    28.77,    30.83,    27.99,    30.94
      102.0,      29.52,    28.64,    30.70,    27.89,    30.85
      103.0,      29.41,    28.51,    30.57,    27.80,    30.76
      104.0,      29.30,    28.38,    30.44,    27.71,    30.66
      105.0,      29.19,    28.25,    30.32,    27.62,    30.57
      106.0,      29.08,    28.13,    30.19,    27.53,    30.48
      107.0,      28.97,    28.00,    30.06,    27.44,    30.39
      108.0,      28.87,    27.88,    29.94,    27.35,    30.30
      109.0,      28.76,    27.75,    29.81,    27.26,    30.22
      110.0,      28.66,    27.63,    29.69,    27.18,    30.13
      111.0,      28.55,    27.51,    29.57,    27.09,    30.04
      112.0,      28.45,    27.39,    29.45,    27.01,    29.96
      113.0,      28.35,    27.27,    29.33,    26.92,    29.87
      114.0,      28.25,    27.16,    29.21,    26.84,    29.79
      115.0,      28.15,    27.04,    29.09,    26.75,    29.71
      116.0,      28.05,    26.92,    28.97,    26.67,    29.62
      117.0,      27.95,    26.81,    28.85,    26.59,    29.54
      118.0,      27.85,    26.69,    28.73,    26.51,    29.46
