Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       0.58,     0.64,     0.43,     0.64,     0.64
        2.0,       1.10,     1.18,     0.87,     1.18,     1.18
        3.0,       1.60,     1.70,     1.31,     1.70,     1.70
        4.0,       2.08,     2.19,     1.75,     2.19,     2.19
        5.0,       2.56,     2.68,     2.20,     2.68,     2.68
        6.0,       3.02,     3.15,     2.64,     3.15,     3.15
        7.0,       3.48,     3.62,     3.09,     3.62,     3.62
        8.0,       3.94,     4.07,     3.54,     4.07,     4.07
        9.0,       4.39,     4.53,     3.99,     4.53,     4.53
       10.0,       4.84,     4.97,     4.44,     4.97,     4.97
       11.0,       5.28,     5.41,     4.89,     5.41,     5.41
       12.0,       5.72,     5.85,     5.34,     5.85,     5.85
       13.0,       6.16,     6.28,     5.80,     6.28,     6.28
       14.0,       6.60,     6.71,     6.25,     6.71,     6.71
       15.0,       7.03,     7.14,     6.70,     7.14,     7.14
       16.0,       7.46,     7.57,     7.16,     7.57,     7.57
       17.0,       7.89,     7.99,     7.61,     7.99,     7.99
       18.0,       8.32,     8.40,     8.06,     8.40,     8.40
       19.0,       8.75,     8.82,     8.52,     8.82,     8.82
       20.0,       9.17,     9.23,     8.98,     9.23,     9.23
       21.0,       9.59,     9.65,     9.43,     9.65,     9.65
       22.0,      10.01,    10.05,     9.89,    10.05,    10.05
       23.0,      10.43,    10.46,    10.34,    10.46,    10.46
       24.0,      10.85,    10.87,    10.80,    10.87,    10.87
       25.0,      11.27,    11.27,    11.26,    11.27,    11.27
       26.0,      11.68,    11.67,    11.72,    11.67,    11.67
       27.0,      12.10,    12.07,    12.17,    12.07,    12.07
       28.0,      12.51,    12.47,    12.63,    12.47,    12.47
       29.0,      12.92,    12.87,    13.09,    12.87,    12.87
       30.0,      13.33,    13.26,    13.55,    13.26,    13.26
       31.0,      13.74,    13.66,    14.01,    13.66,    13.66
       32.0,      14.15,    14.05,    14.47,    14.05,    14.05
       33.0,      14.56,    14.44,    14.92,    14.44,    14.44
       34.0,      14.97,    14.83,    15.38,    14.83,    14.83
       35.0,      15.38,    15.22,    15.84,    15.22,    15.22
       36.0,      15.78,    15.61,    16.30,    15.61,    15.61
       37.0,      16.19,    16.00,    16.76,    16.00,    16.00
       38.0,      16.59,    16.38,    17.22,    16.38,    16.38
       39.0,      16.99,    16.77,    17.68,    16.77,    16.77
       40.0,      17.40,    17.15,    18.14,    17.15,    17.15
       41.0,      17.80,    17.53,    18.60,    17.53,    17.53
       42.0,      18.20,    17.91,    19.07,    17.91,    17.91
       43.0,      18.60,    18.29,    19.53,    18.29,    18.29
       44.0,      19.00,    18.67,    19.99,    18.67,    18.67
       45.0,      19.40,    19.05,    20.45,    19.05,    19.05
       46.0,      19.80,    19.43,    20.91,    19.43,    19.43
       47.0,      20.20,    19.81,    21.37,    19.81,    19.81
       48.0,      20.59,    20.18,    21.83,    20.18,    20.18
