Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       8.17,     7.80,     4.82,     8.39,    11.66
        1.0,      14.31,    14.00,    10.87,    14.35,    18.01
        2.0,      18.85,    18.82,    15.24,    18.52,    22.81
        3.0,      22.49,    22.80,    18.85,    21.76,    26.56
        4.0,      25.29,    25.96,    21.75,    24.14,    29.32
        5.0,      27.27,    28.33,    23.90,    25.72,    31.13
        6.0,      28.50,    29.97,    25.34,    26.58,    32.13
        7.0,      29.09,    30.97,    26.11,    26.84,    32.45
        8.0,      29.19,    31.49,    26.32,    26.65,    32.28
        9.0,      28.93,    31.65,    26.10,    26.15,    31.81
       10.0,      28.46,    31.61,    25.59,    25.49,    31.17
       11.0,      27.91,    31.46,    24.92,    24.76,    30.49
       12.0,      27.33,    31.29,    24.19,    24.04,    29.82
       13.0,      26.78,    31.13,    23.48,    23.35,    29.18
       14.0,      26.27,    30.98,    22.82,    22.70,    28.57
       15.0,      25.78,    30.84,    22.20,    22.08,    27.99
       16.0,      25.31,    30.70,    21.62,    21.49,    27.42
       17.0,      24.86,    30.56,    21.06,    20.92,    26.88
       18.0,      24.42,    30.43,    20.53,    20.37,    26.35
       19.0,      24.00,    30.29,    20.01,    19.84,    25.85
       20.0,      23.59,    30.15,    19.51,    19.33,    25.36
       21.0,      23.20,    30.02,    19.04,    18.85,    24.89
       22.0,      22.82,    29.88,    18.58,    18.38,    24.43
       23.0,      22.45,    29.75,    18.13,    17.93,    23.99
       24.0,      22.10,    29.62,    17.71,    17.49,    23.57
       25.0,      21.75,    29.48,    17.30,    17.08,    23.16
       26.0,      21.42,    29.35,    16.90,    16.67,    22.77
       27.0,      21.10,    29.22,    16.52,    16.29,    22.39
       28.0,      20.80,    29.09,    16.15,    15.92,    22.02
       29.0,      20.50,    28.96,    15.80,    15.56,    21.67
       30.0,      20.21,    28.83,    15.46,    15.22,    21.33
       31.0,      19.93,    28.70,    15.13,    14.89,    21.00
       32.0,      19.66,    28.58,    14.81,    14.57,    20.68
       33.0,      19.40,    28.45,    14.51,    14.27,    20.38
       34.0,      19.15,    28.32,    14.21,    13.98,    20.08
       35.0,      18.90,    28.20,    13.93,    13.70,    19.80
       36.0,      18.67,    28.07,    13.66,    13.42,    19.52
       37.0,      18.44,    27.95,    13.40,    13.16,    19.26
       38.0,      18.22,    27.82,    13.14,    12.91,    19.00
       39.0,      18.01,    27.70,    12.90,    12.67,    18.75
       40.0,      17.80,    27.58,    12.66,    12.44,    18.51
       41.0,      17.60,    27.45,    12.43,    12.22,    18.28
       42.0,      17.40,    27.33,    12.22,    12.00,    18.06
       43.0,      17.21,    27.21,    12.00,    11.80,    17.84
       44.0,      17.03,    27.09,    11.80,    11.60,    17.64
       45.0,      16.85,    26.97,    11.60,    11.41,    17.43
       46.0,      16.68,    26.85,    11.41,    11.22,    17.24
       47.0,      16.52,    26.74,    11.23,    11.05,    17.05
       48.0,      16.35,    26.62,    11.05,    10.87,    16.87
       49.0,      16.20,    26.50,    10.88,    10.71,    16.70
       50.0,      16.05,    26.39,    10.72,    10.55,    16.53
       51.0,      15.90,    26.27,    10.56,    10.40,    16.37
       52.0,      15.76,    26.15,    10.40,    10.26,    16.21
       53.0,      15.62,    26.04,    10.25,    10.11,    16.06
       54.0,      15.48,    25.93,    10.11,     9.98,    15.91
       55.0,      15.35,    25.81,     9.97,     9.85,    15.77
       56.0,      15.22,    25.70,     9.84,     9.72,    15.63
       57.0,      15.10,    25.59,     9.71,     9.60,    15.50
       58.0,      14.98,    25.48,     9.58,     9.49,    15.37
       59.0,      14.86,    25.36,     9.46,     9.37,    15.24
       60.0,      14.75,    25.25,     9.34,     9.27,    15.12
       61.0,      14.63,    25.14,     9.23,     9.16,    15.01
       62.0,      14.53,    25.03,     9.12,     9.06,    14.89
       63.0,      14.42,    24.93,     9.01,     8.96,    14.78
       64.0,      14.32,    24.82,     8.91,     8.87,    14.68
       65.0,      14.22,    24.71,     8.81,     8.78,    14.58
       66.0,      14.12,    24.60,     8.71,     8.70,    14.48
       67.0,      14.03,    24.50,     8.62,     8.61,    14.38
       68.0,      13.93,    24.39,     8.52,     8.53,    14.29
       69.0,      13.84,    24.28,     8.44,     8.45,    14.20
       70.0,      13.76,    24.18,     8.35,     8.38,    14.11
       71.0,      13.67,    24.07,     8.27,     8.31,    14.03
       72.0,      13.59,    23.97,     8.19,     8.24,    13.95
       73.0,      13.50,    23.87,     8.11,     8.17,    13.87
       74.0,      13.42,    23.76,     8.03,     8.11,    13.79
       75.0,      13.35,    23.66,     7.96,     8.04,    13.72
       76.0,      13.27,    23.56,     7.89,     7.98,    13.65
       77.0,      13.19,    23.46,     7.82,     7.93,    13.58
       78.0,      13.12,    23.35,     7.75,     7.87,    13.51
       79.0,      13.05,    23.25,     7.68,     7.82,    13.44
