Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       9.80,    11.04,     7.89,     9.12,    11.17
        1.0,      15.96,    17.17,    14.12,    15.26,    17.27
        2.0,      20.42,    21.64,    18.66,    19.67,    21.70
        3.0,      23.89,    25.08,    22.27,    23.10,    25.11
        4.0,      26.44,    27.57,    25.00,    25.63,    27.57
        5.0,      28.13,    29.18,    26.87,    27.30,    29.15
        6.0,      29.04,    30.02,    27.95,    28.21,    29.98
        7.0,      29.32,    30.25,    28.36,    28.48,    30.21
        8.0,      29.13,    30.03,    28.23,    28.26,    30.01
        9.0,      28.63,    29.54,    27.72,    27.72,    29.53
       10.0,      27.96,    28.90,    27.00,    27.01,    28.92
       11.0,      27.23,    28.22,    26.19,    26.24,    28.27
       12.0,      26.51,    27.56,    25.36,    25.47,    27.64
       13.0,      25.82,    26.93,    24.58,    24.74,    27.03
       14.0,      25.17,    26.33,    23.84,    24.05,    26.46
       15.0,      24.55,    25.75,    23.14,    23.39,    25.91
       16.0,      23.95,    25.20,    22.47,    22.76,    25.38
       17.0,      23.38,    24.67,    21.83,    22.15,    24.88
       18.0,      22.83,    24.16,    21.21,    21.56,    24.39
       19.0,      22.30,    23.67,    20.61,    21.00,    23.92
       20.0,      21.79,    23.20,    20.04,    20.46,    23.46
       21.0,      21.30,    22.74,    19.49,    19.94,    23.03
       22.0,      20.83,    22.31,    18.96,    19.44,    22.61
       23.0,      20.38,    21.89,    18.45,    18.96,    22.21
       24.0,      19.94,    21.48,    17.96,    18.50,    21.82
       25.0,      19.52,    21.09,    17.49,    18.05,    21.45
       26.0,      19.12,    20.72,    17.04,    17.63,    21.09
       27.0,      18.73,    20.36,    16.61,    17.22,    20.75
       28.0,      18.36,    20.01,    16.19,    16.82,    20.41
       29.0,      18.00,    19.68,    15.79,    16.44,    20.09
       30.0,      17.66,    19.36,    15.40,    16.08,    19.79
       31.0,      17.33,    19.05,    15.03,    15.73,    19.49
       32.0,      17.01,    18.75,    14.68,    15.39,    19.21
       33.0,      16.70,    18.47,    14.33,    15.07,    18.93
       34.0,      16.40,    18.19,    14.00,    14.75,    18.67
       35.0,      16.12,    17.93,    13.68,    14.45,    18.42
       36.0,      15.85,    17.67,    13.38,    14.17,    18.17
       37.0,      15.58,    17.43,    13.09,    13.89,    17.94
       38.0,      15.33,    17.19,    12.80,    13.62,    17.71
       39.0,      15.09,    16.97,    12.53,    13.36,    17.49
       40.0,      14.85,    16.75,    12.27,    13.12,    17.28
       41.0,      14.63,    16.54,    12.02,    12.88,    17.08
       42.0,      14.41,    16.34,    11.78,    12.65,    16.89
       43.0,      14.20,    16.14,    11.55,    12.43,    16.70
       44.0,      14.00,    15.95,    11.32,    12.22,    16.52
       45.0,      13.81,    15.77,    11.11,    12.02,    16.34
       46.0,      13.62,    15.60,    10.90,    11.82,    16.18
       47.0,      13.44,    15.43,    10.70,    11.63,    16.01
       48.0,      13.27,    15.27,    10.51,    11.45,    15.86
       49.0,      13.11,    15.11,    10.33,    11.28,    15.71
       50.0,      12.95,    14.96,    10.15,    11.11,    15.56
       51.0,      12.79,    14.82,     9.98,    10.95,    15.42
       52.0,      12.64,    14.68,     9.81,    10.79,    15.29
       53.0,      12.50,    14.54,     9.66,    10.64,    15.16
       54.0,      12.36,    14.41,     9.50,    10.50,    15.03
       55.0,      12.23,    14.29,     9.36,    10.36,    14.91
       56.0,      12.10,    14.17,     9.22,    10.23,    14.80
       57.0,      11.98,    14.05,     9.08,    10.10,    14.68
       58.0,      11.86,    13.94,     8.95,     9.97,    14.58
       59.0,      11.75,    13.83,     8.82,     9.86,    14.47
       60.0,      11.64,    13.73,     8.70,     9.74,    14.37
       61.0,      11.53,    13.62,     8.59,     9.63,    14.27
       62.0,      11.43,    13.53,     8.47,     9.52,    14.18
       63.0,      11.33,    13.43,     8.37,     9.42,    14.09
       64.0,      11.23,    13.34,     8.26,     9.32,    14.00
       65.0,      11.14,    13.26,     8.16,     9.23,    13.92
       66.0,      11.05,    13.17,     8.06,     9.14,    13.83
       67.0,      10.97,    13.09,     7.97,     9.05,    13.76
       68.0,      10.88,    13.01,     7.88,     8.96,    13.68
       69.0,      10.80,    12.93,     7.79,     8.88,    13.60
       70.0,      10.73,    12.86,     7.71,     8.80,    13.53
       71.0,      10.65,    12.79,     7.63,     8.72,    13.46
       72.0,      10.58,    12.72,     7.55,     8.65,    13.40
       73.0,      10.51,    12.65,     7.48,     8.58,    13.33
       74.0,      10.44,    12.59,     7.41,     8.51,    13.27
       75.0,      10.38,    12.53,     7.34,     8.45,    13.21
       76.0,      10.32,    12.47,     7.27,     8.38,    13.15
       77.0,      10.26,    12.41,     7.21,     8.32,    13.09
       78.0,      10.20,    12.35,     7.14,     8.26,    13.04
       79.0,      10.14,    12.30,     7.08,     8.20,    12.98
       80.0,      10.09,    12.24,     7.02,     8.15,    12.93
       81.0,      10.03,    12.19,     6.97,     8.09,    12.88
       82.0,       9.98,    12.14,     6.91,     8.04,    12.83
       83.0,       9.93,    12.10,     6.86,     7.99,    12.79
       84.0,       9.89,    12.05,     6.81,     7.94,    12.74
       85.0,       9.84,    12.00,     6.76,     7.90,    12.70
       86.0,       9.79,    11.96,     6.72,     7.85,    12.65
       87.0,       9.75,    11.92,     6.67,     7.81,    12.61
       88.0,       9.71,    11.87,     6.63,     7.77,    12.57
       89.0,       9.67,    11.83,     6.58,     7.73,    12.53
       90.0,       9.63,    11.80,     6.54,     7.69,    12.49
       91.0,       9.59,    11.76,     6.50,     7.65,    12.45
       92.0,       9.55,    11.72,     6.46,     7.61,    12.42
       93.0,       9.52,    11.68,     6.43,     7.58,    12.38
       94.0,       9.48,    11.65,     6.39,     7.54,    12.35
       95.0,       9.45,    11.62,     6.36,     7.51,    12.31
       96.0,       9.42,    11.58,     6.32,     7.48,    12.28
       97.0,       9.38,    11.55,     6.29,     7.45,    12.25
       98.0,       9.35,    11.52,     6.26,     7.42,    12.22
       99.0,       9.32,    11.49,     6.23,     7.39,    12.19
      100.0,       9.29,    11.46,     6.20,     7.36,    12.16
      101.0,       9.26,    11.43,     6.17,     7.33,    12.13
      102.0,       9.24,    11.40,     6.14,     7.30,    12.10
      103.0,       9.21,    11.37,     6.11,     7.28,    12.07
      104.0,       9.18,    11.35,     6.09,     7.25,    12.05
      105.0,       9.16,    11.32,     6.06,     7.23,    12.02
      106.0,       9.13,    11.29,     6.04,     7.20,    11.99
      107.0,       9.11,    11.27,     6.01,     7.18,    11.97
      108.0,       9.08,    11.24,     5.99,     7.16,    11.94
      109.0,       9.06,    11.22,     5.97,     7.13,    11.92
      110.0,       9.04,    11.20,     5.94,     7.11,    11.90
      111.0,       9.02,    11.17,     5.92,     7.09,    11.87
      112.0,       8.99,    11.15,     5.90,     7.07,    11.85
      113.0,       8.97,    11.13,     5.88,     7.05,    11.83
      114.0,       8.95,    11.11,     5.86,     7.03,    11.81
      115.0,       8.93,    11.09,     5.84,     7.02,    11.79
      116.0,       8.91,    11.07,     5.82,     7.00,    11.76
      117.0,       8.89,    11.05,     5.81,     6.98,    11.74
      118.0,       8.88,    11.03,     5.79,     6.96,    11.72
      119.0,       8.86,    11.01,     5.77,     6.95,    11.70
      120.0,       8.84,    10.99,     5.75,     6.93,    11.68
      121.0,       8.82,    10.97,     5.74,     6.91,    11.66
