Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,      10.03,    12.01,     8.70,     8.01,    11.39
        1.0,      16.35,    18.30,    14.96,    14.37,    17.77
        2.0,      21.07,    23.01,    19.57,    19.09,    22.59
        3.0,      24.78,    26.66,    23.22,    22.88,    26.36
        4.0,      27.54,    29.31,    25.96,    25.77,    29.12
        5.0,      29.39,    31.02,    27.83,    27.76,    30.94
        6.0,      30.41,    31.92,    28.90,    28.92,    31.92
        7.0,      30.76,    32.17,    29.29,    29.36,    32.21
        8.0,      30.58,    31.95,    29.15,    29.22,    31.99
        9.0,      30.06,    31.44,    28.67,    28.69,    31.45
       10.0,      29.35,    30.78,    27.97,    27.91,    30.74
       11.0,      28.57,    30.08,    27.20,    27.02,    29.98
       12.0,      27.80,    29.40,    26.43,    26.13,    29.23
       13.0,      27.06,    28.75,    25.69,    25.28,    28.52
       14.0,      26.36,    28.13,    24.99,    24.47,    27.85
       15.0,      25.70,    27.54,    24.33,    23.71,    27.20
       16.0,      25.06,    26.97,    23.70,    22.98,    26.57
       17.0,      24.44,    26.42,    23.09,    22.28,    25.97
       18.0,      23.85,    25.90,    22.50,    21.61,    25.39
       19.0,      23.28,    25.39,    21.93,    20.96,    24.83
       20.0,      22.73,    24.90,    21.39,    20.34,    24.30
       21.0,      22.21,    24.43,    20.87,    19.74,    23.78
       22.0,      21.70,    23.98,    20.37,    19.17,    23.28
       23.0,      21.21,    23.55,    19.88,    18.61,    22.80
       24.0,      20.74,    23.13,    19.42,    18.08,    22.34
       25.0,      20.29,    22.73,    18.97,    17.57,    21.90
       26.0,      19.86,    22.34,    18.54,    17.08,    21.47
       27.0,      19.44,    21.97,    18.12,    16.60,    21.05
       28.0,      19.04,    21.62,    17.73,    16.15,    20.66
       29.0,      18.65,    21.27,    17.34,    15.71,    20.27
       30.0,      18.28,    20.94,    16.97,    15.29,    19.91
       31.0,      17.92,    20.62,    16.62,    14.89,    19.55
       32.0,      17.57,    20.32,    16.28,    14.50,    19.21
       33.0,      17.24,    20.02,    15.95,    14.13,    18.88
       34.0,      16.92,    19.74,    15.63,    13.77,    18.56
       35.0,      16.62,    19.46,    15.33,    13.42,    18.25
       36.0,      16.32,    19.20,    15.03,    13.09,    17.96
       37.0,      16.04,    18.95,    14.75,    12.77,    17.67
       38.0,      15.76,    18.70,    14.48,    12.46,    17.40
       39.0,      15.50,    18.47,    14.22,    12.17,    17.14
       40.0,      15.24,    18.24,    13.97,    11.88,    16.88
       41.0,      15.00,    18.03,    13.73,    11.61,    16.64
       42.0,      14.76,    17.82,    13.49,    11.34,    16.40
       43.0,      14.54,    17.61,    13.27,    11.09,    16.17
       44.0,      14.32,    17.42,    13.05,    10.85,    15.95
       45.0,      14.11,    17.23,    12.85,    10.61,    15.74
       46.0,      13.91,    17.05,    12.65,    10.39,    15.54
       47.0,      13.71,    16.88,    12.45,    10.17,    15.34
       48.0,      13.52,    16.71,    12.27,     9.96,    15.15
       49.0,      13.34,    16.55,    12.09,     9.76,    14.97
       50.0,      13.17,    16.39,    11.91,     9.57,    14.79
       51.0,      13.00,    16.24,    11.75,     9.39,    14.62
       52.0,      12.84,    16.10,    11.59,     9.21,    14.46
       53.0,      12.68,    15.96,    11.43,     9.03,    14.30
       54.0,      12.53,    15.82,    11.29,     8.87,    14.15
       55.0,      12.39,    15.69,    11.14,     8.71,    14.00
       56.0,      12.25,    15.57,    11.01,     8.56,    13.86
       57.0,      12.11,    15.45,    10.87,     8.41,    13.72
       58.0,      11.98,    15.33,    10.74,     8.27,    13.59
       59.0,      11.86,    15.22,    10.62,     8.13,    13.46
       60.0,      11.74,    15.11,    10.50,     8.00,    13.33
       61.0,      11.62,    15.01,    10.39,     7.87,    13.22
       62.0,      11.51,    14.91,    10.28,     7.75,    13.10
       63.0,      11.40,    14.81,    10.17,     7.64,    12.99
       64.0,      11.30,    14.71,    10.07,     7.52,    12.88
       65.0,      11.20,    14.62,     9.97,     7.41,    12.78
       66.0,      11.10,    14.53,     9.87,     7.31,    12.68
       67.0,      11.00,    14.45,     9.78,     7.21,    12.58
       68.0,      10.91,    14.37,     9.69,     7.11,    12.49
       69.0,      10.83,    14.29,     9.60,     7.02,    12.40
       70.0,      10.74,    14.21,     9.52,     6.93,    12.31
       71.0,      10.66,    14.14,     9.44,     6.84,    12.23
       72.0,      10.58,    14.07,     9.36,     6.76,    12.15
       73.0,      10.51,    14.00,     9.28,     6.68,    12.07
       74.0,      10.43,    13.93,     9.21,     6.60,    11.99
       75.0,      10.36,    13.86,     9.14,     6.53,    11.92
       76.0,      10.29,    13.80,     9.07,     6.45,    11.85
       77.0,      10.23,    13.74,     9.01,     6.38,    11.78
       78.0,      10.16,    13.68,     8.95,     6.32,    11.71
       79.0,      10.10,    13.62,     8.88,     6.25,    11.64
       80.0,      10.04,    13.57,     8.83,     6.19,    11.58
       81.0,       9.98,    13.51,     8.77,     6.13,    11.52
       82.0,       9.93,    13.46,     8.71,     6.07,    11.46
       83.0,       9.87,    13.41,     8.66,     6.02,    11.41
       84.0,       9.82,    13.36,     8.61,     5.96,    11.35
       85.0,       9.77,    13.31,     8.56,     5.91,    11.30
       86.0,       9.72,    13.27,     8.51,     5.86,    11.25
       87.0,       9.67,    13.22,     8.46,     5.81,    11.20
       88.0,       9.63,    13.18,     8.42,     5.77,    11.15
       89.0,       9.58,    13.14,     8.37,     5.72,    11.10
       90.0,       9.54,    13.10,     8.33,     5.68,    11.05
       91.0,       9.50,    13.06,     8.29,     5.64,    11.01
       92.0,       9.46,    13.02,     8.25,     5.60,    10.97
       93.0,       9.42,    12.98,     8.21,     5.56,    10.92
       94.0,       9.38,    12.94,     8.17,     5.52,    10.88
       95.0,       9.34,    12.91,     8.13,     5.48,    10.84
       96.0,       9.31,    12.87,     8.10,     5.45,    10.81
       97.0,       9.27,    12.84,     8.06,     5.42,    10.77
       98.0,       9.24,    12.80,     8.03,     5.38,    10.73
       99.0,       9.20,    12.77,     8.00,     5.35,    10.70
      100.0,       9.17,    12.74,     7.96,     5.32,    10.66
      101.0,       9.14,    12.71,     7.93,     5.29,    10.63
      102.0,       9.11,    12.68,     7.90,     5.26,    10.60
      103.0,       9.08,    12.65,     7.87,     5.23,    10.57
      104.0,       9.05,    12.62,     7.84,     5.21,    10.53
      105.0,       9.02,    12.59,     7.82,     5.18,    10.50
      106.0,       9.00,    12.56,     7.79,     5.16,    10.48
      107.0,       8.97,    12.54,     7.76,     5.13,    10.45
      108.0,       8.94,    12.51,     7.74,     5.11,    10.42
      109.0,       8.92,    12.49,     7.71,     5.09,    10.39
      110.0,       8.89,    12.46,     7.69,     5.06,    10.37
      111.0,       8.87,    12.44,     7.66,     5.04,    10.34
      112.0,       8.85,    12.41,     7.64,     5.02,    10.31
      113.0,       8.82,    12.39,     7.62,     5.00,    10.29
      114.0,       8.80,    12.37,     7.60,     4.98,    10.27
      115.0,       8.78,    12.34,     7.57,     4.96,    10.24
      116.0,       8.76,    12.32,     7.55,     4.94,    10.22
      117.0,       8.74,    12.30,     7.53,     4.93,    10.20
      118.0,       8.72,    12.28,     7.51,     4.91,    10.17
