Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,      10.01,    11.63,     8.74,     8.12,    11.57
        1.0,      16.36,    18.00,    15.00,    14.48,    17.96
        2.0,      21.09,    22.80,    19.61,    19.20,    22.77
        3.0,      24.83,    26.54,    23.26,    22.98,    26.52
        4.0,      27.60,    29.27,    26.00,    25.85,    29.27
        5.0,      29.45,    31.05,    27.86,    27.83,    31.05
        6.0,      30.47,    31.99,    28.92,    28.97,    32.00
        7.0,      30.80,    32.25,    29.31,    29.39,    32.26
        8.0,      30.61,    32.01,    29.17,    29.24,    32.02
        9.0,      30.07,    31.46,    28.67,    28.69,    31.46
       10.0,      29.33,    30.73,    27.97,    27.90,    30.73
       11.0,      28.53,    29.97,    27.19,    27.01,    29.95
       12.0,      27.73,    29.21,    26.41,    26.11,    29.19
       13.0,      26.97,    28.50,    25.66,    25.25,    28.46
       14.0,      26.25,    27.82,    24.96,    24.44,    27.77
       15.0,      25.56,    27.17,    24.29,    23.67,    27.12
       16.0,      24.90,    26.54,    23.65,    22.93,    26.48
       17.0,      24.27,    25.94,    23.04,    22.23,    25.87
       18.0,      23.66,    25.36,    22.45,    21.55,    25.29
       19.0,      23.08,    24.80,    21.88,    20.90,    24.72
       20.0,      22.51,    24.27,    21.33,    20.27,    24.18
       21.0,      21.97,    23.75,    20.81,    19.67,    23.66
       22.0,      21.45,    23.26,    20.30,    19.09,    23.16
       23.0,      20.95,    22.78,    19.81,    18.53,    22.68
       24.0,      20.47,    22.32,    19.35,    18.00,    22.22
       25.0,      20.01,    21.88,    18.90,    17.49,    21.77
       26.0,      19.56,    21.46,    18.46,    16.99,    21.34
       27.0,      19.14,    21.05,    18.05,    16.52,    20.93
       28.0,      18.73,    20.66,    17.65,    16.06,    20.53
       29.0,      18.33,    20.28,    17.26,    15.62,    20.15
       30.0,      17.95,    19.92,    16.89,    15.20,    19.79
       31.0,      17.58,    19.57,    16.54,    14.79,    19.43
       32.0,      17.23,    19.24,    16.20,    14.41,    19.09
       33.0,      16.89,    18.91,    15.87,    14.03,    18.77
       34.0,      16.57,    18.60,    15.55,    13.67,    18.45
       35.0,      16.26,    18.30,    15.24,    13.32,    18.15
       36.0,      15.95,    18.02,    14.95,    12.99,    17.86
       37.0,      15.67,    17.74,    14.67,    12.67,    17.58
       38.0,      15.39,    17.47,    14.40,    12.36,    17.31
       39.0,      15.12,    17.22,    14.14,    12.07,    17.05
       40.0,      14.86,    16.97,    13.89,    11.78,    16.80
       41.0,      14.61,    16.73,    13.64,    11.51,    16.56
       42.0,      14.37,    16.50,    13.41,    11.25,    16.33
       43.0,      14.14,    16.28,    13.19,    11.00,    16.11
       44.0,      13.92,    16.07,    12.97,    10.75,    15.90
       45.0,      13.71,    15.87,    12.76,    10.52,    15.69
       46.0,      13.51,    15.67,    12.56,    10.29,    15.49
       47.0,      13.31,    15.48,    12.37,    10.08,    15.30
       48.0,      13.12,    15.30,    12.19,     9.87,    15.12
       49.0,      12.94,    15.13,    12.01,     9.67,    14.94
       50.0,      12.76,    14.96,    11.84,     9.48,    14.77
       51.0,      12.59,    14.79,    11.67,     9.29,    14.60
       52.0,      12.43,    14.64,    11.51,     9.12,    14.45
       53.0,      12.27,    14.49,    11.36,     8.95,    14.29
       54.0,      12.12,    14.34,    11.21,     8.78,    14.15
       55.0,      11.97,    14.20,    11.07,     8.62,    14.00
       56.0,      11.83,    14.07,    10.93,     8.47,    13.87
       57.0,      11.70,    13.94,    10.80,     8.32,    13.74
       58.0,      11.57,    13.81,    10.67,     8.18,    13.61
       59.0,      11.44,    13.69,    10.55,     8.05,    13.49
       60.0,      11.32,    13.57,    10.43,     7.92,    13.37
       61.0,      11.21,    13.46,    10.32,     7.79,    13.26
       62.0,      11.09,    13.35,    10.21,     7.67,    13.15
       63.0,      10.99,    13.25,    10.10,     7.56,    13.04
       64.0,      10.88,    13.14,    10.00,     7.44,    12.94
       65.0,      10.78,    13.05,     9.90,     7.34,    12.84
       66.0,      10.68,    12.95,     9.81,     7.23,    12.75
       67.0,      10.59,    12.86,     9.71,     7.13,    12.65
       68.0,      10.50,    12.77,     9.63,     7.04,    12.57
       69.0,      10.41,    12.69,     9.54,     6.94,    12.48
       70.0,      10.33,    12.61,     9.46,     6.86,    12.40
       71.0,      10.25,    12.53,     9.38,     6.77,    12.32
       72.0,      10.17,    12.45,     9.30,     6.69,    12.24
       73.0,      10.10,    12.38,     9.23,     6.61,    12.17
       74.0,      10.02,    12.31,     9.16,     6.53,    12.09
       75.0,       9.95,    12.24,     9.09,     6.46,    12.03
       76.0,       9.88,    12.17,     9.02,     6.39,    11.96
       77.0,       9.82,    12.11,     8.95,     6.32,    11.89
       78.0,       9.76,    12.05,     8.89,     6.25,    11.83
       79.0,       9.69,    11.99,     8.83,     6.19,    11.77
       80.0,       9.64,    11.93,     8.77,     6.13,    11.71
       81.0,       9.58,    11.87,     8.72,     6.07,    11.65
       82.0,       9.52,    11.82,     8.66,     6.01,    11.60
       83.0,       9.47,    11.76,     8.61,     5.96,    11.55
       84.0,       9.42,    11.71,     8.56,     5.91,    11.50
       85.0,       9.37,    11.66,     8.51,     5.85,    11.45
       86.0,       9.32,    11.61,     8.46,     5.81,    11.40
       87.0,       9.27,    11.57,     8.41,     5.76,    11.35
       88.0,       9.23,    11.52,     8.37,     5.71,    11.30
       89.0,       9.18,    11.48,     8.33,     5.67,    11.26
       90.0,       9.14,    11.44,     8.28,     5.63,    11.22
       91.0,       9.10,    11.40,     8.24,     5.58,    11.18
       92.0,       9.06,    11.36,     8.20,     5.55,    11.14
       93.0,       9.02,    11.32,     8.16,     5.51,    11.10
       94.0,       8.98,    11.28,     8.13,     5.47,    11.06
       95.0,       8.95,    11.24,     8.09,     5.43,    11.02
       96.0,       8.91,    11.21,     8.06,     5.40,    10.99
       97.0,       8.88,    11.17,     8.02,     5.37,    10.95
       98.0,       8.84,    11.14,     7.99,     5.33,    10.92
       99.0,       8.81,    11.10,     7.96,     5.30,    10.89
      100.0,       8.78,    11.07,     7.92,     5.27,    10.85
      101.0,       8.75,    11.04,     7.89,     5.24,    10.82
      102.0,       8.72,    11.01,     7.86,     5.22,    10.79
      103.0,       8.69,    10.98,     7.84,     5.19,    10.76
      104.0,       8.66,    10.95,     7.81,     5.16,    10.73
      105.0,       8.64,    10.93,     7.78,     5.14,    10.71
      106.0,       8.61,    10.90,     7.75,     5.11,    10.68
      107.0,       8.59,    10.87,     7.73,     5.09,    10.65
      108.0,       8.56,    10.85,     7.70,     5.07,    10.63
      109.0,       8.54,    10.82,     7.68,     5.04,    10.60
      110.0,       8.51,    10.80,     7.65,     5.02,    10.58
      111.0,       8.49,    10.77,     7.63,     5.00,    10.55
      112.0,       8.47,    10.75,     7.61,     4.98,    10.53
      113.0,       8.44,    10.72,     7.59,     4.96,    10.51
      114.0,       8.42,    10.70,     7.56,     4.94,    10.48
      115.0,       8.40,    10.68,     7.54,     4.92,    10.46
      116.0,       8.38,    10.66,     7.52,     4.91,    10.44
      117.0,       8.36,    10.64,     7.50,     4.89,    10.42
      118.0,       8.34,    10.62,     7.48,     4.87,    10.40
      119.0,       8.32,    10.60,     7.46,     4.86,    10.38
      120.0,       8.30,    10.58,     7.44,     4.84,    10.36
      121.0,       8.29,    10.56,     7.42,     4.82,    10.34
      122.0,       8.27,    10.54,     7.41,     4.81,    10.32
      123.0,       8.25,    10.52,     7.39,     4.79,    10.30
      124.0,       8.23,    10.50,     7.37,     4.78,    10.28
      125.0,       8.22,    10.48,     7.35,     4.77,    10.26
      126.0,       8.20,    10.46,     7.34,     4.75,    10.25
      127.0,       8.18,    10.45,     7.32,     4.74,    10.23
      128.0,       8.17,    10.43,     7.30,     4.73,    10.21
      129.0,       8.15,    10.41,     7.29,     4.71,    10.19
      130.0,       8.14,    10.40,     7.27,     4.70,    10.18
      131.0,       8.12,    10.38,     7.26,     4.69,    10.16
      132.0,       8.11,    10.36,     7.24,     4.68,    10.15
      133.0,       8.09,    10.35,     7.23,     4.67,    10.13
      134.0,       8.08,    10.33,     7.21,     4.66,    10.11
      135.0,       8.06,    10.32,     7.20,     4.65,    10.10
      136.0,       8.05,    10.30,     7.18,     4.64,    10.08
      137.0,       8.04,    10.29,     7.17,     4.63,    10.07
      138.0,       8.02,    10.27,     7.16,     4.62,    10.05
      139.0,       8.01,    10.26,     7.14,     4.61,    10.04
      140.0,       8.00,    10.24,     7.13,     4.60,    10.03
      141.0,       7.99,    10.23,     7.12,     4.59,    10.01
      142.0,       7.97,    10.21,     7.10,     4.58,    10.00
      143.0,       7.96,    10.20,     7.09,     4.57,     9.98
      144.0,       7.95,    10.19,     7.08,     4.56,     9.97
      145.0,       7.94,    10.17,     7.06,     4.55,     9.96
      146.0,       7.92,    10.16,     7.05,     4.54,     9.94
      147.0,       7.91,    10.15,     7.04,     4.53,     9.93
      148.0,       7.90,    10.13,     7.03,     4.53,     9.92
      149.0,       7.89,    10.12,     7.02,     4.52,     9.90
      150.0,       7.88,    10.11,     7.00,     4.51,     9.89
      151.0,       7.87,    10.09,     6.99,     4.50,     9.88
      152.0,       7.86,    10.08,     6.98,     4.49,     9.87
      153.0,       7.84,    10.07,     6.97,     4.49,     9.85
      154.0,       7.83,    10.06,     6.96,     4.48,     9.84
      155.0,       7.82,    10.04,     6.95,     4.47,     9.83
      156.0,       7.81,    10.03,     6.94,     4.47,     9.82
      157.0,       7.80,    10.02,     6.92,     4.46,     9.81
      158.0,       7.79,    10.01,     6.91,     4.45,     9.79
      159.0,       7.78,     9.99,     6.90,     4.45,     9.78
      160.0,       7.77,     9.98,     6.89,     4.44,     9.77
      161.0,       7.76,     9.97,     6.88,     4.43,     9.76
      162.0,       7.75,     9.96,     6.87,     4.43,     9.75
      163.0,       7.74,     9.95,     6.86,     4.42,     9.74
      164.0,       7.73,     9.94,     6.85,     4.41,     9.72
      165.0,       7.72,     9.92,     6.84,     4.41,     9.71
      166.0,       7.71,     9.91,     6.83,     4.40,     9.70
      167.0,       7.70,     9.90,     6.82,     4.39,     9.69
      168.0,       7.69,     9.89,     6.81,     4.39,     9.68
      169.0,       7.68,     9.88,     6.80,     4.38,     9.67
      170.0,       7.67,     9.87,     6.79,     4.38,     9.66
