Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,      10.04,    11.66,     8.76,     8.17,    11.59
        1.0,      16.39,    18.03,    15.02,    14.53,    17.97
        2.0,      21.12,    22.82,    19.63,    19.25,    22.78
        3.0,      24.85,    26.56,    23.28,    23.02,    26.53
        4.0,      27.61,    29.28,    26.01,    25.88,    29.27
        5.0,      29.46,    31.06,    27.87,    27.85,    31.05
        6.0,      30.48,    31.99,    28.93,    28.98,    32.00
        7.0,      30.80,    32.25,    29.31,    29.40,    32.26
        8.0,      30.61,    32.01,    29.17,    29.24,    32.02
        9.0,      30.07,    31.45,    28.67,    28.69,    31.46
       10.0,      29.33,    30.74,    27.97,    27.90,    30.73
       11.0,      28.53,    29.97,    27.18,    27.01,    29.96
       12.0,      27.73,    29.22,    26.40,    26.11,    29.20
       13.0,      26.97,    28.51,    25.66,    25.26,    28.48
       14.0,      26.26,    27.83,    24.96,    24.45,    27.79
       15.0,      25.57,    27.18,    24.29,    23.69,    27.13
       16.0,      24.92,    26.56,    23.65,    22.95,    26.50
       17.0,      24.29,    25.96,    23.03,    22.25,    25.90
       18.0,      23.68,    25.38,    22.44,    21.57,    25.31
       19.0,      23.09,    24.83,    21.87,    20.92,    24.75
       20.0,      22.53,    24.30,    21.32,    20.30,    24.21
       21.0,      21.99,    23.79,    20.80,    19.70,    23.69
       22.0,      21.48,    23.29,    20.29,    19.12,    23.20
       23.0,      20.98,    22.82,    19.80,    18.57,    22.72
       24.0,      20.50,    22.36,    19.34,    18.04,    22.26
       25.0,      20.04,    21.92,    18.89,    17.52,    21.81
       26.0,      19.59,    21.50,    18.45,    17.03,    21.38
       27.0,      19.17,    21.10,    18.04,    16.56,    20.97
       28.0,      18.76,    20.71,    17.64,    16.10,    20.58
       29.0,      18.36,    20.33,    17.25,    15.67,    20.20
       30.0,      17.98,    19.97,    16.88,    15.25,    19.84
       31.0,      17.62,    19.62,    16.52,    14.84,    19.48
       32.0,      17.27,    19.29,    16.18,    14.45,    19.15
       33.0,      16.93,    18.97,    15.85,    14.08,    18.82
       34.0,      16.61,    18.66,    15.53,    13.72,    18.51
       35.0,      16.29,    18.36,    15.23,    13.38,    18.21
       36.0,      15.99,    18.08,    14.94,    13.05,    17.92
       37.0,      15.70,    17.80,    14.65,    12.73,    17.64
       38.0,      15.43,    17.53,    14.38,    12.42,    17.37
       39.0,      15.16,    17.28,    14.12,    12.13,    17.11
       40.0,      14.90,    17.03,    13.87,    11.84,    16.87
       41.0,      14.66,    16.80,    13.63,    11.57,    16.63
       42.0,      14.42,    16.57,    13.39,    11.31,    16.40
       43.0,      14.19,    16.35,    13.17,    11.06,    16.17
       44.0,      13.97,    16.14,    12.95,    10.81,    15.96
       45.0,      13.76,    15.94,    12.75,    10.58,    15.76
       46.0,      13.55,    15.74,    12.55,    10.36,    15.56
       47.0,      13.35,    15.55,    12.35,    10.14,    15.37
       48.0,      13.17,    15.37,    12.17,     9.93,    15.18
       49.0,      12.98,    15.20,    11.99,     9.74,    15.01
       50.0,      12.81,    15.03,    11.82,     9.54,    14.84
       51.0,      12.64,    14.87,    11.65,     9.36,    14.67
       52.0,      12.48,    14.71,    11.49,     9.18,    14.52
       53.0,      12.32,    14.56,    11.34,     9.01,    14.37
       54.0,      12.17,    14.42,    11.19,     8.85,    14.22
       55.0,      12.02,    14.28,    11.05,     8.69,    14.08
       56.0,      11.88,    14.14,    10.91,     8.54,    13.94
       57.0,      11.75,    14.01,    10.78,     8.39,    13.81
       58.0,      11.62,    13.89,    10.65,     8.25,    13.68
       59.0,      11.49,    13.77,    10.53,     8.12,    13.56
       60.0,      11.37,    13.65,    10.41,     7.99,    13.44
       61.0,      11.26,    13.54,    10.30,     7.86,    13.33
       62.0,      11.15,    13.43,    10.19,     7.74,    13.22
       63.0,      11.04,    13.32,    10.08,     7.63,    13.12
       64.0,      10.93,    13.22,     9.98,     7.51,    13.02
       65.0,      10.83,    13.13,     9.88,     7.41,    12.92
       66.0,      10.74,    13.03,     9.79,     7.30,    12.82
       67.0,      10.64,    12.94,     9.69,     7.20,    12.73
       68.0,      10.55,    12.85,     9.61,     7.11,    12.64
       69.0,      10.47,    12.77,     9.52,     7.02,    12.56
       70.0,      10.38,    12.69,     9.44,     6.93,    12.48
       71.0,      10.30,    12.61,     9.36,     6.84,    12.40
       72.0,      10.22,    12.53,     9.28,     6.76,    12.32
