Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       8.01,     7.41,     4.74,     8.23,    11.66
        1.0,      14.03,    13.49,    10.70,    14.08,    17.83
        2.0,      18.39,    18.11,    14.94,    18.11,    22.38
        3.0,      21.86,    21.90,    18.42,    21.22,    25.89
        4.0,      24.51,    24.90,    21.19,    23.50,    28.43
        5.0,      26.37,    27.15,    23.25,    25.00,    30.06
        6.0,      27.51,    28.70,    24.61,    25.80,    30.92
        7.0,      28.05,    29.66,    25.34,    26.03,    31.16
        8.0,      28.12,    30.15,    25.52,    25.83,    30.96
        9.0,      27.86,    30.31,    25.30,    25.35,    30.47
       10.0,      27.41,    30.28,    24.80,    24.70,    29.85
       11.0,      26.87,    30.16,    24.15,    24.00,    29.19
       12.0,      26.33,    30.01,    23.45,    23.30,    28.55
       13.0,      25.80,    29.86,    22.77,    22.64,    27.94
       14.0,      25.31,    29.74,    22.13,    22.01,    27.36
       15.0,      24.84,    29.61,    21.54,    21.41,    26.80
       16.0,      24.39,    29.49,    20.98,    20.84,    26.26
       17.0,      23.96,    29.37,    20.44,    20.29,    25.75
       18.0,      23.55,    29.25,    19.93,    19.76,    25.25
       19.0,      23.15,    29.13,    19.43,    19.25,    24.78
       20.0,      22.76,    29.01,    18.95,    18.76,    24.32
       21.0,      22.39,    28.89,    18.49,    18.29,    23.88
       22.0,      22.03,    28.77,    18.05,    17.83,    23.45
       23.0,      21.68,    28.66,    17.62,    17.40,    23.04
       24.0,      21.34,    28.54,    17.21,    16.98,    22.65
       25.0,      21.02,    28.42,    16.82,    16.58,    22.27
       26.0,      20.71,    28.31,    16.43,    16.19,    21.91
       27.0,      20.41,    28.19,    16.07,    15.82,    21.56
       28.0,      20.12,    28.07,    15.71,    15.46,    21.22
       29.0,      19.84,    27.96,    15.37,    15.11,    20.90
       30.0,      19.56,    27.84,    15.05,    14.78,    20.58
       31.0,      19.30,    27.73,    14.73,    14.46,    20.28
       32.0,      19.05,    27.62,    14.43,    14.16,    20.00
       33.0,      18.80,    27.50,    14.13,    13.86,    19.72
       34.0,      18.57,    27.39,    13.85,    13.58,    19.45
       35.0,      18.34,    27.28,    13.58,    13.31,    19.19
       36.0,      18.12,    27.17,    13.31,    13.05,    18.94
       37.0,      17.90,    27.06,    13.06,    12.80,    18.71
       38.0,      17.70,    26.94,    12.82,    12.55,    18.48
       39.0,      17.50,    26.83,    12.58,    12.32,    18.25
       40.0,      17.30,    26.72,    12.36,    12.10,    18.04
       41.0,      17.12,    26.61,    12.14,    11.88,    17.83
       42.0,      16.94,    26.51,    11.93,    11.67,    17.64
       43.0,      16.76,    26.40,    11.72,    11.47,    17.45
       44.0,      16.59,    26.29,    11.53,    11.28,    17.26
       45.0,      16.43,    26.18,    11.34,    11.10,    17.09
       46.0,      16.27,    26.07,    11.15,    10.92,    16.92
       47.0,      16.11,    25.97,    10.98,    10.75,    16.75
       48.0,      15.96,    25.86,    10.81,    10.59,    16.59
       49.0,      15.82,    25.75,    10.64,    10.43,    16.44
       50.0,      15.67,    25.65,    10.48,    10.27,    16.29
       51.0,      15.54,    25.54,    10.33,    10.13,    16.15
       52.0,      15.41,    25.44,    10.18,     9.99,    16.01
       53.0,      15.28,    25.34,    10.04,     9.85,    15.88
       54.0,      15.15,    25.23,     9.90,     9.72,    15.75
       55.0,      15.03,    25.13,     9.76,     9.59,    15.63
       56.0,      14.91,    25.03,     9.64,     9.47,    15.51
       57.0,      14.80,    24.92,     9.51,     9.36,    15.40
       58.0,      14.69,    24.82,     9.39,     9.24,    15.29
       59.0,      14.58,    24.72,     9.27,     9.14,    15.18
       60.0,      14.47,    24.62,     9.16,     9.03,    15.08
       61.0,      14.37,    24.52,     9.05,     8.93,    14.98
       62.0,      14.27,    24.42,     8.94,     8.83,    14.88
       63.0,      14.17,    24.32,     8.84,     8.74,    14.79
       64.0,      14.08,    24.22,     8.74,     8.65,    14.70
       65.0,      13.99,    24.12,     8.64,     8.57,    14.62
       66.0,      13.90,    24.02,     8.55,     8.48,    14.53
       67.0,      13.81,    23.92,     8.46,     8.40,    14.45
       68.0,      13.72,    23.82,     8.37,     8.32,    14.37
       69.0,      13.64,    23.72,     8.29,     8.25,    14.30
       70.0,      13.56,    23.63,     8.21,     8.18,    14.22
       71.0,      13.48,    23.53,     8.13,     8.11,    14.15
       72.0,      13.40,    23.43,     8.05,     8.04,    14.09
       73.0,      13.33,    23.34,     7.97,     7.98,    14.02
       74.0,      13.25,    23.24,     7.90,     7.91,    13.96
