Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       9.65,     8.90,     9.29,     9.05,    11.34
        1.0,      15.88,    15.06,    15.54,    15.31,    17.62
        2.0,      20.53,    19.78,    20.10,    19.90,    22.35
        3.0,      24.22,    23.60,    23.69,    23.52,    26.05
        4.0,      26.98,    26.57,    26.35,    26.22,    28.77
        5.0,      28.87,    28.72,    28.12,    28.03,    30.58
        6.0,      29.97,    30.14,    29.10,    29.05,    31.59
        7.0,      30.42,    30.95,    29.41,    29.38,    31.95
        8.0,      30.39,    31.29,    29.21,    29.20,    31.84
        9.0,      30.02,    31.31,    28.68,    28.68,    31.42
       10.0,      29.47,    31.15,    27.95,    27.95,    30.84
       11.0,      28.86,    30.90,    27.16,    27.15,    30.22
       12.0,      28.24,    30.65,    26.37,    26.35,    29.60
       13.0,      27.65,    30.40,    25.61,    25.59,    29.01
       14.0,      27.10,    30.17,    24.90,    24.87,    28.45
       15.0,      26.57,    29.94,    24.23,    24.19,    27.91
       16.0,      26.05,    29.71,    23.57,    23.53,    27.39
       17.0,      25.55,    29.49,    22.95,    22.90,    26.88
       18.0,      25.07,    29.27,    22.34,    22.29,    26.40
       19.0,      24.61,    29.05,    21.76,    21.70,    25.92
       20.0,      24.16,    28.83,    21.20,    21.14,    25.47
       21.0,      23.72,    28.61,    20.66,    20.59,    25.03
       22.0,      23.30,    28.40,    20.15,    20.07,    24.60
       23.0,      22.90,    28.19,    19.65,    19.57,    24.19
       24.0,      22.51,    27.98,    19.17,    19.09,    23.79
       25.0,      22.13,    27.77,    18.71,    18.62,    23.40
       26.0,      21.76,    27.57,    18.27,    18.17,    23.03
       27.0,      21.40,    27.36,    17.84,    17.74,    22.67
       28.0,      21.06,    27.16,    17.43,    17.33,    22.32
       29.0,      20.73,    26.96,    17.03,    16.93,    21.98
       30.0,      20.40,    26.76,    16.65,    16.54,    21.66
       31.0,      20.09,    26.57,    16.29,    16.17,    21.34
       32.0,      19.79,    26.37,    15.94,    15.82,    21.04
       33.0,      19.50,    26.18,    15.60,    15.47,    20.74
       34.0,      19.21,    25.99,    15.27,    15.14,    20.45
       35.0,      18.94,    25.80,    14.96,    14.83,    20.18
       36.0,      18.67,    25.61,    14.66,    14.52,    19.91
       37.0,      18.42,    25.43,    14.36,    14.23,    19.65
       38.0,      18.17,    25.24,    14.09,    13.94,    19.40
       39.0,      17.93,    25.06,    13.82,    13.67,    19.16
       40.0,      17.69,    24.88,    13.56,    13.41,    18.92
       41.0,      17.47,    24.70,    13.31,    13.15,    18.70
       42.0,      17.25,    24.53,    13.07,    12.91,    18.48
       43.0,      17.03,    24.35,    12.83,    12.68,    18.27
       44.0,      16.82,    24.18,    12.61,    12.45,    18.06
       45.0,      16.62,    24.00,    12.40,    12.23,    17.86
       46.0,      16.43,    23.83,    12.19,    12.02,    17.67
       47.0,      16.24,    23.66,    11.99,    11.82,    17.48
       48.0,      16.06,    23.50,    11.80,    11.63,    17.30
       49.0,      15.88,    23.33,    11.62,    11.44,    17.13
       50.0,      15.71,    23.17,    11.44,    11.26,    16.96
       51.0,      15.54,    23.00,    11.27,    11.09,    16.79
       52.0,      15.37,    22.84,    11.10,    10.92,    16.63
       53.0,      15.22,    22.68,    10.94,    10.76,    16.48
       54.0,      15.06,    22.53,    10.79,    10.60,    16.33
       55.0,      14.91,    22.37,    10.64,    10.45,    16.19
       56.0,      14.77,    22.21,    10.50,    10.31,    16.05
       57.0,      14.63,    22.06,    10.36,    10.17,    15.91
       58.0,      14.49,    21.91,    10.23,    10.04,    15.78
       59.0,      14.36,    21.76,    10.11,     9.91,    15.65
       60.0,      14.23,    21.61,     9.98,     9.79,    15.53
       61.0,      14.10,    21.46,     9.87,     9.67,    15.41
       62.0,      13.98,    21.31,     9.75,     9.55,    15.29
       63.0,      13.86,    21.17,     9.64,     9.44,    15.18
       64.0,      13.74,    21.02,     9.54,     9.33,    15.07
