Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       9.70,     8.95,     9.36,     9.11,    11.37
        1.0,      15.93,    15.11,    15.60,    15.38,    17.65
        2.0,      20.58,    19.82,    20.17,    19.97,    22.38
        3.0,      24.26,    23.64,    23.75,    23.58,    26.08
        4.0,      27.02,    26.60,    26.40,    26.27,    28.80
        5.0,      28.90,    28.75,    28.17,    28.08,    30.61
        6.0,      30.00,    30.16,    29.13,    29.08,    31.61
        7.0,      30.44,    30.96,    29.43,    29.41,    31.96
        8.0,      30.39,    31.29,    29.23,    29.22,    31.84
        9.0,      30.02,    31.31,    28.68,    28.68,    31.42
       10.0,      29.47,    31.14,    27.94,    27.94,    30.84
       11.0,      28.85,    30.90,    27.14,    27.13,    30.21
       12.0,      28.22,    30.64,    26.34,    26.33,    29.59
       13.0,      27.63,    30.39,    25.59,    25.56,    28.99
       14.0,      27.07,    30.16,    24.87,    24.84,    28.43
       15.0,      26.54,    29.93,    24.19,    24.15,    27.88
       16.0,      26.02,    29.70,    23.53,    23.48,    27.36
       17.0,      25.52,    29.47,    22.90,    22.85,    26.85
       18.0,      25.03,    29.25,    22.29,    22.23,    26.36
       19.0,      24.56,    29.03,    21.70,    21.64,    25.88
       20.0,      24.11,    28.81,    21.14,    21.07,    25.42
       21.0,      23.67,    28.59,    20.60,    20.53,    24.98
       22.0,      23.25,    28.38,    20.08,    20.00,    24.55
       23.0,      22.84,    28.16,    19.58,    19.50,    24.14
       24.0,      22.45,    27.95,    19.10,    19.01,    23.74
       25.0,      22.07,    27.74,    18.64,    18.54,    23.35
       26.0,      21.70,    27.53,    18.19,    18.09,    22.97
       27.0,      21.34,    27.33,    17.76,    17.66,    22.61
       28.0,      21.00,    27.13,    17.35,    17.24,    22.26
       29.0,      20.66,    26.92,    16.95,    16.84,    21.92
       30.0,      20.34,    26.73,    16.57,    16.46,    21.60
       31.0,      20.02,    26.53,    16.20,    16.09,    21.28
       32.0,      19.72,    26.33,    15.85,    15.73,    20.97
       33.0,      19.43,    26.14,    15.51,    15.39,    20.68
       34.0,      19.14,    25.95,    15.19,    15.06,    20.39
       35.0,      18.87,    25.76,    14.87,    14.74,    20.11
       36.0,      18.60,    25.57,    14.57,    14.43,    19.85
       37.0,      18.35,    25.38,    14.28,    14.14,    19.59
       38.0,      18.10,    25.20,    14.00,    13.85,    19.34
       39.0,      17.85,    25.01,    13.73,    13.58,    19.09
       40.0,      17.62,    24.83,    13.47,    13.32,    18.86
       41.0,      17.39,    24.65,    13.22,    13.07,    18.63
