Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.34,     1.51,     1.27,     1.28,     1.29
        2.0,       2.22,     2.41,     2.15,     2.16,     2.17
        3.0,       2.99,     3.17,     2.92,     2.93,     2.95
        4.0,       3.69,     3.84,     3.63,     3.64,     3.66
        5.0,       4.35,     4.46,     4.31,     4.31,     4.33
        6.0,       4.98,     5.04,     4.95,     4.95,     4.96
        7.0,       5.57,     5.59,     5.56,     5.57,     5.57
        8.0,       6.15,     6.12,     6.15,     6.16,     6.16
        9.0,       6.70,     6.62,     6.73,     6.73,     6.73
       10.0,       7.24,     7.10,     7.29,     7.29,     7.29
       11.0,       7.77,     7.57,     7.84,     7.84,     7.83
       12.0,       8.28,     8.03,     8.38,     8.37,     8.36
       13.0,       8.78,     8.47,     8.90,     8.89,     8.87
       14.0,       9.28,     8.90,     9.42,     9.40,     9.38
       15.0,       9.76,     9.33,     9.92,     9.91,     9.88
       16.0,      10.24,     9.74,    10.42,    10.40,    10.37
       17.0,      10.70,    10.14,    10.91,    10.89,    10.86
       18.0,      11.16,    10.54,    11.40,    11.37,    11.33
       19.0,      11.62,    10.93,    11.88,    11.85,    11.80
       20.0,      12.06,    11.31,    12.35,    12.32,    12.27
       21.0,      12.50,    11.69,    12.81,    12.78,    12.73
       22.0,      12.94,    12.06,    13.28,    13.24,    13.18
       23.0,      13.37,    12.43,    13.73,    13.69,    13.63
       24.0,      13.80,    12.79,    14.18,    14.14,    14.07
       25.0,      14.22,    13.14,    14.63,    14.58,    14.51
       26.0,      14.63,    13.49,    15.07,    15.02,    14.94
       27.0,      15.05,    13.84,    15.51,    15.46,    15.37
       28.0,      15.45,    14.18,    15.95,    15.89,    15.80
       29.0,      15.86,    14.52,    16.38,    16.32,    16.22
       30.0,      16.26,    14.86,    16.80,    16.74,    16.64
       31.0,      16.66,    15.19,    17.23,    17.16,    17.06
       32.0,      17.05,    15.51,    17.65,    17.58,    17.47
       33.0,      17.44,    15.84,    18.07,    17.99,    17.88
       34.0,      17.83,    16.16,    18.48,    18.41,    18.28
       35.0,      18.22,    16.48,    18.89,    18.81,    18.69
       36.0,      18.60,    16.79,    19.30,    19.22,    19.09
       37.0,      18.98,    17.10,    19.71,    19.62,    19.48
       38.0,      19.36,    17.41,    20.11,    20.02,    19.88
       39.0,      19.73,    17.72,    20.51,    20.42,    20.27
       40.0,      20.10,    18.02,    20.91,    20.81,    20.66
       41.0,      20.47,    18.32,    21.31,    21.21,    21.05
       42.0,      20.84,    18.62,    21.70,    21.60,    21.43
       43.0,      21.20,    18.92,    22.09,    21.99,    21.81
       44.0,      21.56,    19.21,    22.48,    22.37,    22.19
       45.0,      21.92,    19.50,    22.87,    22.76,    22.57
       46.0,      22.28,    19.79,    23.25,    23.14,    22.95
       47.0,      22.64,    20.08,    23.64,    23.52,    23.32
       48.0,      22.99,    20.37,    24.02,    23.89,    23.69
       49.0,      23.35,    20.65,    24.40,    24.27,    24.06
       50.0,      23.70,    20.93,    24.77,    24.64,    24.43
       51.0,      24.04,    21.21,    25.15,    25.02,    24.80
       52.0,      24.39,    21.49,    25.52,    25.39,    25.16
       53.0,      24.74,    21.77,    25.90,    25.76,    25.53
       54.0,      25.08,    22.04,    26.27,    26.12,    25.89
       55.0,      25.42,    22.32,    26.64,    26.49,    26.25
       56.0,      25.76,    22.59,    27.00,    26.85,    26.60
       57.0,      26.10,    22.86,    27.37,    27.21,    26.96
       58.0,      26.44,    23.13,    27.73,    27.57,    27.32
       59.0,      26.77,    23.40,    28.09,    27.93,    27.67
       60.0,      27.11,    23.67,    28.46,    28.29,    28.03
       61.0,      27.47,    23.97,    28.82,    28.66,    28.41
       62.0,      27.85,    24.31,    29.21,    29.05,    28.84
       63.0,      28.28,    24.71,    29.62,    29.48,    29.33
       64.0,      28.77,    25.16,    30.06,    29.95,    29.90
       65.0,      29.30,    25.66,    30.53,    30.46,    30.53
       66.0,      29.85,    26.18,    31.03,    31.00,    31.19
       67.0,      30.40,    26.69,    31.53,    31.54,    31.84
       68.0,      30.91,    27.13,    32.02,    32.06,    32.43
       69.0,      31.34,    27.49,    32.45,    32.51,    32.91
       70.0,      31.66,    27.72,    32.83,    32.87,    33.24
       71.0,      31.86,    27.81,    33.11,    33.12,    33.40
       72.0,      31.92,    27.75,    33.30,    33.26,    33.38
       73.0,      31.86,    27.57,    33.40,    33.28,    33.19
       74.0,      31.69,    27.28,    33.40,    33.19,    32.86
       75.0,      31.43,    26.92,    33.34,    33.03,    32.43
       76.0,      31.12,    26.52,    33.23,    32.82,    31.94
       77.0,      30.80,    26.10,    33.08,    32.57,    31.42
       78.0,      30.46,    25.69,    32.93,    32.32,    30.91
       79.0,      30.15,    25.30,    32.78,    32.08,    30.42
       80.0,      29.85,    24.94,    32.64,    31.86,    29.97
       81.0,      29.57,    24.59,    32.51,    31.65,    29.54
       82.0,      29.30,    24.26,    32.38,    31.45,    29.13
       83.0,      29.05,    23.94,    32.25,    31.26,    28.73
       84.0,      28.80,    23.64,    32.13,    31.07,    28.35
       85.0,      28.56,    23.34,    32.01,    30.89,    27.99
       86.0,      28.32,    23.06,    31.88,    30.72,    27.64
       87.0,      28.10,    22.78,    31.76,    30.54,    27.30
       88.0,      27.88,    22.52,    31.64,    30.38,    26.97
       89.0,      27.66,    22.27,    31.52,    30.21,    26.65
       90.0,      27.46,    22.02,    31.40,    30.06,    26.35
       91.0,      27.26,    21.79,    31.28,    29.90,    26.06
       92.0,      27.06,    21.56,    31.17,    29.75,    25.78
       93.0,      26.88,    21.34,    31.05,    29.60,    25.50
       94.0,      26.69,    21.13,    30.94,    29.46,    25.24
       95.0,      26.52,    20.93,    30.82,    29.32,    24.99
       96.0,      26.34,    20.73,    30.71,    29.18,    24.75
       97.0,      26.18,    20.55,    30.59,    29.05,    24.51
       98.0,      26.01,    20.36,    30.48,    28.92,    24.28
       99.0,      25.85,    20.19,    30.37,    28.79,    24.06
      100.0,      25.70,    20.02,    30.26,    28.67,    23.85
      101.0,      25.55,    19.86,    30.15,    28.55,    23.65
      102.0,      25.41,    19.70,    30.04,    28.43,    23.45
      103.0,      25.26,    19.55,    29.93,    28.31,    23.26
      104.0,      25.13,    19.40,    29.82,    28.20,    23.08
      105.0,      24.99,    19.26,    29.72,    28.09,    22.90
