Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.39,     1.47,     1.43,     1.43,     1.23
        2.0,       2.14,     2.21,     2.18,     2.18,     1.99
        3.0,       2.75,     2.80,     2.79,     2.79,     2.63
        4.0,       3.29,     3.32,     3.32,     3.32,     3.21
        5.0,       3.78,     3.78,     3.80,     3.80,     3.75
        6.0,       4.24,     4.21,     4.25,     4.25,     4.25
        7.0,       4.67,     4.60,     4.66,     4.66,     4.73
        8.0,       5.07,     4.98,     5.06,     5.06,     5.19
        9.0,       5.46,     5.33,     5.43,     5.43,     5.63
       10.0,       5.83,     5.67,     5.79,     5.79,     6.06
       11.0,       6.19,     6.00,     6.14,     6.14,     6.47
       12.0,       6.53,     6.31,     6.47,     6.47,     6.87
       13.0,       6.87,     6.62,     6.79,     6.79,     7.26
       14.0,       7.19,     6.91,     7.11,     7.11,     7.65
       15.0,       7.51,     7.20,     7.41,     7.41,     8.02
       16.0,       7.82,     7.47,     7.71,     7.71,     8.39
       17.0,       8.12,     7.74,     8.00,     8.00,     8.75
       18.0,       8.42,     8.01,     8.28,     8.28,     9.10
       19.0,       8.70,     8.27,     8.55,     8.55,     9.44
       20.0,       8.99,     8.52,     8.83,     8.83,     9.79
       21.0,       9.27,     8.77,     9.09,     9.09,    10.12
       22.0,       9.54,     9.01,     9.35,     9.35,    10.45
       23.0,       9.81,     9.25,     9.61,     9.61,    10.78
       24.0,      10.07,     9.48,     9.86,     9.86,    11.10
       25.0,      10.33,     9.71,    10.11,    10.11,    11.42
       26.0,      10.59,     9.93,    10.35,    10.35,    11.73
       27.0,      10.84,    10.16,    10.59,    10.59,    12.04
       28.0,      11.09,    10.38,    10.83,    10.83,    12.35
       29.0,      11.34,    10.59,    11.06,    11.06,    12.65
       30.0,      11.58,    10.80,    11.29,    11.29,    12.96
       31.0,      11.82,    11.01,    11.52,    11.52,    13.25
       32.0,      12.06,    11.22,    11.74,    11.74,    13.55
       33.0,      12.30,    11.42,    11.96,    11.96,    13.84
       34.0,      12.53,    11.63,    12.18,    12.18,    14.13
       35.0,      12.76,    11.82,    12.40,    12.40,    14.41
       36.0,      12.99,    12.02,    12.61,    12.61,    14.70
       37.0,      13.21,    12.22,    12.82,    12.82,    14.98
       38.0,      13.43,    12.41,    13.03,    13.03,    15.26
       39.0,      13.65,    12.60,    13.24,    13.24,    15.53
       40.0,      13.87,    12.79,    13.44,    13.44,    15.81
       41.0,      14.09,    12.97,    13.65,    13.65,    16.08
       42.0,      14.30,    13.16,    13.85,    13.85,    16.35
       43.0,      14.51,    13.34,    14.05,    14.05,    16.62
       44.0,      14.72,    13.52,    14.25,    14.25,    16.89
       45.0,      14.93,    13.70,    14.44,    14.44,    17.15
       46.0,      15.14,    13.88,    14.64,    14.64,    17.41
       47.0,      15.35,    14.06,    14.83,    14.83,    17.67
       48.0,      15.55,    14.23,    15.02,    15.02,    17.93
       49.0,      15.75,    14.40,    15.21,    15.21,    18.19
       50.0,      15.95,    14.57,    15.40,    15.40,    18.45
       51.0,      16.15,    14.74,    15.58,    15.58,    18.70
       52.0,      16.35,    14.91,    15.77,    15.77,    18.95
       53.0,      16.55,    15.08,    15.95,    15.95,    19.21
       54.0,      16.74,    15.25,    16.13,    16.13,    19.46
       55.0,      16.94,    15.41,    16.31,    16.31,    19.70
       56.0,      17.13,    15.58,    16.49,    16.49,    19.95
       57.0,      17.32,    15.74,    16.67,    16.67,    20.20
       58.0,      17.51,    15.90,    16.85,    16.85,    20.44
       59.0,      17.70,    16.06,    17.02,    17.02,    20.68
       60.0,      17.89,    16.22,    17.20,    17.20,    20.93
       61.0,      18.07,    16.38,    17.37,    17.37,    21.17
       62.0,      18.26,    16.53,    17.54,    17.54,    21.41
       63.0,      18.44,    16.69,    17.72,    17.72,    21.65
       64.0,      18.62,    16.84,    17.89,    17.89,    21.88
       65.0,      18.81,    17.00,    18.05,    18.05,    22.12
       66.0,      18.99,    17.15,    18.22,    18.22,    22.35
       67.0,      19.17,    17.30,    18.39,    18.39,    22.59
       68.0,      19.35,    17.45,    18.56,    18.56,    22.82
       69.0,      19.52,    17.60,    18.72,    18.72,    23.05
       70.0,      19.70,    17.75,    18.89,    18.89,    23.28
       71.0,      19.88,    17.90,    19.05,    19.05,    23.51
       72.0,      20.05,    18.05,    19.21,    19.21,    23.74
       73.0,      20.23,    18.19,    19.37,    19.37,    23.97
       74.0,      20.40,    18.34,    19.53,    19.53,    24.19
       75.0,      20.57,    18.48,    19.69,    19.69,    24.42
       76.0,      20.74,    18.63,    19.85,    19.85,    24.64
       77.0,      20.92,    18.77,    20.01,    20.01,    24.87
       78.0,      21.09,    18.91,    20.17,    20.17,    25.09
       79.0,      21.26,    19.06,    20.33,    20.33,    25.33
       80.0,      21.46,    19.22,    20.51,    20.51,    25.59
       81.0,      21.68,    19.40,    20.71,    20.71,    25.89
       82.0,      21.93,    19.62,    20.94,    20.95,    26.23
       83.0,      22.22,    19.87,    21.20,    21.20,    26.62
       84.0,      22.53,    20.14,    21.48,    21.48,    27.04
       85.0,      22.85,    20.42,    21.77,    21.76,    27.46
       86.0,      23.15,    20.69,    22.04,    22.02,    27.85
       87.0,      23.41,    20.93,    22.28,    22.25,    28.19
       88.0,      23.61,    21.11,    22.47,    22.43,    28.44
       89.0,      23.73,    21.21,    22.58,    22.54,    28.59
       90.0,      23.77,    21.23,    22.62,    22.58,    28.63
       91.0,      23.72,    21.17,    22.58,    22.55,    28.56
       92.0,      23.59,    21.03,    22.48,    22.46,    28.39
       93.0,      23.40,    20.83,    22.31,    22.32,    28.15
       94.0,      23.18,    20.59,    22.11,    22.15,    27.86
       95.0,      22.93,    20.32,    21.89,    21.96,    27.55
       96.0,      22.68,    20.05,    21.67,    21.77,    27.23
       97.0,      22.44,    19.79,    21.45,    21.59,    26.93
       98.0,      22.21,    19.54,    21.24,    21.41,    26.64
       99.0,      21.99,    19.31,    21.05,    21.25,    26.37
      100.0,      21.79,    19.09,    20.86,    21.09,    26.11
      101.0,      21.59,    18.88,    20.69,    20.94,    25.86
      102.0,      21.40,    18.68,    20.52,    20.80,    25.62
      103.0,      21.22,    18.48,    20.35,    20.66,    25.39
      104.0,      21.05,    18.29,    20.20,    20.52,    25.17
      105.0,      20.88,    18.11,    20.04,    20.39,    24.96
      106.0,      20.71,    17.94,    19.90,    20.27,    24.75
      107.0,      20.56,    17.77,    19.75,    20.14,    24.55
      108.0,      20.40,    17.61,    19.62,    20.03,    24.36
      109.0,      20.26,    17.45,    19.48,    19.91,    24.18
      110.0,      20.11,    17.30,    19.36,    19.80,    24.00
      111.0,      19.98,    17.16,    19.23,    19.70,    23.83
      112.0,      19.85,    17.01,    19.11,    19.59,    23.66
      113.0,      19.72,    16.88,    19.00,    19.50,    23.50
      114.0,      19.59,    16.75,    18.89,    19.40,    23.34
      115.0,      19.48,    16.62,    18.78,    19.31,    23.19
      116.0,      19.36,    16.50,    18.68,    19.22,    23.05
      117.0,      19.25,    16.38,    18.57,    19.13,    22.91
      118.0,      19.14,    16.27,    18.48,    19.04,    22.77
