Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.14,     2.17,     2.11,     2.12,     2.17
        2.0,       3.54,     3.56,     3.52,     3.52,     3.56
        3.0,       4.75,     4.76,     4.74,     4.75,     4.76
        4.0,       5.86,     5.85,     5.87,     5.87,     5.85
        5.0,       6.89,     6.87,     6.92,     6.91,     6.87
        6.0,       7.87,     7.82,     7.92,     7.90,     7.82
        7.0,       8.80,     8.74,     8.87,     8.85,     8.74
        8.0,       9.70,     9.61,     9.79,     9.76,     9.61
        9.0,      10.56,    10.46,    10.68,    10.65,    10.46
       10.0,      11.40,    11.28,    11.54,    11.50,    11.28
       11.0,      12.22,    12.08,    12.39,    12.34,    12.08
       12.0,      13.02,    12.85,    13.21,    13.15,    12.85
       13.0,      13.80,    13.61,    14.01,    13.95,    13.61
       14.0,      14.56,    14.36,    14.80,    14.73,    14.36
       15.0,      15.31,    15.08,    15.58,    15.50,    15.08
       16.0,      16.04,    15.80,    16.34,    16.25,    15.80
       17.0,      16.77,    16.50,    17.09,    16.99,    16.50
       18.0,      17.48,    17.19,    17.82,    17.72,    17.19
       19.0,      18.18,    17.87,    18.55,    18.44,    17.87
       20.0,      18.87,    18.53,    19.26,    19.14,    18.53
       21.0,      19.55,    19.19,    19.97,    19.84,    19.20
       22.0,      20.24,    19.85,    20.68,    20.54,    19.87
       23.0,      20.94,    20.51,    21.39,    21.26,    20.58
       24.0,      21.68,    21.19,    22.14,    22.01,    21.36
       25.0,      22.48,    21.93,    22.95,    22.83,    22.21
       26.0,      23.35,    22.73,    23.83,    23.70,    23.15
       27.0,      24.28,    23.59,    24.77,    24.64,    24.14
       28.0,      25.25,    24.50,    25.75,    25.60,    25.16
       29.0,      26.22,    25.42,    26.73,    26.56,    26.16
       30.0,      27.13,    26.30,    27.67,    27.48,    27.07
       31.0,      27.95,    27.11,    28.52,    28.30,    27.85
       32.0,      28.62,    27.80,    29.24,    28.99,    28.46
       33.0,      29.13,    28.33,    29.80,    29.52,    28.88
       34.0,      29.47,    28.70,    30.18,    29.89,    29.10
       35.0,      29.63,    28.89,    30.39,    30.10,    29.15
       36.0,      29.64,    28.92,    30.44,    30.16,    29.04
       37.0,      29.54,    28.83,    30.38,    30.12,    28.83
       38.0,      29.35,    28.64,    30.23,    30.00,    28.55
       39.0,      29.12,    28.40,    30.03,    29.83,    28.24
       40.0,      28.88,    28.13,    29.81,    29.65,    27.92
       41.0,      28.64,    27.86,    29.60,    29.47,    27.61
       42.0,      28.40,    27.61,    29.39,    29.29,    27.32
       43.0,      28.18,    27.36,    29.21,    29.13,    27.04
       44.0,      27.97,    27.13,    29.03,    28.97,    26.76
       45.0,      27.77,    26.90,    28.86,    28.81,    26.50
       46.0,      27.56,    26.67,    28.69,    28.66,    26.24
       47.0,      27.36,    26.45,    28.52,    28.50,    25.98
       48.0,      27.17,    26.23,    28.36,    28.35,    25.74
       49.0,      26.98,    26.01,    28.21,    28.20,    25.50
       50.0,      26.79,    25.80,    28.06,    28.05,    25.26
       51.0,      26.61,    25.59,    27.91,    27.90,    25.03
       52.0,      26.43,    25.38,    27.76,    27.75,    24.81
       53.0,      26.25,    25.18,    27.62,    27.61,    24.59
       54.0,      26.08,    24.98,    27.49,    27.46,    24.38
       55.0,      25.91,    24.78,    27.35,    27.32,    24.18
