Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.85,     1.94,     1.76,     1.76,     1.94
        2.0,       3.13,     3.21,     3.04,     3.04,     3.21
        3.0,       4.25,     4.32,     4.19,     4.19,     4.32
        4.0,       5.29,     5.33,     5.25,     5.25,     5.33
        5.0,       6.27,     6.27,     6.27,     6.27,     6.27
        6.0,       7.20,     7.16,     7.24,     7.24,     7.16
        7.0,       8.10,     8.02,     8.18,     8.18,     8.02
        8.0,       8.96,     8.84,     9.09,     9.09,     8.84
        9.0,       9.80,     9.63,     9.97,     9.97,     9.63
       10.0,      10.62,    10.40,    10.84,    10.84,    10.40
       11.0,      11.42,    11.15,    11.69,    11.69,    11.15
       12.0,      12.20,    11.89,    12.52,    12.52,    11.89
       13.0,      12.97,    12.60,    13.34,    13.34,    12.60
       14.0,      13.72,    13.30,    14.14,    14.14,    13.30
       15.0,      14.46,    13.99,    14.93,    14.93,    13.99
       16.0,      15.19,    14.67,    15.72,    15.72,    14.67
       17.0,      15.91,    15.33,    16.49,    16.49,    15.33
       18.0,      16.62,    15.98,    17.25,    17.25,    15.98
       19.0,      17.31,    16.63,    18.00,    18.00,    16.63
       20.0,      18.00,    17.26,    18.75,    18.75,    17.26
       21.0,      18.69,    17.89,    19.48,    19.48,    17.89
       22.0,      19.36,    18.51,    20.21,    20.21,    18.51
       23.0,      20.03,    19.12,    20.94,    20.94,    19.12
       24.0,      20.69,    19.72,    21.65,    21.65,    19.72
       25.0,      21.34,    20.32,    22.36,    22.36,    20.32
       26.0,      21.99,    20.91,    23.06,    23.06,    20.91
       27.0,      22.63,    21.49,    23.76,    23.76,    21.49
       28.0,      23.26,    22.07,    24.46,    24.46,    22.07
       29.0,      23.91,    22.65,    25.16,    25.16,    22.66
       30.0,      24.57,    23.24,    25.90,    25.88,    23.27
       31.0,      25.29,    23.86,    26.69,    26.66,    23.93
       32.0,      26.06,    24.54,    27.54,    27.51,    24.65
       33.0,      26.91,    25.29,    28.47,    28.43,    25.44
       34.0,      27.81,    26.08,    29.46,    29.41,    26.27
