Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.16,     2.19,     2.12,     2.12,     2.19
        2.0,       3.57,     3.60,     3.55,     3.55,     3.60
        3.0,       4.80,     4.81,     4.79,     4.79,     4.81
        4.0,       5.92,     5.91,     5.92,     5.92,     5.91
        5.0,       6.96,     6.93,     6.99,     6.99,     6.93
        6.0,       7.95,     7.90,     7.99,     7.99,     7.90
        7.0,       8.89,     8.82,     8.96,     8.96,     8.82
        8.0,       9.80,     9.70,     9.89,     9.89,     9.70
        9.0,      10.67,    10.56,    10.79,    10.79,    10.56
       10.0,      11.52,    11.38,    11.66,    11.66,    11.38
       11.0,      12.35,    12.19,    12.52,    12.52,    12.19
       12.0,      13.16,    12.97,    13.35,    13.35,    12.97
       13.0,      13.95,    13.73,    14.16,    14.16,    13.73
       14.0,      14.72,    14.48,    14.96,    14.96,    14.48
       15.0,      15.48,    15.22,    15.74,    15.74,    15.22
       16.0,      16.22,    15.93,    16.51,    16.51,    15.93
       17.0,      16.96,    16.64,    17.27,    17.27,    16.64
       18.0,      17.68,    17.34,    18.02,    18.02,    17.34
       19.0,      18.39,    18.02,    18.75,    18.75,    18.02
       20.0,      19.08,    18.69,    19.48,    19.48,    18.69
       21.0,      19.78,    19.36,    20.19,    20.19,    19.36
       22.0,      20.47,    20.02,    20.91,    20.90,    20.04
       23.0,      21.18,    20.70,    21.63,    21.63,    20.75
       24.0,      21.93,    21.41,    22.39,    22.39,    21.53
       25.0,      22.74,    22.19,    23.20,    23.19,    22.38
       26.0,      23.62,    23.03,    24.06,    24.07,    23.30
       27.0,      24.55,    23.94,    24.98,    25.00,    24.29
       28.0,      25.52,    24.89,    25.93,    25.96,    25.30
       29.0,      26.48,    25.83,    26.88,    26.93,    26.28
       30.0,      27.39,    26.73,    27.79,    27.86,    27.18
       31.0,      28.20,    27.54,    28.61,    28.71,    27.96
       32.0,      28.88,    28.21,    29.32,    29.43,    28.57
       33.0,      29.40,    28.71,    29.89,    30.00,    29.00
       34.0,      29.74,    29.03,    30.30,    30.41,    29.24
       35.0,      29.93,    29.18,    30.56,    30.65,    29.31
       36.0,      29.97,    29.18,    30.70,    30.74,    29.24
       37.0,      29.89,    29.06,    30.72,    30.73,    29.06
       38.0,      29.75,    28.86,    30.68,    30.62,    28.82
       39.0,      29.56,    28.61,    30.59,    30.48,    28.54
       40.0,      29.35,    28.35,    30.48,    30.31,    28.26
       41.0,      29.15,    28.10,    30.38,    30.14,    27.99
       42.0,      28.96,    27.86,    30.28,    29.98,    27.72
       43.0,      28.78,    27.63,    30.18,    29.83,    27.47
       44.0,      28.60,    27.41,    30.10,    29.68,    27.22
       45.0,      28.43,    27.20,    30.01,    29.54,    26.98
       46.0,      28.27,    27.00,    29.92,    29.40,    26.75
       47.0,      28.10,    26.80,    29.83,    29.26,    26.52
       48.0,      27.94,    26.61,    29.75,    29.13,    26.29
       49.0,      27.79,    26.42,    29.66,    28.99,    26.07
       50.0,      27.63,    26.24,    29.57,    28.86,    25.86
       51.0,      27.48,    26.06,    29.49,    28.72,    25.65
       52.0,      27.33,    25.89,    29.40,    28.59,    25.44
       53.0,      27.19,    25.73,    29.32,    28.46,    25.24
       54.0,      27.05,    25.56,    29.24,    28.34,    25.04
       55.0,      26.91,    25.40,    29.15,    28.21,    24.85
       56.0,      26.77,    25.25,    29.07,    28.09,    24.66
       57.0,      26.63,    25.10,    28.99,    27.96,    24.48
       58.0,      26.50,    24.96,    28.91,    27.84,    24.30
       59.0,      26.37,    24.81,    28.83,    27.72,    24.12
       60.0,      26.24,    24.67,    28.74,    27.60,    23.95
       61.0,      26.12,    24.54,    28.66,    27.48,    23.78
       62.0,      25.99,    24.41,    28.58,    27.36,    23.61
       63.0,      25.87,    24.28,    28.50,    27.25,    23.45
       64.0,      25.75,    24.15,    28.42,    27.13,    23.29
       65.0,      25.63,    24.03,    28.35,    27.02,    23.14
       66.0,      25.52,    23.91,    28.27,    26.91,    22.99
       67.0,      25.41,    23.80,    28.19,    26.80,    22.84
       68.0,      25.29,    23.68,    28.11,    26.69,    22.69
       69.0,      25.18,    23.57,    28.03,    26.58,    22.55
       70.0,      25.08,    23.46,    27.96,    26.47,    22.41
