Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.35,     1.44,     1.41,     1.38,     1.17
        2.0,       2.10,     2.18,     2.16,     2.13,     1.92
        3.0,       2.71,     2.77,     2.76,     2.75,     2.56
        4.0,       3.26,     3.29,     3.29,     3.29,     3.15
        5.0,       3.75,     3.76,     3.78,     3.78,     3.69
        6.0,       4.21,     4.19,     4.22,     4.24,     4.20
        7.0,       4.65,     4.59,     4.64,     4.67,     4.69
        8.0,       5.06,     4.97,     5.03,     5.08,     5.16
        9.0,       5.45,     5.33,     5.40,     5.46,     5.61
       10.0,       5.83,     5.68,     5.76,     5.84,     6.04
       11.0,       6.20,     6.01,     6.11,     6.19,     6.47
       12.0,       6.55,     6.33,     6.44,     6.54,     6.88
       13.0,       6.89,     6.64,     6.76,     6.88,     7.29
       14.0,       7.22,     6.93,     7.08,     7.20,     7.68
       15.0,       7.55,     7.22,     7.38,     7.52,     8.07
       16.0,       7.87,     7.51,     7.68,     7.83,     8.45
       17.0,       8.18,     7.78,     7.97,     8.14,     8.82
       18.0,       8.48,     8.05,     8.25,     8.43,     9.19
       19.0,       8.78,     8.32,     8.53,     8.72,     9.55
       20.0,       9.07,     8.57,     8.80,     9.01,     9.91
       21.0,       9.36,     8.82,     9.06,     9.29,    10.26
       22.0,       9.64,     9.07,     9.32,     9.56,    10.60
       23.0,       9.92,     9.32,     9.58,     9.83,    10.94
       24.0,      10.19,     9.55,     9.83,    10.10,    11.28
       25.0,      10.46,     9.79,    10.08,    10.36,    11.61
       26.0,      10.73,    10.02,    10.33,    10.61,    11.94
       27.0,      10.99,    10.25,    10.57,    10.87,    12.27
       28.0,      11.25,    10.47,    10.80,    11.12,    12.59
       29.0,      11.50,    10.69,    11.04,    11.37,    12.91
       30.0,      11.75,    10.91,    11.27,    11.61,    13.23
       31.0,      12.00,    11.12,    11.50,    11.85,    13.54
       32.0,      12.25,    11.34,    11.72,    12.09,    13.85
       33.0,      12.49,    11.55,    11.94,    12.32,    14.15
       34.0,      12.73,    11.75,    12.16,    12.56,    14.46
       35.0,      12.97,    11.96,    12.38,    12.79,    14.76
       36.0,      13.21,    12.16,    12.59,    13.01,    15.06
       37.0,      13.44,    12.36,    12.81,    13.24,    15.36
       38.0,      13.67,    12.56,    13.02,    13.46,    15.65
       39.0,      13.90,    12.75,    13.22,    13.68,    15.94
       40.0,      14.13,    12.94,    13.43,    13.90,    16.24
       41.0,      14.35,    13.14,    13.63,    14.12,    16.52
       42.0,      14.58,    13.33,    13.84,    14.33,    16.81
