Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.22,     2.97,     3.34,     3.45,     3.10
        2.0,       5.77,     5.60,     5.87,     5.91,     5.70
        3.0,       8.16,     8.15,     8.20,     8.14,     8.16
        4.0,      10.54,    10.74,    10.51,    10.31,    10.60
        5.0,      12.99,    13.47,    12.88,    12.53,    13.11
        6.0,      15.59,    16.41,    15.37,    14.83,    15.76
        7.0,      18.35,    19.58,    18.00,    17.23,    18.60
        8.0,      21.24,    22.94,    20.72,    19.70,    21.60
        9.0,      24.19,    26.40,    23.46,    22.17,    24.71
       10.0,      27.08,    29.83,    26.12,    24.55,    27.81
       11.0,      29.79,    33.08,    28.57,    26.74,    30.78
       12.0,      32.21,    35.98,    30.71,    28.66,    33.47
       13.0,      34.23,    38.42,    32.48,    30.24,    35.77
       14.0,      35.79,    40.31,    33.82,    31.45,    37.61
       15.0,      36.89,    41.63,    34.73,    32.28,    38.93
       16.0,      37.55,    42.40,    35.25,    32.77,    39.76
       17.0,      37.82,    42.71,    35.45,    32.98,    40.16
       18.0,      37.81,    42.65,    35.41,    32.98,    40.20
       19.0,      37.60,    42.34,    35.21,    32.84,    39.99
       20.0,      37.28,    41.90,    34.94,    32.63,    39.64
       21.0,      36.92,    41.41,    34.64,    32.40,    39.23
       22.0,      36.56,    40.93,    34.35,    32.17,    38.81
       23.0,      36.23,    40.46,    34.08,    31.95,    38.41
       24.0,      35.90,    40.03,    33.82,    31.74,    38.03
       25.0,      35.59,    39.61,    33.57,    31.54,    37.66
       26.0,      35.29,    39.20,    33.33,    31.33,    37.30
       27.0,      34.99,    38.80,    33.10,    31.13,    36.95
       28.0,      34.70,    38.41,    32.87,    30.93,    36.60
       29.0,      34.41,    38.02,    32.65,    30.73,    36.26
       30.0,      34.13,    37.65,    32.44,    30.53,    35.92
       31.0,      33.86,    37.28,    32.23,    30.33,    35.58
       32.0,      33.59,    36.93,    32.03,    30.14,    35.25
       33.0,      33.32,    36.58,    31.84,    29.95,    34.93
       34.0,      33.06,    36.24,    31.65,    29.76,    34.61
       35.0,      32.81,    35.90,    31.47,    29.57,    34.29
       36.0,      32.56,    35.58,    31.29,    29.38,    33.98
       37.0,      32.31,    35.26,    31.11,    29.20,    33.67
       38.0,      32.07,    34.94,    30.94,    29.02,    33.37
       39.0,      31.83,    34.64,    30.78,    28.84,    33.07
       40.0,      31.60,    34.34,    30.62,    28.66,    32.78
