Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.19,     2.95,     3.38,     3.41,     3.03
        2.0,       5.75,     5.57,     5.89,     5.89,     5.64
        3.0,       8.16,     8.13,     8.22,     8.14,     8.14
        4.0,      10.57,    10.72,    10.53,    10.36,    10.66
        5.0,      13.09,    13.46,    12.95,    12.65,    13.31
        6.0,      15.79,    16.41,    15.51,    15.07,    16.18
        7.0,      18.69,    19.61,    18.23,    17.64,    19.30
        8.0,      21.76,    23.03,    21.04,    20.33,    22.65
        9.0,      24.90,    26.56,    23.84,    23.05,    26.13
       10.0,      27.98,    30.07,    26.53,    25.69,    29.62
       11.0,      30.86,    33.40,    28.98,    28.12,    32.93
       12.0,      33.39,    36.39,    31.06,    30.23,    35.89
       13.0,      35.47,    38.89,    32.71,    31.93,    38.35
       14.0,      37.02,    40.83,    33.89,    33.16,    40.21
       15.0,      38.03,    42.17,    34.60,    33.92,    41.44
       16.0,      38.52,    42.92,    34.89,    34.24,    42.05
       17.0,      38.58,    43.18,    34.85,    34.19,    42.12
       18.0,      38.31,    43.05,    34.56,    33.88,    41.76
       19.0,      37.81,    42.65,    34.12,    33.38,    41.11
       20.0,      37.20,    42.10,    33.61,    32.80,    40.29
       21.0,      36.55,    41.50,    33.10,    32.19,    39.42
       22.0,      35.92,    40.91,    32.59,    31.60,    38.56
       23.0,      35.31,    40.35,    32.12,    31.03,    37.74
       24.0,      34.74,    39.82,    31.66,    30.49,    36.97
       25.0,      34.19,    39.32,    31.22,    29.97,    36.24
       26.0,      33.65,    38.83,    30.79,    29.46,    35.53
       27.0,      33.13,    38.35,    30.38,    28.96,    34.84
       28.0,      32.63,    37.89,    29.98,    28.48,    34.17
       29.0,      32.14,    37.44,    29.59,    28.01,    33.52
       30.0,      31.67,    37.00,    29.21,    27.56,    32.90
       31.0,      31.21,    36.58,    28.85,    27.12,    32.29
       32.0,      30.76,    36.16,    28.50,    26.68,    31.71
       33.0,      30.33,    35.76,    28.15,    26.27,    31.14
       34.0,      29.91,    35.37,    27.82,    25.86,    30.59
       35.0,      29.50,    34.99,    27.50,    25.46,    30.05
       36.0,      29.11,    34.62,    27.19,    25.07,    29.54
       37.0,      28.72,    34.26,    26.89,    24.70,    29.04
       38.0,      28.35,    33.91,    26.60,    24.33,    28.55
       39.0,      27.99,    33.57,    26.31,    23.98,    28.08
       40.0,      27.63,    33.24,    26.04,    23.63,    27.63
       41.0,      27.29,    32.91,    25.77,    23.30,    27.18
       42.0,      26.96,    32.60,    25.51,    22.97,    26.76
       43.0,      26.64,    32.29,    25.26,    22.65,    26.34
       44.0,      26.32,    32.00,    25.02,    22.34,    25.94
       45.0,      26.02,    31.71,    24.78,    22.04,    25.55
       46.0,      25.73,    31.42,    24.56,    21.75,    25.17
       47.0,      25.44,    31.15,    24.34,    21.46,    24.81
       48.0,      25.16,    30.88,    24.12,    21.18,    24.45
       49.0,      24.89,    30.62,    23.91,    20.91,    24.11
       50.0,      24.63,    30.36,    23.71,    20.65,    23.78
       51.0,      24.37,    30.12,    23.51,    20.39,    23.46
       52.0,      24.12,    29.87,    23.32,    20.14,    23.14
       53.0,      23.88,    29.64,    23.14,    19.90,    22.84
       54.0,      23.64,    29.41,    22.96,    19.67,    22.54
       55.0,      23.42,    29.18,    22.78,    19.44,    22.26
       56.0,      23.19,    28.96,    22.62,    19.21,    21.98
       57.0,      22.98,    28.75,    22.45,    19.00,    21.71
       58.0,      22.77,    28.54,    22.29,    18.78,    21.45
       59.0,      22.56,    28.34,    22.14,    18.58,    21.20
       60.0,      22.36,    28.14,    21.99,    18.38,    20.95
       61.0,      22.17,    27.94,    21.84,    18.18,    20.72
       62.0,      21.98,    27.75,    21.70,    17.99,    20.48
       63.0,      21.80,    27.57,    21.56,    17.81,    20.26
       64.0,      21.62,    27.39,    21.43,    17.63,    20.04
       65.0,      21.45,    27.21,    21.30,    17.45,    19.83
       66.0,      21.28,    27.04,    21.17,    17.28,    19.63
       67.0,      21.11,    26.87,    21.05,    17.11,    19.43
       68.0,      20.95,    26.70,    20.93,    16.95,    19.23
       69.0,      20.80,    26.54,    20.81,    16.79,    19.05
       70.0,      20.64,    26.38,    20.70,    16.64,    18.86
       71.0,      20.50,    26.23,    20.59,    16.49,    18.69
       72.0,      20.35,    26.07,    20.48,    16.34,    18.51
       73.0,      20.21,    25.93,    20.38,    16.20,    18.35
       74.0,      20.08,    25.78,    20.27,    16.06,    18.18
       75.0,      19.94,    25.64,    20.18,    15.93,    18.03
       76.0,      19.81,    25.50,    20.08,    15.80,    17.87
       77.0,      19.68,    25.36,    19.99,    15.67,    17.72
       78.0,      19.56,    25.23,    19.89,    15.54,    17.58
       79.0,      19.44,    25.10,    19.80,    15.42,    17.44
       80.0,      19.32,    24.97,    19.72,    15.30,    17.30
