Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.16,     2.95,     3.38,     3.37,     2.95
        2.0,       5.72,     5.57,     5.88,     5.86,     5.57
        3.0,       8.14,     8.11,     8.20,     8.14,     8.10
        4.0,      10.57,    10.69,    10.51,    10.39,    10.67
        5.0,      13.11,    13.42,    12.93,    12.72,    13.39
        6.0,      15.85,    16.36,    15.49,    15.19,    16.35
        7.0,      18.80,    19.55,    18.21,    17.84,    19.59
        8.0,      21.92,    22.96,    21.03,    20.61,    23.09
        9.0,      25.12,    26.48,    23.84,    23.42,    26.75
       10.0,      28.27,    29.99,    26.53,    26.15,    30.42
       11.0,      31.21,    33.31,    28.97,    28.67,    33.91
       12.0,      33.80,    36.28,    31.04,    30.84,    37.03
       13.0,      35.92,    38.78,    32.68,    32.59,    39.62
       14.0,      37.49,    40.70,    33.84,    33.85,    41.57
       15.0,      38.50,    42.02,    34.53,    34.61,    42.84
       16.0,      38.98,    42.77,    34.80,    34.91,    43.45
       17.0,      39.01,    43.01,    34.73,    34.83,    43.47
       18.0,      38.69,    42.86,    34.42,    34.46,    43.03
       19.0,      38.15,    42.44,    33.96,    33.91,    42.27
       20.0,      37.48,    41.87,    33.43,    33.27,    41.34
       21.0,      36.78,    41.26,    32.90,    32.60,    40.35
       22.0,      36.09,    40.65,    32.38,    31.95,    39.38
       23.0,      35.44,    40.07,    31.88,    31.33,    38.46
       24.0,      34.82,    39.53,    31.41,    30.73,    37.59
       25.0,      34.23,    39.01,    30.96,    30.16,    36.77
       26.0,      33.65,    38.51,    30.52,    29.61,    35.97
       27.0,      33.10,    38.02,    30.10,    29.07,    35.21
       28.0,      32.56,    37.55,    29.68,    28.55,    34.47
       29.0,      32.04,    37.09,    29.29,    28.04,    33.75
       30.0,      31.54,    36.64,    28.90,    27.55,    33.06
       31.0,      31.05,    36.21,    28.53,    27.07,    32.40
       32.0,      30.58,    35.79,    28.17,    26.61,    31.75
       33.0,      30.12,    35.38,    27.82,    26.16,    31.13
       34.0,      29.68,    34.98,    27.48,    25.72,    30.53
       35.0,      29.25,    34.60,    27.16,    25.30,    29.96
       36.0,      28.84,    34.22,    26.84,    24.89,    29.40
       37.0,      28.44,    33.86,    26.54,    24.49,    28.86
       38.0,      28.05,    33.51,    26.24,    24.10,    28.34
       39.0,      27.67,    33.16,    25.96,    23.73,    27.83
       40.0,      27.30,    32.83,    25.68,    23.36,    27.35
       41.0,      26.95,    32.50,    25.41,    23.01,    26.88
       42.0,      26.61,    32.19,    25.15,    22.67,    26.43
       43.0,      26.27,    31.88,    24.90,    22.33,    25.99
       44.0,      25.95,    31.58,    24.66,    22.01,    25.57
       45.0,      25.64,    31.29,    24.42,    21.69,    25.16
       46.0,      25.34,    31.01,    24.19,    21.39,    24.76
       47.0,      25.04,    30.73,    23.97,    21.09,    24.38
       48.0,      24.76,    30.46,    23.76,    20.81,    24.01
       49.0,      24.48,    30.20,    23.55,    20.53,    23.66
       50.0,      24.22,    29.95,    23.35,    20.26,    23.31
       51.0,      23.96,    29.70,    23.15,    19.99,    22.98
       52.0,      23.70,    29.46,    22.96,    19.74,    22.66
       53.0,      23.46,    29.23,    22.78,    19.49,    22.35
       54.0,      23.22,    29.00,    22.60,    19.25,    22.05
