Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.49,     3.50,     3.51,     3.43,     3.51
        2.0,       5.98,     6.00,     6.01,     5.95,     5.97
        3.0,       8.26,     8.27,     8.31,     8.26,     8.19
        4.0,      10.47,    10.51,    10.57,    10.50,    10.31
        5.0,      12.73,    12.80,    12.89,    12.78,    12.44
        6.0,      15.07,    15.20,    15.30,    15.17,    14.64
        7.0,      17.53,    17.71,    17.79,    17.66,    16.94
        8.0,      20.04,    20.28,    20.33,    20.25,    19.32
        9.0,      22.56,    22.83,    22.82,    22.86,    21.74
       10.0,      24.99,    25.26,    25.18,    25.40,    24.11
       11.0,      27.22,    27.48,    27.31,    27.77,    26.33
       12.0,      29.17,    29.38,    29.14,    29.87,    28.31
       13.0,      30.78,    30.92,    30.61,    31.61,    29.98
       14.0,      32.00,    32.05,    31.71,    32.96,    31.28
       15.0,      32.84,    32.79,    32.45,    33.91,    32.21
       16.0,      33.33,    33.18,    32.87,    34.49,    32.78
       17.0,      33.53,    33.28,    33.05,    34.75,    33.04
       18.0,      33.51,    33.18,    33.05,    34.77,    33.06
       19.0,      33.36,    32.96,    32.94,    34.63,    32.92
       20.0,      33.13,    32.67,    32.78,    34.40,    32.68
       21.0,      32.88,    32.36,    32.61,    34.14,    32.41
       22.0,      32.63,    32.06,    32.44,    33.88,    32.13
       23.0,      32.39,    31.78,    32.28,    33.63,    31.87
       24.0,      32.16,    31.50,    32.13,    33.39,    31.61
       25.0,      31.93,    31.24,    31.97,    33.16,    31.37
       26.0,      31.71,    30.97,    31.82,    32.93,    31.13
       27.0,      31.49,    30.71,    31.67,    32.70,    30.89
       28.0,      31.28,    30.46,    31.52,    32.47,    30.65
       29.0,      31.06,    30.21,    31.37,    32.25,    30.41
       30.0,      30.85,    29.97,    31.23,    32.02,    30.18
       31.0,      30.64,    29.73,    31.08,    31.80,    29.95
       32.0,      30.43,    29.49,    30.94,    31.59,    29.72
       33.0,      30.23,    29.26,    30.80,    31.37,    29.49
       34.0,      30.03,    29.04,    30.66,    31.15,    29.27
       35.0,      29.83,    28.82,    30.52,    30.94,    29.05
       36.0,      29.64,    28.60,    30.38,    30.73,    28.83
       37.0,      29.44,    28.39,    30.25,    30.52,    28.61
       38.0,      29.25,    28.18,    30.11,    30.32,    28.40
       39.0,      29.06,    27.98,    29.98,    30.11,    28.18
       40.0,      28.88,    27.77,    29.85,    29.91,    27.97
       41.0,      28.69,    27.58,    29.72,    29.71,    27.76
       42.0,      28.51,    27.38,    29.59,    29.51,    27.56
       43.0,      28.33,    27.20,    29.46,    29.31,    27.35
       44.0,      28.15,    27.01,    29.34,    29.12,    27.15
       45.0,      27.98,    26.83,    29.21,    28.93,    26.95
       46.0,      27.81,    26.65,    29.09,    28.73,    26.75
       47.0,      27.63,    26.47,    28.97,    28.54,    26.55
       48.0,      27.46,    26.30,    28.85,    28.36,    26.36
       49.0,      27.30,    26.13,    28.73,    28.17,    26.16
       50.0,      27.13,    25.97,    28.61,    27.99,    25.97
       51.0,      26.97,    25.80,    28.49,    27.80,    25.78
       52.0,      26.81,    25.64,    28.38,    27.62,    25.60
       53.0,      26.65,    25.49,    28.26,    27.44,    25.41
       54.0,      26.49,    25.33,    28.15,    27.26,    25.23
       55.0,      26.34,    25.18,    28.03,    27.09,    25.04
       56.0,      26.18,    25.03,    27.92,    26.91,    24.86
       57.0,      26.03,    24.89,    27.81,    26.74,    24.69
