Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.62,     2.59,     2.65,     2.65,     2.59
        2.0,       4.29,     4.28,     4.30,     4.30,     4.28
        3.0,       5.72,     5.74,     5.70,     5.70,     5.74
        4.0,       7.01,     7.07,     6.96,     6.96,     7.07
        5.0,       8.22,     8.31,     8.12,     8.12,     8.31
        6.0,       9.35,     9.48,     9.22,     9.22,     9.48
        7.0,      10.43,    10.60,    10.26,    10.26,    10.60
        8.0,      11.47,    11.68,    11.26,    11.26,    11.68
        9.0,      12.47,    12.72,    12.22,    12.22,    12.72
       10.0,      13.44,    13.73,    13.15,    13.15,    13.73
       11.0,      14.38,    14.71,    14.05,    14.05,    14.72
       12.0,      15.31,    15.68,    14.94,    14.93,    15.70
       13.0,      16.27,    16.67,    15.85,    15.83,    16.72
       14.0,      17.28,    17.70,    16.83,    16.79,    17.81
       15.0,      18.39,    18.80,    17.91,    17.85,    19.00
       16.0,      19.60,    19.99,    19.10,    19.02,    20.28
       17.0,      20.90,    21.26,    20.38,    20.30,    21.64
       18.0,      22.25,    22.56,    21.73,    21.66,    23.04
       19.0,      23.59,    23.86,    23.08,    23.02,    24.41
       20.0,      24.86,    25.10,    24.34,    24.32,    25.68
       21.0,      25.99,    26.22,    25.45,    25.47,    26.80
       22.0,      26.91,    27.17,    26.35,    26.41,    27.71
       23.0,      27.59,    27.92,    26.99,    27.08,    28.39
       24.0,      28.02,    28.44,    27.36,    27.47,    28.83
       25.0,      28.21,    28.76,    27.47,    27.57,    29.04
       26.0,      28.18,    28.88,    27.35,    27.43,    29.06
       27.0,      27.99,    28.86,    27.05,    27.10,    28.93
       28.0,      27.68,    28.74,    26.64,    26.63,    28.72
       29.0,      27.31,    28.55,    26.16,    26.08,    28.45
       30.0,      26.92,    28.33,    25.66,    25.51,    28.16
       31.0,      26.53,    28.12,    25.17,    24.94,    27.88
       32.0,      26.16,    27.91,    24.71,    24.40,    27.62
       33.0,      25.81,    27.71,    24.27,    23.90,    27.36
       34.0,      25.47,    27.51,    23.85,    23.41,    27.12
       35.0,      25.15,    27.32,    23.45,    22.95,    26.88
       36.0,      24.83,    27.13,    23.06,    22.50,    26.65
       37.0,      24.53,    26.94,    22.69,    22.08,    26.42
       38.0,      24.24,    26.75,    22.33,    21.66,    26.21
       39.0,      23.95,    26.57,    21.99,    21.27,    25.99
       40.0,      23.68,    26.39,    21.65,    20.89,    25.79
       41.0,      23.41,    26.21,    21.33,    20.52,    25.59
       42.0,      23.15,    26.03,    21.03,    20.17,    25.39
       43.0,      22.91,    25.86,    20.73,    19.83,    25.21
       44.0,      22.66,    25.69,    20.45,    19.50,    25.02
       45.0,      22.43,    25.52,    20.17,    19.19,    24.85
       46.0,      22.20,    25.35,    19.91,    18.88,    24.67
       47.0,      21.98,    25.19,    19.65,    18.59,    24.51
       48.0,      21.77,    25.02,    19.41,    18.31,    24.34
       49.0,      21.57,    24.86,    19.17,    18.04,    24.18
       50.0,      21.37,    24.70,    18.95,    17.78,    24.03
       51.0,      21.17,    24.55,    18.73,    17.53,    23.88
       52.0,      20.98,    24.39,    18.52,    17.29,    23.74
       53.0,      20.80,    24.24,    18.31,    17.06,    23.59
       54.0,      20.63,    24.09,    18.12,    16.84,    23.46
       55.0,      20.45,    23.94,    17.93,    16.62,    23.32
       56.0,      20.29,    23.79,    17.75,    16.42,    23.19
       57.0,      20.13,    23.65,    17.57,    16.22,    23.07
       58.0,      19.97,    23.50,    17.40,    16.03,    22.94
       59.0,      19.82,    23.36,    17.24,    15.84,    22.82
       60.0,      19.67,    23.22,    17.09,    15.67,    22.71
       61.0,      19.53,    23.09,    16.93,    15.49,    22.59
       62.0,      19.39,    22.95,    16.79,    15.33,    22.48
       63.0,      19.25,    22.81,    16.65,    15.17,    22.37
       64.0,      19.12,    22.68,    16.51,    15.02,    22.27
       65.0,      18.99,    22.55,    16.38,    14.87,    22.17
       66.0,      18.87,    22.42,    16.26,    14.73,    22.07
       67.0,      18.75,    22.29,    16.14,    14.59,    21.97
       68.0,      18.63,    22.17,    16.02,    14.46,    21.88
       69.0,      18.52,    22.04,    15.90,    14.33,    21.78
       70.0,      18.41,    21.92,    15.80,    14.21,    21.69
       71.0,      18.30,    21.80,    15.69,    14.09,    21.61
       72.0,      18.19,    21.68,    15.59,    13.98,    21.52
       73.0,      18.09,    21.56,    15.49,    13.87,    21.44
       74.0,      17.99,    21.44,    15.39,    13.76,    21.36
       75.0,      17.89,    21.33,    15.30,    13.66,    21.28
       76.0,      17.80,    21.22,    15.21,    13.56,    21.20
       77.0,      17.71,    21.10,    15.13,    13.46,    21.13
       78.0,      17.62,    20.99,    15.05,    13.37,    21.05
       79.0,      17.53,    20.88,    14.97,    13.28,    20.98
       80.0,      17.44,    20.77,    14.89,    13.20,    20.91
       81.0,      17.36,    20.67,    14.81,    13.11,    20.84
       82.0,      17.28,    20.56,    14.74,    13.03,    20.78
       83.0,      17.20,    20.46,    14.67,    12.96,    20.71
       84.0,      17.12,    20.35,    14.60,    12.88,    20.65
       85.0,      17.04,    20.25,    14.54,    12.81,    20.58
       86.0,      16.97,    20.15,    14.47,    12.74,    20.52
       87.0,      16.90,    20.05,    14.41,    12.67,    20.46
       88.0,      16.83,    19.95,    14.35,    12.60,    20.40
       89.0,      16.76,    19.86,    14.29,    12.54,    20.35
       90.0,      16.69,    19.76,    14.24,    12.48,    20.29
       91.0,      16.63,    19.67,    14.18,    12.42,    20.24
       92.0,      16.56,    19.57,    14.13,    12.36,    20.18
       93.0,      16.50,    19.48,    14.08,    12.31,    20.13
       94.0,      16.44,    19.39,    14.03,    12.25,    20.08
       95.0,      16.38,    19.30,    13.98,    12.20,    20.03
       96.0,      16.32,    19.21,    13.93,    12.15,    19.98
       97.0,      16.26,    19.12,    13.89,    12.10,    19.93
       98.0,      16.20,    19.03,    13.84,    12.05,    19.89
       99.0,      16.15,    18.95,    13.80,    12.01,    19.84
      100.0,      16.09,    18.86,    13.76,    11.96,    19.79
      101.0,      16.04,    18.78,    13.72,    11.92,    19.75
      102.0,      15.99,    18.70,    13.68,    11.88,    19.70
      103.0,      15.94,    18.62,    13.64,    11.84,    19.66
      104.0,      15.89,    18.53,    13.60,    11.80,    19.62
      105.0,      15.84,    18.45,    13.56,    11.76,    19.58
      106.0,      15.79,    18.38,    13.53,    11.72,    19.54
      107.0,      15.74,    18.30,    13.49,    11.69,    19.50
      108.0,      15.70,    18.22,    13.46,    11.65,    19.46
      109.0,      15.65,    18.14,    13.43,    11.62,    19.42
      110.0,      15.61,    18.07,    13.39,    11.58,    19.38
