Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.07,     1.97,     2.16,     2.19,     1.97
        2.0,       3.47,     3.39,     3.54,     3.56,     3.39
        3.0,       4.69,     4.65,     4.73,     4.73,     4.65
        4.0,       5.81,     5.82,     5.81,     5.79,     5.82
        5.0,       6.86,     6.93,     6.82,     6.77,     6.93
        6.0,       7.86,     8.00,     7.77,     7.70,     8.00
        7.0,       8.82,     9.02,     8.67,     8.58,     9.02
        8.0,       9.74,    10.01,     9.54,     9.42,    10.01
        9.0,      10.64,    10.98,    10.37,    10.23,    10.98
       10.0,      11.51,    11.92,    11.19,    11.01,    11.92
       11.0,      12.36,    12.84,    11.97,    11.77,    12.84
       12.0,      13.19,    13.74,    12.74,    12.51,    13.74
       13.0,      14.00,    14.63,    13.49,    13.24,    14.63
       14.0,      14.79,    15.50,    14.23,    13.94,    15.50
       15.0,      15.57,    16.36,    14.94,    14.63,    16.36
       16.0,      16.34,    17.21,    15.65,    15.31,    17.21
       17.0,      17.10,    18.04,    16.34,    15.98,    18.04
       18.0,      17.85,    18.87,    17.02,    16.63,    18.87
       19.0,      18.58,    19.68,    17.69,    17.27,    19.68
       20.0,      19.31,    20.48,    18.36,    17.90,    20.48
       21.0,      20.02,    21.28,    19.01,    18.53,    21.28
       22.0,      20.74,    22.07,    19.66,    19.14,    22.07
       23.0,      21.46,    22.88,    20.33,    19.77,    22.86
       24.0,      22.22,    23.74,    21.05,    20.42,    23.68
       25.0,      23.05,    24.68,    21.85,    21.13,    24.55
       26.0,      23.97,    25.72,    22.72,    21.92,    25.51
       27.0,      24.96,    26.86,    23.66,    22.78,    26.55
       28.0,      26.02,    28.06,    24.65,    23.71,    27.67
       29.0,      27.10,    29.28,    25.63,    24.66,    28.83
       30.0,      28.14,    30.44,    26.55,    25.58,    29.97
       31.0,      29.07,    31.48,    27.36,    26.41,    31.03
       32.0,      29.85,    32.34,    28.02,    27.09,    31.93
       33.0,      30.42,    32.98,    28.48,    27.59,    32.64
       34.0,      30.78,    33.36,    28.75,    27.88,    33.11
       35.0,      30.91,    33.50,    28.82,    27.96,    33.35
       36.0,      30.84,    33.42,    28.73,    27.86,    33.35
       37.0,      30.61,    33.17,    28.52,    27.59,    33.17
       38.0,      30.27,    32.79,    28.22,    27.22,    32.84
       39.0,      29.86,    32.35,    27.88,    26.78,    32.42
       40.0,      29.42,    31.88,    27.53,    26.32,    31.96
       41.0,      29.00,    31.43,    27.19,    25.87,    31.51
       42.0,      28.59,    30.99,    26.87,    25.44,    31.07
       43.0,      28.21,    30.59,    26.56,    25.04,    30.66
       44.0,      27.86,    30.21,    26.28,    24.66,    30.28
       45.0,      27.52,    29.84,    26.00,    24.30,    29.92
       46.0,      27.19,    29.49,    25.73,    23.95,    29.57
       47.0,      26.87,    29.15,    25.47,    23.62,    29.23
