Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.10,     2.02,     2.17,     2.21,     2.02
        2.0,       3.50,     3.43,     3.55,     3.57,     3.43
        3.0,       4.71,     4.68,     4.73,     4.73,     4.68
        4.0,       5.81,     5.83,     5.81,     5.78,     5.83
        5.0,       6.85,     6.92,     6.81,     6.74,     6.92
        6.0,       7.83,     7.96,     7.75,     7.65,     7.96
        7.0,       8.77,     8.96,     8.65,     8.51,     8.96
        8.0,       9.67,     9.92,     9.51,     9.34,     9.92
        9.0,      10.55,    10.86,    10.34,    10.13,    10.86
       10.0,      11.40,    11.78,    11.15,    10.90,    11.78
       11.0,      12.23,    12.67,    11.93,    11.65,    12.67
       12.0,      13.04,    13.54,    12.69,    12.37,    13.54
       13.0,      13.83,    14.40,    13.43,    13.07,    14.40
       14.0,      14.60,    15.24,    14.16,    13.76,    15.24
       15.0,      15.36,    16.07,    14.87,    14.44,    16.07
       16.0,      16.11,    16.88,    15.57,    15.10,    16.88
       17.0,      16.84,    17.69,    16.26,    15.74,    17.69
       18.0,      17.57,    18.48,    16.93,    16.38,    18.48
       19.0,      18.28,    19.26,    17.59,    17.01,    19.26
       20.0,      18.98,    20.03,    18.25,    17.62,    20.03
       21.0,      19.68,    20.80,    18.89,    18.23,    20.80
       22.0,      20.37,    21.56,    19.54,    18.83,    21.55
       23.0,      21.07,    22.34,    20.20,    19.44,    22.31
       24.0,      21.81,    23.16,    20.91,    20.08,    23.08
       25.0,      22.61,    24.07,    21.69,    20.78,    23.90
       26.0,      23.49,    25.07,    22.54,    21.56,    24.79
       27.0,      24.45,    26.16,    23.47,    22.42,    25.76
       28.0,      25.47,    27.32,    24.44,    23.33,    26.81
       29.0,      26.51,    28.48,    25.40,    24.26,    27.89
       30.0,      27.50,    29.60,    26.32,    25.14,    28.96
       31.0,      28.40,    30.60,    27.12,    25.93,    29.96
       32.0,      29.15,    31.41,    27.76,    26.58,    30.83
       33.0,      29.70,    32.01,    28.23,    27.05,    31.52
       34.0,      30.04,    32.37,    28.50,    27.31,    32.00
       35.0,      30.18,    32.49,    28.58,    27.38,    32.25
       36.0,      30.12,    32.40,    28.50,    27.27,    32.29
       37.0,      29.90,    32.15,    28.30,    27.02,    32.14
       38.0,      29.58,    31.77,    28.01,    26.66,    31.86
       39.0,      29.19,    31.34,    27.67,    26.25,    31.49
       40.0,      28.78,    30.88,    27.33,    25.83,    31.07
       41.0,      28.37,    30.44,    26.99,    25.41,    30.65
       42.0,      27.99,    30.02,    26.68,    25.01,    30.25
       43.0,      27.63,    29.62,    26.38,    24.64,    29.88
       44.0,      27.29,    29.25,    26.10,    24.29,    29.53
       45.0,      26.97,    28.89,    25.83,    23.96,    29.20
       46.0,      26.66,    28.55,    25.56,    23.63,    28.88
       47.0,      26.35,    28.21,    25.31,    23.32,    28.58
       48.0,      26.06,    27.89,    25.06,    23.02,    28.28
       49.0,      25.78,    27.58,    24.83,    22.73,    27.99
       50.0,      25.51,    27.28,    24.60,    22.45,    27.70
       51.0,      25.24,    26.99,    24.38,    22.18,    27.43
