Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.07,     1.91,     2.07,     2.21,     2.07
        2.0,       3.46,     3.32,     3.47,     3.57,     3.47
        3.0,       4.68,     4.60,     4.70,     4.72,     4.70
        4.0,       5.80,     5.79,     5.82,     5.76,     5.82
        5.0,       6.85,     6.93,     6.88,     6.71,     6.88
        6.0,       7.85,     8.02,     7.88,     7.61,     7.88
        7.0,       8.80,     9.07,     8.84,     8.47,     8.84
        8.0,       9.73,    10.10,     9.76,     9.28,     9.76
        9.0,      10.62,    11.10,    10.66,    10.07,    10.66
       10.0,      11.49,    12.08,    11.53,    10.83,    11.53
       11.0,      12.34,    13.04,    12.38,    11.56,    12.38
       12.0,      13.17,    13.98,    13.21,    12.28,    13.21
       13.0,      13.98,    14.90,    14.02,    12.97,    14.02
       14.0,      14.78,    15.82,    14.82,    13.65,    14.82
       15.0,      15.56,    16.72,    15.60,    14.32,    15.60
       16.0,      16.33,    17.60,    16.37,    14.97,    16.37
       17.0,      17.08,    18.48,    17.12,    15.61,    17.12
       18.0,      17.83,    19.35,    17.87,    16.23,    17.87
       19.0,      18.57,    20.20,    18.60,    16.85,    18.60
       20.0,      19.29,    21.05,    19.33,    17.46,    19.33
       21.0,      20.01,    21.89,    20.05,    18.05,    20.04
       22.0,      20.72,    22.73,    20.76,    18.64,    20.75
       23.0,      21.44,    23.58,    21.49,    19.22,    21.47
       24.0,      22.19,    24.48,    22.26,    19.81,    22.21
       25.0,      22.99,    25.46,    23.09,    20.41,    22.99
       26.0,      23.85,    26.53,    23.99,    21.05,    23.84
       27.0,      24.79,    27.69,    24.96,    21.75,    24.75
       28.0,      25.77,    28.91,    25.96,    22.50,    25.71
       29.0,      26.77,    30.14,    26.97,    23.29,    26.68
       30.0,      27.74,    31.32,    27.94,    24.08,    27.63
       31.0,      28.64,    32.40,    28.80,    24.84,    28.50
       32.0,      29.40,    33.30,    29.53,    25.52,    29.26
       33.0,      30.00,    33.99,    30.09,    26.07,    29.86
       34.0,      30.42,    34.44,    30.47,    26.48,    30.29
       35.0,      30.65,    34.66,    30.66,    26.72,    30.55
       36.0,      30.70,    34.67,    30.70,    26.78,    30.64
       37.0,      30.61,    34.51,    30.61,    26.70,    30.60
       38.0,      30.41,    34.23,    30.43,    26.50,    30.47
       39.0,      30.14,    33.89,    30.19,    26.22,    30.27
       40.0,      29.85,    33.51,    29.94,    25.89,    30.04
       41.0,      29.55,    33.14,    29.69,    25.55,    29.81
       42.0,      29.26,    32.79,    29.45,    25.22,    29.59
       43.0,      28.99,    32.46,    29.22,    24.91,    29.38
       44.0,      28.74,    32.15,    29.00,    24.62,    29.18
       45.0,      28.49,    31.84,    28.78,    24.35,    28.98
       46.0,      28.25,    31.54,    28.56,    24.10,    28.79
       47.0,      28.01,    31.25,    28.34,    23.85,    28.60
       48.0,      27.78,    30.96,    28.13,    23.60,    28.41
       49.0,      27.55,    30.68,    27.92,    23.36,    28.23
       50.0,      27.33,    30.41,    27.71,    23.13,    28.05
       51.0,      27.11,    30.15,    27.50,    22.91,    27.87
