Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.13,     2.06,     2.18,     2.23,     2.06
        2.0,       3.52,     3.47,     3.55,     3.58,     3.47
        3.0,       4.72,     4.70,     4.74,     4.73,     4.70
        4.0,       5.81,     5.84,     5.80,     5.76,     5.84
        5.0,       6.83,     6.90,     6.80,     6.72,     6.90
        6.0,       7.79,     7.92,     7.73,     7.61,     7.92
        7.0,       8.71,     8.89,     8.62,     8.46,     8.89
        8.0,       9.60,     9.83,     9.48,     9.27,     9.83
        9.0,      10.46,    10.74,    10.30,    10.05,    10.74
       10.0,      11.29,    11.62,    11.10,    10.80,    11.62
       11.0,      12.09,    12.49,    11.87,    11.53,    12.49
       12.0,      12.88,    13.33,    12.63,    12.24,    13.33
       13.0,      13.65,    14.16,    13.36,    12.93,    14.16
       14.0,      14.40,    14.97,    14.08,    13.60,    14.97
       15.0,      15.14,    15.76,    14.79,    14.26,    15.76
       16.0,      15.87,    16.55,    15.48,    14.90,    16.55
       17.0,      16.58,    17.32,    16.15,    15.53,    17.32
       18.0,      17.28,    18.08,    16.82,    16.16,    18.08
       19.0,      17.97,    18.83,    17.48,    16.76,    18.83
       20.0,      18.66,    19.57,    18.12,    17.36,    19.57
       21.0,      19.33,    20.30,    18.76,    17.96,    20.30
       22.0,      19.99,    21.03,    19.39,    18.54,    21.02
       23.0,      20.67,    21.79,    20.02,    19.11,    21.74
       24.0,      21.36,    22.61,    20.68,    19.68,    22.46
       25.0,      22.09,    23.52,    21.37,    20.28,    23.21
       26.0,      22.88,    24.54,    22.10,    20.90,    24.00
       27.0,      23.74,    25.64,    22.88,    21.59,    24.84
       28.0,      24.64,    26.80,    23.70,    22.33,    25.74
       29.0,      25.57,    27.97,    24.52,    23.12,    26.68
       30.0,      26.48,    29.06,    25.31,    23.92,    27.62
       31.0,      27.32,    30.01,    26.05,    24.69,    28.52
       32.0,      28.04,    30.77,    26.69,    25.38,    29.33
       33.0,      28.62,    31.30,    27.21,    25.95,    30.02
       34.0,      29.02,    31.58,    27.60,    26.35,    30.54
       35.0,      29.23,    31.61,    27.85,    26.58,    30.89
       36.0,      29.28,    31.44,    27.99,    26.62,    31.07
       37.0,      29.18,    31.11,    28.03,    26.50,    31.10
       38.0,      28.98,    30.68,    27.99,    26.24,    31.00
       39.0,      28.70,    30.19,    27.91,    25.89,    30.82
       40.0,      28.39,    29.68,    27.81,    25.48,    30.59
       41.0,      28.07,    29.20,    27.70,    25.06,    30.35
       42.0,      27.77,    28.74,    27.60,    24.64,    30.11
       43.0,      27.49,    28.30,    27.51,    24.25,    29.89
       44.0,      27.22,    27.89,    27.42,    23.90,    29.68
       45.0,      26.97,    27.50,    27.34,    23.56,    29.49
       46.0,      26.73,    27.12,    27.25,    23.24,    29.30
       47.0,      26.49,    26.75,    27.17,    22.93,    29.11
       48.0,      26.26,    26.39,    27.08,    22.62,    28.93
       49.0,      26.03,    26.05,    27.00,    22.33,    28.75
       50.0,      25.81,    25.72,    26.92,    22.05,    28.57
       51.0,      25.60,    25.41,    26.83,    21.77,    28.39
       52.0,      25.39,    25.10,    26.75,    21.50,    28.22
       53.0,      25.19,    24.81,    26.67,    21.24,    28.05
       54.0,      24.99,    24.52,    26.58,    20.99,    27.88
       55.0,      24.80,    24.25,    26.50,    20.74,    27.71
       56.0,      24.61,    23.98,    26.42,    20.50,    27.55
       57.0,      24.43,    23.73,    26.34,    20.27,    27.39
       58.0,      24.25,    23.48,    26.26,    20.04,    27.22
       59.0,      24.08,    23.24,    26.18,    19.82,    27.07
       60.0,      23.91,    23.01,    26.10,    19.61,    26.91
       61.0,      23.74,    22.79,    26.02,    19.40,    26.75
       62.0,      23.58,    22.58,    25.94,    19.20,    26.60
       63.0,      23.42,    22.37,    25.86,    19.00,    26.45
       64.0,      23.26,    22.17,    25.78,    18.81,    26.30
       65.0,      23.11,    21.98,    25.70,    18.62,    26.15
       66.0,      22.96,    21.79,    25.62,    18.44,    26.00
       67.0,      22.82,    21.61,    25.54,    18.26,    25.86
       68.0,      22.68,    21.44,    25.46,    18.09,    25.71
       69.0,      22.54,    21.27,    25.38,    17.92,    25.57
       70.0,      22.40,    21.11,    25.31,    17.75,    25.43
       71.0,      22.27,    20.95,    25.23,    17.59,    25.29
       72.0,      22.14,    20.80,    25.15,    17.44,    25.15
       73.0,      22.01,    20.65,    25.08,    17.28,    25.02
       74.0,      21.88,    20.51,    25.00,    17.13,    24.88
