Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.04,     1.93,     2.15,     2.17,     1.93
        2.0,       3.44,     3.35,     3.54,     3.55,     3.35
        3.0,       4.68,     4.62,     4.73,     4.73,     4.62
        4.0,       5.81,     5.81,     5.81,     5.81,     5.81
        5.0,       6.88,     6.94,     6.82,     6.80,     6.94
        6.0,       7.89,     8.02,     7.78,     7.74,     8.02
        7.0,       8.87,     9.07,     8.69,     8.64,     9.07
        8.0,       9.81,    10.09,     9.56,     9.50,    10.09
        9.0,      10.72,    11.08,    10.40,    10.33,    11.08
       10.0,      11.61,    12.05,    11.22,    11.13,    12.05
       11.0,      12.48,    13.00,    12.01,    11.91,    13.00
       12.0,      13.33,    13.93,    12.79,    12.67,    13.93
       13.0,      14.16,    14.85,    13.54,    13.41,    14.85
       14.0,      14.98,    15.75,    14.28,    14.13,    15.75
       15.0,      15.78,    16.64,    15.01,    14.84,    16.64
       16.0,      16.57,    17.52,    15.72,    15.54,    17.52
       17.0,      17.35,    18.38,    16.42,    16.22,    18.38
       18.0,      18.12,    19.24,    17.10,    16.90,    19.24
       19.0,      18.88,    20.08,    17.78,    17.56,    20.08
       20.0,      19.62,    20.92,    18.45,    18.21,    20.92
       21.0,      20.36,    21.75,    19.11,    18.85,    21.75
       22.0,      21.10,    22.58,    19.76,    19.49,    22.57
       23.0,      21.85,    23.42,    20.45,    20.13,    23.40
       24.0,      22.64,    24.32,    21.18,    20.81,    24.27
       25.0,      23.51,    25.30,    21.99,    21.55,    25.20
       26.0,      24.47,    26.38,    22.88,    22.38,    26.23
       27.0,      25.51,    27.56,    23.84,    23.29,    27.36
       28.0,      26.62,    28.81,    24.84,    24.26,    28.57
       29.0,      27.74,    30.08,    25.84,    25.24,    29.81
       30.0,      28.82,    31.29,    26.77,    26.20,    31.02
       31.0,      29.79,    32.38,    27.59,    27.05,    32.13
       32.0,      30.59,    33.28,    28.24,    27.75,    33.07
       33.0,      31.17,    33.94,    28.71,    28.26,    33.79
       34.0,      31.53,    34.35,    28.97,    28.55,    34.25
       35.0,      31.65,    34.51,    29.04,    28.62,    34.45
       36.0,      31.57,    34.43,    28.94,    28.50,    34.42
       37.0,      31.32,    34.18,    28.71,    28.22,    34.18
       38.0,      30.96,    33.80,    28.41,    27.83,    33.80
       39.0,      30.53,    33.36,    28.06,    27.38,    33.33
       40.0,      30.08,    32.89,    27.70,    26.90,    32.83
       41.0,      29.63,    32.42,    27.35,    26.43,    32.33
       42.0,      29.21,    31.99,    27.02,    25.98,    31.86
       43.0,      28.82,    31.58,    26.71,    25.56,    31.42
       44.0,      28.44,    31.19,    26.41,    25.17,    31.00
       45.0,      28.09,    30.82,    26.13,    24.79,    30.61
       46.0,      27.74,    30.46,    25.85,    24.42,    30.22
       47.0,      27.41,    30.12,    25.59,    24.06,    29.86
       48.0,      27.08,    29.78,    25.33,    23.72,    29.50
       49.0,      26.77,    29.46,    25.09,    23.39,    29.15
       50.0,      26.47,    29.15,    24.85,    23.07,    28.82
       51.0,      26.18,    28.85,    24.62,    22.76,    28.50
       52.0,      25.90,    28.56,    24.40,    22.45,    28.18
       53.0,      25.63,    28.27,    24.18,    22.16,    27.88
       54.0,      25.36,    28.00,    23.97,    21.88,    27.59
       55.0,      25.11,    27.74,    23.77,    21.61,    27.31
       56.0,      24.86,    27.48,    23.58,    21.35,    27.03
       57.0,      24.62,    27.24,    23.39,    21.09,    26.77
       58.0,      24.39,    27.00,    23.21,    20.84,    26.51
       59.0,      24.17,    26.77,    23.04,    20.61,    26.26
       60.0,      23.95,    26.54,    22.87,    20.37,    26.02
       61.0,      23.74,    26.32,    22.70,    20.15,    25.78
       62.0,      23.54,    26.11,    22.54,    19.93,    25.56
       63.0,      23.34,    25.91,    22.39,    19.72,    25.34
       64.0,      23.15,    25.71,    22.24,    19.52,    25.12
       65.0,      22.96,    25.52,    22.10,    19.32,    24.92
       66.0,      22.78,    25.33,    21.96,    19.13,    24.71
       67.0,      22.61,    25.15,    21.82,    18.95,    24.52
       68.0,      22.44,    24.98,    21.69,    18.77,    24.33
       69.0,      22.28,    24.81,    21.56,    18.59,    24.14
       70.0,      22.12,    24.64,    21.44,    18.42,    23.96
       71.0,      21.96,    24.48,    21.32,    18.26,    23.79
       72.0,      21.81,    24.32,    21.20,    18.10,    23.62
       73.0,      21.67,    24.17,    21.09,    17.95,    23.46
       74.0,      21.53,    24.03,    20.98,    17.80,    23.29
       75.0,      21.39,    23.88,    20.87,    17.66,    23.14
       76.0,      21.25,    23.74,    20.77,    17.52,    22.99
       77.0,      21.12,    23.61,    20.67,    17.38,    22.84
       78.0,      21.00,    23.48,    20.57,    17.25,    22.69
       79.0,      20.87,    23.35,    20.48,    17.12,    22.55
       80.0,      20.75,    23.22,    20.39,    16.99,    22.42
       81.0,      20.64,    23.10,    20.30,    16.87,    22.28
       82.0,      20.52,    22.98,    20.21,    16.76,    22.15
       83.0,      20.41,    22.86,    20.12,    16.64,    22.02
       84.0,      20.31,    22.75,    20.04,    16.53,    21.90
       85.0,      20.20,    22.64,    19.96,    16.42,    21.78
       86.0,      20.10,    22.53,    19.88,    16.32,    21.66
       87.0,      20.00,    22.43,    19.80,    16.22,    21.54
       88.0,      19.90,    22.32,    19.73,    16.12,    21.43
