Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.04,     1.89,     2.11,     2.18,     1.98
        2.0,       3.44,     3.31,     3.50,     3.55,     3.40
        3.0,       4.67,     4.59,     4.71,     4.73,     4.65
        4.0,       5.81,     5.79,     5.82,     5.79,     5.82
        5.0,       6.87,     6.93,     6.86,     6.78,     6.92
        6.0,       7.89,     8.03,     7.84,     7.70,     7.98
        7.0,       8.86,     9.10,     8.78,     8.59,     8.99
        8.0,       9.80,    10.13,     9.68,     9.43,     9.98
        9.0,      10.72,    11.14,    10.55,    10.25,    10.93
       10.0,      11.61,    12.13,    11.40,    11.04,    11.87
       11.0,      12.48,    13.10,    12.23,    11.80,    12.78
       12.0,      13.33,    14.05,    13.03,    12.55,    13.67
       13.0,      14.16,    14.99,    13.82,    13.28,    14.55
       14.0,      14.98,    15.91,    14.59,    13.99,    15.41
       15.0,      15.78,    16.82,    15.35,    14.69,    16.26
       16.0,      16.57,    17.72,    16.09,    15.37,    17.10
       17.0,      17.35,    18.61,    16.83,    16.04,    17.92
       18.0,      18.12,    19.48,    17.55,    16.70,    18.74
       19.0,      18.87,    20.35,    18.26,    17.35,    19.54
       20.0,      19.62,    21.21,    18.96,    17.98,    20.34
       21.0,      20.36,    22.06,    19.65,    18.61,    21.12
       22.0,      21.10,    22.91,    20.34,    19.23,    21.90
       23.0,      21.85,    23.78,    21.05,    19.87,    22.69
       24.0,      22.64,    24.70,    21.82,    20.53,    23.50
       25.0,      23.50,    25.69,    22.67,    21.25,    24.37
       26.0,      24.44,    26.79,    23.60,    22.05,    25.32
       27.0,      25.47,    27.99,    24.61,    22.92,    26.34
       28.0,      26.55,    29.25,    25.67,    23.84,    27.42
       29.0,      27.64,    30.53,    26.72,    24.79,    28.53
       30.0,      28.69,    31.76,    27.72,    25.69,    29.61
       31.0,      29.64,    32.87,    28.59,    26.51,    30.61
       32.0,      30.43,    33.79,    29.29,    27.19,    31.47
       33.0,      31.02,    34.49,    29.78,    27.68,    32.15
       34.0,      31.40,    34.93,    30.06,    27.98,    32.62
       35.0,      31.55,    35.12,    30.14,    28.08,    32.88
       36.0,      31.52,    35.09,    30.04,    28.00,    32.94
       37.0,      31.32,    34.88,    29.80,    27.77,    32.84
       38.0,      31.02,    34.54,    29.47,    27.43,    32.62
       39.0,      30.65,    34.14,    29.09,    27.04,    32.33
       40.0,      30.26,    33.70,    28.70,    26.63,    32.00
       41.0,      29.87,    33.27,    28.33,    26.22,    31.67
       42.0,      29.50,    32.87,    27.97,    25.83,    31.35
       43.0,      29.16,    32.48,    27.64,    25.46,    31.05
       44.0,      28.83,    32.12,    27.32,    25.11,    30.77
       45.0,      28.51,    31.77,    27.01,    24.77,    30.50
       46.0,      28.20,    31.43,    26.72,    24.44,    30.23
