Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.17,     0.98,     1.22,     1.51,     0.98
        2.0,       2.15,     1.91,     2.22,     2.56,     1.91
        3.0,       3.06,     2.81,     3.15,     3.48,     2.81
        4.0,       3.94,     3.69,     4.04,     4.33,     3.69
        5.0,       4.79,     4.57,     4.90,     5.14,     4.57
        6.0,       5.63,     5.44,     5.73,     5.90,     5.44
        7.0,       6.45,     6.30,     6.55,     6.63,     6.30
        8.0,       7.25,     7.16,     7.35,     7.34,     7.16
        9.0,       8.05,     8.01,     8.14,     8.02,     8.01
       10.0,       8.83,     8.86,     8.92,     8.69,     8.86
       11.0,       9.61,     9.70,     9.68,     9.35,     9.70
       12.0,      10.38,    10.54,    10.44,     9.98,    10.54
       13.0,      11.14,    11.38,    11.18,    10.61,    11.38
       14.0,      11.89,    12.21,    11.92,    11.22,    12.21
       15.0,      12.64,    13.04,    12.66,    11.83,    13.04
       16.0,      13.39,    13.87,    13.38,    12.42,    13.87
       17.0,      14.13,    14.70,    14.10,    13.01,    14.70
       18.0,      14.86,    15.52,    14.82,    13.59,    15.52
       19.0,      15.59,    16.35,    15.52,    14.15,    16.35
       20.0,      16.32,    17.17,    16.23,    14.72,    17.17
       21.0,      17.04,    17.98,    16.93,    15.27,    17.98
       22.0,      17.76,    18.80,    17.62,    15.82,    18.80
       23.0,      18.48,    19.62,    18.31,    16.36,    19.62
       24.0,      19.19,    20.43,    18.99,    16.90,    20.43
       25.0,      19.90,    21.24,    19.68,    17.43,    21.24
       26.0,      20.61,    22.05,    20.35,    17.96,    22.05
       27.0,      21.31,    22.86,    21.03,    18.48,    22.86
       28.0,      22.01,    23.67,    21.70,    19.00,    23.67
       29.0,      22.71,    24.47,    22.37,    19.52,    24.47
       30.0,      23.40,    25.28,    23.03,    20.02,    25.28
       31.0,      24.10,    26.08,    23.70,    20.53,    26.08
       32.0,      24.79,    26.89,    24.35,    21.03,    26.89
       33.0,      25.48,    27.69,    25.01,    21.53,    27.69
       34.0,      26.17,    28.49,    25.66,    22.02,    28.49
       35.0,      26.85,    29.29,    26.31,    22.51,    29.29
       36.0,      27.53,    30.09,    26.96,    23.00,    30.09
       37.0,      28.21,    30.88,    27.61,    23.48,    30.88
       38.0,      28.89,    31.68,    28.25,    23.96,    31.68
       39.0,      29.57,    32.47,    28.89,    24.44,    32.47
       40.0,      30.25,    33.27,    29.53,    24.91,    33.27
       41.0,      30.92,    34.07,    30.17,    25.39,    34.06
       42.0,      31.62,    34.89,    30.82,    25.88,    34.87
       43.0,      32.36,    35.79,    31.50,    26.40,    35.74
       44.0,      33.17,    36.79,    32.25,    26.97,    36.69
       45.0,      34.09,    37.94,    33.09,    27.59,    37.76
       46.0,      35.12,    39.22,    34.03,    28.25,    38.96
       47.0,      36.21,    40.60,    35.05,    28.95,    40.26
       48.0,      37.34,    42.00,    36.10,    29.65,    41.60
       49.0,      38.42,    43.34,    37.12,    30.32,    42.90
       50.0,      39.38,    44.51,    38.04,    30.91,    44.08
       51.0,      40.16,    45.43,    38.80,    31.40,    45.03
       52.0,      40.71,    46.04,    39.33,    31.76,    45.70
       53.0,      40.99,    46.30,    39.61,    31.98,    46.05
       54.0,      41.00,    46.23,    39.64,    32.07,    46.07
       55.0,      40.78,    45.85,    39.43,    32.04,    45.79
       56.0,      40.36,    45.23,    39.03,    31.91,    45.27
       57.0,      39.81,    44.45,    38.48,    31.72,    44.58
       58.0,      39.18,    43.58,    37.86,    31.50,    43.78
       59.0,      38.53,    42.70,    37.21,    31.26,    42.96
       60.0,      37.90,    41.85,    36.58,    31.03,    42.15
       61.0,      37.30,    41.04,    35.98,    30.81,    41.39
       62.0,      36.75,    40.29,    35.42,    30.60,    40.69
       63.0,      36.22,    39.58,    34.89,    30.39,    40.02
       64.0,      35.72,    38.90,    34.39,    30.18,    39.39
       65.0,      35.23,    38.24,    33.91,    29.98,    38.78
       66.0,      34.76,    37.61,    33.45,    29.78,    38.19
       67.0,      34.30,    37.00,    33.00,    29.58,    37.62
       68.0,      33.86,    36.42,    32.57,    29.39,    37.08
       69.0,      33.44,    35.85,    32.15,    29.19,    36.55
       70.0,      33.02,    35.31,    31.75,    29.00,    36.04
       71.0,      32.62,    34.79,    31.36,    28.81,    35.55
       72.0,      32.24,    34.28,    30.98,    28.62,    35.07
       73.0,      31.87,    33.80,    30.62,    28.43,    34.62
       74.0,      31.50,    33.33,    30.26,    28.25,    34.17
       75.0,      31.15,    32.87,    29.92,    28.07,    33.75
       76.0,      30.81,    32.44,    29.60,    27.89,    33.33
       77.0,      30.48,    32.02,    29.28,    27.71,    32.93
       78.0,      30.17,    31.61,    28.97,    27.53,    32.55
       79.0,      29.86,    31.22,    28.67,    27.35,    32.18
       80.0,      29.56,    30.84,    28.39,    27.18,    31.82
       81.0,      29.27,    30.48,    28.11,    27.01,    31.47
       82.0,      28.98,    30.13,    27.84,    26.84,    31.13
       83.0,      28.71,    29.79,    27.58,    26.67,    30.81
       84.0,      28.44,    29.46,    27.32,    26.50,    30.49
       85.0,      28.19,    29.14,    27.08,    26.34,    30.19
       86.0,      27.94,    28.84,    26.84,    26.17,    29.89
       87.0,      27.69,    28.54,    26.61,    26.01,    29.61
       88.0,      27.46,    28.25,    26.39,    25.85,    29.33
       89.0,      27.23,    27.98,    26.17,    25.69,    29.06
       90.0,      27.00,    27.71,    25.96,    25.54,    28.81
       91.0,      26.79,    27.46,    25.76,    25.38,    28.55
       92.0,      26.58,    27.21,    25.56,    25.23,    28.31
       93.0,      26.37,    26.97,    25.37,    25.07,    28.07
       94.0,      26.17,    26.73,    25.19,    24.92,    27.85
       95.0,      25.98,    26.51,    25.01,    24.77,    27.62
       96.0,      25.79,    26.29,    24.83,    24.63,    27.41
       97.0,      25.60,    26.08,    24.66,    24.48,    27.20
       98.0,      25.43,    25.87,    24.50,    24.34,    27.00
       99.0,      25.25,    25.68,    24.33,    24.19,    26.80
      100.0,      25.08,    25.48,    24.18,    24.05,    26.61
      101.0,      24.91,    25.30,    24.03,    23.91,    26.42
      102.0,      24.75,    25.12,    23.88,    23.77,    26.24
      103.0,      24.59,    24.94,    23.73,    23.63,    26.07
      104.0,      24.44,    24.78,    23.59,    23.50,    25.90
      105.0,      24.29,    24.61,    23.45,    23.36,    25.73
      106.0,      24.14,    24.45,    23.32,    23.23,    25.57
      107.0,      24.00,    24.30,    23.19,    23.09,    25.41
      108.0,      23.86,    24.15,    23.06,    22.96,    25.26
      109.0,      23.72,    24.00,    22.94,    22.83,    25.11
      110.0,      23.59,    23.86,    22.82,    22.70,    24.96
      111.0,      23.46,    23.73,    22.70,    22.58,    24.82
      112.0,      23.33,    23.59,    22.59,    22.45,    24.68
      113.0,      23.20,    23.46,    22.47,    22.33,    24.55
      114.0,      23.08,    23.34,    22.36,    22.20,    24.42
      115.0,      22.96,    23.21,    22.26,    22.08,    24.29
      116.0,      22.84,    23.10,    22.15,    21.96,    24.16
      117.0,      22.73,    22.98,    22.05,    21.84,    24.04
      118.0,      22.61,    22.87,    21.95,    21.72,    23.92
      119.0,      22.50,    22.76,    21.85,    21.60,    23.81
      120.0,      22.39,    22.65,    21.75,    21.49,    23.69
      121.0,      22.29,    22.55,    21.66,    21.37,    23.58
      122.0,      22.18,    22.44,    21.56,    21.26,    23.47
      123.0,      22.08,    22.34,    21.47,    21.14,    23.36
      124.0,      21.98,    22.25,    21.38,    21.03,    23.26
      125.0,      21.88,    22.15,    21.30,    20.92,    23.16
      126.0,      21.78,    22.06,    21.21,    20.81,    23.06
      127.0,      21.69,    21.97,    21.13,    20.70,    22.96
      128.0,      21.60,    21.88,    21.04,    20.59,    22.86
      129.0,      21.50,    21.80,    20.96,    20.49,    22.77
      130.0,      21.41,    21.71,    20.88,    20.38,    22.67
      131.0,      21.32,    21.63,    20.80,    20.28,    22.58
      132.0,      21.24,    21.55,    20.73,    20.17,    22.49
      133.0,      21.15,    21.47,    20.65,    20.07,    22.41
      134.0,      21.06,    21.39,    20.58,    19.97,    22.32
      135.0,      20.98,    21.32,    20.50,    19.87,    22.24
      136.0,      20.90,    21.25,    20.43,    19.77,    22.15
      137.0,      20.82,    21.17,    20.36,    19.67,    22.07
      138.0,      20.74,    21.10,    20.29,    19.57,    21.99
      139.0,      20.66,    21.03,    20.22,    19.47,    21.91
      140.0,      20.58,    20.96,    20.15,    19.38,    21.83
      141.0,      20.50,    20.90,    20.08,    19.28,    21.75
      142.0,      20.43,    20.83,    20.02,    19.19,    21.68
      143.0,      20.35,    20.77,    19.95,    19.10,    21.60
      144.0,      20.28,    20.70,    19.89,    19.00,    21.53
      145.0,      20.21,    20.64,    19.82,    18.91,    21.46
      146.0,      20.14,    20.58,    19.76,    18.82,    21.39
      147.0,      20.07,    20.52,    19.70,    18.73,    21.32
      148.0,      20.00,    20.46,    19.64,    18.64,    21.25
      149.0,      19.93,    20.40,    19.58,    18.55,    21.18
      150.0,      19.86,    20.34,    19.52,    18.47,    21.11
      151.0,      19.79,    20.29,    19.46,    18.38,    21.04
      152.0,      19.72,    20.23,    19.40,    18.30,    20.98
      153.0,      19.66,    20.18,    19.34,    18.21,    20.91
      154.0,      19.59,    20.12,    19.28,    18.13,    20.85
      155.0,      19.53,    20.07,    19.22,    18.04,    20.78
      156.0,      19.47,    20.01,    19.17,    17.96,    20.72
      157.0,      19.40,    19.96,    19.11,    17.88,    20.66
      158.0,      19.34,    19.91,    19.06,    17.80,    20.59
      159.0,      19.28,    19.86,    19.00,    17.72,    20.53
      160.0,      19.22,    19.81,    18.95,    17.64,    20.47
      161.0,      19.16,    19.76,    18.89,    17.56,    20.41
      162.0,      19.10,    19.71,    18.84,    17.48,    20.35
      163.0,      19.04,    19.66,    18.79,    17.41,    20.29
      164.0,      18.98,    19.61,    18.73,    17.33,    20.23
      165.0,      18.92,    19.57,    18.68,    17.25,    20.18
      166.0,      18.86,    19.52,    18.63,    17.18,    20.12
      167.0,      18.80,    19.47,    18.58,    17.10,    20.06
      168.0,      18.75,    19.43,    18.53,    17.03,    20.01
      169.0,      18.69,    19.38,    18.48,    16.96,    19.95
      170.0,      18.64,    19.34,    18.43,    16.89,    19.89
      171.0,      18.58,    19.29,    18.38,    16.81,    19.84
      172.0,      18.53,    19.25,    18.33,    16.74,    19.78
      173.0,      18.47,    19.21,    18.28,    16.67,    19.73
      174.0,      18.42,    19.16,    18.23,    16.60,    19.68
      175.0,      18.36,    19.12,    18.18,    16.53,    19.62
      176.0,      18.31,    19.08,    18.13,    16.47,    19.57
      177.0,      18.26,    19.03,    18.08,    16.40,    19.52
      178.0,      18.21,    18.99,    18.04,    16.33,    19.46
      179.0,      18.15,    18.95,    17.99,    16.27,    19.41
      180.0,      18.10,    18.91,    17.94,    16.20,    19.36
      181.0,      18.05,    18.87,    17.89,    16.13,    19.31
      182.0,      18.00,    18.83,    17.85,    16.07,    19.26
      183.0,      17.95,    18.79,    17.80,    16.01,    19.21
      184.0,      17.90,    18.75,    17.76,    15.94,    19.16
      185.0,      17.85,    18.71,    17.71,    15.88,    19.11
      186.0,      17.80,    18.67,    17.66,    15.82,    19.06
      187.0,      17.75,    18.63,    17.62,    15.75,    19.01
      188.0,      17.70,    18.59,    17.57,    15.69,    18.96
      189.0,      17.66,    18.55,    17.53,    15.63,    18.91
      190.0,      17.61,    18.51,    17.48,    15.57,    18.86
      191.0,      17.56,    18.47,    17.44,    15.51,    18.81
      192.0,      17.51,    18.43,    17.40,    15.45,    18.76
      193.0,      17.46,    18.40,    17.35,    15.40,    18.72
      194.0,      17.42,    18.36,    17.31,    15.34,    18.67
      195.0,      17.37,    18.32,    17.26,    15.28,    18.62
      196.0,      17.32,    18.28,    17.22,    15.22,    18.57
      197.0,      17.28,    18.25,    17.18,    15.17,    18.53
      198.0,      17.23,    18.21,    17.13,    15.11,    18.48
      199.0,      17.19,    18.17,    17.09,    15.05,    18.43
      200.0,      17.14,    18.14,    17.05,    15.00,    18.39
      201.0,      17.10,    18.10,    17.01,    14.95,    18.34
      202.0,      17.05,    18.06,    16.96,    14.89,    18.29
      203.0,      17.01,    18.03,    16.92,    14.84,    18.25
      204.0,      16.96,    17.99,    16.88,    14.78,    18.20
      205.0,      16.92,    17.96,    16.84,    14.73,    18.16
      206.0,      16.88,    17.92,    16.80,    14.68,    18.11
      207.0,      16.83,    17.88,    16.75,    14.63,    18.07
      208.0,      16.79,    17.85,    16.71,    14.58,    18.02
      209.0,      16.75,    17.81,    16.67,    14.53,    17.98
      210.0,      16.70,    17.78,    16.63,    14.48,    17.93
      211.0,      16.66,    17.74,    16.59,    14.43,    17.89
      212.0,      16.62,    17.71,    16.55,    14.38,    17.84
      213.0,      16.58,    17.67,    16.51,    14.33,    17.80
      214.0,      16.53,    17.64,    16.47,    14.28,    17.75
      215.0,      16.49,    17.60,    16.43,    14.23,    17.71
      216.0,      16.45,    17.57,    16.39,    14.18,    17.67
      217.0,      16.41,    17.54,    16.35,    14.13,    17.62
      218.0,      16.37,    17.50,    16.31,    14.09,    17.58
      219.0,      16.33,    17.47,    16.27,    14.04,    17.54
      220.0,      16.29,    17.43,    16.23,    13.99,    17.49
      221.0,      16.25,    17.40,    16.19,    13.95,    17.45
      222.0,      16.21,    17.37,    16.15,    13.90,    17.41
      223.0,      16.17,    17.33,    16.11,    13.86,    17.36
      224.0,      16.13,    17.30,    16.07,    13.81,    17.32
      225.0,      16.09,    17.27,    16.03,    13.77,    17.28
      226.0,      16.05,    17.23,    15.99,    13.73,    17.24
      227.0,      16.01,    17.20,    15.95,    13.68,    17.20
      228.0,      15.97,    17.17,    15.91,    13.64,    17.15
      229.0,      15.93,    17.13,    15.87,    13.60,    17.11
      230.0,      15.89,    17.10,    15.83,    13.55,    17.07
      231.0,      15.85,    17.07,    15.80,    13.51,    17.03
      232.0,      15.81,    17.04,    15.76,    13.47,    16.99
      233.0,      15.77,    17.00,    15.72,    13.43,    16.95
      234.0,      15.74,    16.97,    15.68,    13.39,    16.90
      235.0,      15.70,    16.94,    15.64,    13.35,    16.86
      236.0,      15.66,    16.91,    15.61,    13.31,    16.82
      237.0,      15.62,    16.87,    15.57,    13.27,    16.78
      238.0,      15.58,    16.84,    15.53,    13.23,    16.74
      239.0,      15.55,    16.81,    15.49,    13.19,    16.70
      240.0,      15.51,    16.78,    15.45,    13.15,    16.66
      241.0,      15.47,    16.75,    15.42,    13.11,    16.62
      242.0,      15.44,    16.71,    15.38,    13.07,    16.58
      243.0,      15.40,    16.68,    15.34,    13.03,    16.54
      244.0,      15.36,    16.65,    15.31,    12.99,    16.50
      245.0,      15.33,    16.62,    15.27,    12.96,    16.46
      246.0,      15.29,    16.59,    15.23,    12.92,    16.42
      247.0,      15.25,    16.56,    15.20,    12.88,    16.38
      248.0,      15.22,    16.52,    15.16,    12.85,    16.34
      249.0,      15.18,    16.49,    15.12,    12.81,    16.30
      250.0,      15.15,    16.46,    15.09,    12.77,    16.26
      251.0,      15.11,    16.43,    15.05,    12.74,    16.22
      252.0,      15.07,    16.40,    15.01,    12.70,    16.18
      253.0,      15.04,    16.37,    14.98,    12.67,    16.14
