Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.15,     0.53,     1.08,     1.49,     1.49
        2.0,       2.58,     1.53,     2.53,     3.14,     3.14
        3.0,       4.18,     2.83,     4.16,     4.86,     4.86
        4.0,       5.90,     4.40,     5.92,     6.63,     6.63
        5.0,       7.71,     6.18,     7.79,     8.44,     8.44
        6.0,       9.61,     8.17,     9.75,    10.27,    10.27
        7.0,      11.59,    10.33,    11.78,    12.13,    12.13
        8.0,      13.64,    12.67,    13.88,    14.01,    14.01
        9.0,      15.76,    15.17,    16.04,    15.91,    15.91
       10.0,      17.93,    17.81,    18.26,    17.82,    17.82
       11.0,      20.16,    20.61,    20.53,    19.75,    19.75
       12.0,      22.46,    23.55,    22.88,    21.70,    21.70
       13.0,      24.87,    26.72,    25.42,    23.66,    23.69
       14.0,      27.50,    30.28,    28.26,    25.68,    25.78
       15.0,      30.46,    34.43,    31.53,    27.83,    28.07
       16.0,      33.86,    39.31,    35.28,    30.20,    30.65
       17.0,      37.71,    44.96,    39.50,    32.85,    33.55
       18.0,      41.96,    51.27,    44.05,    35.78,    36.74
       19.0,      46.44,    57.98,    48.72,    38.94,    40.12
       20.0,      50.93,    64.75,    53.25,    42.19,    43.52
       21.0,      55.16,    71.16,    57.37,    45.37,    46.74
       22.0,      58.87,    76.79,    60.82,    48.28,    49.59
       23.0,      61.84,    81.30,    63.42,    50.73,    51.89
       24.0,      63.92,    84.49,    65.09,    52.59,    53.52
       25.0,      65.08,    86.26,    65.84,    53.78,    54.44
       26.0,      65.35,    86.69,    65.75,    54.27,    54.67
       27.0,      64.85,    85.97,    64.98,    54.14,    54.30
       28.0,      63.77,    84.39,    63.75,    53.49,    53.46
       29.0,      62.32,    82.25,    62.23,    52.47,    52.31
       30.0,      60.68,    79.85,    60.62,    51.23,    51.00
       31.0,      59.00,    77.42,    59.02,    49.91,    49.66
       32.0,      57.39,    75.10,    57.49,    48.62,    48.37
       33.0,      55.88,    72.93,    56.05,    47.39,    47.16
       34.0,      54.46,    70.89,    54.67,    46.26,    46.03
       35.0,      53.11,    68.95,    53.34,    45.20,    44.96
       36.0,      51.81,    67.09,    52.06,    44.18,    43.94
       37.0,      50.56,    65.30,    50.82,    43.20,    42.95
       38.0,      49.36,    63.57,    49.62,    42.25,    42.00
       39.0,      48.20,    61.92,    48.46,    41.34,    41.08
       40.0,      47.08,    60.33,    47.34,    40.46,    40.20
       41.0,      46.00,    58.79,    46.27,    39.60,    39.35
       42.0,      44.96,    57.32,    45.22,    38.78,    38.53
       43.0,      43.96,    55.90,    44.21,    37.98,    37.75
       44.0,      43.00,    54.54,    43.24,    37.22,    36.99
       45.0,      42.07,    53.23,    42.30,    36.47,    36.26
       46.0,      41.17,    51.97,    41.39,    35.75,    35.56
       47.0,      40.30,    50.75,    40.52,    35.06,    34.88
       48.0,      39.47,    49.58,    39.67,    34.39,    34.23
       49.0,      38.66,    48.46,    38.85,    33.74,    33.60
       50.0,      37.89,    47.38,    38.06,    33.11,    33.00
       51.0,      37.14,    46.34,    37.29,    32.51,    32.41
       52.0,      36.42,    45.34,    36.55,    31.92,    31.85
       53.0,      35.72,    44.38,    35.84,    31.35,    31.31
       54.0,      35.05,    43.45,    35.15,    30.81,    30.79
       55.0,      34.40,    42.56,    34.48,    30.28,    30.29
       56.0,      33.78,    41.70,    33.84,    29.76,    29.80
       57.0,      33.17,    40.87,    33.21,    29.27,    29.34
       58.0,      32.59,    40.07,    32.61,    28.79,    28.89
       59.0,      32.03,    39.31,    32.03,    28.32,    28.45
       60.0,      31.49,    38.57,    31.47,    27.87,    28.03
       61.0,      30.96,    37.86,    30.92,    27.44,    27.63
       62.0,      30.46,    37.18,    30.40,    27.02,    27.24
       63.0,      29.97,    36.52,    29.89,    26.61,    26.86
       64.0,      29.50,    35.88,    29.40,    26.22,    26.50
       65.0,      29.05,    35.27,    28.93,    25.83,    26.15
       66.0,      28.61,    34.68,    28.47,    25.46,    25.81
       67.0,      28.18,    34.12,    28.03,    25.11,    25.49
       68.0,      27.77,    33.57,    27.60,    24.76,    25.17
       69.0,      27.38,    33.04,    27.18,    24.42,    24.87
       70.0,      27.00,    32.54,    26.78,    24.10,    24.57
       71.0,      26.63,    32.05,    26.39,    23.78,    24.29
       72.0,      26.27,    31.58,    26.02,    23.47,    24.01
       73.0,      25.93,    31.12,    25.66,    23.18,    23.75
       74.0,      25.59,    30.68,    25.31,    22.89,    23.49
       75.0,      25.27,    30.26,    24.97,    22.61,    23.24
       76.0,      24.96,    29.86,    24.64,    22.34,    23.00
       77.0,      24.66,    29.46,    24.32,    22.08,    22.77
       78.0,      24.37,    29.08,    24.02,    21.82,    22.55
       79.0,      24.09,    28.72,    23.72,    21.57,    22.33
       80.0,      23.81,    28.37,    23.44,    21.33,    22.12
       81.0,      23.55,    28.03,    23.16,    21.10,    21.92
       82.0,      23.30,    27.70,    22.89,    20.88,    21.72
       83.0,      23.05,    27.38,    22.63,    20.66,    21.53
       84.0,      22.81,    27.07,    22.38,    20.44,    21.34
       85.0,      22.58,    26.78,    22.14,    20.23,    21.17
       86.0,      22.35,    26.49,    21.90,    20.03,    20.99
       87.0,      22.14,    26.22,    21.67,    19.84,    20.82
       88.0,      21.93,    25.95,    21.45,    19.65,    20.66
       89.0,      21.72,    25.69,    21.24,    19.46,    20.50
       90.0,      21.53,    25.45,    21.03,    19.28,    20.35
       91.0,      21.34,    25.21,    20.83,    19.11,    20.20
       92.0,      21.15,    24.97,    20.64,    18.94,    20.05
       93.0,      20.97,    24.75,    20.45,    18.77,    19.91
       94.0,      20.80,    24.53,    20.27,    18.61,    19.78
       95.0,      20.63,    24.32,    20.10,    18.45,    19.65
       96.0,      20.46,    24.12,    19.92,    18.30,    19.52
       97.0,      20.31,    23.92,    19.76,    18.15,    19.39
       98.0,      20.15,    23.73,    19.60,    18.00,    19.27
       99.0,      20.00,    23.55,    19.45,    17.86,    19.15
      100.0,      19.86,    23.37,    19.30,    17.72,    19.04
      101.0,      19.71,    23.19,    19.15,    17.59,    18.92
      102.0,      19.58,    23.03,    19.01,    17.46,    18.81
      103.0,      19.44,    22.86,    18.87,    17.33,    18.71
      104.0,      19.31,    22.71,    18.74,    17.20,    18.60
      105.0,      19.19,    22.55,    18.61,    17.08,    18.50
      106.0,      19.06,    22.40,    18.49,    16.96,    18.40
      107.0,      18.95,    22.26,    18.37,    16.85,    18.31
      108.0,      18.83,    22.12,    18.25,    16.73,    18.21
      109.0,      18.72,    21.99,    18.14,    16.62,    18.12
      110.0,      18.61,    21.85,    18.03,    16.51,    18.03
      111.0,      18.50,    21.73,    17.92,    16.40,    17.95
      112.0,      18.40,    21.60,    17.82,    16.30,    17.86
      113.0,      18.29,    21.48,    17.72,    16.20,    17.78
      114.0,      18.19,    21.36,    17.62,    16.10,    17.70
      115.0,      18.10,    21.25,    17.52,    16.00,    17.62
      116.0,      18.00,    21.14,    17.43,    15.91,    17.54
      117.0,      17.91,    21.03,    17.34,    15.81,    17.46
