Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.38,     1.21,     1.39,     1.67,     1.25
        2.0,       2.57,     2.36,     2.59,     2.92,     2.42
        3.0,       3.71,     3.49,     3.74,     4.06,     3.56
        4.0,       4.82,     4.61,     4.85,     5.12,     4.68
        5.0,       5.90,     5.73,     5.94,     6.14,     5.78
        6.0,       6.96,     6.83,     7.00,     7.11,     6.88
        7.0,       8.00,     7.93,     8.05,     8.06,     7.97
        8.0,       9.03,     9.02,     9.08,     8.97,     9.05
        9.0,      10.05,    10.11,    10.10,     9.87,    10.12
       10.0,      11.06,    11.20,    11.11,    10.75,    11.18
       11.0,      12.06,    12.28,    12.11,    11.61,    12.25
       12.0,      13.05,    13.35,    13.10,    12.46,    13.30
       13.0,      14.04,    14.43,    14.08,    13.29,    14.36
       14.0,      15.02,    15.50,    15.06,    14.11,    15.40
       15.0,      15.99,    16.57,    16.03,    14.92,    16.45
       16.0,      16.96,    17.64,    16.99,    15.72,    17.49
       17.0,      17.92,    18.70,    17.95,    16.51,    18.53
       18.0,      18.88,    19.77,    18.90,    17.29,    19.56
       19.0,      19.83,    20.83,    19.85,    18.07,    20.60
       20.0,      20.78,    21.89,    20.79,    18.83,    21.63
       21.0,      21.73,    22.94,    21.73,    19.59,    22.65
       22.0,      22.67,    24.00,    22.66,    20.34,    23.68
       23.0,      23.61,    25.05,    23.59,    21.09,    24.70
       24.0,      24.54,    26.11,    24.51,    21.83,    25.72
       25.0,      25.47,    27.16,    25.44,    22.56,    26.74
       26.0,      26.40,    28.21,    26.35,    23.29,    27.76
       27.0,      27.33,    29.26,    27.27,    24.01,    28.77
       28.0,      28.25,    30.30,    28.18,    24.72,    29.79
       29.0,      29.18,    31.36,    29.12,    25.44,    30.81
       30.0,      30.16,    32.45,    30.11,    26.17,    31.89
       31.0,      31.20,    33.62,    31.19,    26.93,    33.06
       32.0,      32.36,    34.92,    32.39,    27.75,    34.38
       33.0,      33.63,    36.35,    33.70,    28.63,    35.85
       34.0,      35.01,    37.91,    35.09,    29.56,    37.45
       35.0,      36.44,    39.55,    36.52,    30.53,    39.13
       36.0,      37.86,    41.20,    37.92,    31.50,    40.80
       37.0,      39.18,    42.75,    39.20,    32.42,    42.35
       38.0,      40.33,    44.12,    40.28,    33.26,    43.68
       39.0,      41.25,    45.21,    41.12,    33.96,    44.70
       40.0,      41.88,    45.97,    41.68,    34.50,    45.35
       41.0,      42.21,    46.38,    41.96,    34.87,    45.62
       42.0,      42.25,    46.44,    41.98,    35.07,    45.53
       43.0,      42.06,    46.19,    41.78,    35.13,    45.13
       44.0,      41.67,    45.71,    41.42,    35.06,    44.49
       45.0,      41.17,    45.08,    40.96,    34.92,    43.72
       46.0,      40.61,    44.37,    40.47,    34.73,    42.88
       47.0,      40.04,    43.64,    39.97,    34.53,    42.03
       48.0,      39.50,    42.93,    39.48,    34.34,    41.23
       49.0,      38.98,    42.27,    39.02,    34.15,    40.48
       50.0,      38.50,    41.65,    38.58,    33.98,    39.78
       51.0,      38.03,    41.06,    38.14,    33.81,    39.11
       52.0,      37.58,    40.48,    37.71,    33.65,    38.47
       53.0,      37.14,    39.93,    37.29,    33.49,    37.85
       54.0,      36.71,    39.38,    36.88,    33.33,    37.25
       55.0,      36.29,    38.85,    36.47,    33.17,    36.67
       56.0,      35.88,    38.34,    36.07,    33.01,    36.12
       57.0,      35.49,    37.84,    35.67,    32.85,    35.58
       58.0,      35.10,    37.35,    35.29,    32.69,    35.07
       59.0,      34.72,    36.87,    34.90,    32.53,    34.57
       60.0,      34.35,    36.41,    34.53,    32.38,    34.09
       61.0,      33.99,    35.96,    34.16,    32.22,    33.62
       62.0,      33.64,    35.52,    33.79,    32.07,    33.18
       63.0,      33.30,    35.09,    33.43,    31.91,    32.74
       64.0,      32.96,    34.68,    33.08,    31.76,    32.33
       65.0,      32.63,    34.27,    32.73,    31.61,    31.92
       66.0,      32.31,    33.88,    32.39,    31.46,    31.53
       67.0,      32.00,    33.49,    32.05,    31.31,    31.16
       68.0,      31.70,    33.11,    31.72,    31.16,    30.79
       69.0,      31.40,    32.75,    31.39,    31.01,    30.44
       70.0,      31.11,    32.39,    31.07,    30.86,    30.10
       71.0,      30.82,    32.04,    30.75,    30.72,    29.77
       72.0,      30.54,    31.71,    30.44,    30.57,    29.46
       73.0,      30.27,    31.38,    30.13,    30.43,    29.15
       74.0,      30.00,    31.05,    29.83,    30.28,    28.85
       75.0,      29.74,    30.74,    29.53,    30.14,    28.57
       76.0,      29.49,    30.43,    29.24,    30.00,    28.29
       77.0,      29.24,    30.13,    28.95,    29.85,    28.02
       78.0,      28.99,    29.84,    28.67,    29.71,    27.76
       79.0,      28.76,    29.56,    28.39,    29.57,    27.50
       80.0,      28.52,    29.28,    28.11,    29.43,    27.26
       81.0,      28.29,    29.01,    27.84,    29.30,    27.02
       82.0,      28.07,    28.74,    27.57,    29.16,    26.79
       83.0,      27.85,    28.49,    27.31,    29.02,    26.57
       84.0,      27.63,    28.23,    27.05,    28.89,    26.35
       85.0,      27.42,    27.99,    26.80,    28.75,    26.15
       86.0,      27.21,    27.75,    26.55,    28.62,    25.94
       87.0,      27.01,    27.51,    26.30,    28.48,    25.74
       88.0,      26.81,    27.28,    26.06,    28.35,    25.55
       89.0,      26.62,    27.06,    25.82,    28.22,    25.37
       90.0,      26.42,    26.84,    25.58,    28.09,    25.19
       91.0,      26.24,    26.63,    25.35,    27.96,    25.01
       92.0,      26.05,    26.42,    25.12,    27.83,    24.84
       93.0,      25.87,    26.21,    24.90,    27.70,    24.68
       94.0,      25.69,    26.01,    24.68,    27.57,    24.52
       95.0,      25.52,    25.82,    24.46,    27.44,    24.36
       96.0,      25.35,    25.63,    24.24,    27.31,    24.21
       97.0,      25.18,    25.44,    24.03,    27.19,    24.06
       98.0,      25.01,    25.26,    23.82,    27.06,    23.91
       99.0,      24.85,    25.08,    23.62,    26.94,    23.77
      100.0,      24.69,    24.90,    23.42,    26.81,    23.64
