Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.83,     1.84,     1.84,     1.85,     1.80
        2.0,       3.11,     3.11,     3.11,     3.13,     3.07
        3.0,       4.23,     4.24,     4.24,     4.25,     4.21
        4.0,       5.27,     5.28,     5.28,     5.29,     5.25
        5.0,       6.25,     6.25,     6.25,     6.26,     6.24
        6.0,       7.19,     7.19,     7.19,     7.19,     7.18
        7.0,       8.08,     8.08,     8.08,     8.07,     8.09
        8.0,       8.95,     8.95,     8.95,     8.93,     8.97
        9.0,       9.79,     9.79,     9.79,     9.76,     9.83
       10.0,      10.61,    10.60,    10.60,    10.57,    10.66
       11.0,      11.41,    11.40,    11.40,    11.36,    11.47
       12.0,      12.19,    12.18,    12.18,    12.14,    12.27
       13.0,      12.96,    12.95,    12.95,    12.89,    13.05
       14.0,      13.71,    13.70,    13.70,    13.64,    13.82
       15.0,      14.46,    14.44,    14.44,    14.37,    14.58
       16.0,      15.19,    15.17,    15.17,    15.08,    15.32
       17.0,      15.90,    15.88,    15.88,    15.79,    16.06
       18.0,      16.61,    16.59,    16.59,    16.49,    16.78
       19.0,      17.31,    17.29,    17.29,    17.18,    17.50
       20.0,      18.00,    17.97,    17.97,    17.86,    18.21
       21.0,      18.69,    18.66,    18.66,    18.53,    18.91
       22.0,      19.36,    19.33,    19.33,    19.19,    19.60
       23.0,      20.03,    19.99,    19.99,    19.85,    20.28
       24.0,      20.69,    20.65,    20.65,    20.50,    20.96
       25.0,      21.34,    21.30,    21.30,    21.14,    21.63
       26.0,      21.99,    21.95,    21.95,    21.77,    22.30
       27.0,      22.64,    22.59,    22.59,    22.40,    22.96
       28.0,      23.27,    23.22,    23.22,    23.03,    23.61
       29.0,      23.90,    23.85,    23.85,    23.65,    24.26
       30.0,      24.53,    24.48,    24.48,    24.26,    24.91
       31.0,      25.16,    25.10,    25.11,    24.87,    25.56
       32.0,      25.81,    25.76,    25.76,    25.49,    26.24
       33.0,      26.52,    26.46,    26.48,    26.15,    26.99
       34.0,      27.31,    27.26,    27.27,    26.85,    27.85
       35.0,      28.19,    28.17,    28.14,    27.63,    28.83
       36.0,      29.17,    29.17,    29.10,    28.48,    29.91
       37.0,      30.20,    30.24,    30.10,    29.39,    31.07
       38.0,      31.24,    31.31,    31.10,    30.32,    32.23
       39.0,      32.23,    32.34,    32.04,    31.22,    33.32
       40.0,      33.11,    33.24,    32.88,    32.05,    34.27
       41.0,      33.82,    33.96,    33.55,    32.76,    35.01
       42.0,      34.32,    34.46,    34.04,    33.30,    35.50
       43.0,      34.61,    34.71,    34.33,    33.67,    35.72
       44.0,      34.67,    34.73,    34.42,    33.85,    35.68
       45.0,      34.54,    34.55,    34.35,    33.87,    35.42
       46.0,      34.26,    34.19,    34.14,    33.74,    34.98
       47.0,      33.88,    33.73,    33.85,    33.52,    34.43
       48.0,      33.44,    33.21,    33.52,    33.24,    33.82
       49.0,      32.99,    32.67,    33.17,    32.93,    33.19
       50.0,      32.54,    32.14,    32.83,    32.62,    32.58
       51.0,      32.12,    31.64,    32.51,    32.32,    32.01
       52.0,      31.72,    31.17,    32.21,    32.05,    31.46
       53.0,      31.35,    30.72,    31.92,    31.79,    30.95
       54.0,      30.98,    30.29,    31.65,    31.54,    30.45
       55.0,      30.63,    29.88,    31.38,    31.30,    29.97
