Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.70,     1.68,     1.66,     1.68,     1.75
        2.0,       2.85,     2.84,     2.82,     2.84,     2.91
        3.0,       3.86,     3.85,     3.83,     3.85,     3.92
        4.0,       4.80,     4.79,     4.77,     4.79,     4.84
        5.0,       5.67,     5.66,     5.65,     5.66,     5.70
        6.0,       6.50,     6.50,     6.49,     6.50,     6.51
        7.0,       7.30,     7.30,     7.30,     7.30,     7.29
        8.0,       8.07,     8.07,     8.08,     8.07,     8.04
        9.0,       8.81,     8.82,     8.83,     8.82,     8.77
       10.0,       9.54,     9.55,     9.57,     9.55,     9.47
       11.0,      10.24,    10.26,    10.29,    10.26,    10.15
       12.0,      10.93,    10.96,    10.99,    10.96,    10.82
       13.0,      11.61,    11.64,    11.68,    11.64,    11.48
       14.0,      12.27,    12.31,    12.36,    12.31,    12.12
       15.0,      12.93,    12.97,    13.02,    12.97,    12.74
       16.0,      13.57,    13.61,    13.68,    13.61,    13.36
       17.0,      14.20,    14.25,    14.32,    14.25,    13.97
       18.0,      14.82,    14.88,    14.96,    14.88,    14.57
       19.0,      15.43,    15.50,    15.59,    15.50,    15.15
       20.0,      16.04,    16.11,    16.21,    16.11,    15.73
       21.0,      16.64,    16.71,    16.82,    16.71,    16.31
       22.0,      17.23,    17.31,    17.42,    17.31,    16.87
       23.0,      17.81,    17.90,    18.02,    17.90,    17.43
       24.0,      18.39,    18.48,    18.62,    18.48,    17.98
       25.0,      18.96,    19.06,    19.20,    19.06,    18.53
       26.0,      19.53,    19.63,    19.78,    19.63,    19.07
       27.0,      20.09,    20.20,    20.36,    20.20,    19.60
       28.0,      20.65,    20.76,    20.93,    20.76,    20.13
       29.0,      21.20,    21.32,    21.49,    21.32,    20.65
       30.0,      21.74,    21.87,    22.06,    21.87,    21.17
       31.0,      22.28,    22.42,    22.61,    22.42,    21.69
       32.0,      22.82,    22.96,    23.16,    22.96,    22.20
       33.0,      23.35,    23.50,    23.71,    23.50,    22.71
       34.0,      23.88,    24.04,    24.26,    24.04,    23.21
       35.0,      24.41,    24.57,    24.80,    24.57,    23.71
       36.0,      24.93,    25.09,    25.33,    25.09,    24.20
       37.0,      25.45,    25.62,    25.87,    25.62,    24.69
