Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.20,     2.09,     2.09,     2.53,     2.09
        2.0,       4.74,     4.60,     4.60,     5.13,     4.62
        3.0,       7.46,     7.33,     7.32,     7.75,     7.41
        4.0,      10.39,    10.32,    10.29,    10.41,    10.54
        5.0,      13.62,    13.67,    13.59,    13.16,    14.08
        6.0,      17.25,    17.46,    17.33,    16.10,    18.12
        7.0,      21.33,    21.75,    21.57,    19.32,    22.66
        8.0,      25.81,    26.50,    26.28,    22.87,    27.60
        9.0,      30.61,    31.58,    31.34,    26.72,    32.79
       10.0,      35.52,    36.78,    36.55,    30.76,    37.99
       11.0,      40.32,    41.84,    41.65,    34.84,    42.95
       12.0,      44.76,    46.50,    46.37,    38.74,    47.42
       13.0,      48.60,    50.51,    50.45,    42.25,    51.18
       14.0,      51.68,    53.70,    53.71,    45.19,    54.11
       15.0,      53.90,    55.99,    56.04,    47.41,    56.16
       16.0,      55.25,    57.36,    57.45,    48.85,    57.36
       17.0,      55.82,    57.92,    57.99,    49.54,    57.84
       18.0,      55.75,    57.81,    57.85,    49.56,    57.76
       19.0,      55.20,    57.24,    57.20,    49.05,    57.31
       20.0,      54.37,    56.39,    56.25,    48.18,    56.65
       21.0,      53.41,    55.42,    55.17,    47.12,    55.92
       22.0,      52.43,    54.45,    54.08,    46.00,    55.20
       23.0,      51.50,    53.53,    53.04,    44.92,    54.51
       24.0,      50.62,    52.65,    52.06,    43.91,    53.85
       25.0,      49.78,    51.82,    51.12,    42.98,    53.20
       26.0,      48.97,    51.01,    50.21,    42.11,    52.56
       27.0,      48.18,    50.21,    49.32,    41.27,    51.94
       28.0,      47.41,    49.43,    48.45,    40.45,    51.32
       29.0,      46.66,    48.67,    47.60,    39.66,    50.72
       30.0,      45.93,    47.93,    46.76,    38.89,    50.12
       31.0,      45.21,    47.20,    45.95,    38.15,    49.53
       32.0,      44.51,    46.49,    45.16,    37.43,    48.95
       33.0,      43.82,    45.79,    44.38,    36.73,    48.38
       34.0,      43.15,    45.11,    43.62,    36.05,    47.82
       35.0,      42.50,    44.44,    42.88,    35.40,    47.27
       36.0,      41.86,    43.79,    42.16,    34.76,    46.72
       37.0,      41.23,    43.16,    41.45,    34.15,    46.19
       38.0,      40.62,    42.53,    40.76,    33.55,    45.66
       39.0,      40.03,    41.92,    40.08,    32.97,    45.14
       40.0,      39.45,    41.33,    39.42,    32.40,    44.62
       41.0,      38.88,    40.75,    38.78,    31.86,    44.12
