Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.83,     1.65,     1.65,     2.35,     1.65
        2.0,       3.53,     3.34,     3.34,     4.09,     3.34
        3.0,       5.20,     5.05,     5.05,     5.65,     5.05
        4.0,       6.85,     6.77,     6.77,     7.11,     6.77
        5.0,       8.49,     8.49,     8.49,     8.50,     8.49
        6.0,      10.13,    10.23,    10.23,     9.83,    10.23
        7.0,      11.75,    11.96,    11.96,    11.11,    11.96
        8.0,      13.37,    13.70,    13.70,    12.36,    13.70
        9.0,      14.98,    15.45,    15.45,    13.58,    15.45
       10.0,      16.59,    17.20,    17.20,    14.77,    17.20
       11.0,      18.20,    18.95,    18.95,    15.94,    18.95
       12.0,      19.80,    20.71,    20.71,    17.08,    20.71
       13.0,      21.43,    22.49,    22.52,    18.21,    22.51
       14.0,      23.14,    24.34,    24.46,    19.34,    24.42
       15.0,      24.99,    26.34,    26.60,    20.51,    26.51
       16.0,      27.06,    28.55,    29.03,    21.78,    28.86
       17.0,      29.35,    30.98,    31.76,    23.17,    31.48
       18.0,      31.84,    33.62,    34.73,    24.70,    34.33
       19.0,      34.46,    36.39,    37.82,    26.33,    37.30
       20.0,      37.07,    39.17,    40.87,    28.00,    40.25
       21.0,      39.53,    41.80,    43.69,    29.63,    43.01
       22.0,      41.70,    44.16,    46.12,    31.10,    45.41
       23.0,      43.44,    46.11,    48.00,    32.32,    47.32
       24.0,      44.67,    47.58,    49.25,    33.22,    48.65
       25.0,      45.37,    48.51,    49.85,    33.75,    49.37
       26.0,      45.55,    48.93,    49.84,    33.91,    49.52
       27.0,      45.28,    48.92,    49.33,    33.72,    49.18
       28.0,      44.68,    48.55,    48.43,    33.24,    48.48
       29.0,      43.84,    47.96,    47.31,    32.57,    47.53
       30.0,      42.89,    47.24,    46.07,    31.77,    46.47
       31.0,      41.91,    46.49,    44.84,    30.93,    45.40
       32.0,      40.97,    45.76,    43.65,    30.10,    44.36
       33.0,      40.08,    45.08,    42.54,    29.32,    43.37
       34.0,      39.24,    44.45,    41.49,    28.58,    42.45
       35.0,      38.45,    43.85,    40.49,    27.89,    41.56
       36.0,      37.68,    43.27,    39.53,    27.24,    40.69
       37.0,      36.94,    42.71,    38.61,    26.60,    39.86
       38.0,      36.23,    42.17,    37.72,    25.99,    39.05
       39.0,      35.54,    41.65,    36.86,    25.40,    38.26
       40.0,      34.88,    41.14,    36.04,    24.82,    37.50
       41.0,      34.23,    40.65,    35.25,    24.27,    36.77
       42.0,      33.61,    40.17,    34.49,    23.74,    36.05
       43.0,      33.01,    39.71,    33.76,    23.22,    35.36
       44.0,      32.43,    39.26,    33.05,    22.72,    34.69
       45.0,      31.87,    38.82,    32.38,    22.24,    34.04
       46.0,      31.33,    38.40,    31.72,    21.77,    33.41
       47.0,      30.80,    38.00,    31.10,    21.32,    32.80
       48.0,      30.29,    37.60,    30.49,    20.88,    32.20
       49.0,      29.80,    37.21,    29.91,    20.46,    31.63
       50.0,      29.33,    36.84,    29.35,    20.06,    31.07
       51.0,      28.87,    36.48,    28.81,    19.66,    30.53
       52.0,      28.43,    36.13,    28.30,    19.28,    30.01
       53.0,      28.00,    35.78,    27.80,    18.91,    29.50
       54.0,      27.58,    35.45,    27.32,    18.56,    29.01
       55.0,      27.18,    35.13,    26.85,    18.21,    28.53
       56.0,      26.79,    34.81,    26.41,    17.88,    28.07
       57.0,      26.42,    34.51,    25.98,    17.56,    27.62
       58.0,      26.05,    34.21,    25.57,    17.25,    27.19
       59.0,      25.70,    33.92,    25.17,    16.95,    26.76
       60.0,      25.36,    33.64,    24.79,    16.65,    26.35
       61.0,      25.03,    33.37,    24.42,    16.37,    25.96
       62.0,      24.71,    33.10,    24.06,    16.10,    25.57
       63.0,      24.40,    32.84,    23.72,    15.84,    25.20
       64.0,      24.10,    32.58,    23.39,    15.58,    24.84
       65.0,      23.81,    32.34,    23.07,    15.33,    24.49
       66.0,      23.52,    32.09,    22.77,    15.09,    24.14
       67.0,      23.25,    31.86,    22.47,    14.86,    23.81
       68.0,      22.99,    31.63,    22.19,    14.64,    23.49
       69.0,      22.73,    31.40,    21.91,    14.42,    23.18
       70.0,      22.48,    31.18,    21.65,    14.21,    22.88
       71.0,      22.24,    30.97,    21.39,    14.01,    22.59
       72.0,      22.01,    30.76,    21.15,    13.81,    22.30
       73.0,      21.78,    30.56,    20.91,    13.62,    22.03
       74.0,      21.56,    30.35,    20.68,    13.44,    21.76
       75.0,      21.34,    30.16,    20.46,    13.26,    21.50
       76.0,      21.14,    29.97,    20.24,    13.09,    21.24
       77.0,      20.93,    29.78,    20.04,    12.92,    21.00
       78.0,      20.74,    29.60,    19.84,    12.76,    20.76
       79.0,      20.55,    29.42,    19.65,    12.60,    20.53
       80.0,      20.36,    29.24,    19.46,    12.45,    20.31
       81.0,      20.19,    29.07,    19.28,    12.30,    20.09
       82.0,      20.01,    28.90,    19.11,    12.16,    19.88
       83.0,      19.84,    28.73,    18.94,    12.02,    19.67
       84.0,      19.68,    28.57,    18.78,    11.89,    19.47
       85.0,      19.52,    28.41,    18.63,    11.76,    19.28
       86.0,      19.36,    28.25,    18.48,    11.63,    19.09
       87.0,      19.21,    28.09,    18.33,    11.51,    18.90
       88.0,      19.06,    27.94,    18.19,    11.39,    18.73
       89.0,      18.92,    27.79,    18.05,    11.27,    18.55
       90.0,      18.78,    27.65,    17.92,    11.16,    18.38
       91.0,      18.64,    27.50,    17.79,    11.05,    18.22
       92.0,      18.51,    27.36,    17.67,    10.95,    18.06
       93.0,      18.38,    27.22,    17.55,    10.85,    17.91
       94.0,      18.26,    27.08,    17.44,    10.75,    17.76
       95.0,      18.13,    26.95,    17.32,    10.65,    17.61
       96.0,      18.01,    26.81,    17.21,    10.56,    17.47
       97.0,      17.90,    26.68,    17.11,    10.47,    17.33
       98.0,      17.78,    26.55,    17.01,    10.38,    17.20
       99.0,      17.67,    26.43,    16.91,    10.29,    17.07
