Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.04,     1.90,     1.90,     2.44,     1.90
        2.0,       3.78,     3.65,     3.65,     4.16,     3.65
        3.0,       5.43,     5.35,     5.35,     5.69,     5.35
        4.0,       7.04,     7.01,     7.01,     7.10,     7.01
        5.0,       8.60,     8.65,     8.65,     8.44,     8.65
        6.0,      10.14,    10.28,    10.28,     9.71,    10.28
        7.0,      11.65,    11.88,    11.88,    10.94,    11.88
        8.0,      13.14,    13.48,    13.48,    12.12,    13.48
        9.0,      14.61,    15.06,    15.06,    13.28,    15.06
       10.0,      16.07,    16.63,    16.63,    14.40,    16.63
       11.0,      17.52,    18.19,    18.19,    15.50,    18.19
       12.0,      18.95,    19.74,    19.75,    16.58,    19.75
       13.0,      20.41,    21.31,    21.36,    17.65,    21.33
       14.0,      21.93,    22.93,    23.07,    18.75,    22.98
       15.0,      23.58,    24.65,    24.95,    19.94,    24.78
       16.0,      25.40,    26.51,    27.05,    21.25,    26.77
       17.0,      27.40,    28.55,    29.38,    22.71,    28.96
       18.0,      29.55,    30.72,    31.87,    24.29,    31.31
       19.0,      31.77,    32.99,    34.43,    25.93,    33.75
       20.0,      33.98,    35.25,    36.93,    27.55,    36.17
       21.0,      36.03,    37.40,    39.23,    29.06,    38.43
       22.0,      37.82,    39.33,    41.19,    30.36,    40.41
       23.0,      39.26,    40.95,    42.72,    31.38,    42.00
       24.0,      40.28,    42.20,    43.74,    32.05,    43.14
       25.0,      40.87,    43.04,    44.26,    32.37,    43.81
       26.0,      41.05,    43.50,    44.32,    32.35,    44.03
       27.0,      40.88,    43.62,    43.99,    32.05,    43.86
       28.0,      40.45,    43.48,    43.38,    31.53,    43.41
       29.0,      39.85,    43.16,    42.60,    30.87,    42.78
       30.0,      39.17,    42.74,    41.74,    30.14,    42.04
       31.0,      38.47,    42.30,    40.87,    29.41,    41.29
       32.0,      37.79,    41.86,    40.04,    28.70,    40.56
       33.0,      37.15,    41.44,    39.25,    28.04,    39.87
       34.0,      36.54,    41.06,    38.50,    27.41,    39.21
       35.0,      35.96,    40.68,    37.77,    26.82,    38.57
       36.0,      35.40,    40.32,    37.07,    26.25,    37.95
       37.0,      34.85,    39.97,    36.39,    25.70,    37.35
       38.0,      34.32,    39.62,    35.73,    25.17,    36.76
       39.0,      33.80,    39.27,    35.09,    24.66,    36.18
       40.0,      33.30,    38.94,    34.46,    24.17,    35.62
       41.0,      32.81,    38.61,    33.86,    23.70,    35.07
       42.0,      32.33,    38.28,    33.27,    23.25,    34.53
       43.0,      31.87,    37.96,    32.71,    22.81,    34.01
       44.0,      31.43,    37.65,    32.15,    22.39,    33.50
       45.0,      30.99,    37.35,    31.62,    21.99,    33.00
       46.0,      30.57,    37.05,    31.10,    21.60,    32.52
       47.0,      30.15,    36.75,    30.59,    21.23,    32.04
       48.0,      29.75,    36.46,    30.10,    20.87,    31.58
       49.0,      29.36,    36.18,    29.63,    20.52,    31.13
       50.0,      28.98,    35.90,    29.17,    20.19,    30.69
       51.0,      28.62,    35.62,    28.72,    19.86,    30.26
       52.0,      28.26,    35.35,    28.29,    19.55,    29.84
       53.0,      27.91,    35.09,    27.86,    19.26,    29.43
       54.0,      27.57,    34.83,    27.45,    18.97,    29.03
       55.0,      27.24,    34.57,    27.06,    18.69,    28.64
       56.0,      26.92,    34.32,    26.67,    18.42,    28.25
       57.0,      26.60,    34.07,    26.30,    18.17,    27.88
       58.0,      26.30,    33.83,    25.93,    17.92,    27.52
       59.0,      26.00,    33.59,    25.58,    17.68,    27.16
       60.0,      25.71,    33.36,    25.24,    17.45,    26.82
       61.0,      25.43,    33.12,    24.90,    17.23,    26.48
       62.0,      25.16,    32.90,    24.58,    17.01,    26.15
       63.0,      24.89,    32.67,    24.27,    16.81,    25.82
       64.0,      24.63,    32.45,    23.96,    16.61,    25.51
       65.0,      24.38,    32.24,    23.67,    16.41,    25.20
       66.0,      24.13,    32.03,    23.38,    16.23,    24.90
       67.0,      23.89,    31.82,    23.10,    16.05,    24.61
       68.0,      23.66,    31.61,    22.83,    15.88,    24.32
       69.0,      23.43,    31.41,    22.57,    15.71,    24.04
       70.0,      23.21,    31.21,    22.31,    15.55,    23.77
       71.0,      22.99,    31.01,    22.06,    15.39,    23.50
       72.0,      22.78,    30.82,    21.82,    15.24,    23.24
       73.0,      22.57,    30.63,    21.58,    15.10,    22.98
       74.0,      22.37,    30.44,    21.36,    14.96,    22.73
       75.0,      22.18,    30.25,    21.13,    14.82,    22.49
       76.0,      21.98,    30.07,    20.92,    14.69,    22.25
       77.0,      21.80,    29.89,    20.71,    14.57,    22.02
       78.0,      21.62,    29.71,    20.51,    14.45,    21.79
       79.0,      21.44,    29.54,    20.31,    14.33,    21.57
       80.0,      21.26,    29.37,    20.11,    14.21,    21.36
       81.0,      21.09,    29.20,    19.93,    14.10,    21.14
       82.0,      20.93,    29.03,    19.75,    14.00,    20.94
       83.0,      20.77,    28.87,    19.57,    13.89,    20.74
       84.0,      20.61,    28.70,    19.40,    13.79,    20.54
       85.0,      20.45,    28.54,    19.23,    13.70,    20.35
       86.0,      20.30,    28.39,    19.07,    13.60,    20.16
       87.0,      20.16,    28.23,    18.91,    13.51,    19.97
       88.0,      20.01,    28.08,    18.75,    13.42,    19.79
       89.0,      19.87,    27.92,    18.60,    13.34,    19.62
       90.0,      19.73,    27.77,    18.46,    13.26,    19.44
       91.0,      19.60,    27.63,    18.32,    13.18,    19.27
       92.0,      19.47,    27.48,    18.18,    13.10,    19.11
       93.0,      19.34,    27.34,    18.04,    13.02,    18.95
       94.0,      19.21,    27.19,    17.91,    12.95,    18.79
       95.0,      19.09,    27.05,    17.79,    12.88,    18.64
       96.0,      18.97,    26.91,    17.66,    12.81,    18.49
       97.0,      18.85,    26.78,    17.54,    12.74,    18.34
       98.0,      18.73,    26.64,    17.42,    12.68,    18.19
       99.0,      18.62,    26.51,    17.31,    12.62,    18.05
      100.0,      18.51,    26.38,    17.20,    12.55,    17.92
      101.0,      18.40,    26.25,    17.09,    12.49,    17.78
      102.0,      18.30,    26.12,    16.98,    12.44,    17.65
      103.0,      18.19,    25.99,    16.88,    12.38,    17.52
      104.0,      18.09,    25.86,    16.78,    12.32,    17.39
      105.0,      17.99,    25.74,    16.68,    12.27,    17.27
      106.0,      17.89,    25.61,    16.58,    12.22,    17.15
      107.0,      17.80,    25.49,    16.49,    12.17,    17.03
      108.0,      17.70,    25.37,    16.40,    12.12,    16.91
      109.0,      17.61,    25.25,    16.31,    12.07,    16.80
      110.0,      17.52,    25.13,    16.22,    12.02,    16.69
      111.0,      17.43,    25.02,    16.14,    11.98,    16.58
      112.0,      17.34,    24.90,    16.06,    11.93,    16.47
      113.0,      17.26,    24.79,    15.98,    11.89,    16.37
      114.0,      17.17,    24.68,    15.90,    11.85,    16.27
      115.0,      17.09,    24.56,    15.82,    11.80,    16.16
      116.0,      17.01,    24.45,    15.75,    11.76,    16.07
      117.0,      16.93,    24.34,    15.67,    11.72,    15.97
      118.0,      16.85,    24.23,    15.60,    11.68,    15.88
      119.0,      16.77,    24.13,    15.53,    11.65,    15.78
      120.0,      16.70,    24.02,    15.47,    11.61,    15.69
      121.0,      16.62,    23.91,    15.40,    11.57,    15.60
      122.0,      16.55,    23.81,    15.33,    11.54,    15.52
      123.0,      16.48,    23.71,    15.27,    11.50,    15.43
      124.0,      16.41,    23.60,    15.21,    11.47,    15.35
      125.0,      16.34,    23.50,    15.15,    11.43,    15.27
      126.0,      16.27,    23.40,    15.09,    11.40,    15.19
      127.0,      16.20,    23.30,    15.03,    11.37,    15.11
      128.0,      16.14,    23.20,    14.97,    11.34,    15.03
      129.0,      16.07,    23.10,    14.92,    11.30,    14.96
      130.0,      16.01,    23.01,    14.86,    11.27,    14.88
      131.0,      15.94,    22.91,    14.81,    11.24,    14.81
      132.0,      15.88,    22.82,    14.76,    11.21,    14.74
      133.0,      15.82,    22.72,    14.71,    11.18,    14.67
      134.0,      15.76,    22.63,    14.66,    11.15,    14.60
      135.0,      15.70,    22.53,    14.61,    11.13,    14.53
      136.0,      15.64,    22.44,    14.56,    11.10,    14.46
      137.0,      15.58,    22.35,    14.51,    11.07,    14.40
      138.0,      15.53,    22.26,    14.47,    11.04,    14.33
      139.0,      15.47,    22.17,    14.42,    11.02,    14.27
      140.0,      15.41,    22.08,    14.38,    10.99,    14.21
      141.0,      15.36,    21.99,    14.33,    10.96,    14.15
      142.0,      15.31,    21.90,    14.29,    10.94,    14.09
      143.0,      15.25,    21.82,    14.25,    10.91,    14.03
