Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.12,     2.03,     2.03,     2.39,     2.03
        2.0,       3.83,     3.75,     3.75,     4.05,     3.75
        3.0,       5.42,     5.38,     5.38,     5.52,     5.38
        4.0,       6.93,     6.95,     6.95,     6.87,     6.95
        5.0,       8.39,     8.47,     8.47,     8.15,     8.47
        6.0,       9.81,     9.96,     9.96,     9.36,     9.96
        7.0,      11.20,    11.42,    11.42,    10.53,    11.42
        8.0,      12.56,    12.86,    12.86,    11.65,    12.86
        9.0,      13.89,    14.27,    14.27,    12.75,    14.27
       10.0,      15.21,    15.67,    15.67,    13.81,    15.67
       11.0,      16.51,    17.06,    17.06,    14.85,    17.06
       12.0,      17.80,    18.44,    18.43,    15.88,    18.44
       13.0,      19.10,    19.86,    19.80,    16.89,    19.85
       14.0,      20.46,    21.36,    21.20,    17.94,    21.36
       15.0,      21.94,    23.01,    22.69,    19.06,    23.00
       16.0,      23.56,    24.84,    24.33,    20.26,    24.83
       17.0,      25.34,    26.83,    26.14,    21.57,    26.83
       18.0,      27.25,    28.95,    28.12,    22.95,    28.96
       19.0,      29.21,    31.11,    30.22,    24.38,    31.14
       20.0,      31.14,    33.20,    32.33,    25.77,    33.25
       21.0,      32.93,    35.11,    34.35,    27.07,    35.18
       22.0,      34.48,    36.73,    36.14,    28.21,    36.82
       23.0,      35.70,    37.99,    37.60,    29.12,    38.09
       24.0,      36.56,    38.85,    38.65,    29.78,    38.95
       25.0,      37.03,    39.30,    39.26,    30.17,    39.39
       26.0,      37.14,    39.38,    39.43,    30.32,    39.45
       27.0,      36.96,    39.16,    39.22,    30.26,    39.19
       28.0,      36.54,    38.73,    38.70,    30.03,    38.71
       29.0,      35.98,    38.16,    37.98,    29.70,    38.10
       30.0,      35.36,    37.54,    37.14,    29.32,    37.42
       31.0,      34.72,    36.92,    36.28,    28.93,    36.74
       32.0,      34.10,    36.32,    35.44,    28.54,    36.08
       33.0,      33.51,    35.76,    34.65,    28.17,    35.45
       34.0,      32.95,    35.22,    33.92,    27.82,    34.85
       35.0,      32.42,    34.70,    33.23,    27.48,    34.27
       36.0,      31.90,    34.19,    32.56,    27.14,    33.71
       37.0,      31.40,    33.70,    31.92,    26.81,    33.16
       38.0,      30.91,    33.23,    31.31,    26.48,    32.63
       39.0,      30.44,    32.76,    30.72,    26.16,    32.11
       40.0,      29.98,    32.32,    30.14,    25.84,    31.60
       41.0,      29.53,    31.88,    29.59,    25.53,    31.11
       42.0,      29.09,    31.46,    29.06,    25.23,    30.63
       43.0,      28.67,    31.05,    28.55,    24.93,    30.16
       44.0,      28.26,    30.65,    28.06,    24.63,    29.71
       45.0,      27.86,    30.27,    27.58,    24.34,    29.26
       46.0,      27.48,    29.89,    27.12,    24.06,    28.83
       47.0,      27.10,    29.53,    26.68,    23.78,    28.41
       48.0,      26.73,    29.17,    26.26,    23.50,    28.00
       49.0,      26.38,    28.83,    25.85,    23.23,    27.61
       50.0,      26.03,    28.50,    25.45,    22.96,    27.22
       51.0,      25.70,    28.18,    25.07,    22.70,    26.84
       52.0,      25.37,    27.86,    24.70,    22.44,    26.48
       53.0,      25.05,    27.56,    24.34,    22.19,    26.12
       54.0,      24.74,    27.26,    24.00,    21.94,    25.77
       55.0,      24.44,    26.97,    23.66,    21.70,    25.43
       56.0,      24.15,    26.69,    23.34,    21.45,    25.10
       57.0,      23.86,    26.42,    23.03,    21.22,    24.78
       58.0,      23.59,    26.16,    22.74,    20.98,    24.47
       59.0,      23.32,    25.90,    22.45,    20.76,    24.16
       60.0,      23.05,    25.65,    22.17,    20.53,    23.87
       61.0,      22.80,    25.41,    21.90,    20.31,    23.58
       62.0,      22.55,    25.17,    21.64,    20.09,    23.29
       63.0,      22.31,    24.94,    21.39,    19.88,    23.02
       64.0,      22.07,    24.72,    21.14,    19.66,    22.75
       65.0,      21.84,    24.50,    20.91,    19.46,    22.49
       66.0,      21.62,    24.29,    20.68,    19.25,    22.24
       67.0,      21.40,    24.09,    20.46,    19.05,    21.99
       68.0,      21.18,    23.89,    20.24,    18.86,    21.75
       69.0,      20.98,    23.69,    20.04,    18.66,    21.52
       70.0,      20.78,    23.50,    19.84,    18.47,    21.29
       71.0,      20.58,    23.32,    19.65,    18.28,    21.07
       72.0,      20.39,    23.14,    19.46,    18.10,    20.85
       73.0,      20.20,    22.97,    19.28,    17.92,    20.64
       74.0,      20.02,    22.80,    19.10,    17.74,    20.43
       75.0,      19.84,    22.63,    18.93,    17.56,    20.23
       76.0,      19.67,    22.47,    18.76,    17.39,    20.03
       77.0,      19.50,    22.32,    18.60,    17.22,    19.84
       78.0,      19.33,    22.16,    18.45,    17.05,    19.66
