Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       1.96,     1.82,     1.82,     2.41,     1.82
        2.0,       3.70,     3.55,     3.55,     4.14,     3.55
        3.0,       5.36,     5.25,     5.25,     5.68,     5.25
        4.0,       6.98,     6.94,     6.94,     7.11,     6.94
        5.0,       8.57,     8.61,     8.61,     8.46,     8.61
        6.0,      10.14,    10.27,    10.27,     9.75,    10.27
        7.0,      11.69,    11.92,    11.92,    11.00,    11.92
        8.0,      13.23,    13.57,    13.57,    12.21,    13.57
        9.0,      14.75,    15.21,    15.21,    13.38,    15.21
       10.0,      16.26,    16.84,    16.84,    14.53,    16.84
       11.0,      17.76,    18.46,    18.46,    15.65,    18.46
       12.0,      19.26,    20.09,    20.09,    16.75,    20.10
       13.0,      20.77,    21.72,    21.76,    17.83,    21.79
       14.0,      22.37,    23.42,    23.53,    18.91,    23.60
       15.0,      24.09,    25.24,    25.49,    20.03,    25.61
       16.0,      26.00,    27.23,    27.69,    21.23,    27.84
       17.0,      28.10,    29.40,    30.14,    22.54,    30.30
       18.0,      30.36,    31.75,    32.79,    23.98,    32.93
       19.0,      32.72,    34.20,    35.54,    25.52,    35.62
       20.0,      35.06,    36.65,    38.24,    27.09,    38.24
       21.0,      37.24,    38.98,    40.74,    28.61,    40.64
       22.0,      39.15,    41.06,    42.88,    29.99,    42.68
       23.0,      40.68,    42.79,    44.54,    31.14,    44.26
       24.0,      41.77,    44.10,    45.65,    31.99,    45.33
       25.0,      42.39,    44.96,    46.20,    32.51,    45.89
       26.0,      42.56,    45.38,    46.22,    32.67,    45.98
       27.0,      42.35,    45.42,    45.80,    32.53,    45.67
       28.0,      41.86,    45.16,    45.05,    32.12,    45.09
       29.0,      41.17,    44.71,    44.11,    31.52,    44.34
       30.0,      40.39,    44.14,    43.07,    30.82,    43.51
       31.0,      39.58,    43.55,    42.03,    30.07,    42.68
       32.0,      38.80,    42.97,    41.03,    29.33,    41.88
       33.0,      38.07,    42.43,    40.09,    28.63,    41.11
       34.0,      37.37,    41.93,    39.20,    27.97,    40.38
       35.0,      36.70,    41.45,    38.35,    27.35,    39.67
       36.0,      36.06,    40.98,    37.53,    26.76,    38.97
       37.0,      35.44,    40.52,    36.73,    26.19,    38.29
       38.0,      34.83,    40.08,    35.97,    25.63,    37.63
       39.0,      34.24,    39.65,    35.23,    25.09,    36.99
       40.0,      33.67,    39.23,    34.52,    24.57,    36.36
       41.0,      33.12,    38.83,    33.83,    24.07,    35.75
       42.0,      32.58,    38.43,    33.17,    23.58,    35.16
       43.0,      32.06,    38.04,    32.53,    23.10,    34.57
       44.0,      31.56,    37.67,    31.91,    22.64,    34.01
       45.0,      31.07,    37.30,    31.32,    22.20,    33.45
       46.0,      30.59,    36.94,    30.74,    21.76,    32.92
       47.0,      30.13,    36.59,    30.19,    21.34,    32.39
       48.0,      29.68,    36.25,    29.65,    20.94,    31.88
       49.0,      29.24,    35.92,    29.13,    20.54,    31.38
       50.0,      28.82,    35.60,    28.63,    20.16,    30.89
       51.0,      28.41,    35.29,    28.15,    19.79,    30.42
       52.0,      28.01,    34.98,    27.69,    19.43,    29.95
       53.0,      27.63,    34.68,    27.24,    19.08,    29.50
       54.0,      27.25,    34.39,    26.80,    18.75,    29.06
       55.0,      26.88,    34.10,    26.38,    18.42,    28.63
       56.0,      26.53,    33.82,    25.98,    18.10,    28.21
       57.0,      26.18,    33.55,    25.59,    17.79,    27.81
       58.0,      25.85,    33.28,    25.21,    17.49,    27.41
       59.0,      25.52,    33.02,    24.85,    17.21,    27.02
       60.0,      25.21,    32.77,    24.49,    16.92,    26.64
       61.0,      24.90,    32.52,    24.15,    16.65,    26.27
       62.0,      24.60,    32.28,    23.82,    16.39,    25.91
       63.0,      24.31,    32.04,    23.51,    16.13,    25.56
       64.0,      24.03,    31.81,    23.20,    15.88,    25.22
       65.0,      23.75,    31.58,    22.90,    15.64,    24.88
       66.0,      23.48,    31.36,    22.61,    15.41,    24.56
       67.0,      23.22,    31.14,    22.34,    15.18,    24.24
       68.0,      22.97,    30.93,    22.07,    14.96,    23.93
       69.0,      22.73,    30.72,    21.81,    14.75,    23.63
       70.0,      22.49,    30.52,    21.56,    14.54,    23.33
       71.0,      22.25,    30.31,    21.32,    14.34,    23.04
       72.0,      22.03,    30.12,    21.08,    14.14,    22.76
       73.0,      21.81,    29.93,    20.86,    13.95,    22.49
       74.0,      21.59,    29.74,    20.64,    13.77,    22.22
       75.0,      21.38,    29.55,    20.42,    13.59,    21.96
       76.0,      21.18,    29.37,    20.22,    13.41,    21.71
       77.0,      20.98,    29.19,    20.02,    13.25,    21.46
       78.0,      20.79,    29.02,    19.83,    13.08,    21.22
       79.0,      20.60,    28.85,    19.64,    12.92,    20.98
       80.0,      20.41,    28.68,    19.46,    12.77,    20.75
       81.0,      20.23,    28.51,    19.29,    12.62,    20.52
