Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.49,     2.43,     2.55,     2.55,     2.44
        2.0,       3.91,     3.96,     3.91,     3.80,     3.97
        3.0,       5.09,     5.28,     5.01,     4.81,     5.27
        4.0,       6.14,     6.47,     5.98,     5.68,     6.45
        5.0,       7.11,     7.58,     6.85,     6.46,     7.54
        6.0,       8.01,     8.62,     7.66,     7.18,     8.57
        7.0,       8.86,     9.61,     8.42,     7.85,     9.55
        8.0,       9.67,    10.57,     9.14,     8.48,    10.49
        9.0,      10.44,    11.48,     9.83,     9.08,    11.39
       10.0,      11.19,    12.37,    10.48,     9.65,    12.26
       11.0,      11.91,    13.24,    11.12,    10.20,    13.11
       12.0,      12.61,    14.08,    11.72,    10.72,    13.93
       13.0,      13.29,    14.90,    12.31,    11.23,    14.74
       14.0,      13.96,    15.70,    12.89,    11.72,    15.53
       15.0,      14.61,    16.49,    13.44,    12.20,    16.30
       16.0,      15.25,    17.28,    14.00,    12.67,    17.07
       17.0,      15.92,    18.12,    14.56,    13.14,    17.86
       18.0,      16.63,    19.03,    15.16,    13.63,    18.70
       19.0,      17.40,    20.02,    15.81,    14.16,    19.61
       20.0,      18.24,    21.11,    16.53,    14.74,    20.59
       21.0,      19.14,    22.26,    17.30,    15.38,    21.62
       22.0,      20.06,    23.43,    18.09,    16.05,    22.68
       23.0,      20.97,    24.56,    18.87,    16.73,    23.72
       24.0,      21.81,    25.58,    19.59,    17.36,    24.68
       25.0,      22.53,    26.46,    20.22,    17.92,    25.52
       26.0,      23.10,    27.13,    20.71,    18.37,    26.20
       27.0,      23.50,    27.58,    21.04,    18.68,    26.70
       28.0,      23.71,    27.80,    21.21,    18.83,    27.01
       29.0,      23.76,    27.83,    21.23,    18.84,    27.14
       30.0,      23.66,    27.68,    21.11,    18.72,    27.13
       31.0,      23.45,    27.42,    20.90,    18.49,    27.00
       32.0,      23.18,    27.09,    20.62,    18.19,    26.81
       33.0,      22.87,    26.72,    20.31,    17.85,    26.58
       34.0,      22.55,    26.35,    19.99,    17.51,    26.34
       35.0,      22.25,    26.01,    19.69,    17.17,    26.11
       36.0,      21.96,    25.68,    19.41,    16.85,    25.90
       37.0,      21.69,    25.36,    19.14,    16.56,    25.70
       38.0,      21.43,    25.06,    18.88,    16.27,    25.50
       39.0,      21.18,    24.78,    18.64,    16.00,    25.32
       40.0,      20.94,    24.50,    18.40,    15.74,    25.14
       41.0,      20.71,    24.23,    18.17,    15.49,    24.96
       42.0,      20.49,    23.97,    17.95,    15.25,    24.79
       43.0,      20.28,    23.72,    17.74,    15.02,    24.62
       44.0,      20.07,    23.48,    17.53,    14.80,    24.46
       45.0,      19.87,    23.25,    17.33,    14.58,    24.31
       46.0,      19.67,    23.02,    17.14,    14.38,    24.16
       47.0,      19.49,    22.81,    16.96,    14.18,    24.01
       48.0,      19.31,    22.60,    16.78,    13.98,    23.87
       49.0,      19.13,    22.40,    16.61,    13.80,    23.73
       50.0,      18.96,    22.20,    16.44,    13.62,    23.59
       51.0,      18.80,    22.01,    16.28,    13.44,    23.46
       52.0,      18.64,    21.83,    16.13,    13.28,    23.33
       53.0,      18.49,    21.66,    15.98,    13.12,    23.21
       54.0,      18.34,    21.49,    15.84,    12.96,    23.09
       55.0,      18.20,    21.32,    15.70,    12.81,    22.97
       56.0,      18.06,    21.16,    15.56,    12.67,    22.85
       57.0,      17.93,    21.01,    15.43,    12.53,    22.74
       58.0,      17.80,    20.86,    15.31,    12.39,    22.63
       59.0,      17.67,    20.72,    15.18,    12.26,    22.53
       60.0,      17.55,    20.58,    15.07,    12.14,    22.42
       61.0,      17.43,    20.44,    14.95,    12.02,    22.32
       62.0,      17.32,    20.31,    14.84,    11.90,    22.22
       63.0,      17.21,    20.19,    14.74,    11.79,    22.12
       64.0,      17.10,    20.06,    14.63,    11.68,    22.03
       65.0,      17.00,    19.95,    14.53,    11.57,    21.94
       66.0,      16.90,    19.83,    14.44,    11.47,    21.85
       67.0,      16.80,    19.72,    14.34,    11.37,    21.76
       68.0,      16.70,    19.61,    14.25,    11.28,    21.67
