Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       2.41,     2.36,     2.40,     2.45,     2.44
        2.0,       4.21,     4.16,     4.21,     4.25,     4.24
        3.0,       5.84,     5.80,     5.84,     5.86,     5.86
        4.0,       7.36,     7.35,     7.36,     7.37,     7.37
        5.0,       8.81,     8.83,     8.82,     8.80,     8.81
        6.0,      10.21,    10.25,    10.22,    10.18,    10.18
        7.0,      11.56,    11.64,    11.57,    11.50,    11.52
        8.0,      12.87,    12.99,    12.89,    12.79,    12.81
        9.0,      14.15,    14.30,    14.18,    14.05,    14.07
       10.0,      15.40,    15.60,    15.44,    15.28,    15.31
       11.0,      16.63,    16.87,    16.68,    16.48,    16.51
       12.0,      17.84,    18.11,    17.89,    17.66,    17.70
       13.0,      19.03,    19.35,    19.09,    18.82,    18.87
       14.0,      20.21,    20.57,    20.27,    19.97,    20.02
       15.0,      21.39,    21.80,    21.46,    21.11,    21.19
       16.0,      22.61,    23.09,    22.69,    22.28,    22.40
       17.0,      23.91,    24.46,    23.98,    23.50,    23.70
       18.0,      25.30,    25.93,    25.36,    24.81,    25.11
       19.0,      26.79,    27.49,    26.83,    26.20,    26.63
       20.0,      28.34,    29.12,    28.37,    27.66,    28.23
       21.0,      29.92,    30.76,    29.92,    29.15,    29.84
       22.0,      31.45,    32.34,    31.44,    30.61,    31.41
       23.0,      32.86,    33.79,    32.84,    31.99,    32.84
       24.0,      34.10,    35.05,    34.08,    33.21,    34.07
       25.0,      35.11,    36.08,    35.10,    34.22,    35.03
       26.0,      35.86,    36.84,    35.87,    35.00,    35.71
       27.0,      36.35,    37.35,    36.40,    35.53,    36.11
       28.0,      36.61,    37.63,    36.71,    35.84,    36.24
       29.0,      36.66,    37.72,    36.83,    35.95,    36.16
       30.0,      36.58,    37.68,    36.81,    35.91,    35.92
       31.0,      36.40,    37.55,    36.70,    35.77,    35.60
       32.0,      36.19,    37.38,    36.55,    35.59,    35.23
       33.0,      35.97,    37.21,    36.40,    35.39,    34.87
       34.0,      35.75,    37.05,    36.25,    35.20,    34.52
       35.0,      35.56,    36.90,    36.11,    35.02,    34.20
       36.0,      35.37,    36.76,    35.99,    34.85,    33.89
       37.0,      35.19,    36.61,    35.86,    34.69,    33.60
       38.0,      35.01,    36.47,    35.74,    34.53,    33.31
       39.0,      34.84,    36.33,    35.61,    34.37,    33.04
       40.0,      34.67,    36.19,    35.49,    34.21,    32.77
       41.0,      34.50,    36.06,    35.36,    34.06,    32.51
       42.0,      34.33,    35.92,    35.24,    33.90,    32.25
       43.0,      34.16,    35.78,    35.12,    33.75,    32.01
       44.0,      34.00,    35.64,    34.99,    33.59,    31.77
       45.0,      33.84,    35.51,    34.87,    33.44,    31.54
       46.0,      33.68,    35.37,    34.75,    33.29,    31.31
       47.0,      33.52,    35.24,    34.63,    33.14,    31.09
       48.0,      33.37,    35.11,    34.51,    32.98,    30.87
       49.0,      33.22,    34.97,    34.39,    32.83,    30.66
       50.0,      33.06,    34.84,    34.27,    32.69,    30.46
       51.0,      32.91,    34.71,    34.15,    32.54,    30.26
       52.0,      32.77,    34.58,    34.03,    32.39,    30.07
       53.0,      32.62,    34.45,    33.91,    32.24,    29.88
       54.0,      32.48,    34.32,    33.80,    32.10,    29.69
       55.0,      32.33,    34.19,    33.68,    31.95,    29.51
       56.0,      32.19,    34.06,    33.56,    31.81,    29.34
       57.0,      32.05,    33.93,    33.44,    31.67,    29.17
       58.0,      31.91,    33.81,    33.33,    31.52,    29.00
       59.0,      31.78,    33.68,    33.21,    31.38,    28.84
       60.0,      31.64,    33.55,    33.10,    31.24,    28.68
       61.0,      31.51,    33.43,    32.98,    31.10,    28.52
       62.0,      31.38,    33.31,    32.87,    30.96,    28.37
       63.0,      31.24,    33.18,    32.75,    30.82,    28.22
       64.0,      31.11,    33.06,    32.64,    30.69,    28.07
       65.0,      30.98,    32.94,    32.52,    30.55,    27.93
       66.0,      30.86,    32.81,    32.41,    30.41,    27.79
       67.0,      30.73,    32.69,    32.30,    30.28,    27.65
       68.0,      30.60,    32.57,    32.19,    30.14,    27.52
       69.0,      30.48,    32.45,    32.07,    30.01,    27.38
       70.0,      30.36,    32.33,    31.96,    29.88,    27.25
